event,start_value,end_value,diff,description
HTTPServerConnectionsExpired,5,6,1,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,14,20,6,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,5,6,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,14,20,6,Number of reused server HTTP connections
HardPageFaults,575,575,0,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
IOBufferAllocBytes,1985781703,2956808689,971026986,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,17089,25467,8378,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,20,28,8,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,16386,24081,7695,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,89054,113980,24926,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,24,36,12,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,5122,5859,737,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,3549596094,5324394141,1774798047,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,34,43,9,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,14198384376,21297576564,7099192188,Total number of rows in the result of a JOIN operation.
LoadedDataParts,17,17,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2904187,2904187,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807301,807301,0,Number of marks loaded (total across columns).
LoadedMarksFiles,22,22,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3652160,3652160,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,23633746899,34486532073,10852785174,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,1265,1780,515,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,25734142,33208368,7474226,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,972414,1457612,485198,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,3377856,5650750,2272894,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,1117,1625,508,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,230293,419137,188844,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,49,49,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,12724783,12724783,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,8258,12407,4149,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,22,22,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,1904,1904,0,Total time spent for memory allocator purge
MemoryWorkerRun,40303,41410,1107,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,7038777,7530946,492169,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,726,726,0,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,678,678,0,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,469,469,0,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2446,2446,0,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,7262,7262,0,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,2274,3420,1146,Total time spent while merging sorted columns
NetworkReceiveBytes,16386,24081,7695,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,646,856,210,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,89054,113980,24926,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,2236,3230,994,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,2128417334,3282238473,1153821139,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,164006145,273621189,109615044,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,11121156096,11121156096,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,122594339949,183785861404,61191521455,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,152,216,64,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,8224,12343,4119,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,5795,8146,2351,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,239,269,30,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,2876321,2876323,2,Total time spent holding data parts lock in MergeTree tables
PartsLocks,397,398,1,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,40,58,18,Count queries with all subqueries
Query,20,28,8,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,23,37,14,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,33,47,14,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,30416,33690,3274,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,405453449,545942808,140489359,Total time of all queries.
RWLockAcquiredReadLocks,524,538,14,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,3,3,0,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,618803,636080,17277,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,123927331850,184919103596,60991771746,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,120911652153,181351102578,60439450425,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,24408390553,35572439526,11164048973,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,122,183,61,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,8400530628,12600795942,4200265314,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,8400530628,12600795942,4200265314,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,56,82,26,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,40303,41410,1107,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,40,58,18,Count SELECT queries with all subqueries
SelectQuery,20,28,8,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,405453449,545942808,140489359,Total time of SELECT queries.
SelectedBytes,398425243925,597637845521,199212601596,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,1027446,1541169,513723,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,1027446,1541169,513723,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,28,42,14,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,28,42,14,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,28,42,14,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,8400531230,12600796693,4200265463,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,3286,3286,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,14107,14387,280,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,30,38,8,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,46919,48172,1253,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,5213866,8405413,3191547,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,1057045219,1166958278,109913059,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,60770986,93062153,32291167,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1797680,2747321,949641,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,971188,1455865,484677,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,122086538225,183026752083,60940213858,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,913821541,944199705,30378164,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,2067721676,3189247231,1121525555,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,4929246,4954053,24807,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
