event,start_value,end_value,diff,description
MergedIntoWideParts,9,9,0,Number of parts merged into Wide format.
MergedRows,205649,221738,16089,Rows read for background merges. This is the number of rows before merge.
MergedUncompressedBytes,268937303,290192360,21255057,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergerMutatorPartsInRangesForMergeCount,18839,20178,1339,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,100807,109908,9101,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,4285,4570,285,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,57018,61776,4758,Time spent to select parts from ranges which can be merged.
MergerMutatorSelectRangePartsCount,424,454,30,Amount of parts in selected range for merge
MergerMutatorsGetPartsForMergeElapsedMicroseconds,458487,469797,11310,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,89439,117236,27797,Total time spent while merging sorted columns
NetworkReceiveBytes,1902869,2248143,345274,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,671974771,671999233,24462,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,52603989,60973903,8369914,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,2478795,2871819,393024,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,54006784214,66801152621,12794368407,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,79000423571,96193170256,17192746685,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,9326592,9326592,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,1480105685986,1834367913301,354262227315,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,451772416,473706496,21934080,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,273454525,294195292,20740767,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,121954,150743,28789,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,457912,541928,84016,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,34376,34528,152,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,121441,121441,0,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,7265361,7883782,618421,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,265,291,26,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,3312,3531,219,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,6628,7818,1190,Count queries with all subqueries
Query,6352,7485,1133,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,676,840,164,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,692,856,164,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,3372997,3968786,595789,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,24523405684,28645777401,4122371717,Total time of all queries.
RWLockAcquiredReadLocks,12350,13850,1500,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,43,48,5,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,1601209,1725407,124198,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,1477765951829,1830799430037,353033478208,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,1452490403260,1803036056966,350545653706,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,770560541614,1038684499016,268123957402,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,58,91,33,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,102140912900,126742482971,24601570071,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,102140707251,126742261233,24601553982,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,27,27,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,58491,62847,4356,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,6616,7806,1190,Count SELECT queries with all subqueries
SelectQuery,6340,7473,1133,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,24523284243,28645655960,4122371717,Total time of SELECT queries.
SelectedBytes,4801915525396,5961279724322,1159364198926,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,13283409,16292358,3008949,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,13283409,16292358,3008949,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,724,888,164,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,724,888,164,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,724,888,164,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,102141126201,126742742529,24601616328,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,2538,2538,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,314227,339699,25472,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,227233,227358,125,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,110867,118901,8034,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,112404064,150148251,37744187,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,20310916383,25372859596,5061943213,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,1385462891,1695860262,310397371,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,6,6,0,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,59115877,70757655,11641778,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,11671830,14468019,2796189,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,1473243888528,1825906476577,352662588049,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,1320810026,1566927344,246117318,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,52622877044,65107239691,12484362647,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,4388804,5287259,898455,Time spent loading marks
WriteBufferFromFileDescriptorWrite,95593,99467,3874,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,273402693,294134316,20731623,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
