event,value,description
AsyncLoaderWaitMicroseconds,2128666,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,51,Number of log messages with level Info
LogWarning,5,Number of log messages with level Warning
LoggerElapsedNanoseconds,38842018,Cumulative time spend in logging
InterfaceHTTPSendBytes,60622407,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,2613203,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,9325732,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,19344,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,8667,Number of created server HTTP connections
HTTPServerConnectionsReused,238,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,246,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,8489,Number of expired server HTTP connections.
HTTPServerConnectionsReset,8481,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsGranted,403,Number of CPU slot granted according to guarantee of 1 thread per query and for queries with setting 'use_concurrency_control' = 0
ConcurrencyControlSlotsAcquired,5080,Total number of CPU slots acquired
ConcurrencyControlSlotsAcquiredNonCompeting,403,Total number of noncompeting CPU slot acquired
ConcurrencyControlWaitMicroseconds,13809849846,Total time a query was waiting on resource requests for CPU slots.
MemoryWorkerRun,66615,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,777116765,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,85768,Number of rows that passed the filter in the query
FilterTransformPassedBytes,310450462,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,58,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,58,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,5,How many messages (accepted or dropped) have been sent to the async queue for the error file log
