event,start_value,end_value,diff,description
DiskReadElapsedMicroseconds,227618914,354297713,126678799,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,10,10,0,Total time spent waiting for write syscall. This include writes to page cache.
FairPolicyDequeue,1216316,1884609,668293,Number of dequeues invoked at all FairPolicyNodes
FileOpen,1317,1671,354,Number of files opened.
FilterTransformPassedBytes,0,15286902,15286902,Number of bytes that passed the filter in the query
FilterTransformPassedRows,0,633,633,Number of rows that passed the filter in the query
FilteringMarksWithPrimaryKeyMicroseconds,2529,3431,902,Time spent filtering parts by PK.
FunctionExecute,10527176,15792050,5264874,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,962,962,0,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,1638475,2692500,1054025,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,4013,8836,4823,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,41829,90629,48800,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,146354,146354,0,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,40,697,657,Number of created server HTTP connections
HTTPServerConnectionsExpired,14,662,648,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,68,102,34,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,4,648,644,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,58,88,30,Number of reused server HTTP connections
IOBufferAllocBytes,18572690266,31092419625,12519729359,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,186007,279492,93485,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,73,751,678,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,77186,300014,222828,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,136030,2368298,2232268,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,160,240,80,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,99021,140042,41021,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,23663973960,35495960940,11831986980,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,298,455,157,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,94655895840,141983843760,47327947920,Total number of rows in the result of a JOIN operation.
LoadedDataParts,37,37,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,19156,19156,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807433,807433,0,Number of marks loaded (total across columns).
LoadedMarksFiles,154,154,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3662208,3662208,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,33470161970,46452016220,12981854250,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,3352,7497,4145,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,1141598,2391600,1250002,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,4601,9918,5317,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,189758,464025,274267,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,3304,7449,4145,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,272344,809447,537103,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1149228,1149228,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,92096,133532,41436,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,154,154,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,24361,27312,2951,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,1771554,2203997,432443,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1503,1524,21,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2112,2137,25,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,325,331,6,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3515,3587,72,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,14517,14788,271,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,12912,21068,8156,Total time spent while merging sorted columns
NetworkReceiveBytes,77186,300014,222828,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,1316,7767,6451,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,136030,2368298,2232268,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,22111,349234,327123,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,12263538412,18977931352,6714392940,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,419296815,781845300,362548485,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,635791375005,952142099204,316350724199,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,576,6000,5424,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,91488,132570,41082,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,61977,98540,36563,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,1220,1574,354,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,15940,15949,9,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,1,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,274,281,7,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,181,913,732,Count queries with all subqueries
Query,73,751,678,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,900,1376,476,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,1004,1480,476,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,142769,318059,175290,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,3412120192,4602638586,1190518394,Total time of all queries.
RWLockAcquiredReadLocks,494,1218,724,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,176311,199531,23220,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,635750501263,951928828024,316178326761,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,613052530757,919338570796,306286040039,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,40292052048,55650953694,15358901646,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,313,462,149,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,40802577336,61203866004,20401288668,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,40802577336,61203866004,20401288668,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,136,204,68,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,24361,27312,2951,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,181,913,732,Count SELECT queries with all subqueries
SelectQuery,73,751,678,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,3412120192,4602638586,1190518394,Total time of SELECT queries.
SelectedBytes,1987325593037,2981013140749,993687547712,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,4990452,7485678,2495226,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,4990452,7485678,2495226,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,952,1428,476,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,952,1428,476,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,952,1428,476,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,40802577961,61203873518,20401295557,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,90,90,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,13707,17224,3517,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,28,41,13,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,22399,24930,2531,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,42027382,62796157,20768775,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,222793844,350398030,127604186,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,335433518,523995415,188561897,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,5129217,7680925,2551708,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,635353483588,951475953401,316122469813,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,217777190,342616583,124839393,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,11928564363,18454630080,6526065717,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,1179625,1346621,166996,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
