timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55189.24,7,262144,64,223833,14748291130,64,60,151,1,603,3035645,20,59401,69,197,133282434,1208,1,68,33342,580796,4,533,603,133290,231601568,77795125,48919585,4378574713,603,1074,2,1,4,4,370,1,4360394270,4314658125,564599854,334839276,334855660,2,1,14732928144,73389,73389,4,4,4,334839276,11,3,607811,21106302,4865902,105856,33274,4360394270,2929789,72930735,6720
60216.29,7,262144,64,231308,15240827250,64,60,152,1,603,3134700,20,61491,69,197,133282434,1208,1,68,34440,679531,4,533,603,137682,233678816,82106941,56683410,4523137229,603,1074,2,1,4,4,370,1,4504311326,4458685817,615431054,346032534,346048918,2,1,15225431496,73389,73389,4,4,4,346032534,11,3,618409,24044618,4999605,109780,34372,4504311326,3024920,77107642,6720
65244.88,7,262144,64,239020,15749016062,64,60,153,1,603,3226648,20,63652,69,197,133547886,1208,1,68,35573,775830,4,533,603,142214,235823200,84592208,62028357,4672305062,603,1074,2,1,4,4,370,1,4652815902,4607183432,650697228,357578048,357600465,2,1,15733434112,73389,73389,4,4,4,357578048,11,3,631805,26918670,5107334,113396,35506,4652815902,3113252,79485392,6720
70262.23,7,262144,64,251763,16588533334,64,60,156,1,603,3380176,20,67256,69,197,133813338,1208,1,68,37447,825200,4,533,603,149710,239372448,91262911,71394223,4918972756,603,1074,2,1,4,4,370,1,4898444830,4852573469,731146000,376669665,376686049,2,1,16573465260,73389,73389,4,4,4,376669665,11,3,644653,29312318,5327721,121681,37379,4898444830,3258495,85935870,6720
75280.30,7,262144,64,273038,17990509842,64,60,159,1,603,3623602,20,73257,69,197,134344242,1208,1,68,40570,860751,4,533,603,162206,245068000,100024058,76700617,5330139649,603,1074,2,1,4,4,370,1,5307913758,5262419260,811836738,408531278,408547662,2,1,17975376232,73389,73389,4,4,4,408531278,11,3,678662,30945102,5605959,128418,40503,5307913758,3495184,94419071,6720
80291.89,7,262144,64,281369,18539410230,64,60,161,1,603,3720068,20,75542,69,197,134609694,1208,1,68,41797,962542,4,533,603,167110,247393248,103110378,84167494,5491545480,603,1074,2,1,4,4,370,1,5468608030,5422979195,910202763,421008521,421008521,2,1,18524374924,73389,73389,4,4,4,421008521,11,3,695959,33927539,5769892,133212,41729,5468608030,3586856,97341750,6720
85420.99,7,262144,64,288668,19020412014,64,60,162,1,603,3808893,20,77676,69,197,134875146,1208,1,68,42867,1061514,4,533,603,171398,283247840,106532972,91366395,5632428518,603,1074,2,1,4,4,370,1,5608855070,5563582393,942547784,431931443,431947827,2,1,19004983492,73389,73389,4,4,4,431931443,11,3,711605,36712289,5916263,136488,42799,5608855070,3672405,100617841,6720
90485.48,7,262144,64,294051,19375050466,64,60,163,1,603,3879141,20,79212,69,197,134875146,1208,1,68,43658,1227938,4,533,603,174566,284748704,108748729,98013666,5736723948,603,1074,2,1,4,4,370,1,5712664094,5667261938,970442487,439993642,440010026,2,1,19359720248,73389,73389,4,4,4,439993642,11,3,715684,39812566,6006233,139160,43591,5712664094,3739981,102743604,6720
95516.91,7,262144,64,299767,19751777858,64,60,164,1,603,3965818,20,80828,69,197,135140598,1208,1,68,44498,1411573,4,533,603,177922,286339360,110732475,103937971,5847206585,603,1074,2,1,4,4,370,1,5822633502,5777356190,996804833,448561586,448577970,2,1,19736709784,73389,73389,4,4,4,448561586,11,3,721797,42929313,6092410,146864,44430,5822633502,3818954,104641609,6720
100543.96,7,262144,64,306004,20162849422,64,60,165,1,603,4040939,20,82579,69,197,135406050,1208,1,68,45415,1514776,4,533,603,181594,305043864,114349859,112529497,5967950767,603,1074,2,1,4,4,370,1,5942826526,5897513257,1074098401,457897419,457913803,2,1,20147486436,73389,73389,4,4,4,457897419,11,3,729358,45953224,6234559,149764,45347,5942826526,3891175,108117002,6720
105569.25,7,262144,64,312834,20612673586,64,60,166,1,603,4138549,20,84500,69,197,135406050,1208,1,68,46417,1637707,4,533,603,185606,323899896,117058551,119623799,6099885492,603,1074,2,1,4,4,370,1,6074160670,6029079558,1246101869,468111955,468128339,2,1,20596926020,73389,73389,4,4,4,468111955,11,3,740632,49043577,6354470,164127,46349,6074160670,3974422,110706265,6720
110582.64,7,262144,64,319394,21044978814,64,60,167,1,603,4212712,20,86343,69,197,135671502,1208,1,68,47383,1820239,4,533,603,189470,325727544,118539185,124500796,6227004239,603,1074,2,1,4,4,370,1,6200699476,6155370458,1262198298,477947500,477963884,2,1,21029690000,73389,73389,4,4,4,477947500,11,3,746307,51981175,6443520,166931,47315,6200699476,4045781,112098070,6720
115663.16,7,262144,64,327428,21573890722,64,60,169,1,603,4308221,20,88643,69,197,135936954,1208,1,68,48558,1920496,4,533,603,194170,327951992,124941702,136118335,6381170585,603,1074,2,1,4,4,370,1,6354183980,6309984651,1367729539,489965991,489982375,2,1,21558503604,73389,73389,4,4,4,489965991,11,3,779017,54882543,6682640,170489,48491,6354183980,4137732,118261882,6720
120675.74,7,262144,64,335595,22112043206,64,60,170,1,603,4404485,20,90925,69,197,136202406,1208,1,68,49759,2016897,4,533,603,198978,330225400,127619422,142080382,6539418670,603,1074,2,1,4,4,370,1,6511732524,6467303414,1406809026,502205666,502205666,2,1,22097049304,73389,73389,4,4,4,502205666,11,3,801331,57752137,6827166,174161,49692,6511732524,4230324,120795464,6720
125685.07,7,262144,64,342568,22571414802,64,60,171,1,603,4484864,20,92882,69,197,136202406,1208,1,68,50781,2121808,4,533,603,203066,332153784,131367354,151003967,6673977305,603,1074,2,1,4,4,370,1,6645688108,6601531075,1475669351,512639227,512655611,2,1,22556125988,73389,73389,4,4,4,512639227,11,3,818340,60768706,6948962,185115,50714,6645688108,4299749,124421767,6720
130698.68,7,262144,64,348666,22973442398,64,60,172,1,603,4547644,20,94594,69,197,136467858,1208,1,68,51677,2205986,4,533,603,206650,333854264,134255158,158985415,6791956023,603,1074,2,1,4,4,370,1,6763128620,6719094602,1511410819,521770260,521786644,2,1,22957891440,73389,73389,4,4,4,521770260,11,3,830946,63853260,7058232,187969,51610,6763128620,4359675,127200610,6720
135713.67,7,262144,64,354461,23355347134,64,60,173,1,603,4610398,20,96235,69,197,136733310,1208,1,68,52532,2355004,4,533,603,210066,335471608,135821715,164045218,6904413254,603,1074,2,1,4,4,370,1,6875064108,6830769134,1530365407,530461084,530461084,2,1,23340287696,73389,73389,4,4,4,530461084,11,3,832887,66891705,7124873,190726,52464,6875064108,4419672,128700192,6720
140725.99,7,262144,64,361016,23787071296,64,60,174,1,603,4682255,20,98078,69,197,136733310,1208,1,68,53494,2547034,4,533,603,213914,337293816,138402321,171342819,7031079243,603,1074,2,1,4,4,370,1,7001155372,6956931295,1586170785,540266020,540282404,2,1,23771704880,73389,73389,4,4,4,540266020,11,3,852796,70089772,7238988,193639,53426,7001155372,4488616,131166628,6720
145941.04,7,262144,64,367197,24194538380,64,60,175,1,603,4748906,20,99816,69,197,136998762,1208,1,68,54402,2765651,4,533,603,217546,339013880,141900149,180273006,7150644486,603,1074,2,1,4,4,370,1,7120168748,7076008341,1648385695,549528125,549544509,2,1,24179237500,73389,73389,4,4,4,549528125,11,3,863633,73328238,7342259,197679,54334,7120168748,4551227,134561672,6720
150983.31,7,262144,64,373773,24627626732,64,60,176,1,603,4818430,20,101660,69,197,136998762,1208,1,68,55366,2944560,4,533,603,221406,340839544,144339675,186914048,7277707059,603,1074,2,1,4,4,370,1,7246653228,7202687275,1681854413,559365829,559382213,2,1,24612096476,73389,73389,4,4,4,559365829,11,3,875120,76503253,7444120,200560,55299,7246653228,4617870,136899629,6720
156004.57,7,262144,64,380019,25039353656,64,60,177,1,603,4887233,20,103422,69,197,137264214,1208,1,68,56285,3058032,4,533,603,225082,342586040,147964574,195782241,7398714152,603,1074,2,1,4,4,370,1,7367108396,7322975831,1749419024,568726238,568742622,2,1,25023954472,73389,73389,4,4,4,568726238,11,3,882998,79806899,7564142,203202,56218,7367108396,4684031,140404435,6720
161029.13,7,262144,64,386341,25455795864,64,60,179,1,603,4955376,20,105231,69,197,137264214,1208,1,68,57214,3157577,4,533,603,228798,344349688,150473915,203090352,7521039686,603,1074,2,1,4,4,370,1,7488874284,7444734169,1799428310,578187110,578203494,2,1,25440232840,73389,73389,4,4,4,578187110,11,3,889764,82820256,7638942,206160,57147,7488874284,4749216,142839444,6720
166146.48,7,262144,64,392121,25836717560,64,60,179,1,603,5024339,20,106835,69,197,137529666,1208,1,68,58063,3344922,4,533,603,232194,362730048,153044193,210978691,7632702307,603,1074,2,1,4,4,370,1,7600023340,7556085665,1849301202,586853358,586861550,2,1,25821547752,73389,73389,4,4,4,586853358,11,3,896756,85909035,7730191,218634,57995,7600023340,4805705,145317720,6720
171338.59,7,262144,64,397767,26208833300,64,60,180,1,603,5084143,20,108426,69,197,137770986,1208,1,68,58893,3434507,4,533,603,235514,364299968,155551966,218642529,7742000120,603,1074,2,1,4,4,370,1,7708813100,7664858710,2042980414,595314806,595314806,2,1,26193851464,73389,73389,4,4,4,595314806,11,3,909690,89303355,7830625,221440,58825,7708813100,4862703,147725279,6720
