timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55191.19,8,262144,64,181363,11949846446,64,51,144,3,603,2596947,10,47438,69,197,132220626,1208,1,68,27103,763955,4,2967,603,108320,152852208,71243718,60616259,3557583464,603,1139,2,1,4,4,458,1,3542636062,3496635960,551405610,271236771,271253155,2,1,11934417924,73389,73389,4,4,4,271236771,12,3,510953,24956829,5101088,83525,27035,3542636062,2513422,66144942,7929
60209.51,8,262144,64,189695,12498812370,64,51,145,3,603,2694714,10,49730,69,197,132220626,1208,1,68,28326,874808,4,2967,603,113212,155169968,75599271,67421125,3718594442,603,1139,2,1,4,4,458,1,3702937118,3657113019,623149977,283714014,283730398,2,1,12483416616,73389,73389,4,4,4,283714014,12,3,528651,27516747,5257081,87629,28258,3702937118,2607085,70344378,7929
65220.68,8,262144,64,208804,13758041546,64,51,148,3,603,2908277,10,55139,69,197,132751530,1208,1,68,31135,920684,4,2967,603,124452,177310792,83618558,73941027,4088292071,603,1139,2,1,4,4,458,1,4071118366,4025274002,695038408,312338072,312338072,2,1,13742154272,73389,73389,4,4,4,312321688,12,3,557826,29272817,5498925,94539,31067,4071118366,2813738,78122218,7929
70229.04,8,262144,64,223487,14725615674,64,51,151,3,603,3075473,10,59311,69,197,133282434,1208,1,68,33292,1007642,4,2967,603,133084,198150432,89968586,80863135,4372213460,603,1139,2,1,4,4,458,1,4353840670,4308068262,754739491,334331372,334331372,2,1,14710580368,73389,73389,4,4,4,334331372,12,3,580980,31461229,5706437,100064,33224,4353840670,2975409,84265348,7929
75237.30,8,262144,64,230953,15217296518,64,51,152,3,603,3164634,10,61401,69,197,133282434,1208,1,68,34388,1139652,4,2967,603,137468,200218720,92912189,86698083,4516511803,603,1139,2,1,4,4,458,1,4497495582,4451765025,787161858,345502213,345518597,2,1,15202097372,73389,73389,4,4,4,345502213,12,3,590139,34376127,5814871,103535,34320,4497495582,3061099,87100902,7929
80304.73,8,262144,64,236909,15610018002,64,51,153,3,603,3242271,10,63080,69,197,133547886,1208,1,68,35263,1255205,4,2967,603,140968,201874464,95577250,93577843,4631723833,603,1139,2,1,4,4,458,1,4612183582,4566578087,824198704,354436638,354436638,2,1,15595212072,73389,73389,4,4,4,354436638,12,3,606140,37484236,5935879,108195,35195,4612183582,3134076,89644651,7929
85332.19,8,262144,64,242707,15991853894,64,51,154,3,603,3314842,10,64714,69,197,133547886,1208,1,68,36115,1328393,4,2967,603,144376,203491296,97281875,99087606,4743916282,603,1139,2,1,4,4,458,1,4723856926,4678176839,845589961,363105045,363121429,2,1,15976621980,73389,73389,4,4,4,363105045,12,3,614666,40902539,6018643,111137,36047,4723856926,3203705,91267213,7929
90423.03,8,262144,64,248560,16377559718,64,51,155,3,603,3387975,10,66356,69,197,133813338,1208,1,68,36975,1476218,4,2967,603,147816,205119968,100264177,106803974,4857164390,603,1139,2,1,4,4,458,1,4836578846,4790950291,876944280,371869597,371885981,2,1,16362262268,73389,73389,4,4,4,371869597,12,3,627610,43826198,6128282,114042,36907,4836578846,3273933,94140179,7929
95437.03,8,262144,64,254601,16775586310,64,51,156,3,603,3460225,10,68060,69,197,133813338,1208,1,68,37862,1603113,4,2967,603,151364,206799904,103226854,114092556,4973968279,603,1139,2,1,4,4,458,1,4952839710,4907237759,954303391,380920869,380937253,2,1,16760518236,73389,73389,4,4,4,380920869,12,3,635568,46918163,6219183,116859,37794,4952839710,3343366,97012317,7929
100456.00,8,262144,64,260805,17184295270,64,51,157,3,603,3534020,10,69818,69,197,134078790,1208,1,68,38774,1702027,4,2967,603,155012,208522912,106799011,122095776,5094056575,603,1139,2,1,4,4,458,1,5072377374,5026812825,1031675586,390209709,390226093,2,1,17169227196,73389,73389,4,4,4,390209709,12,3,647657,49979464,6338879,119547,38706,5072377374,3414473,100465087,7929
105466.30,8,262144,64,268338,17680897930,64,51,158,3,603,3622979,10,71917,69,197,134344242,1208,1,68,39883,1830419,4,2967,603,159448,210621024,109790957,129235515,5240061399,603,1139,2,1,4,4,458,1,5217736222,5171953842,1073899404,401490920,401507304,2,1,17665600480,73389,73389,4,4,4,401490920,12,3,663083,52893450,6465515,122675,39815,5217736222,3500304,103330789,7929
110479.27,8,262144,64,275735,18168322242,64,51,160,3,603,3718923,10,74052,69,197,134609694,1208,1,68,40969,1943106,4,2967,603,163796,229498720,112646970,136063938,5383043930,603,1139,2,1,4,4,458,1,5360080414,5314434325,1106033987,412569490,412585874,2,1,18153057560,73389,73389,4,4,4,412569490,12,3,678007,55674123,6575326,142265,40901,5360080414,3576658,106076771,7929
115493.10,8,262144,64,282959,18644143374,64,51,161,3,603,3793305,10,76079,69,197,134609694,1208,1,68,42028,2038615,4,2967,603,168036,231498272,116098064,143346230,5522606111,603,1139,2,1,4,4,458,1,5499016734,5453601340,1188260693,423379883,423396267,2,1,18628714852,73389,73389,4,4,4,423379883,12,3,689670,58343596,6682883,146283,41961,5499016734,3647022,109421119,7929
120505.25,8,262144,64,289651,19085099354,64,51,162,3,603,3872837,10,77959,69,197,134875146,1208,1,68,43013,2169995,4,2967,603,171972,233367776,119853835,153019579,5652166829,603,1139,2,1,4,4,458,1,5627991582,5582489467,1227902082,433412036,433412036,2,1,19070129584,73389,73389,4,4,4,433412036,12,3,709225,61607633,6815303,159730,42945,5627991582,3713107,113043522,7929
125519.33,8,262144,64,296023,19504818362,64,51,163,3,603,3942399,10,79751,69,197,134875146,1208,1,68,43949,2382606,4,2967,603,175716,235145120,122477351,161825765,5775411377,603,1139,2,1,4,4,458,1,5750674974,5705220976,1269545868,442938444,442954828,2,1,19489291536,73389,73389,4,4,4,442938444,12,3,720157,64732467,6934171,167017,43881,5750674974,3775382,115547876,7929
130554.38,8,262144,64,302301,19918642438,64,51,164,3,603,4016781,10,81492,69,197,135140598,1208,1,68,44871,2495327,4,2967,603,179400,236884640,124189149,168283525,5896678601,603,1139,2,1,4,4,458,1,5871392286,5826145059,1286803140,452348005,452364389,2,1,19903312220,73389,73389,4,4,4,452348005,12,3,731504,68118185,7023500,173608,44803,5871392286,3843173,117170356,7929
135696.95,8,262144,64,308355,20317786450,64,51,165,3,603,4078125,10,83225,69,197,135406050,1208,1,68,45761,2610797,4,2967,603,182968,238576800,127556059,178839575,6014136685,603,1139,2,1,4,4,458,1,5988308510,5942747587,1541116602,461421694,461438078,2,1,20302554536,73389,73389,4,4,4,461421694,12,3,747120,71111579,7161340,176252,45694,5988308510,3901873,120399608,7929
140727.87,8,262144,64,314536,20724746762,64,51,166,3,603,4153250,10,84965,69,197,135406050,1208,1,68,46668,2767148,4,2967,603,186592,240289824,129893175,185257523,6133435304,603,1139,2,1,4,4,458,1,6107059742,6061802493,1572039386,470663541,470679925,2,1,20709195804,73389,73389,4,4,4,470663541,12,3,761744,74151987,7258664,189965,46600,6107059742,3963285,122639730,7929
145875.25,8,262144,64,321002,21150632770,64,51,168,3,603,4222393,10,86766,69,197,135671502,1208,1,68,47617,2831775,4,2967,603,190388,242100448,133111883,193711070,6257783059,603,1139,2,1,4,4,458,1,6230845228,6186272743,1648971874,480357663,480357663,2,1,21135737172,73389,73389,4,4,4,480357663,12,3,784137,77360832,7402711,193168,47549,6230845228,4029225,125715374,7929
150908.04,8,262144,64,327564,21582803618,64,51,169,3,603,4287608,10,88681,69,197,135936954,1208,1,68,48579,2920556,4,2967,603,194236,243923616,136847527,202809481,6384450063,603,1139,2,1,4,4,458,1,6356936492,6312595271,1725684058,490178983,490178983,2,1,21567875252,73389,73389,4,4,4,490178983,12,3,802882,80257998,7530548,197338,48511,6356936492,4090270,129323181,7929
155938.16,8,262144,64,334847,22062756826,64,51,170,3,603,4362225,10,90715,69,197,136202406,1208,1,68,49652,3060011,4,2967,603,198528,245957216,140160688,211502884,6525732148,603,1139,2,1,4,4,458,1,6497576748,6452893892,1776251966,501085521,501085521,2,1,22047762924,73389,73389,4,4,4,501085521,12,3,821359,83323065,7652181,200619,49584,6497576748,4161606,132515145,7929
160967.99,8,262144,64,339569,22373810530,64,51,171,3,603,4417796,10,92065,69,197,136202406,1208,1,68,50341,3342712,4,2967,603,201292,264047728,142298079,218985531,6616599525,603,1139,2,1,4,4,458,1,6588016428,6543782342,1829430439,508158647,508158647,2,1,22358980468,73389,73389,4,4,4,508158647,12,3,833624,86631546,7745148,202927,50274,6588016428,4214869,134559819,7929
166003.09,8,262144,64,346482,22829515418,64,51,172,3,603,4508802,10,94004,69,197,136467858,1208,1,68,51358,3477751,4,2967,603,205356,265970736,145726819,228166862,6750372971,603,1139,2,1,4,4,458,1,6721185580,6676959517,2081970094,518508129,518524513,2,1,22814357676,73389,73389,4,4,4,518508129,12,3,841652,89786718,7844200,206631,51290,6721185580,4302171,137889971,7929
171030.58,8,262144,64,353798,23311631314,64,51,173,4,603,4606798,10,96009,69,197,136733310,1208,1,68,52434,3572361,4,2967,603,209660,268008560,148159056,234146165,6892047200,603,1139,2,1,4,4,458,1,6862219052,6817993798,2122523811,529455627,529472011,2,1,23296047588,73389,73389,4,4,4,529455627,12,3,855113,92889333,7969083,227037,52366,6862219052,4379761,140197457,7929
176044.65,8,262144,64,360895,23779141440,64,51,174,4,603,4684232,10,98041,69,197,136733310,1208,1,68,53476,3671414,4,2967,603,213828,269979696,150881575,241406411,7029243163,603,1139,2,1,4,4,458,1,6998796076,6954603334,2166279660,540085796,540102180,2,1,23763775024,73389,73389,4,4,4,540085796,12,3,859896,96086368,8068376,232229,53408,6998796076,4452003,142820962,7929
181067.07,8,262144,64,368386,24272726136,64,51,176,4,603,4758215,10,100170,69,197,136998762,1208,1,68,54578,3831032,4,2967,603,218236,272060656,154621920,249944184,7174337065,603,1139,2,1,4,4,458,1,7143237420,7098979587,2233701728,551295438,551311822,2,1,24256999272,73389,73389,4,4,4,551295438,12,3,870970,99000406,8187827,235457,54510,7143237420,4522758,146441966,7929
186089.16,8,262144,64,378009,24906829940,64,51,177,4,603,4853100,10,102875,69,197,137264214,1208,1,68,55990,3907486,4,2967,603,223880,274727792,159277760,258344158,7360087602,603,1139,2,1,4,4,458,1,7328180012,7284303121,2289246596,565709867,565726251,2,1,24891234148,73389,73389,4,4,4,565709867,12,3,888057,101779503,8352292,240323,55922,7328180012,4612777,150933698,7929
