timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55257.24,32,262144,64,91743,6044902656,64,45,128,0,603,1196364,24,22120,68,1438,129566106,1208,1,67,13937,2210055,3,232111,603,55646,93657952,35156768,97932225,1825821732,603,1511,2,1,4,4,804,1,1817534476,1770567527,544558999,137042714,137042714,2,1,6029879416,73389,73389,4,4,4,137042714,23,3,403637,46088202,2639294,70187,13869,1817534476,1126177,32519470,8311
60372.66,32,262144,64,99324,6544651044,64,45,129,0,603,1276019,24,24239,68,1438,129831558,1208,1,67,15053,2311228,3,232111,603,60114,95776352,38573848,107298171,1972883546,603,1511,2,1,4,4,804,1,1963941900,1916678830,641250853,148397653,148397653,2,1,6529496732,73389,73389,4,4,4,148397653,23,3,422665,49480022,2764445,73271,14986,1963941900,1202748,35812822,8311
65425.31,32,262144,64,104853,6909123204,64,45,130,0,603,1342083,24,25801,68,1438,130097010,1208,1,67,15864,2537873,3,232111,603,63362,114275424,40908190,113990874,2079682350,603,1511,2,1,4,4,804,1,2070241292,2023120947,685556793,156678877,156695261,2,1,6893870588,73389,73389,4,4,4,156678877,23,3,428104,52717280,2848748,78273,15797,2070241292,1263810,38062658,8311
70667.60,32,262144,64,111447,7343391204,64,45,132,0,603,1425120,24,27658,68,1438,130097010,1208,1,67,16835,2701354,3,232111,603,67242,116111776,44595675,123591418,2207402409,603,1511,2,1,4,4,804,1,2197381132,2150196186,736349267,166549349,166549349,2,1,7328171356,73389,73389,4,4,4,166549349,23,3,448574,56003061,2973902,95310,16767,2197381132,1329810,41625285,8311
75682.26,32,262144,64,118286,7793980976,64,45,133,0,603,1498676,24,29629,68,1438,130362462,1208,1,67,17836,2873904,3,232111,603,71250,118008160,48057289,132060188,2339337856,603,1511,2,1,4,4,804,1,2328715276,2281829628,786486487,176786302,176802686,2,1,7778597288,73389,73389,4,4,4,176786302,23,3,468203,59139326,3110067,97994,17769,2328715276,1400682,44951242,8311
80707.35,32,262144,64,125298,8256173928,64,45,134,0,603,1570444,24,31598,68,1438,130627914,1208,1,67,18866,2989763,3,232111,603,75366,119964448,50441919,139672538,2474816541,603,1511,2,1,4,4,804,1,2463588364,2416974737,807669076,187299624,187299624,2,1,8241183456,73389,73389,4,4,4,187299624,23,3,478407,62503025,3210986,100831,18798,2463588364,1469613,47235268,8311
85765.25,32,262144,64,131307,8651837916,64,45,135,0,603,1639819,24,33293,68,1438,130627914,1208,1,67,19748,3297977,3,232111,603,78898,121642208,52384190,145256496,2591088362,603,1511,2,1,4,4,804,1,2579324940,2532665389,903548163,196279327,196295711,2,1,8636290388,73389,73389,4,4,4,196279327,23,3,484374,65861932,3290828,110360,19681,2579324940,1529459,49097557,8311
90804.97,32,262144,64,137935,9088865044,64,45,136,0,603,1715220,24,35151,68,1438,130893366,1208,1,67,20725,3438724,3,232111,603,82802,123491232,56385628,155467896,2719598712,603,1511,2,1,4,4,804,1,2707251212,2660428436,973492966,206219209,206219209,2,1,9073645196,73389,73389,4,4,4,206219209,23,3,502006,68930649,3414734,118796,20657,2707251212,1596424,52975325,8311
95825.05,32,262144,64,144545,9524447072,64,45,137,0,603,1805153,24,37013,68,1438,131158818,1208,1,67,21695,3561455,3,232111,603,86686,125328992,58233767,160711011,2847446561,603,1511,2,1,4,4,804,1,2834522124,2787748782,994035228,216112098,216128482,2,1,9508932312,73389,73389,4,4,4,216112098,23,3,510036,72008863,3505752,141530,21628,2834522124,1663623,54732405,8311
100855.74,32,262144,64,151389,9975123204,64,45,138,0,603,1886183,24,38927,68,1438,131158818,1208,1,67,22699,3692072,3,232111,603,90698,127231008,61663790,169567374,2979509759,603,1511,2,1,4,4,804,1,2965987340,2919514504,1097130790,226359402,226359402,2,1,9959092792,73389,73389,4,4,4,226343018,23,3,527625,74959200,3651555,144304,22631,2965987340,1741879,58017024,8311
105888.22,32,262144,64,157372,10369602094,64,45,139,0,603,1952537,24,40619,68,1438,131424270,1208,1,67,23580,3821884,3,232111,603,94222,128901344,64649192,177387313,3095518005,603,1511,2,1,4,4,804,1,3081461772,3034817003,1132105210,235310211,235326595,2,1,10353649284,73389,73389,4,4,4,235310211,23,3,536935,77948097,3745531,146753,23512,3081461772,1805784,60908450,8311
110906.71,32,262144,64,167606,11044013846,64,45,141,0,603,2050214,24,43522,68,1438,131689722,1208,1,67,25087,3879082,3,232111,603,100250,131753376,69239003,185583009,3293899030,603,1511,2,1,4,4,804,1,3278987276,3231928670,1232292814,250656369,250656369,2,1,11028880236,73389,73389,4,4,4,250656369,23,3,555754,80692300,3915038,150227,25019,3278987276,1899987,65329286,8311
115914.58,32,262144,64,190102,12525485522,64,45,145,0,603,2321320,24,49823,68,1438,132220626,1208,1,67,28384,3885351,3,232111,603,113438,137784096,80181681,189370842,3727258720,603,1511,2,1,4,4,804,1,3710539294,3664911356,1313501542,284320222,284336606,2,1,12510089768,73389,73389,4,4,4,284320222,23,3,590030,81763399,4249364,157310,28316,3710539294,2164010,75938335,8311
120924.29,32,262144,64,215308,14186411306,64,45,149,0,603,2626837,24,56916,68,1438,132751530,1208,1,67,32089,3890242,3,232111,603,128274,212677496,90099976,189729189,4214944350,603,1511,2,1,4,4,804,1,4196161054,4150494225,1344396986,322077472,322077472,2,1,14171408768,73389,73389,4,4,4,322077472,23,3,617168,82477456,4548965,164566,32021,4196161054,2462271,85558546,8311
125932.56,32,262144,64,239731,15795756950,64,45,154,0,603,2965121,24,63851,68,1438,133547886,1208,1,67,35679,3895900,3,232111,603,142646,270240072,100439404,190136960,4687468862,603,1511,2,1,4,4,804,1,4666709534,4620872758,1375958232,358657233,358657233,2,1,15780918252,73389,73389,4,4,4,358657233,23,3,649808,83296468,4938098,173345,35611,4666709534,2791776,95509179,8311
130944.57,32,262144,64,263952,17391864322,64,45,158,0,603,3340467,24,70685,68,1438,134344242,1208,1,67,39237,3902042,3,232111,603,156878,276703944,110676810,190602119,5155723604,603,1511,2,1,4,4,804,1,5133063710,5087490701,1400124860,394917506,394933890,2,1,17376370264,73389,73389,4,4,4,394917506,23,3,671386,84183024,5288859,182894,39169,5133063710,3157573,105394940,8311
135953.27,32,262144,64,289878,19100241478,64,45,162,1,603,3737394,24,78020,68,1438,134875146,1208,1,67,43048,3906522,3,232111,603,172122,283570504,120801285,190778358,5657261088,603,1511,2,1,4,4,804,1,5632579102,5586922146,1423807063,433745749,433762133,2,1,19084812956,73389,73389,4,4,4,433745749,23,3,694564,85028218,5577140,192036,42980,5632579102,3545358,115232914,8311
140965.70,32,262144,64,316166,20832366798,64,45,166,6,603,4130454,24,85355,68,1438,135406050,1208,1,67,46909,3911935,3,232111,603,187578,341418520,132339208,190978396,6165370548,603,1511,2,1,4,4,804,1,6138648094,6093248970,1465982437,473122856,473122856,2,1,20817405664,73389,73389,4,4,4,473122856,23,3,717704,85896534,5952891,202589,46841,6138648094,3927865,126396859,8311
145972.64,32,262144,64,340472,22433254990,64,45,171,6,603,4476979,24,92309,68,1438,136202406,1208,1,67,50473,3915898,3,232111,603,201838,365068432,142521535,191082109,6633820947,603,1511,2,1,4,4,804,1,6605186860,6561170763,1490002270,509491784,509508168,2,1,22417638496,73389,73389,4,4,4,509491784,23,3,731180,86652849,6214680,212811,50405,6605186860,4264168,136318008,8311
150980.05,32,262144,64,366817,24169369248,64,45,175,6,603,4842433,24,99663,68,1438,136998762,1208,1,67,54344,3919856,3,232111,603,217322,372018128,153286972,191143788,7143273163,603,1511,2,1,4,4,804,1,7112566572,7068726466,1514373176,548948652,548965036,2,1,24153740688,73389,73389,4,4,4,548948652,23,3,750422,87438956,6475135,222496,54276,7112566572,4619937,146823251,8311
155986.53,32,262144,64,393564,25931792780,64,45,180,6,603,5208697,24,107228,68,1438,137770986,1208,1,67,58276,3923337,3,232111,603,233050,379072720,163579476,191181073,7660762355,603,1511,2,1,4,4,804,1,7627941676,7583864603,1541860975,589019920,589019920,2,1,25916876480,73389,73389,4,4,4,589019920,23,3,763620,88219672,6711563,233234,58208,7627941676,4975463,156877904,8311
