timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55214.74,11,262144,64,125589,8275244904,64,61,134,2,603,1710713,11,31679,69,200,130627914,1208,1,68,18910,1178408,4,4864,603,75560,206321120,51661519,74417726,2480017135,603,931,2,1,4,4,740,1,2469355532,2422530957,534942633,187725608,187741992,2,1,8259926752,73389,73389,4,4,4,187725608,17,3,517666,30183848,4507743,66350,18842,2469355532,1644363,47152582,10864
60231.09,11,262144,64,132699,8743594932,64,61,135,2,603,1787990,11,33671,69,200,130627914,1208,1,68,19955,1324909,4,4864,603,79740,208300512,54605930,81953226,2617606508,603,931,2,1,4,4,740,1,2606325772,2559520463,580520419,198372161,198372161,2,1,8727654188,73389,73389,4,4,4,198355777,17,3,534187,33160387,4632248,69241,19887,2606325772,1718749,49973365,10864
65244.98,11,262144,64,139561,9195957484,64,61,136,2,603,1861249,11,35583,69,200,130893366,1208,1,68,20961,1424179,4,4864,603,83768,210206240,57802851,89164012,2750200438,603,931,2,1,4,4,740,1,2738315276,2691740825,648806250,208639723,208656107,2,1,9180147812,73389,73389,4,4,4,208639723,17,3,551162,35912166,4765302,72451,20894,2738315276,1788798,53037512,10864
70255.40,11,262144,64,147555,9722518854,64,61,138,2,603,1952683,11,37869,69,200,131158818,1208,1,68,22138,1562328,4,4864,603,88472,212428640,60615596,95794644,2905023124,603,931,2,1,4,4,740,1,2892455948,2845651336,727431200,220611221,220627605,2,1,9706893724,73389,73389,4,4,4,220611221,17,3,573976,38793318,4888852,83301,22070,2892455948,1869382,55725937,10864
75271.94,11,262144,64,155732,10261592150,64,61,139,2,603,2037328,11,40158,69,200,131424270,1208,1,68,23342,1676294,4,4864,603,93288,214707552,63171095,101983620,3063533579,603,931,2,1,4,4,740,1,3050266636,3003197987,747409991,232873313,232873313,2,1,10246425772,73389,73389,4,4,4,232873313,17,3,589691,41815525,4994384,88446,23274,3050266636,1948882,58176433,10864
80283.89,11,262144,64,162246,10690617270,64,61,140,4,603,2104798,11,41981,69,200,131424270,1208,1,68,24296,1791145,4,4864,603,97104,216517152,68046016,112458343,3189147659,603,931,2,1,4,4,740,1,3175309324,3128646797,820829902,242612713,242629097,2,1,10674959372,73389,73389,4,4,4,242612713,17,3,616966,44964261,5151851,91111,24228,3175309324,2013687,62893282,10864
85307.71,11,262144,64,168364,11093955586,64,61,141,4,603,2169008,11,43727,69,200,131689722,1208,1,68,25195,1924632,4,4864,603,100700,218228576,69785573,118039344,3307521904,603,931,2,1,4,4,740,1,3293143052,3246499608,843839343,251792898,251792898,2,1,11078166616,73389,73389,4,4,4,251776514,17,3,623837,48008204,5221146,95556,25127,3293143052,2073452,64564669,10864
90324.37,11,262144,64,175073,11535760226,64,61,142,4,603,2239018,11,45612,69,200,131689722,1208,1,68,26177,2098192,4,4864,603,104632,220089760,72197567,124725417,3436945414,603,931,2,1,4,4,740,1,3421986828,3375580760,882185921,261827210,261843594,2,1,11520397240,73389,73389,4,4,4,261827210,17,3,632649,51350608,5308693,98377,26110,3421986828,2140641,66889269,10864
95338.87,11,262144,64,181348,11948863406,64,61,144,4,603,2305283,11,47426,69,200,132220626,1208,1,68,27100,2283879,4,4864,603,108320,221837792,76503764,135169254,3557761078,603,931,2,1,4,4,740,1,3542242846,3496405484,950668628,271220387,271220387,2,1,11932976132,73389,73389,4,4,4,271204003,17,3,655529,54368744,5448975,101102,27032,3542242846,2204181,71055650,10864
100383.87,11,262144,64,187100,12327684642,64,61,145,4,603,2367567,11,49054,69,200,132220626,1208,1,68,27943,2402344,4,4864,603,111692,223432736,79146124,142861103,3668767831,603,931,2,1,4,4,740,1,3652736542,3607094806,1036661252,279823258,279839642,2,1,12312223352,73389,73389,4,4,4,279823258,17,3,673767,57555549,5569419,108586,27876,3652736542,2258981,73578457,10864
105680.78,11,262144,64,193155,12726894190,64,61,146,4,603,2429551,11,50748,69,200,132486078,1208,1,68,28835,2493753,4,4864,603,115260,225127776,82655942,151762769,3786218419,603,931,2,1,4,4,740,1,3769652766,3723845143,1129466152,288905139,288905139,2,1,12711105220,73389,73389,4,4,4,288888755,17,3,684540,60597086,5660353,111380,28767,3769652766,2318171,76997832,10864
110716.14,11,262144,64,199320,13133047246,64,61,147,4,603,2492506,11,52497,69,200,132486078,1208,1,68,29740,2585888,4,4864,603,118884,226850592,85235751,159891337,3905517881,603,931,2,1,4,4,740,1,3888403998,3842622324,1162061364,298120251,298136635,2,1,13117291044,73389,73389,4,4,4,298120251,17,3,700270,63895459,5764221,114852,29673,3888403998,2377654,79474034,10864
115770.49,11,262144,64,204728,13489324098,64,61,148,4,603,2549379,11,54005,69,200,132751530,1208,1,68,30537,2703177,4,4864,603,122068,228360928,87501946,166528534,4010342515,603,931,2,1,4,4,740,1,3992737310,3946684049,1185374851,306223410,306239794,2,1,13473830040,73389,73389,4,4,4,306223410,17,3,717561,66826824,5881562,117299,30469,3992737310,2432080,81623011,10864
121134.38,11,262144,64,210315,13857331894,64,61,149,4,603,2615914,11,55607,69,200,132751530,1208,1,68,31357,2968104,4,4864,603,125348,229911968,90318267,175641534,4118323197,603,931,2,1,4,4,740,1,4100216350,4054318817,1249914217,314596905,314596905,2,1,13842263820,73389,73389,4,4,4,314596905,17,3,733643,70084035,5987170,119727,31289,4100216350,2496187,84332769,10864
126186.20,11,262144,64,216915,14292524014,64,61,150,4,603,2688172,11,57461,69,200,133016982,1208,1,68,32324,3115617,4,4864,603,129216,231746400,92655619,182101385,4245649645,603,931,2,1,4,4,740,1,4226962974,4181510061,1282224147,324487635,324487635,2,1,14277455940,73389,73389,4,4,4,324487635,17,3,747720,72949274,6093512,125421,32256,4226962974,2562751,86563466,10864
131207.16,11,262144,64,223097,14699791182,64,61,151,4,603,2751388,11,59204,69,200,133282434,1208,1,68,33233,3242426,4,4864,603,132856,233470048,96053008,190400889,4365473083,603,931,2,1,4,4,740,1,4346238494,4300522839,1357869252,333735515,333751899,2,1,14684362660,73389,73389,4,4,4,333735515,17,3,764582,75855767,6223550,128214,33166,4346238494,2623174,89831346,10864
136236.77,11,262144,64,229551,15124884142,64,61,152,4,603,2819165,11,61021,69,200,133282434,1208,1,68,34181,3317738,4,4864,603,136648,252233096,98162768,196490158,4490170361,603,931,2,1,4,4,740,1,4470363678,4424799045,1377302213,343409379,343409379,2,1,15110012676,73389,73389,4,4,4,343409379,17,3,770507,78822319,6289040,131107,34113,4470363678,2688058,91875654,10864
141266.51,11,262144,64,237035,15618275538,64,61,153,4,603,2893474,11,63114,69,200,133547886,1208,1,68,35281,3442052,4,4864,603,141052,254319560,100925736,203471669,4635126030,603,931,2,1,4,4,740,1,4614673950,4568948353,1550824377,354616862,354633246,2,1,15603141928,73389,73389,4,4,4,354616862,17,3,780980,81633010,6389808,134281,35214,4614673950,2759193,94537935,10864
146276.35,11,262144,64,249979,16471086206,64,61,155,4,603,3041062,11,66701,69,200,133813338,1208,1,68,37183,3510613,4,4864,603,148652,257865288,107305076,210495186,4885238609,603,931,2,1,4,4,740,1,4863710750,4818310331,1606897666,373995199,374011583,2,1,16455788756,73389,73389,4,4,4,373995199,17,3,809214,84056753,6639236,139064,37115,4863710750,2901998,100667484,10864
151285.97,11,262144,64,274529,18088754922,64,61,159,4,603,3346750,11,73664,69,200,134344242,1208,1,68,40790,3515860,4,4864,603,163084,264417992,116876476,211209863,5360077317,603,931,2,1,4,4,740,1,5336618526,5291170421,1649236982,410771568,410771568,2,1,18073228096,73389,73389,4,4,4,410755184,17,3,827555,84781056,6932130,146394,40722,5336618526,3200356,109947353,10864
156293.95,11,262144,64,298479,19666836586,64,61,163,4,603,3648770,11,80416,69,200,134875146,1208,1,68,44310,3521396,4,4864,603,177176,322034096,128567423,211983792,5823361511,603,931,2,1,4,4,740,1,5797991966,5752595269,1686079964,446632592,446632592,2,1,19651113152,73389,73389,4,4,4,446616208,17,3,844145,85491169,7220936,154013,44242,5797991966,3494757,121349710,10864
161303.84,11,262144,64,321090,21156399938,64,61,168,5,603,3971805,11,86806,69,200,135671502,1208,1,68,47629,3530148,4,4864,603,190452,328047984,138814709,212547488,6259588265,603,931,2,1,4,4,740,1,6232418092,6187958544,1723749535,480472351,480488735,2,1,21140783444,73389,73389,4,4,4,480472351,17,3,861793,86272964,7550667,162438,47561,6232418092,3809367,131266864,10864
166312.40,11,262144,64,345432,22760171714,64,61,172,6,603,4322976,11,93662,69,200,136467858,1208,1,68,51202,3535581,4,4864,603,204748,351550288,150095708,212956603,6729820431,603,931,2,1,4,4,740,1,6700738348,6656734248,1751064634,516939583,516939583,2,1,22745341652,73389,73389,4,4,4,516939583,17,3,888649,87097332,7865237,173284,51134,6700738348,4149692,142233472,10864
171320.51,11,262144,64,369805,24366252624,64,61,176,6,603,4663306,11,100581,69,200,136998762,1208,1,68,54784,3539960,4,4864,603,219076,358002832,160346471,213155961,7201218675,603,931,2,1,4,4,740,1,7170238252,7126295021,1779728831,553421040,553437424,2,1,24350525760,73389,73389,4,4,4,553421040,17,3,911464,87883257,8160185,184529,54716,7170238252,4478777,152190308,10864
176332.97,11,262144,64,395532,26061563984,64,61,180,6,603,5033447,11,107779,69,200,137770986,1208,1,68,58565,3544844,4,4864,603,234200,364803920,171616221,213316115,7698783346,603,931,2,1,4,4,740,1,7665821484,7621829777,1805987057,591954371,591970755,2,1,26045992324,73389,73389,4,4,4,591954371,17,3,927424,88688753,8448138,195104,58497,7665821484,4838343,163172423,10864
