timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55077.08,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
60083.60,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
65111.09,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
70119.64,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
75129.97,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
80137.61,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
85146.59,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
90155.20,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
95164.18,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
100174.52,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
105183.00,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
110192.91,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
115201.37,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
120210.99,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
125218.95,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
130225.92,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
135232.69,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
140241.50,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
145248.80,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
150255.57,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
155261.97,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
160270.72,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
165276.47,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
170284.34,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
175290.60,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
180297.80,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
185306.50,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
190313.37,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
195320.73,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
200327.28,0,0,0,0,0,0,81,0,0,0,0,6,0,5,0,2097278,2,1,0,413,0,8,0,4,4,0,4,11,0,30,16839104,0,0,1749,0,0,0,3,1,4,4,883,3,0,0,68,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
205343.35,76,262144,64,4662,306856092,4,102,1,576,139477,0,6,1822,9,97,98355646,1154,1,4,413,5588371,8,22288684,8,1219,5253,4,158,576,4994,541753824,5953730,363300,135682784,576,1546,0,3,1,4,4,883,3,134971421,99721543,6712090,5684804,5717572,3,1,295609840,73389,73389,4,4,4,5684808,7,3,75013,440175,433992,4437,1212,134971421,135040,5520802,5983
210368.12,156,262144,64,19255,1268857762,4,172,10,576,443891,0,6,7551,9,97,100539592,1154,1,4,413,23820897,8,95227644,8,3682,10428,4,158,576,14950,1035190312,24481973,1377720,441563008,576,1546,0,3,1,4,4,883,3,439203332,402612438,27157054,24192630,24209014,3,1,1258016792,73389,73389,4,4,4,24192634,7,3,78012,1542959,715584,17347,3674,439203332,426544,23766798,5983
215385.53,233,262144,64,34418,2268552800,4,247,15,576,740514,0,6,13508,9,97,102747670,1154,1,4,413,42747885,8,170926976,8,6181,18587,4,158,576,26130,6601581752,43108079,2351045,750730185,576,1546,0,3,1,4,4,883,3,746686684,717386165,47649381,43404968,43421352,3,1,2257058368,73389,73389,4,4,4,43404972,7,3,82766,2607760,976310,31079,6173,746686684,709435,42134363,5983
220406.28,361,262144,64,49294,3248763310,4,376,26,576,1051270,0,6,19410,9,97,104280052,1154,1,4,413,61305452,8,245221808,8,8856,27808,4,158,576,38058,12381138072,61614832,3394864,1067527773,576,1546,0,3,1,4,4,883,3,1061730173,1026088621,68118727,62242633,62242633,3,1,3236616948,73389,73389,4,4,4,62242637,7,3,83459,3717619,1240917,45105,8848,1061730173,1006165,60376011,5983
225422.80,462,262144,64,63950,4214628296,4,448,30,576,1371383,0,6,25153,9,97,106150282,1154,1,4,413,79603314,8,318348780,8,11334,35399,4,158,576,49162,17988305752,80197490,4369155,1374153870,576,1546,0,3,1,4,4,883,3,1366697480,1330297905,88601714,80801770,80801770,3,1,4201692072,73389,73389,4,4,4,80801774,7,3,88412,4797553,1527379,59656,11326,1366697480,1311727,78672299,5983
230444.11,585,262144,64,78009,5141307960,4,570,43,576,1699509,0,6,30726,9,97,107417212,1154,1,4,413,97119907,8,388415032,8,13815,48450,4,158,576,59930,21954137008,98675586,5443632,1668037176,576,1546,0,3,1,4,4,883,3,1658944406,1622127574,109075675,98615435,98631819,3,1,5128002652,73389,73389,4,4,4,98615439,7,3,90256,6004806,1812938,73535,13807,1658944406,1625974,96865838,5983
235458.91,658,262144,64,92954,6126100784,4,643,50,585,2022354,0,6,36579,9,97,111112320,1172,1,4,413,115740949,8,462899020,8,16455,56888,4,158,585,71638,27350940312,117246594,6446103,1992921901,585,1589,0,3,1,4,4,883,3,1982086313,1933006656,129592891,117518636,117518636,3,1,6110969104,73389,73389,4,4,4,117518640,7,3,96006,7115852,2078067,86771,16447,1982086313,1935583,115172966,6095
240470.48,765,262144,64,108413,7144265396,4,749,58,585,2338698,0,6,42652,9,97,112367184,1172,1,4,413,134946839,8,539722732,8,19227,68429,4,158,585,83242,29784641608,135740757,7451925,2326730624,585,1589,0,3,1,4,4,883,3,2314076508,2254534674,150041302,137038396,137038396,3,1,7125996624,73389,73389,4,4,4,137038400,7,3,100392,8246061,2343794,99666,19219,2314076508,2239032,133402074,6095
245483.23,885,262144,64,124014,8170807038,4,846,62,585,2653592,0,6,48773,9,97,113356596,1172,1,4,413,154353416,8,617284576,8,21937,73471,4,158,585,95230,35181517328,154330336,8408737,2656347750,585,1589,0,3,1,4,4,883,3,2641897080,2578276384,170513599,156744857,156744857,3,1,8150732596,73389,73389,4,4,4,156744861,7,3,102176,9371118,2580675,113414,21929,2641897080,2540178,151754234,6095
250499.85,972,262144,64,139689,9204635676,4,939,68,585,2958393,0,6,54940,9,97,115214760,1172,1,4,413,173893770,8,695445920,8,24700,85971,4,158,585,108034,43415287544,172916819,9361371,2990383160,585,1589,0,3,1,4,4,883,3,2974108095,2904185723,190958374,176589694,176589694,3,1,9182664120,73389,73389,4,4,4,176589698,7,3,107755,10435419,2885909,126123,24692,2974108095,2832270,170035815,6095
255516.11,1079,262144,64,155056,10216746844,4,1048,76,585,3280906,0,6,60998,9,97,115818060,1172,1,4,413,193024880,8,772034900,8,27422,98559,4,158,585,119430,45805779896,191444396,10354057,3319510616,585,1589,0,3,1,4,4,883,3,3301439858,3223640770,211416575,196002958,196019342,3,1,10192153848,73389,73389,4,4,4,196002962,7,3,110445,11511552,3164902,139589,27415,3301439858,3141317,188285077,6095
260536.59,1179,262144,64,170653,11243689972,4,1147,81,585,3602070,0,6,67109,9,97,116807472,1172,1,4,413,212371522,8,849486088,8,30262,118197,4,158,585,130842,46079718784,209966257,11355708,3662367769,585,1589,0,3,1,4,4,883,3,3642440761,3548134497,231905799,215672333,215688717,3,1,11214961348,73389,73389,4,4,4,215672337,7,3,116540,12654534,3481451,153087,30254,3642440761,3448983,206491691,6095
265554.81,1266,262144,64,185920,12250828186,4,1244,87,585,3904264,0,6,73122,9,97,118339854,1172,1,4,413,231419244,8,925676976,8,32965,126854,4,158,585,144066,57404591392,228546333,12328597,3990797981,585,1589,0,3,1,4,4,883,3,3969085476,3866103548,252374592,234992882,234992882,3,1,12219629896,73389,73389,4,4,4,234992886,7,3,119663,13717638,3723787,165151,32957,3969085476,3739113,224831367,6095
270576.11,1405,262144,64,204865,13500262672,5,1382,98,585,4285267,0,6,80579,10,97,118919022,1172,1,4,413,254977988,8,1019847272,9,36347,139446,4,893,585,159192,64930481664,251534927,13563012,4396022892,585,1589,0,3,1,4,4,883,3,4372085696,4260750307,277796979,258927242,258927242,3,1,13463364648,73389,73389,4,4,4,258910862,7,3,124685,15044338,4053386,180698,36338,4372085696,4104569,247504767,6095
275590.09,1514,262144,64,223713,14741548948,5,1484,102,603,4687381,0,6,87957,10,97,122519291,1208,1,4,413,278401336,8,1113476068,9,39681,159910,4,893,603,173508,69547736368,274781535,14742561,4805412952,603,1664,0,3,1,4,4,883,3,4779274857,4652446767,303389943,282728815,282728815,3,1,14701898412,73389,73389,4,4,4,282728819,7,3,128702,16402204,4396527,196817,39672,4779274857,4490564,270393826,6418
280618.08,1669,262144,64,241664,15924935700,5,1626,107,603,5109567,0,6,95032,10,97,122833007,1208,1,4,413,300668956,8,1202611316,9,43022,176924,4,893,603,187584,72877176440,297853128,16071592,5205891970,603,1664,0,3,1,4,4,883,3,5177582854,5026819179,328986388,305348581,305381349,3,1,15878126244,73389,73389,4,4,4,305348585,7,3,132193,17899265,4721551,213847,43014,5177582854,4895720,293141043,6418
285641.29,1780,262144,64,260578,17170794122,5,1725,112,603,5498087,0,6,102433,10,97,122833007,1208,1,4,413,324206431,8,1296696360,9,46293,187127,4,893,603,202512,81585651208,321220178,17243375,5607636966,603,1664,0,3,1,4,4,883,3,5577153504,5420175012,354645390,329250617,329267001,3,1,17121032116,73389,73389,4,4,4,329250621,7,3,132828,19228580,5022239,229696,46284,5577153504,5268391,316206734,6418
290657.85,1923,262144,64,279283,18403233038,5,1858,118,603,5909608,0,6,109779,10,97,122833007,1208,1,4,413,347435941,8,1389614160,9,49758,200883,4,893,603,217512,86932425376,344417764,18520095,6025752460,603,1664,0,3,1,4,4,883,3,5993012069,5810139544,380286220,352847390,352847390,3,1,18348064312,73389,73389,4,4,4,352847394,7,3,134490,20634502,5336691,247047,49749,5993012069,5662561,339091339,6418
295674.77,2037,262144,64,298044,19639277966,5,1961,121,612,6308578,0,6,117134,10,97,124332133,1226,1,4,413,370749200,8,1482996800,9,53077,210934,4,893,612,230916,87548317968,367591883,19726878,6433059691,612,1704,0,3,1,4,4,883,3,6398125698,6200482904,405838886,376499348,376532116,3,1,19577966128,73389,73389,4,4,4,376499352,7,3,140189,21971514,5647972,263068,53068,6398125698,6045510,361955090,6559
300697.96,2191,262144,64,317193,20901538826,5,2097,129,612,6732224,0,6,124630,10,97,124645849,1226,1,4,413,394427424,8,1577645200,9,56762,220761,4,893,612,246496,91519910000,390770781,20997725,6879063307,612,1704,0,3,1,4,4,883,3,6841758393,6601610340,431482708,400558747,400575131,3,1,20829054876,73389,73389,4,4,4,400558751,7,3,147812,23439669,5997016,279666,56753,6841758393,6452558,384785343,6559
305712.24,2341,262144,64,336545,22176367468,5,2227,133,612,7170648,0,6,132179,10,97,124645849,1226,1,4,413,418324145,8,1673296580,9,60529,232682,4,893,612,262732,97011466112,413917136,22312282,7337066173,612,1704,0,3,1,4,4,883,3,7297342810,7007014312,457162613,424815198,424815198,3,1,22090390328,73389,73389,4,4,4,424815202,7,3,150841,24925933,6340036,300625,60520,7297342810,6870023,407588736,6559
310725.03,2443,262144,64,355715,23438399806,5,2330,150,612,7607558,0,6,139634,10,97,124645849,1226,1,4,413,442026237,8,1767975760,9,64102,241167,4,893,612,277796,100644472032,436897179,23665812,7776805431,612,1704,0,3,1,4,4,883,3,7734761542,7407707580,482807366,448852624,448852624,3,1,23340336480,73389,73389,4,4,4,448852628,7,3,154552,26390336,6726119,316951,64093,7734761542,7290607,430183207,6559
315739.47,2559,262144,64,374373,24669351242,5,2459,154,612,8035542,0,6,146946,10,97,124645849,1226,1,4,413,465135280,8,1860476408,9,67691,253745,4,893,612,293592,107412497528,459713352,25152084,8209841254,612,1704,0,3,1,4,4,883,3,8165486709,7799141172,508381017,472291146,472291146,3,1,24559139624,73389,73389,4,4,4,472291150,7,3,157846,27970638,7068812,332389,67682,8165486709,7703153,452657398,6559
320758.64,2679,262144,64,393097,25902275184,5,2582,158,612,8454826,0,6,154267,10,97,124645849,1226,1,4,413,488292689,8,1953106084,9,71292,268198,4,893,612,310272,118109582544,482956034,26327983,8643655701,612,1704,0,3,1,4,4,883,3,8596982427,8190584081,533991544,495804284,495804284,3,1,25781822800,73389,73389,4,4,4,495804288,7,3,158930,29386491,7401319,348941,71283,8596982427,8105885,475567833,6559
325773.31,2829,262144,64,411702,27127841578,5,2709,167,693,8885955,0,6,161522,10,97,138144037,1388,1,4,413,511237257,8,2044884408,9,74879,284200,4,893,693,326708,127943585488,506107973,27626718,9076472364,693,1984,0,3,1,4,4,883,3,9027491910,8580231248,559647025,519116496,519132880,3,1,26993205856,73389,73389,4,4,4,519100116,7,3,161462,30889002,7734439,366294,74870,9027491910,8519661,498386697,7520
330798.20,2947,262144,64,430117,28343036446,5,2814,171,837,9320368,0,6,168707,10,97,163317005,1676,1,4,413,533975399,8,2135836944,9,78392,295714,4,893,837,343752,142020353200,529164711,28946415,9505841872,837,2367,0,3,1,4,4,883,3,9454593755,8966400772,585258168,542213113,542245881,3,1,28194229940,73389,73389,4,4,4,542196733,7,3,170556,32390773,8107266,383170,78383,9454593755,8937198,521071586,9007
335811.18,3074,262144,64,448730,29568311846,5,2934,192,837,9773375,0,6,175964,10,97,163992701,1676,1,4,413,556900433,8,2227601732,9,82125,309290,4,893,837,361576,155597520824,552285216,30258171,9958485706,837,2367,0,3,1,4,4,883,3,9904863160,9357172475,610957662,565466266,565499034,3,1,29404245864,73389,73389,4,4,4,565466270,7,3,174631,33911811,8473641,400559,82117,9904863160,9372816,543824759,9007
340829.78,3221,262144,64,467195,30785579292,5,3056,197,1179,10230357,9,6,183147,10,97,223183886,2360,1,4,413,579593407,8,2318308976,9,85931,322238,4,893,1179,379648,169016053160,575256797,31688279,10419105468,1170,3412,9,3,1,4,4,883,3,10363081715,9745893921,636634201,588533348,588549732,3,1,30603734128,73389,73389,4,4,4,588533352,7,3,184693,35524695,8887330,418247,85922,10363081715,9812110,566383365,13638
