timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55082.34,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
60090.66,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
65099.32,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
70107.80,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
75115.49,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
80124.71,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
85132.63,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
90138.76,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
95145.69,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
100159.42,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
105167.93,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
110175.87,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
115184.57,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
120190.72,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
125199.44,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
130205.22,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
135212.18,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
140219.66,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
145226.59,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
150232.95,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
155240.99,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
160247.28,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
165262.12,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
170269.63,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
175275.28,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
180280.19,0,0,0,0,0,0,81,0,0,0,0,15,0,5,0,2097278,2,1,0,538,0,10,0,4,4,0,4,15,0,30,16838848,0,0,1790,0,0,0,3,1,4,4,1124,3,0,0,119,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
185293.59,14,69632,17,948,62465976,4,84,0,162,38666,0,15,367,9,23,29181004,326,1,4,538,1136778,10,4418092,8,281,1783,4,97,162,1174,221604432,1143090,79171,30010621,162,359,0,3,1,4,4,1124,3,29854314,20418108,1324186,1152913,1152913,3,1,59951508,73389,73389,4,4,4,1152917,10,3,24015,99667,117903,737,273,29854314,37929,1025604,1973
190316.68,126,262144,64,15807,1041622704,4,156,2,576,360836,0,15,6207,9,23,99888028,1154,1,4,538,19540356,10,78161424,8,3060,10528,4,97,576,12618,1756487984,19638474,1083890,361366521,576,1405,0,3,1,4,4,1124,3,359412534,331065379,21782716,19834930,19834930,3,1,1031416392,73389,73389,4,4,4,19834934,10,3,86550,1229841,590924,13718,3052,359412534,347118,19049314,6241
195329.74,212,262144,64,30950,2038764224,4,231,9,576,660062,0,15,12140,9,23,101492806,1154,1,4,538,38439900,10,153695020,8,5641,24407,4,97,576,23098,2491188376,38262005,2019653,680180087,576,1405,0,3,1,4,4,1124,3,676503142,645079527,42262497,39004593,39004593,3,1,2028238868,73389,73389,4,4,4,39004597,10,3,93325,2286821,896278,26902,5633,676503142,633160,37368457,6241
200341.94,325,262144,64,46170,3042448200,4,363,14,576,966026,0,15,18175,9,23,103628488,1154,1,4,538,57402009,10,229543524,8,8368,28899,4,97,576,34654,5541278952,56765294,3016590,1002727884,576,1405,0,3,1,4,4,1124,3,997259196,961172728,62714746,58302725,58302725,3,1,3031741732,73389,73389,4,4,4,58302729,10,3,101612,3389976,1143384,39970,8360,997259196,926056,55625152,6241
205357.98,430,262144,64,61351,4043033302,4,437,20,576,1284621,0,15,24136,9,23,104931616,1154,1,4,538,76359230,10,305436920,8,10890,46925,4,97,576,44838,6000591008,75270748,4018028,1313980024,576,1405,0,3,1,4,4,1124,3,1306811899,1276113503,83158465,77547831,77547831,3,1,4032487244,73389,73389,4,4,4,77547835,10,3,104192,4522557,1432402,53103,10882,1306811899,1231518,73841490,6241
210376.84,532,262144,64,75849,4997843772,4,521,25,576,1621595,0,15,29824,9,23,106138216,1154,1,4,538,94402030,10,377608120,8,13402,58039,4,97,576,54962,6377457760,93681518,5133430,1618913067,576,1405,0,3,1,4,4,1124,3,1610075713,1576870523,103622707,95881910,95914678,3,1,4985007384,73389,73389,4,4,4,95865530,10,3,109892,5744380,1717153,70729,13394,1610075713,1550866,91969544,6241
215392.63,659,262144,64,90855,5987285856,4,639,31,576,1954146,0,15,35746,9,23,107441344,1154,1,4,538,113141257,10,452435760,8,16044,73171,4,97,576,66622,11527317856,112168146,6219264,1936204883,576,1405,0,3,1,4,4,1124,3,1925618283,1888933592,124154944,114864872,114881256,3,1,5972973376,73389,73389,4,4,4,114864876,10,3,113433,6960236,1991170,84322,16036,1925618283,1869824,110184089,6241
220414.83,741,262144,64,106161,6996002628,4,715,36,576,2269514,0,15,41756,9,23,108961660,1154,1,4,538,132227864,10,528846804,8,18738,82914,4,97,576,78626,17297358384,130651805,7256829,2267335094,576,1405,0,3,1,4,4,1124,3,2254965847,2207181593,144618597,134232858,134249242,3,1,6980108648,73389,73389,4,4,4,134232862,10,3,118044,8084480,2259353,97296,18731,2254965847,2172218,128401880,6241
225436.61,877,262144,64,121866,8030301162,4,850,42,576,2586508,0,15,47940,9,23,109637356,1154,1,4,538,151692221,10,606768884,8,21734,93267,4,97,576,91882,23327917920,149111116,8333644,2621002580,576,1405,0,3,1,4,4,1124,3,2606702458,2534471361,165104620,153990186,154006570,3,1,8007489704,73389,73389,4,4,4,153990190,10,3,121862,9256062,2495023,111121,21726,2606702458,2475387,146625620,6241
230448.59,940,262144,64,137360,9051350768,4,925,43,576,2894825,0,15,53995,9,23,110868088,1154,1,4,538,170965503,10,683797364,8,24487,118045,4,97,576,103902,28055120760,167659160,9372741,2958345008,576,1405,0,3,1,4,4,1124,3,2942230065,2857405480,185599719,173554780,173554780,3,1,9023996624,73389,73389,4,4,4,173538400,10,3,129254,10359249,2755788,123863,24479,2942230065,2770962,164914029,6241
235468.28,1109,262144,64,152840,10070686514,4,1057,55,585,3212354,0,15,60086,9,23,113356596,1172,1,4,538,190134728,10,760538912,8,27425,128881,4,97,585,117666,37518400784,186147018,10405934,3304120468,585,1428,0,3,1,4,4,1124,3,3286108281,3180515029,206069004,193019355,193019355,3,1,10037006492,73389,73389,4,4,4,193019359,10,3,131093,11483371,3038208,137079,27417,3286108281,3075275,183119015,6292
240484.64,1193,262144,64,168166,11080689874,4,1133,63,594,3519714,0,15,66081,9,23,115759276,1190,1,4,538,209196857,10,836722820,8,30150,136457,4,97,594,129790,43276655688,204651458,11440371,3636308165,594,1448,0,3,1,4,4,1124,3,3616500010,3499674826,226541033,212362765,212362765,3,1,11042863812,73389,73389,4,4,4,212362769,10,3,135290,12597735,3295092,150224,30142,3616500010,3369490,201366735,6381
245494.41,1276,262144,64,183744,12107353098,4,1214,65,594,3838262,0,15,72175,9,23,116760754,1190,1,4,538,228527253,10,913979580,8,32984,143412,4,97,594,143210,53070328312,223196277,12431237,3980798852,594,1448,0,3,1,4,4,1124,3,3959136232,3824233925,247022736,232025663,232025663,3,1,12065334508,73389,73389,4,4,4,232025667,10,3,138705,13683170,3540473,163003,32976,3959136232,3675259,219666382,6381
250508.07,1403,262144,64,198912,13106446734,4,1340,73,594,4152936,0,15,78148,9,23,117701902,1190,1,4,538,247313809,10,989255236,8,35872,159206,4,97,594,156506,61273734408,241617461,13489950,4322847800,594,1448,0,3,1,4,4,1124,3,4299321613,4141074318,267461075,251086671,251086671,3,1,13056506924,73389,73389,4,4,4,251086675,10,3,141986,14858022,3775412,175937,35864,4299321613,3976999,237852389,6381
255529.84,1491,262144,64,213902,14094478262,4,1416,78,594,4462870,0,15,84022,9,23,118594786,1190,1,4,538,265978036,10,1063847456,8,38577,169150,4,97,594,168878,68574817504,260186120,14423774,4654262620,594,1448,0,3,1,4,4,1124,3,4628958325,4453039253,287925150,270028673,270028673,3,1,14040639060,73389,73389,4,4,4,270012293,10,3,146333,15928673,4030801,188402,38569,4628958325,4274468,256165513,6381
260550.12,1629,262144,64,228710,15069375638,4,1540,90,594,4791622,0,15,89831,9,23,118618918,1190,1,4,538,284238239,10,1136888396,8,41411,175191,4,97,594,180538,70098223160,278744819,15418423,4989378769,594,1448,0,3,1,4,4,1124,3,4962248655,4762997495,308433369,288586095,288602479,3,1,15006476972,73389,73389,4,4,4,288586099,10,3,161273,17066796,4359391,201903,41403,4962248655,4589719,274397306,6381
265565.84,1718,262144,64,243436,16040781358,4,1616,95,594,5101163,0,15,95610,9,23,118920568,1190,1,4,538,302594727,10,1210378908,8,44067,185284,4,97,594,192334,75607128336,297274644,16451681,5314236575,594,1448,0,3,1,4,4,1124,3,5285359208,5069479803,328892803,307204291,307220675,3,1,15974623164,73389,73389,4,4,4,307204295,10,3,166178,18204175,4628318,214764,44059,5285359208,4886399,292660573,6381
270579.19,1814,262144,64,258566,17037662144,4,1697,101,594,5418001,0,15,101530,9,23,119234284,1190,1,4,538,321369203,10,1285476812,8,46794,190990,4,97,594,204838,83115874512,315797940,17468157,5645783318,594,1448,0,3,1,4,4,1124,3,5615112685,5385237485,349370038,326263140,326295908,3,1,16965683312,73389,73389,4,4,4,326263144,10,3,169035,19322257,4880223,227600,46787,5615112685,5190401,310934099,6381
275593.46,1955,262144,64,273854,18045633644,4,1820,117,594,5749145,0,15,107523,9,23,119234284,1190,1,4,538,340279516,10,1361053412,8,49704,202672,4,97,594,218942,94709253496,334305296,18500586,5991079660,594,1448,0,3,1,4,4,1124,3,5958528608,5705383166,369877770,345459094,345475478,3,1,17963872920,73389,73389,4,4,4,345459098,10,3,173192,20508181,5148078,241107,49696,5958528608,5508038,329173336,6381
280611.03,2044,262144,64,289390,19068796264,4,1899,121,594,6068184,0,15,113607,9,23,119234284,1190,1,4,538,359615864,10,1438463456,8,52547,210446,4,97,594,232730,106038228592,352843586,19478783,6338442497,594,1448,0,3,1,4,4,1124,3,6304028658,6028696154,390344322,365079317,365079317,3,1,18984124516,73389,73389,4,4,4,365079321,10,3,174357,21613705,5414268,253915,52539,6304028658,5814269,347446410,6381
285621.36,2167,262144,64,304698,20077475184,4,2027,123,594,6408784,0,15,119607,9,23,119234284,1190,1,4,538,378481072,10,1513924288,8,55641,225949,4,97,594,248558,122259704632,371253968,20587527,6704887963,594,1448,0,3,1,4,4,1124,3,6668510672,6350054132,410840942,384220086,384220086,3,1,19979444504,73389,73389,4,4,4,384220090,10,3,177951,22891698,5689126,267606,55633,6668510672,6141178,365581486,6381
290634.67,2250,262144,64,320048,21089135870,4,2107,128,594,6737037,0,15,125602,9,23,119523868,1190,1,4,538,397528762,10,1590050648,8,58421,235249,4,97,594,262902,137411851544,389728792,21592886,7044642165,594,1448,0,3,1,4,4,1124,3,7006439121,6670640342,431306521,403538920,403555304,3,1,20984023872,73389,73389,4,4,4,403538924,10,3,181881,24004927,5984314,280630,58413,7006439121,6456407,383762937,6381
295653.59,2348,262144,64,335518,22108974592,4,2205,133,594,7084858,0,15,131646,9,23,119837584,1190,1,4,538,416662704,10,1666650816,8,61443,245432,4,97,594,278682,154758960168,407907747,22841892,7408929991,594,1448,0,3,1,4,4,1124,3,7368788302,6994601795,451786636,422978475,422994859,3,1,21994028764,73389,73389,4,4,4,422962095,10,3,183351,25317789,6263883,293056,61435,7368788302,6791802,401661058,6381
300672.79,2462,262144,64,350836,23117584912,4,2311,139,594,7420852,0,15,137639,9,23,119837584,1190,1,4,538,435626944,10,1742507776,8,64377,254504,4,97,594,293378,168668191736,426434184,23893117,7762337658,594,1448,0,3,1,4,4,1124,3,7720301825,7314789748,472322420,442197290,442213674,3,1,22994259112,73389,73389,4,4,4,442197294,10,3,185043,26529833,6538692,306310,64369,7720301825,7114542,419911412,6381
305689.57,2549,262144,64,365886,24109712074,4,2392,145,630,7755476,0,15,143515,9,23,126969019,1262,1,4,538,454268284,10,1817073136,8,67235,264227,4,97,630,306334,175855330200,444969412,24886996,8110288374,630,1564,0,3,1,4,4,1124,3,8066403681,7629952193,492812379,461102206,461118590,3,1,23977314744,73389,73389,4,4,4,461102210,10,3,186989,27722481,6790215,319715,67227,8066403681,7435761,438196846,6764
310705.98,2678,262144,64,381106,25112587628,4,2514,153,801,8111378,0,15,149426,9,23,156008009,1604,1,4,538,472901921,10,1891607684,8,70480,275126,4,97,801,321558,186412617016,463375222,25969407,8496213280,801,2118,0,3,1,4,4,1124,3,8450300883,7950862927,513341112,480009725,480026109,3,1,24960505732,73389,73389,4,4,4,480009729,10,3,190692,29017840,7073108,333631,70472,8450300883,7777747,456321229,8846
315724.38,2765,262144,64,396256,26111225576,4,2592,160,810,8431504,0,15,155323,9,23,157760444,1622,1,4,538,491635376,10,1966476860,8,73293,289108,4,97,810,333466,189495822112,481872331,27020224,8839361700,810,2154,0,3,1,4,4,1124,3,8791616766,8268778596,533827685,499017263,499017263,3,1,25948897708,73389,73389,4,4,4,499017267,10,3,193724,30174257,7347435,347046,73285,8791616766,8084458,474543526,9084
320747.17,2897,262144,64,411211,27097490574,4,2708,169,882,8806567,0,15,161159,9,23,170388890,1766,1,4,538,510011551,10,2040046204,8,76526,306057,4,97,882,347886,196517337856,500173411,28219168,9225457287,882,2414,0,3,1,4,4,1124,3,9175697684,8584122291,554390619,517682452,517698836,3,1,26919487536,73389,73389,4,4,4,517682456,10,3,197223,31524515,7652100,361792,76518,9175697684,8444775,492539260,10119
325761.76,2991,262144,64,428525,28238563792,5,2808,179,882,9217887,0,15,167886,10,23,171064586,1766,1,4,538,531313770,10,2125255080,9,79968,319077,4,142,882,364008,207620063704,521721206,29507628,9644977632,882,2414,0,3,1,4,4,1124,3,9593028211,8948251734,578394947,539282536,539331688,3,1,28042691904,73389,73389,4,4,4,539282540,10,3,202432,32995673,7987586,377922,79959,9593028211,8839965,513751650,10119
330779.76,3151,262144,64,451055,29723446160,6,2939,186,999,9743282,0,15,176613,11,23,192709236,2000,1,4,538,559013863,10,2235990684,10,84506,340884,4,163,999,384086,216657237760,549261540,31153562,10196341812,999,2809,0,3,1,4,4,1124,3,10141648319,9421935339,609127907,567411200,567427584,3,1,29505382432,73389,73389,4,4,4,567411204,10,3,213937,34869636,8458815,398513,84498,10141779391,9344833,540820839,12059
335795.86,3321,262144,64,473643,31210966798,7,3109,188,1422,10280459,9,15,185428,12,23,265079531,2846,1,4,538,586866135,10,2347464540,11,89213,362075,4,177,1422,404544,224399957956,577322254,32838421,10767691533,1413,4137,9,3,1,4,4,1124,3,10709919469,9897931115,640456092,595499978,595532746,3,1,30965998888,73389,73389,4,4,4,595499982,10,3,223452,36775669,8940620,420778,89202,10709919469,9859681,568402044,17824
