timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55100.37,20,262144,64,53846,3548012264,10,122,0,603,639598,7,11399,15,3,128769750,1208,1,14,8317,8961,4,96,603,33296,168429088,10711435,1087,1092226104,603,803,2,1,4,4,475,1,1087987724,1040670620,21042556,80281800,80298184,2,1,3532399200,73389,73389,4,4,4,80281800,13,3,76216,1224930,924674,12814,8303,1087987724,626784,9788307,3159
60105.63,20,262144,64,89297,5883805244,10,128,0,603,994868,7,21398,15,3,129566106,1208,1,14,13523,9352,4,96,603,54124,194538160,20355575,1910,1777358140,603,803,2,1,4,4,475,1,1770348556,1723468723,42278257,133370983,133387367,2,1,5868323252,73389,73389,4,4,4,133370983,13,3,87548,1907068,1128364,19512,13509,1770348556,975356,19229148,3159
65112.49,20,262144,64,120481,7938628852,10,133,0,603,1300392,7,30176,15,3,130362462,1208,1,14,18105,9761,4,96,603,72452,202749104,29110385,3187,2380412727,603,803,2,1,4,4,475,1,2370920460,2324160104,57676410,180081201,180081201,2,1,7922851948,73389,73389,4,4,4,180064817,13,3,98756,2505267,1283182,25913,18091,2370920460,1274479,27829446,3159
70119.12,20,262144,64,154523,10181828222,10,139,0,603,1720583,7,39790,15,3,131424270,1208,1,14,23107,10219,4,96,603,92464,245960432,39383330,3585,3038586318,603,803,2,1,4,4,475,1,3026411532,2979897908,82645558,231059007,231059007,2,1,10166596308,73389,73389,4,4,4,231059007,13,3,116929,3239872,1482642,32587,23093,3026411532,1687996,37902838,3159
75127.17,20,262144,64,190973,12583098282,10,145,0,603,2165737,7,50112,15,3,132220626,1208,1,14,28461,10643,4,96,603,113884,272745832,48555016,4022,3742566555,603,803,2,1,4,4,475,1,3727578654,3681760463,101818998,285626624,285643008,2,1,12567571456,73389,73389,4,4,4,285626624,13,3,131282,4030079,1701152,39724,28447,3727578654,2126013,46856606,3159
80133.45,20,262144,64,225203,14838606354,10,151,1,603,2498003,7,59777,15,3,133282434,1208,1,14,33491,11161,4,96,603,134012,298812488,58262736,4366,4404620181,603,803,2,1,4,4,475,1,4387001886,4341102467,148520257,336899342,336899342,2,1,14822850152,73389,73389,4,4,4,336882958,13,3,150007,4692534,1890238,46806,33477,4387001886,2451197,56375003,3159
85141.10,20,262144,64,256939,16929605834,10,156,1,603,2817176,7,68692,15,3,133813338,1208,1,14,38152,11580,4,96,603,152656,307165000,67506240,4852,5017983046,603,803,2,1,4,4,475,1,4997928478,4952310127,166876106,384428760,384428760,2,1,16914144544,73389,73389,4,4,4,384412376,13,3,164073,5316890,2039662,53628,38138,4997928478,2763548,65469673,3159
90146.99,20,262144,64,290704,19154639666,10,162,1,603,3206159,7,78191,15,3,134875146,1208,1,14,43114,11915,4,96,603,172508,333376328,78709183,5338,5670995174,603,803,2,1,4,4,475,1,5648307742,5602812628,190948180,434980582,434996966,2,1,19139145608,73389,73389,4,4,4,434980582,13,3,184820,6044884,2265508,60842,43100,5648307742,3145317,76446425,3159
95154.25,20,262144,64,321299,21170096962,10,168,1,603,3550506,7,86861,15,3,135671502,1208,1,14,47605,12285,4,96,603,190472,341424200,88580637,5823,6261383986,603,803,2,1,4,4,475,1,6236350252,6191947961,224880285,480800031,480800031,2,1,21155201364,73389,73389,4,4,4,480800031,13,3,208700,6700189,2485638,68966,47591,6236350252,3481540,86097736,3159
100160.45,20,262144,64,356200,23469845142,10,173,1,603,3957368,7,96653,15,3,136733310,1208,1,14,52732,12797,4,96,603,210988,384891208,98544003,6285,6936157775,603,803,2,1,4,4,475,1,6908356396,6864256576,245308653,533061822,533061822,2,1,23453999272,73389,73389,4,4,4,533045438,13,3,222723,7446465,2660291,75769,52718,6908356396,3881599,95886130,3159
105165.98,20,262144,64,392125,25836979704,10,180,1,603,4357357,7,106785,15,3,137529666,1208,1,14,58010,13192,4,96,603,232108,428747656,108399280,6622,7630773838,603,803,2,1,4,4,475,1,7600154412,7556184502,265166913,586861550,586861550,2,1,25821908200,73389,73389,4,4,4,586861550,13,3,236667,8194076,2838316,82433,57996,7600154412,4274924,105563184,3159
