timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55103.33,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
60110.04,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
65118.45,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
70124.95,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
75130.76,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
80137.73,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
85144.63,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
90151.01,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
95157.75,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
100166.11,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
105171.90,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
110178.08,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
115184.48,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
120192.18,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
125199.26,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
130205.03,0,0,0,0,0,0,81,0,0,0,0,20,0,0,5,8,0,2097278,2,1,0,653,0,18,0,4,4,0,4,47,0,32,16831648,138,0,1806,0,0,0,3,1,4,4,1578,3,0,0,153,0,0,3,1,0,73389,73389,4,4,4,0,15,3,0,0,139,0,0,0,0,0,0
135226.75,69,262144,64,5757,379535028,4,106,15,576,148502,0,20,2258,1,9,113,455,98958946,1154,1,4,653,6995868,18,27918864,8,1389,4392,4,656,576,6228,3151305168,7112376,412634,156853766,576,1310,0,3,1,4,4,1578,3,156025325,122679286,7962735,7095543,7095543,3,1,368968268,73389,73389,4,4,4,7095547,15,3,63711,486574,431329,5361,1381,156025325,143141,6681183,6157
140237.73,163,262144,64,20963,1381432748,4,181,20,576,465122,0,20,8233,1,9,113,455,101480740,1154,1,4,653,25965396,18,103861584,8,3946,9639,4,656,576,17392,7590431752,25672861,1409481,473962361,576,1310,0,3,1,4,4,1578,3,471421105,437993622,28441580,26367384,26383768,3,1,1371104000,73389,73389,4,4,4,26367388,15,3,67754,1595849,702059,19607,3938,471421105,445515,24971220,6157
145254.88,244,262144,64,36377,2397553190,4,256,25,576,771573,0,20,14270,1,9,113,455,103640554,1154,1,4,653,45195841,18,180718540,8,6537,17928,4,656,576,27876,8160207208,44269280,2339466,795565322,576,1310,0,3,1,4,4,1578,3,791287962,757924115,48886077,45880667,45897051,3,1,2385794716,73389,73389,4,4,4,45880671,15,3,68687,2633171,940530,32441,6529,791287962,739132,43330132,6157
150270.97,376,262144,64,51867,3418328586,4,386,33,576,1079396,0,20,20409,1,9,113,455,104895418,1154,1,4,653,64519844,18,258014848,8,9247,25588,4,656,576,39240,10626862872,62839345,3296611,1116915609,576,1310,0,3,1,4,4,1578,3,1110845169,1079305572,69358038,65535373,65535373,3,1,3407839428,73389,73389,4,4,4,65535377,15,3,72523,3730836,1205374,45045,9239,1110845169,1034351,61636840,6157
155282.98,488,262144,64,66806,4401811178,4,458,41,576,1405694,0,20,26274,1,9,113,455,105860698,1154,1,4,653,83169501,18,332678004,8,11742,34002,4,656,576,50524,16765076184,81390841,4262187,1425469089,576,1310,0,3,1,4,4,1578,3,1417721515,1388917538,89830975,84453243,84453243,3,1,4391568668,73389,73389,4,4,4,84453247,15,3,74380,4857967,1458849,58056,11734,1417721515,1347638,79937018,6157
160294.41,622,262144,64,81470,5368743422,4,584,52,576,1744674,0,20,32086,1,9,113,455,107405146,1154,1,4,653,101453958,18,405815832,8,14387,40345,4,656,576,63092,26125460528,99833344,5308440,1740145027,576,1310,0,3,1,4,4,1578,3,1730661809,1693554598,110303191,103016254,103049022,3,1,5356845240,73389,73389,4,4,4,103016258,15,3,75772,6055841,1755271,72650,14379,1730661809,1672024,98083739,6157
165312.92,699,262144,64,97124,6399687554,4,661,55,576,2048934,0,20,38211,1,9,113,455,108660010,1154,1,4,653,120956504,18,483696792,8,17037,47988,4,656,576,75192,33162937336,118457295,6238764,2067928576,576,1310,0,3,1,4,4,1578,3,2056672067,2018323354,130766618,122830926,122847310,3,1,6387208184,73389,73389,4,4,4,122830930,15,3,79869,7121121,1996692,85820,17029,2056672067,1963114,116466048,6157
170324.37,822,262144,64,112498,7412921104,4,787,64,576,2355150,0,20,44288,1,9,113,455,109311574,1154,1,4,653,140084958,18,560339832,8,19808,60051,4,656,576,87456,38720225384,136877466,7335457,2398889978,576,1310,0,3,1,4,4,1578,3,2385815776,2338158487,151218101,142264448,142264448,3,1,7396899360,73389,73389,4,4,4,142248068,15,3,85354,8293070,2280685,98557,19800,2385815776,2256593,134603919,6157
175337.97,922,262144,64,128236,8449949428,4,863,68,576,2651330,0,20,50464,1,9,113,455,110880154,1154,1,4,653,159754328,18,638888244,8,22462,69843,4,656,576,98432,40420674744,155515908,8268704,2727020306,576,1310,0,3,1,4,4,1578,3,2712168209,2664749559,171668034,162214066,162214066,3,1,8435131464,73389,73389,4,4,4,162214070,15,3,88180,9328178,2516853,112383,22454,2712168209,2538947,153006551,6157
180350.79,1051,262144,64,143763,9472908336,4,989,73,576,2948986,0,20,56588,1,9,113,455,112774516,1154,1,4,653,179097372,18,716260204,8,25226,77467,4,656,576,109568,40813275696,174059112,9266821,3055829404,576,1310,0,3,1,4,4,1578,3,3039156808,2987326931,192116787,181848514,181848514,3,1,9456122760,73389,73389,4,4,4,181848518,15,3,91163,10397067,2819008,124963,25218,3039156808,2824023,171249049,6157
185365.57,1135,262144,64,159210,10491468984,4,1064,77,576,3260715,0,20,62659,1,9,113,455,114306898,1154,1,4,653,198375306,18,793436592,8,27841,81750,4,656,576,120508,43076686600,192645684,10199803,3378120634,576,1310,0,3,1,4,4,1578,3,3359696582,3308184519,212563173,201400598,201400598,3,1,10472831128,73389,73389,4,4,4,201400602,15,3,92920,11462266,3079973,138283,27833,3359696582,3122432,189575433,6157
190387.03,1256,262144,64,174472,11497048786,4,1187,85,576,3580038,0,20,68663,1,9,113,455,115260112,1154,1,4,653,217303885,18,869150892,8,30767,88940,4,656,576,133440,48859766760,211049029,11294449,3726826146,576,1310,0,3,1,4,4,1578,3,3706518899,3626539218,233026704,220631479,220647863,3,1,11472836940,73389,73389,4,4,4,220631483,15,3,95664,12654706,3321736,151817,30759,3706518899,3428221,207737423,6157
195410.01,1337,262144,64,190225,12536037496,4,1264,87,576,3882595,0,20,74825,1,9,113,455,116804560,1154,1,4,653,236891348,18,947436176,8,33519,92580,4,656,576,144628,49716823000,229697942,12207385,4065794143,576,1310,0,3,1,4,4,1578,3,4043665734,3955037779,253507878,240494859,240511243,3,1,12505732700,73389,73389,4,4,4,240494863,15,3,100401,13673987,3571999,163696,33511,4043665734,3718899,226136159,6157
200427.16,1468,262144,64,205400,13536518966,4,1385,92,576,4201042,0,20,80781,1,9,113,455,116804560,1154,1,4,653,255630781,18,1022523124,8,36398,99401,4,656,576,157160,54495720056,248161375,13293981,4409721722,576,1310,0,3,1,4,4,1578,3,4385735705,4272384510,273998301,259553708,259570092,3,1,13496792848,73389,73389,4,4,4,259553712,15,3,103114,14845160,3812602,176758,36390,4385735705,4024284,244359679,6157
205444.13,1560,262144,64,220262,14515594784,4,1460,96,576,4507968,0,20,86586,1,9,113,455,116804560,1154,1,4,653,274094652,18,1096378608,8,39012,111983,4,656,576,169140,61663938640,266726724,14256739,4730703323,576,1310,0,3,1,4,4,1578,3,4704988538,4582123270,294451883,278281003,278313771,3,1,14470612188,73389,73389,4,4,4,278281007,15,3,105924,15945225,4086490,189460,39004,4704988538,4318508,262652147,6157
210461.42,1691,262144,64,235002,15486023646,4,1580,102,594,4847629,0,20,92369,1,9,113,455,119801611,1190,1,4,653,292317848,18,1169206772,8,41850,122353,4,656,594,182252,69938728960,285205934,15340313,5070201160,594,1358,0,3,1,4,4,1578,3,5042661568,4890282051,314986218,296781081,296781081,3,1,15432616244,73389,73389,4,4,4,296781085,15,3,109002,17185548,4360112,203505,41842,5042661568,4644124,280857299,6361
215480.08,1777,262144,64,250013,16476396710,4,1652,108,594,5161163,0,20,98228,1,9,113,455,120115327,1190,1,4,653,310937415,18,1243749660,8,44487,127543,4,656,594,193928,75250437288,303768425,16329309,5396323834,594,1358,0,3,1,4,4,1578,3,5367038284,5203643046,335419637,315696348,315712732,3,1,16415358160,73389,73389,4,4,4,315679968,15,3,110672,18246981,4604344,215483,44480,5367038284,4945695,299174535,6361
220502.72,1920,262144,64,265102,17471007380,4,1773,112,603,5501409,0,20,104153,1,9,113,455,121927949,1208,1,4,653,329645039,18,1318450900,8,47416,135904,4,656,603,206860,80975575968,322344991,17336334,5747394766,603,1393,0,3,1,4,4,1578,3,5716226005,5519297954,355964548,334674992,334674992,3,1,17403099616,73389,73389,4,4,4,334674996,15,3,111535,19420200,4881977,229110,47408,5716226005,5272299,317474561,6535
225523.21,2019,262144,64,280283,18470289354,4,1850,116,603,5805820,0,20,110080,1,9,113,455,121927949,1208,1,4,653,348475573,18,1393837680,8,50051,145383,4,656,603,218516,86233682672,340940672,18304711,6072761973,603,1393,0,3,1,4,4,1578,3,6039841762,5834959536,376434992,353791629,353808013,3,1,18397164740,73389,73389,4,4,4,353791633,15,3,112755,20480453,5126497,241244,50043,6039841762,5564576,335825878,6535
230537.35,2157,262144,64,295686,19484228914,4,1970,120,648,6122756,9,20,116102,1,9,113,455,129102903,1298,1,4,653,367473906,18,1469766396,8,53078,152906,4,656,648,231264,89248201072,359447656,19352827,6436344826,639,1520,9,3,1,4,4,1578,3,6401487973,6157532627,396938521,373094523,373110907,3,1,19400915228,73389,73389,4,4,4,373094527,15,3,114809,21658155,5379024,254538,53070,6401487973,5868218,354080526,7088
235553.79,2229,262144,64,310898,20487475198,4,2045,124,666,6431860,9,20,122057,1,9,113,455,132413661,1334,1,4,653,386321981,18,1545287924,8,55858,160166,4,656,666,244028,96972817448,378027785,20306029,6779562881,657,1567,9,3,1,4,4,1578,3,6742887861,6475452618,417378151,392227730,392241955,3,1,20395841992,73389,73389,4,4,4,392227734,15,3,116493,22703307,5631828,267915,55850,6742887861,6163945,372408400,7274
240570.42,2369,262144,64,325898,21476355142,4,2164,132,783,6775941,9,20,127923,1,9,113,455,152786908,1568,1,4,653,404830966,18,1619259320,8,58843,171197,4,656,783,257972,106404776544,396303098,21484998,7138801767,774,1941,9,3,1,4,4,1578,3,7100224414,6790536695,437896951,410997700,411014084,3,1,21371880432,73389,73389,4,4,4,410997704,15,3,120540,23974909,5925829,281076,58835,7100224414,6494865,390389916,8623
245589.14,2454,262144,64,341000,22471135468,4,2238,134,819,7093124,9,20,133826,1,9,113,455,159106255,1640,1,4,653,423589982,18,1694230588,8,61608,181318,4,656,819,272260,121574371424,414775042,22529882,7480560010,810,2108,9,3,1,4,4,1578,3,7440175242,7105335949,458368187,430025940,430042324,3,1,22361348912,73389,73389,4,4,4,430025944,15,3,122927,25095449,6203168,294071,61600,7440175242,6799053,408586214,9457
250607.40,2580,262144,64,355973,23457602124,4,2351,142,891,7432710,9,20,139681,1,9,113,455,172248830,1784,1,4,653,442021298,18,1768085192,8,64573,188594,4,656,891,286952,134895861856,433292757,23559033,7838875938,882,2330,9,3,1,4,4,1578,3,7796599942,7419948619,478882011,448734692,448751076,3,1,23334204016,73389,73389,4,4,4,448734696,15,3,123919,26290659,6451601,307683,64565,7796599942,7125027,426854848,10370
255618.09,2664,262144,64,370680,24426954882,4,2426,145,945,7771182,9,20,145431,1,9,113,455,182354272,1892,1,4,653,460298045,18,1841127728,8,67250,198608,4,656,945,298212,137504044984,451926949,24473120,8168368798,936,2502,9,3,1,4,4,1578,3,8124337122,7727055421,499370471,467273127,467273127,3,1,24298202636,73389,73389,4,4,4,467273131,15,3,125734,27399710,6723328,320784,67242,8124337122,7450398,445219606,11000
260635.18,2791,262144,64,385655,25413774116,4,2539,152,1017,8131294,9,20,151273,1,9,113,455,195010382,2036,1,4,653,478693729,18,1914774916,8,70268,211643,4,656,1017,310644,139219140136,470313146,25583656,8530344748,1008,2757,9,3,1,4,4,1578,3,8484398022,8041777056,519886458,485965495,485965495,3,1,25270205772,73389,73389,4,4,4,485965499,15,3,127177,28688432,7008295,334446,70260,8484398022,7796848,463322009,12034
265650.31,2876,262144,64,400548,26395484850,4,2616,155,1026,8469837,9,20,157093,1,9,113,455,197111779,2054,1,4,653,497175625,18,1988702500,8,73020,220074,4,656,1026,322112,141403170056,488826028,26591361,8868429800,1017,2786,9,3,1,4,4,1578,3,8820686437,8353110854,540377549,504710889,504710889,3,1,26244966260,73389,73389,4,4,4,504710893,15,3,131730,29866032,7286397,347534,73012,8820686437,8122303,481558450,12203
270663.00,3019,262144,64,415285,27366018754,4,2729,165,1062,8835992,9,20,162819,1,9,113,455,203863728,2126,1,4,653,515262464,18,2060985032,8,76069,231895,4,656,1062,334892,144166878928,507222058,27720476,9233647146,1053,2900,9,3,1,4,4,1578,3,9183982479,8663280335,560905248,523057478,523073862,3,1,27198988888,73389,73389,4,4,4,523057482,15,3,134777,31125302,7600196,361441,76061,9183982479,8474551,499642886,12575
275675.64,3126,262144,64,432023,28469681084,6,2818,167,1098,9233938,9,20,169317,1,11,113,455,211492319,2198,1,4,653,535896663,18,2143457468,10,79332,247012,4,1421,1098,350112,154389199568,528777136,29007208,9631410133,1089,2991,9,3,1,4,4,1578,3,9579656495,9014468586,584887897,544018586,544034970,3,1,28288114536,73389,73389,4,4,4,544002206,15,3,144958,32549031,7970296,377071,79322,9579656495,8856867,520828010,12897
280688.58,3284,262144,64,454044,29921114550,6,2974,175,1188,9772208,9,20,177876,1,11,113,455,227408492,2378,1,4,653,562914742,18,2251658968,10,83933,271128,4,1421,1188,372172,171568286704,556290476,30679043,10181894448,1179,3279,9,3,1,4,4,1578,3,10127253180,9478899563,615624907,571401778,571467314,3,1,29712892488,73389,73389,4,4,4,571401782,15,3,151802,34426394,8424040,397319,83924,10127253180,9374889,547887848,14446
