timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
80131.22,0,0,0,0,0,0,81,0,0,0,11,0,0,5,32,0,2097278,2,1,0,568,0,10,0,4,4,0,4,71,0,32,16831136,0,0,1818,0,0,3,1,4,4,1132,3,0,0,123,0,0,3,1,0,73389,73389,4,4,4,0,12,3,0,0,0,0,0,0,0,0,0
85139.38,0,0,0,0,0,0,81,0,0,0,11,0,0,5,32,0,2097278,2,1,0,568,0,10,0,4,4,0,4,71,0,32,16831136,0,0,1818,0,0,3,1,4,4,1132,3,0,0,123,0,0,3,1,0,73389,73389,4,4,4,0,12,3,0,0,0,0,0,0,0,0,0
90145.30,0,0,0,0,0,0,81,0,0,0,11,0,0,5,32,0,2097278,2,1,0,568,0,10,0,4,4,0,4,71,0,32,16831136,0,0,1818,0,0,3,1,4,4,1132,3,0,0,123,0,0,3,1,0,73389,73389,4,4,4,0,12,3,0,0,0,0,0,0,0,0,0
95151.27,0,0,0,0,0,0,81,0,0,0,11,0,0,5,32,0,2097278,2,1,0,568,0,10,0,4,4,0,4,71,0,32,16831136,0,0,1818,0,0,3,1,4,4,1132,3,0,0,123,0,0,3,1,0,73389,73389,4,4,4,0,12,3,0,0,0,0,0,0,0,0,0
100156.95,0,0,0,0,0,0,81,0,0,0,11,0,0,5,32,0,2097278,2,1,0,568,0,10,0,4,4,0,4,71,0,32,16831136,0,0,1818,0,0,3,1,4,4,1132,3,0,0,123,0,0,3,1,0,73389,73389,4,4,4,0,12,3,0,0,0,0,0,0,0,0,0
105164.40,0,0,0,0,0,0,81,0,0,0,11,0,0,5,32,0,2097278,2,1,0,568,0,10,0,4,4,0,4,71,0,32,16831136,0,0,1818,0,0,3,1,4,4,1132,3,0,0,123,0,0,3,1,0,73389,73389,4,4,4,0,12,3,0,0,0,0,0,0,0,0,0
110169.88,0,0,0,0,0,0,81,0,0,0,11,0,0,5,32,0,2097278,2,1,0,568,0,10,0,4,4,0,4,71,0,32,16831136,0,0,1818,0,0,3,1,4,4,1132,3,0,0,123,0,0,3,1,0,73389,73389,4,4,4,0,12,3,0,0,0,0,0,0,0,0,0
115175.01,0,0,0,0,0,0,81,0,0,0,11,0,0,5,32,0,2097278,2,1,0,568,0,10,0,4,4,0,4,71,0,32,16831136,0,0,1818,0,0,3,1,4,4,1132,3,0,0,123,0,0,3,1,0,73389,73389,4,4,4,0,12,3,0,0,0,0,0,0,0,0,0
120189.60,97,262144,64,12045,793821408,4,135,5,576,277758,11,4710,1,9,32,473,100841242,1154,1,4,568,14808246,10,59168392,8,2437,8252,4,620,576,9972,1023985176,14273923,858932,286878056,576,1265,3,1,4,4,1132,3,285350317,253223977,15955738,15051246,15051246,3,1,782664824,73389,73389,4,4,4,15051250,12,3,29381,938704,422553,11936,2429,285350317,265822,13850725,5394
125200.30,186,262144,64,27445,1808722696,4,212,10,576,580982,11,10766,1,9,32,473,102096106,1154,1,4,568,34057916,10,136167216,8,5030,16895,4,620,576,20536,1924621328,32827313,1814029,607161435,576,1265,3,1,4,4,1132,3,603899718,572532019,36388978,34574880,34591264,3,1,1797893792,73389,73389,4,4,4,34574884,12,3,29813,2042770,709889,25499,5022,603899718,555483,32116360,5394
130216.03,317,262144,64,42915,2827885722,4,343,17,576,895257,11,16892,1,9,32,473,103652620,1154,1,4,568,53367786,10,213406616,8,7758,24817,4,620,576,32084,4914174704,51297698,2839582,929502822,576,1265,3,1,4,4,1132,3,924441747,893417125,56829367,54174401,54190785,3,1,2817068884,73389,73389,4,4,4,54174405,12,3,31100,3200793,998563,38489,7751,924441747,856768,50297064,5394
135236.23,399,262144,64,58580,3860467766,4,418,21,576,1206563,11,23041,1,9,32,473,105534916,1154,1,4,568,72953784,10,291685944,8,10390,33458,4,620,576,43724,10138199960,69851619,3864159,1254047403,576,1265,3,1,4,4,1132,3,1247223485,1218450393,77318478,74039940,74039940,3,1,3850076912,73389,73389,4,4,4,74039944,12,3,32257,4321850,1251092,52128,10382,1247223485,1154435,68597743,5394
140252.65,535,262144,64,73761,4859448090,4,527,28,576,1544993,11,29017,1,9,32,473,106765648,1154,1,4,568,91808711,10,367234844,8,13075,37783,4,620,576,55476,14898772944,88308203,4944154,1576333326,576,1265,3,1,4,4,1132,3,1567743309,1533706134,97813910,93213921,93230305,3,1,4847123924,73389,73389,4,4,4,93213925,12,3,34964,5539902,1572510,66984,13067,1567743309,1478009,86733440,5394
145267.18,625,262144,64,88717,5845625440,4,622,31,576,1879368,11,34902,1,9,32,473,108358360,1154,1,4,568,110483554,10,441805100,8,15688,47822,4,620,576,67376,21706390104,106772176,6043188,1894627959,576,1265,3,1,4,4,1132,3,1884307824,1844265023,118318578,112153764,112170148,3,1,5831995760,73389,73389,4,4,4,112153768,12,3,40446,6723109,1879871,81360,15680,1884307824,1798008,104891456,5394
150287.96,707,262144,64,104412,6879331078,4,703,34,594,2173318,11,41059,1,9,32,473,112843037,1190,1,4,568,130022764,10,520091056,8,18294,61765,4,620,594,79684,30565704720,125383321,6968367,2213152935,594,1305,3,1,4,4,1132,3,2201080095,2169868465,138745248,132006152,132038920,3,1,6864319936,73389,73389,4,4,4,132006156,12,3,41160,7745310,2144261,94513,18286,2201080095,2078805,123238365,5568
155299.57,832,262144,64,120060,7910256040,4,830,38,594,2486621,11,47237,1,9,32,473,113530799,1190,1,4,568,149478913,10,597915652,8,21132,65734,4,620,594,93052,40048948464,143969512,7948060,2552564534,594,1305,3,1,4,4,1132,3,2538635094,2495220665,159234041,151802281,151818665,3,1,7892866676,73389,73389,4,4,4,151785901,12,3,43043,8831812,2412417,108661,21124,2538635094,2377960,141554374,5568
160320.79,929,262144,64,135639,8937250252,4,910,46,594,2813103,11,53330,1,9,32,473,114182363,1190,1,4,568,168868777,10,675345660,8,23988,72680,4,620,594,105716,45884822400,162527457,8928489,2904190901,594,1305,3,1,4,4,1132,3,2888399138,2820446976,179719313,171438444,171438444,3,1,8914799120,73389,73389,4,4,4,171438448,12,3,43056,9975287,2680265,124251,23980,2888399138,2688852,159845699,5568
165344.28,1031,262144,64,151122,9959147542,4,1038,50,594,3148252,11,59442,1,9,32,473,116004329,1190,1,4,568,188059186,10,752172216,8,26963,81378,4,620,594,119580,55116970024,180971292,10004334,3259909643,594,1305,3,1,4,4,1132,3,3242205889,3144203655,200216390,190967667,190967667,3,1,9928614780,73389,73389,4,4,4,190934903,12,3,43746,11191162,2964770,137967,26955,3242205889,3010285,178005594,5568
170363.23,1111,262144,64,166911,10998347800,4,1117,52,594,3462933,11,65612,1,9,32,473,116366309,1190,1,4,568,207654012,10,830616048,8,29760,89438,4,620,594,133372,67360108312,199595590,10954905,3604431580,594,1305,3,1,4,4,1132,3,3584886867,3473549233,220732862,210811233,210827617,3,1,10962184148,73389,73389,4,4,4,210811237,12,3,46608,12255077,3233064,151136,29752,3584886867,3311797,196361138,5568
175374.78,1237,262144,64,182531,12027015444,4,1245,59,594,3806074,11,71721,1,9,32,473,116957543,1190,1,4,568,226919688,10,907614292,8,32828,93127,4,620,594,148352,80089036528,218016232,12050203,3970625096,594,1305,3,1,4,4,1132,3,3949123836,3800330306,241235638,230384463,230384463,3,1,11979992108,73389,73389,4,4,4,230384467,12,3,49822,13478050,3519546,165777,32820,3949123836,3640297,214495593,5568
180386.21,1325,262144,64,198348,13069015990,4,1323,60,594,4122493,11,77893,1,9,32,473,117922823,1190,1,4,568,246543670,10,986110288,8,35733,101798,4,620,594,162404,91520453888,236537336,13058054,4329447718,594,1305,3,1,4,4,1132,3,4306053856,4130536618,261707791,250287088,250287088,3,1,13014928608,73389,73389,4,4,4,250287092,12,3,53601,14594681,3780883,178122,35725,4306053856,3944371,232757581,5568
185399.83,1411,262144,64,213851,14091717228,4,1404,62,594,4452231,11,83947,1,9,32,473,119419007,1190,1,4,568,265737746,10,1062950984,8,38634,107207,4,620,594,175624,99119311912,254986098,14091727,4685132669,594,1305,3,1,4,4,1132,3,4659860647,4455333399,282165980,269771477,269771477,3,1,14028116836,73389,73389,4,4,4,269771481,12,3,58971,15773844,4056890,191519,38626,4659860647,4260712,250930880,5568
190410.93,1545,262144,64,228940,15086924582,4,1528,70,594,4797498,11,89864,1,9,32,473,120046439,1190,1,4,568,284384926,10,1137475060,8,41619,127086,4,620,594,191304,116690882448,273370280,15233059,5044288854,594,1305,3,1,4,4,1132,3,5017114767,4772144437,302671551,288684585,288700969,3,1,15011598452,73389,73389,4,4,4,288684589,12,3,63017,17054941,4357131,206067,41611,5017114767,4591431,269015157,5568
195424.24,1628,262144,64,244141,16087275956,4,1605,74,594,5146154,11,95784,1,9,32,473,120360155,1190,1,4,568,303200399,10,1212736972,8,44475,142502,4,620,594,206640,135073366464,291811315,16311932,5396578948,594,1305,3,1,4,4,1132,3,5367556352,5089832308,323165395,307768454,307768454,3,1,16003959640,73389,73389,4,4,4,307768458,12,3,64581,18258968,4615138,219571,44467,5367556352,4926583,287198936,5568
200435.30,1801,262144,64,259781,17117990346,4,1734,88,594,5488714,11,101907,1,9,32,473,120360155,1190,1,4,568,322466422,10,1289865688,8,47594,154484,4,620,594,223616,156218101648,310227674,17357028,5769332860,594,1305,3,1,4,4,1132,3,5738327625,5418022592,343638077,327341240,327357624,3,1,17021744512,73389,73389,4,4,4,327341244,12,3,66718,19485631,4873183,233430,47586,5738327625,5255284,305357563,5568
205450.17,1910,262144,64,275212,18135236966,4,1810,90,648,5824126,11,107917,1,9,32,473,130295754,1298,1,4,568,341563683,10,1366254732,8,50447,165738,4,620,648,235760,159668621832,328804671,18295263,6122070639,648,1457,3,1,4,4,1132,3,6089206929,5740903023,364125394,346709226,346709226,3,1,18028879784,73389,73389,4,4,4,346709230,12,3,69709,20612148,5165026,246597,50439,6089206929,5577529,323645722,6126
210465.35,2061,262144,64,290587,19146956572,4,1934,96,792,6162620,11,113912,1,9,32,473,154872010,1586,1,4,568,360464012,10,1441856048,8,53527,180686,4,620,792,249144,164701963636,347276915,19321009,6490913927,792,1931,3,1,4,4,1132,3,6456093792,6063332840,384625694,365897432,365913816,3,1,19026666496,73389,73389,4,4,4,365897436,12,3,72502,21809925,5449775,261083,53519,6456093792,5901537,341832206,8248
215480.81,2148,262144,64,306101,20169980528,4,2014,101,819,6487487,11,119938,1,9,32,473,160260847,1640,1,4,568,379630621,10,1518393396,8,56453,190246,4,620,819,262380,171894592364,365834449,20324997,6853223628,819,2022,3,1,4,4,1132,3,6816509310,6388828167,405123353,385353371,385353371,3,1,20038375324,73389,73389,4,4,4,385353375,12,3,77019,22969747,5741839,274418,56445,6816509310,6213069,360099334,8539
220493.22,2239,262144,64,321532,21187564996,4,2107,103,846,6831671,11,125946,1,9,32,473,165613883,1694,1,4,568,398643630,10,1594574520,8,59507,202397,4,620,846,277044,183404820468,384234838,21360816,7226897817,846,2086,3,1,4,4,1132,3,7188235392,6712902233,425594114,404670046,404686430,3,1,21041990456,73389,73389,4,4,4,404653666,12,3,77560,24209701,6045273,288593,59499,7188235392,6543078,378195420,8738
225520.44,2352,262144,64,336670,22184777014,4,2218,108,846,7185590,11,131850,1,9,32,473,166253381,1694,1,4,568,417301446,10,1669141348,8,62482,223863,4,620,846,289608,186543475644,402388498,22672546,7588547995,846,2086,3,1,4,4,1132,3,7547984369,7030882679,446115623,423575406,423591790,3,1,22025921144,73389,73389,4,4,4,423575410,12,3,77898,25532530,6324577,302582,62474,7547984369,6883008,396069017,8738
230532.75,2437,262144,64,352029,23196689676,4,2297,113,846,7519279,11,137826,1,9,32,473,166555031,1694,1,4,568,436275661,10,1744973292,8,65431,234522,4,620,846,302944,193791440284,420962190,23680797,7954216315,846,2086,3,1,4,4,1132,3,7911752457,7352571875,466638897,442855439,442871823,3,1,23028482860,73389,73389,4,4,4,442855443,12,3,79948,26680512,6584803,316436,65423,7911752457,7202843,414381665,8738
235543.42,2581,262144,64,367093,24190158428,4,2420,126,990,7881506,11,143683,1,9,32,473,192477880,1982,1,4,568,454745883,10,1818789784,8,68600,246750,4,620,990,317404,202191888332,439414582,24749821,8335505087,990,2576,3,1,4,4,1132,3,8291054613,7670956108,487176025,461588323,461588323,3,1,24002592828,73389,73389,4,4,4,461588327,12,3,81434,27919508,6882211,333263,68592,8291054613,7548243,432538403,10610
240559.51,2660,262144,64,382019,25173380286,4,2497,129,999,8216993,11,149511,1,9,32,473,195230465,2000,1,4,568,473206980,10,1892827920,8,71374,254033,4,620,999,331072,214292558020,457915996,25752135,8678455305,999,2592,3,1,4,4,1132,3,8632200335,7983234468,507625567,480313459,480329843,3,1,24976299900,73389,73389,4,4,4,480313463,12,3,84451,29073358,7145770,346324,71366,8632200335,7870669,450776768,10665
245577.91,2801,262144,64,397002,26160772072,4,2612,137,1053,8579606,11,155341,1,9,32,473,204235560,2108,1,4,568,491614981,10,1966459924,8,74496,271102,4,620,1053,346628,228723083924,476230664,26910323,9055293696,1053,2751,3,1,4,4,1132,3,9007075027,8298404858,528158938,499016178,499016178,3,1,25947137352,73389,73389,4,4,4,498983414,12,3,86858,30389330,7473061,360479,74488,9007075027,8219127,468781414,11229
250592.73,2896,262144,64,411806,27136951752,4,2696,140,1107,8925230,11,161099,1,9,32,473,213876986,2216,1,4,568,509894758,10,2039514572,8,77360,287367,4,620,1107,361192,243336086348,494769232,27915873,9408708047,1107,2922,3,1,4,4,1132,3,9358648987,8609861301,548683064,517524004,517524004,3,1,26911248240,73389,73389,4,4,4,517524008,12,3,87294,31607640,7765497,374652,77352,9358648987,8550578,487012821,11993
255604.03,2992,262144,64,426584,28111403364,4,2776,145,1107,9256492,11,166842,1,9,32,473,214178636,2216,1,4,568,528160047,10,2112381572,8,80139,298025,4,620,1107,375656,259066771476,513330385,28904216,9750736859,1107,2922,3,1,4,4,1132,3,9698876437,8918889444,569178541,536074949,536074949,3,1,27875897380,73389,73389,4,4,4,536074953,12,3,90932,32785166,8042664,387524,80131,9698876437,8868968,505298275,11993
260616.49,3158,262144,64,446390,29417047158,6,2925,152,1107,9724291,11,174567,1,11,32,473,214854332,2216,1,4,568,552499631,10,2209804772,10,84197,318722,4,1732,1107,395008,273753950708,538430628,30347016,10242517445,1107,2922,3,1,4,4,1132,3,10188096787,9336237026,597104219,560795741,560795741,3,1,29161378564,73389,73389,4,4,4,560795745,12,3,104805,34455000,8454740,405482,84187,10188096787,9318809,529985875,11993
265636.17,3304,262144,64,468757,30891119882,6,3052,164,1161,10228335,11,183304,1,11,32,473,225428150,2324,1,4,568,580139971,10,2320559884,10,88406,339028,4,1732,1161,414328,285444797764,566026388,31974247,10759531817,1161,3099,3,1,4,4,1132,3,10702384107,9804463613,627791732,588854551,588870935,3,1,30620436684,73389,73389,4,4,4,588854555,12,3,113093,36231241,8893523,424985,88396,10702384107,9803350,557144659,12655
