timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55102.29,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
60110.95,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
65119.87,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
70125.80,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
75134.68,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
80141.45,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
85147.10,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
90154.83,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
95161.83,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
100168.33,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
105175.63,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
110181.95,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
115190.66,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
120195.97,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
125203.64,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
130210.55,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
135216.50,0,0,0,0,0,0,81,0,0,0,0,8,0,5,0,2097278,2,1,0,396,0,8,0,4,4,0,4,11,0,32,19207934,0,0,1800,0,0,0,3,1,4,4,797,3,0,0,89,0,0,3,1,0,73389,73389,4,4,4,0,6,3,0,0,0,0,0,0,0,0,0
140230.98,49,200704,49,3246,214636284,4,94,1,449,90060,0,8,1278,9,286,77810032,899,1,4,396,3888673,8,15554692,8,884,5450,4,333,449,3704,760473526,3882595,235592,97633506,449,1164,0,3,1,4,4,797,3,97123434,69979481,4379325,3960166,3976550,3,1,205928664,73389,73389,4,4,4,3960170,6,3,39140,299172,279011,3111,876,97123434,86949,3602553,4394
145244.71,134,262144,64,18352,1209654622,4,168,5,576,416219,0,8,7205,9,286,100515460,1154,1,4,396,22722235,8,90888940,8,3510,12364,4,333,576,15252,5693522102,22399111,1222507,419709369,576,1486,0,3,1,4,4,797,3,417462364,384027661,24865497,23062134,23062134,3,1,1199231000,73389,73389,4,4,4,23062138,6,3,45364,1412134,606838,16188,3502,417462364,400031,21791706,5574
150260.24,225,262144,64,33808,2227936342,4,243,10,576,728760,0,8,13271,9,286,101794456,1154,1,4,396,42038779,8,168090572,8,6060,19181,4,333,576,26216,9287009942,40981666,2169098,735925259,576,1486,0,3,1,4,4,797,3,731960560,704438957,45319340,42653463,42669847,3,1,2217980108,73389,73389,4,4,4,42653467,6,3,45907,2483690,828330,28710,6052,731960560,700050,40153795,5574
155279.08,349,262144,64,49181,3241357742,4,377,14,576,1057414,0,8,19357,9,286,103338904,1154,1,4,396,61180969,8,244723876,8,8846,29148,4,333,576,38044,12521700638,59515708,3168339,1066233837,576,1486,0,3,1,4,4,797,3,1060446992,1023762773,65816695,62117594,62117594,3,1,3230114920,73389,73389,4,4,4,62117598,6,3,46747,3610334,1077347,42080,8838,1060446992,1015334,58440321,5574
160292.30,428,262144,64,64221,4232038638,4,451,17,576,1386081,0,8,25250,9,286,104593768,1154,1,4,396,79908703,8,319634812,8,11367,38746,4,333,576,48812,15755810270,77997617,4194604,1378064677,576,1486,0,3,1,4,4,797,3,1370588497,1335881944,86283010,81129450,81145834,3,1,4218731432,73389,73389,4,4,4,81129454,6,3,49353,4779818,1357795,55098,11360,1370588497,1330983,76642367,5574
165308.58,564,262144,64,78675,5184918738,4,579,27,576,1727254,0,8,30982,9,286,105824500,1154,1,4,396,97954322,8,391687964,8,13965,49796,4,333,576,59836,18742453462,96450893,5281268,1686157462,576,1486,0,3,1,4,4,797,3,1676975221,1636518727,106783064,99432476,99432476,3,1,5170488784,73389,73389,4,4,4,99432480,6,3,50395,6029387,1635406,68877,13957,1676975221,1658377,94820103,5574
170326.55,651,262144,64,93790,6180563098,4,653,36,576,2072122,0,8,36908,9,286,107103496,1154,1,4,396,116770055,8,466951052,8,16677,59788,4,333,576,71616,23126324598,114973246,6297367,2022893427,576,1486,0,3,1,4,4,797,3,2011933022,1950965915,127296394,118518060,118518060,3,1,6162939152,73389,73389,4,4,4,118518064,6,3,51236,7205907,1934404,82813,16669,2011933022,1989309,113043498,5574
175339.39,725,262144,64,109339,7204638016,4,728,44,576,2388903,0,8,42988,9,286,108044644,1154,1,4,396,136119580,8,544413836,8,19384,66471,4,333,576,82468,23275778414,133476353,7310023,2356380336,576,1486,0,3,1,4,4,797,3,2343626243,2274634603,147757007,138144316,138160700,3,1,7183504464,73389,73389,4,4,4,138144320,6,3,55657,8309634,2181529,95655,19376,2343626243,2293248,131300286,5574
180354.25,902,262144,64,125053,8239900420,4,861,50,576,2713507,0,8,49184,9,286,109347772,1154,1,4,396,155604813,8,622419252,8,22258,72526,4,333,576,94040,23632383126,152041910,8270498,2700933731,576,1486,0,3,1,4,4,797,3,2686306348,2602434284,168239771,157940445,157940445,3,1,8212903172,73389,73389,4,4,4,157940449,6,3,56867,9420948,2426316,109218,22250,2686306348,2604289,149624530,5574
185371.03,973,262144,64,140667,9269115996,4,937,54,576,3027365,0,8,55280,9,286,110892220,1154,1,4,396,175007236,8,699964500,8,25033,82838,4,333,576,105872,27091184782,170631906,9212000,3043818167,576,1486,0,3,1,4,4,797,3,3027364527,2927854386,188697388,177619727,177619727,3,1,9236225836,73389,73389,4,4,4,177619731,6,3,61254,10450463,2684640,121639,25025,3027364527,2905726,167955395,5574
190386.88,1119,262144,64,155998,10279507366,4,1070,60,576,3368265,0,8,61318,9,286,112448734,1154,1,4,396,194009415,8,775843872,8,27969,93523,4,333,576,118380,30699680934,189163076,10239676,3394024968,576,1486,0,3,1,4,4,797,3,3375683896,3248020263,209228587,196907952,196907952,3,1,10239213536,73389,73389,4,4,4,196907956,6,3,64628,11611507,2981930,135409,27961,3375683896,3232856,186187531,5574
195415.74,1186,262144,64,171572,11306137700,4,1146,64,576,3673115,0,8,67417,9,286,113401948,1154,1,4,396,213384951,8,853475148,8,30626,98161,4,333,576,129380,32476349862,207767781,11151991,3722969852,576,1486,0,3,1,4,4,797,3,3702856800,3572383070,229656773,216576883,216576883,3,1,11261145980,73389,73389,4,4,4,216560503,6,3,65476,12639689,3220843,147912,30618,3702856800,3525203,204555763,5574
200432.79,1307,262144,64,187147,12331904488,4,1277,65,576,3991696,0,8,73573,9,286,114680944,1154,1,4,396,232777562,8,930980836,8,33521,105743,4,333,576,141812,36486447670,226406961,12097456,4067416629,576,1486,0,3,1,4,4,797,3,4045425331,3896027087,250188742,236244099,236260483,3,1,12284693180,73389,73389,4,4,4,236244103,6,3,69832,13727676,3493130,160421,33514,4045425331,3831277,222922728,5574
205448.80,1386,262144,64,202472,13341600992,4,1354,70,585,4295380,0,8,79580,9,286,117145320,1172,1,4,396,251874719,8,1007369676,8,36165,112861,4,333,585,153404,41267758166,244954804,13099888,4392822065,585,1515,0,3,1,4,4,797,3,4369071630,4214305847,270662323,255647012,255647012,3,1,13293644656,73389,73389,4,4,4,255647016,6,3,71813,14825858,3738431,171880,36157,4369071630,4123500,241225721,5746
210465.65,1463,262144,64,217618,14339307716,4,1426,76,594,4592992,0,8,85521,9,286,119825624,1190,1,4,396,270759957,8,1083039828,8,38725,122117,4,333,594,165284,48986777038,263544653,14007052,4707497058,594,1542,0,3,1,4,4,797,3,4682030432,4528632682,291082094,274818390,274818390,3,1,14290556312,73389,73389,4,4,4,274818394,6,3,74128,15853505,4005564,184178,38717,4682030432,4408814,259548893,5839
215484.61,1619,262144,64,232522,15320774066,4,1553,80,594,4920913,0,8,91392,9,286,120139340,1190,1,4,396,289263197,8,1156988276,8,41469,130784,4,333,594,177604,55308341406,282074199,15033271,5035402530,594,1542,0,3,1,4,4,797,3,5008149434,4839071053,311578360,293603029,293603029,3,1,15267357540,73389,73389,4,4,4,293603033,6,3,76081,17017465,4273258,197164,41462,5008149434,4723749,277811062,5839
220498.73,1696,262144,64,247733,16323928548,4,1627,90,594,5226118,0,8,97362,9,286,120428924,1190,1,4,396,308226537,8,1232841752,8,44066,140238,4,333,594,188060,55631734582,300688694,16001398,5355906236,594,1542,0,3,1,4,4,797,3,5326917055,5154995156,332043675,312868393,312868393,3,1,16268304500,73389,73389,4,4,4,312852013,6,3,76862,18051335,4531340,209217,44058,5326917055,5016901,296168394,5839
225511.61,1836,262144,64,263093,17335918812,4,1756,115,594,5559631,0,8,103411,9,286,120428924,1190,1,4,396,327273384,8,1309028940,8,46950,148200,4,333,594,200032,57688330582,319197955,17027696,5698332414,594,1542,0,3,1,4,4,797,3,5667473194,5475643865,352526611,332222154,332222154,3,1,17275552040,73389,73389,4,4,4,332222158,6,3,81004,19229317,4809491,222131,46942,5667473194,5337500,314399157,5839
230530.86,1911,262144,64,278395,18344759552,4,1830,116,594,5873719,0,8,109409,9,286,120718508,1190,1,4,396,346321294,8,1385220640,8,49664,156528,4,333,594,212444,64996991318,337780304,17965599,6031528214,594,1542,0,3,1,4,4,797,3,5998876389,5794134791,372984711,351555213,351555213,3,1,18280871108,73389,73389,4,4,4,351555217,6,3,83348,20266915,5075817,234873,49656,5998876389,5638846,332713276,5839
235545.30,2039,262144,64,293942,19369934130,4,1958,120,594,6206470,0,8,115512,9,286,120718508,1190,1,4,396,365484281,8,1461937124,8,52720,166803,4,333,594,226308,72717521190,356274454,18987336,6392734170,594,1542,0,3,1,4,4,797,3,6358128141,6120291884,393474177,371058145,371074529,3,1,19294171604,73389,73389,4,4,4,371041765,6,3,88116,21481365,5349130,248312,52712,6358128141,5958158,350933433,5839
240561.60,2129,262144,64,309469,20392555190,4,2034,120,594,6525308,0,8,121573,9,286,120718508,1190,1,4,396,384752395,8,1539009580,8,55509,172313,4,333,594,240012,84695932302,374848524,19982256,6733748511,594,1542,0,3,1,4,4,797,3,6697308966,6444030064,413951882,390594289,390627057,3,1,20310903060,73389,73389,4,4,4,390594293,6,3,92838,22584125,5650263,261596,55501,6697308966,6263712,369209090,5839
245581.91,2251,262144,64,324702,21396560230,4,2157,127,594,6880543,0,8,127530,9,286,120718508,1190,1,4,396,403495697,8,1613982788,8,58617,182199,4,333,594,253244,88470071862,393136881,21095043,7105007348,594,1542,0,3,1,4,4,797,3,7066600874,6764048299,434473414,409667363,409683747,3,1,21302702908,73389,73389,4,4,4,409667367,6,3,97354,23860852,5962729,275653,58609,7066600874,6604890,387184456,5839
250597.64,2337,262144,64,339986,22402061508,4,2233,128,630,7219254,0,8,133458,9,286,126736438,1262,1,4,396,422336937,8,1689283176,8,61476,189725,4,333,630,265264,91221264430,411526440,22204753,7456274771,630,1673,0,3,1,4,4,797,3,7416015014,7083902439,454993424,428802543,428802543,3,1,22297732268,73389,73389,4,4,4,428802547,6,3,101108,25093097,6262928,287774,61468,7416015014,6931480,405272397,6368
255613.35,2477,262144,64,354988,23392182596,4,2351,133,702,7566420,0,8,139343,9,286,139982209,1406,1,4,396,440885029,8,1763540116,8,64503,200023,4,333,702,278588,96959095438,430011310,23270021,7817761725,702,1916,0,3,1,4,4,797,3,7775576954,7398728925,475512901,447617347,447617347,3,1,23276102076,73389,73389,4,4,4,447617351,6,3,102157,26290678,6540972,300828,64495,7775576954,7265592,423478580,7285
260629.75,2572,262144,64,370028,24383575386,4,2423,136,711,7904883,0,8,145192,9,286,142132593,1424,1,4,396,459475118,8,1837900472,8,67318,205179,4,333,711,291748,105910582830,448541588,24247002,8162445852,711,1941,0,3,1,4,4,797,3,8118433687,7713379279,495965511,466487780,466520548,3,1,24257364592,73389,73389,4,4,4,466487784,6,3,104854,27429968,6804222,313530,67310,8118433687,7591353,441745244,7398
265653.53,2690,262144,64,384842,25358476192,4,2538,148,792,8261898,0,8,150956,9,286,155621304,1586,1,4,396,477704951,8,1910690596,8,70397,216574,4,333,792,305932,114675918606,466973175,25347921,8529822613,792,2218,0,3,1,4,4,797,3,8483871585,8024763629,516530930,484971474,484971474,3,1,25218516680,73389,73389,4,4,4,484971478,6,3,107951,28732456,7092020,327093,70389,8483871585,7934805,459891009,8405
270669.83,2774,262144,64,399933,26353126856,4,2616,163,801,8596822,0,8,156843,9,286,157444734,1604,1,4,396,496364357,8,1985392832,8,73226,231202,4,333,801,317948,117983232654,485523399,26319395,8876994576,801,2247,0,3,1,4,4,797,3,8829207467,8340396683,537022846,503921668,503938052,3,1,26203074800,73389,73389,4,4,4,503905288,6,3,114400,29896257,7376075,340281,73219,8829207467,8256541,478157116,8549
275687.77,2931,262144,64,415096,27353159742,4,2733,168,810,8966892,0,8,162744,9,286,160173875,1622,1,4,396,514966139,8,2059864556,8,76433,245724,4,333,810,331944,123477453934,503940182,27397232,9259647699,810,2275,0,3,1,4,4,797,3,9209852647,8660755631,557593616,522804167,522804167,3,1,27185816716,73389,73389,4,4,4,522804171,6,3,117016,31181234,7683137,354079,76425,9209852647,8612813,496266826,8660
280700.12,3033,262144,64,431252,28417099474,5,2814,174,810,9330305,0,8,169020,10,286,160487591,1622,1,4,396,534922763,8,2139626360,9,79514,259243,4,343,810,346334,133195846582,523997336,28558064,9635829446,810,2275,0,3,1,4,4,797,3,9584047509,8999220392,579875073,543053015,543053015,3,1,28238756812,73389,73389,4,4,4,543053019,6,3,125310,32514415,7994604,368749,79505,9584047509,8961556,516011673,8660
285721.39,3209,262144,64,453168,29861711990,6,2971,184,810,9866685,0,8,177523,11,286,160825439,1622,1,4,396,561776146,8,2247039876,10,84115,277894,4,367,810,366284,140487579430,551472089,30258375,10188267583,810,2275,0,3,1,4,4,797,3,10133604858,9460979914,610586552,570346095,570346095,3,1,29657996972,73389,73389,4,4,4,570346099,6,3,137364,34421212,8447963,388336,84105,10133604858,9478349,543031270,8660
290733.52,3360,262144,64,475898,31360077738,9,3127,190,1143,10403324,9,8,186391,14,286,220044612,2288,1,4,396,589972203,8,2359823984,13,88644,289525,4,2003,1143,386582,150804824262,579661923,31898050,10741615679,1134,3355,9,3,1,4,4,797,3,10684074291,9939021464,641994549,598715116,598715116,3,1,31132334096,73389,73389,4,4,4,598698736,6,3,150865,36287595,8924478,408742,88631,10684074291,9994582,570747406,12842
