timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55085.02,34,262144,64,95540,6295335560,5,129,0,603,1232594,6,23153,10,1,129831558,1208,1,9,14436,6203,4,68,603,57790,214552136,27384839,4624,1898176416,603,954,2,1,4,4,362,1,1890672652,1843802356,51878111,142731392,142731392,2,1,6280181248,73389,73389,4,4,4,142731392,10,3,260733,2405827,1940780,23866,14427,1890672652,1208728,25443478,3747
60092.22,34,262144,64,123905,8164351376,5,134,0,603,1572154,6,31180,10,1,130627914,1208,1,9,18604,7892,4,68,603,74466,239282192,37682611,10498,2446653824,603,954,2,1,4,4,362,1,2436980748,2390080762,81667950,185206790,185223174,2,1,8149098760,73389,73389,4,4,4,185206790,10,3,288754,3103981,2207661,34110,18595,2436980748,1538044,35476237,3747
65101.60,34,262144,64,154083,10152992382,5,139,0,603,1952012,6,39674,10,1,131424270,1208,1,9,23039,10087,4,68,603,92210,264444968,47315008,13277,3030320175,603,954,2,1,4,4,362,1,3018285068,2971466074,103683342,230403647,230403647,2,1,10136774120,73389,73389,4,4,4,230381230,10,3,310274,3856569,2445704,41771,23030,3018285068,1910241,44869207,3747
70110.03,34,262144,64,183297,12077389426,5,144,0,603,2299802,6,47922,10,1,132220626,1208,1,9,27329,11678,4,68,603,109374,289183360,56538900,13803,3594335444,603,954,2,1,4,4,362,1,3579991582,3533956190,130943145,274138454,274154838,2,1,12062091976,73389,73389,4,4,4,274138454,10,3,333944,4553425,2665817,48475,27320,3579991582,2251327,53872837,3747
75118.22,34,262144,64,212262,13985726842,5,149,3,603,2675399,6,56084,10,1,132751530,1208,1,9,31584,13394,4,68,603,126394,296808512,66823896,16225,4154245838,603,954,2,1,4,4,362,1,4137702942,4091861335,153354773,317498588,317514972,2,1,13969937872,73389,73389,4,4,4,317498588,10,3,354564,5289997,2884555,56936,31575,4137702942,2618463,63938707,3747
80126.55,34,262144,64,242714,15992312646,5,154,3,603,3062065,6,64667,10,1,133547886,1208,1,9,36056,14695,4,68,603,144286,322125648,76954946,18981,4742782081,603,954,2,1,4,4,362,1,4723856926,4678339521,179905590,363121429,363137813,2,1,15977342876,73389,73389,4,4,4,363121429,10,3,383585,6046733,3156078,64680,36047,4723856926,2997385,73797548,3747
85136.35,34,262144,64,272525,17956624422,5,159,3,603,3441245,6,73070,10,1,134344242,1208,1,9,40436,16873,4,68,603,161822,398559256,86439215,19692,5319229544,603,954,2,1,4,4,362,1,5297952286,5252537410,205172340,407755197,407771581,2,1,17941228668,73389,73389,4,4,4,407755197,10,3,399568,6773060,3387795,71469,40428,5297952286,3369777,83050935,3747
90142.31,34,262144,64,299598,19740436822,5,164,4,603,3773559,6,80726,10,1,134875146,1208,1,9,44415,18305,4,68,603,177738,422767632,95722895,21517,5842737218,603,954,2,1,4,4,362,1,5819356702,5774059862,230598873,448293409,448309793,2,1,19724909996,73389,73389,4,4,4,448293409,10,3,424841,7443529,3622578,80712,44406,5819356702,3692847,92099948,3747
95151.76,34,262144,64,326914,21539939766,5,169,5,603,4115371,6,88448,10,1,135936954,1208,1,9,48426,19899,4,68,603,193786,429957904,105806169,26706,6370084692,603,954,2,1,4,4,362,1,6344615724,6300037893,258808197,489206294,489206294,2,1,21525076936,73389,73389,4,4,4,489206294,10,3,449777,8139757,3875072,90881,48417,6344615724,4024490,101931589,3747
100156.51,34,262144,64,353933,23320478674,5,173,5,603,4438072,6,96087,10,1,136733310,1208,1,9,52393,21623,4,68,603,209666,488600976,114617330,31163,6892139473,603,954,2,1,4,4,362,1,6864578348,6820581083,281812186,529652235,529668619,2,1,23304698340,73389,73389,4,4,4,529652235,10,3,464684,8799238,4056970,101259,52384,6864578348,4336813,110561929,3747
105163.67,34,262144,64,383032,25237609980,5,178,5,603,4793693,6,104246,10,1,137264214,1208,1,9,56669,23385,4,68,603,226774,513082344,125208233,36133,7454886725,603,954,2,1,4,4,362,1,7425042220,7380987241,306857903,573241745,573241745,2,1,25221915884,73389,73389,4,4,4,573225361,10,3,488413,9513991,4303848,111610,56660,7425042220,4682083,120904969,3747
