timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
70115.61,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
75125.66,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
80133.02,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
85143.15,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
90161.24,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
95170.06,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
100175.79,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
105182.73,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
110188.72,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
115195.54,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
120200.62,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
125208.20,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
130214.08,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
135219.84,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
140225.78,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
145230.49,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
150235.72,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
155240.34,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
160247.22,0,0,0,0,0,0,81,0,0,0,3,0,0,5,86,0,2097278,2,1,0,449,0,11,0,4,4,1,4,110,0,30,19206174,0,0,1793,0,0,3,1,4,4,1095,3,0,0,80,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
165265.13,73,262144,64,7338,483762810,4,114,3,576,200991,3,2877,2,9,178,378,99248530,1154,1,4,449,8940427,11,35761708,8,1637,12314,4,614,576,7258,3315045782,9157350,545975,187492311,576,1422,3,1,4,4,1095,3,186499131,155489996,10300959,9081881,9098265,3,1,472257844,73389,73389,4,4,4,9081885,10,3,72872,656827,457835,6778,1629,186499131,194213,8697793,6055
170285.48,159,262144,64,22366,1473970990,4,187,9,576,517382,3,8767,2,9,178,378,101444542,1154,1,4,449,27689089,11,110691800,8,4152,23233,4,614,576,19418,13220998054,27709060,1492960,499036967,576,1422,3,1,4,4,1095,3,496362451,467043936,30778430,28116154,28148922,3,1,1462040040,73389,73389,4,4,4,28116158,10,3,75561,1756579,740733,20113,4144,496362451,497269,26966960,6055
175303.88,270,262144,64,37439,2467466138,4,290,16,576,832750,3,14728,2,9,178,378,103025188,1154,1,4,449,46543264,11,186173056,8,6796,35053,4,614,576,32658,25764744910,46283720,2487616,818278460,576,1422,3,1,4,4,1095,3,813857845,779926257,51275653,47254764,47254764,3,1,2457247760,73389,73389,4,4,4,47254768,10,3,76632,2867313,1030923,34334,6788,813857845,798416,45250597,6055
180318.94,781,262144,64,52534,3461727382,4,387,18,576,1142292,3,20673,2,9,178,378,104267986,1154,1,4,449,65377586,11,261510344,8,9421,47528,4,614,576,44574,32422683806,64797015,3485074,1136854873,576,1422,3,1,4,4,1095,3,1130698093,1092990080,71715098,66373116,66373116,3,1,3451402064,73389,73389,4,4,4,66373120,10,3,77150,3966843,1295706,47240,9413,1130698093,1095052,63499957,6055
185332.74,859,262144,64,67153,4425143404,4,459,18,576,1459508,3,26406,2,9,178,378,106138216,1154,1,4,449,83643253,11,334379108,8,11849,54846,4,614,576,55614,38663613126,83380233,4495153,1434142651,576,1422,3,1,4,4,1095,3,1426353245,1396337078,92236537,84899485,84899485,3,1,4414773252,73389,73389,4,4,4,84899489,10,3,78651,5104666,1567037,60347,11841,1426353245,1399161,81811636,6055
190357.68,1000,262144,64,81498,5370892146,4,579,28,585,1789800,3,32093,2,9,178,378,109160466,1172,1,4,449,101542549,11,406105472,8,14409,64146,4,614,585,66810,43141059046,101851388,5525287,1738275393,585,1458,3,1,4,4,1095,3,1728802341,1694277206,112688015,103055055,103071439,3,1,5358862892,73389,73389,4,4,4,103055059,10,3,81874,6267814,1855591,75009,14402,1728802341,1714791,99993860,6177
195378.12,1067,262144,64,96757,6377049698,4,655,32,594,2108093,3,38076,2,9,178,378,113458869,1190,1,4,449,120535458,11,482077288,8,17061,73294,4,614,594,77514,43619083382,120442692,6484954,2065655004,594,1477,3,1,4,4,1095,3,2054425981,2011572512,133189535,122376678,122393062,3,1,6362735320,73389,73389,4,4,4,122360298,10,3,86372,7346776,2144476,88830,17053,2054425981,2019263,118297960,6265
200391.32,1207,262144,64,112351,7403096390,4,786,41,594,2427047,3,44219,2,9,178,378,113796717,1190,1,4,449,139901618,11,559412500,8,19902,89691,4,614,594,89654,47271846998,138945038,7526961,2404986379,594,1477,3,1,4,4,1095,3,2391903607,2335898456,153703319,142042179,142042179,3,1,7386193340,73389,73389,4,4,4,142042183,10,3,88215,8518326,2409322,102416,19894,2391903607,2324631,136535376,6265
205407.62,1282,262144,64,127992,8433176488,4,861,43,594,2736030,3,50340,2,9,178,378,115051581,1190,1,4,449,159365267,11,637396440,8,22609,98545,4,614,594,101998,54398897102,157512747,8484979,2740292814,594,1477,3,1,4,4,1095,3,2725415366,2660907945,174146102,161799507,161799507,3,1,8413574396,73389,73389,4,4,4,161799511,10,3,92078,9580872,2647284,114486,22601,2725415366,2621544,154866606,6265
210420.75,1423,262144,64,143610,9462400822,4,990,48,594,3046949,3,56510,2,9,178,378,116608095,1190,1,4,449,178817033,11,715268132,8,25438,103696,4,614,594,113374,54690837846,176015698,9487626,3077896932,594,1477,3,1,4,4,1095,3,3061167382,2985934022,194593128,181527941,181544325,3,1,9439452964,73389,73389,4,4,4,181527945,10,3,93864,10693245,2909257,127235,25430,3061167382,2919714,173108779,6265
215432.83,1505,262144,64,158939,10472685252,4,1064,66,594,3358998,3,62509,2,9,178,378,117875025,1190,1,4,449,197892602,11,791570408,8,28046,123577,4,614,594,125982,64931713246,194586637,10490485,3400445007,594,1477,3,1,4,4,1095,3,3381975395,3304980018,215060333,200887735,200887735,3,1,10446162252,73389,73389,4,4,4,200887739,10,3,94520,11772753,3133586,140485,28038,3381975395,3218513,191456769,6265
220448.09,1653,262144,64,174304,11485304846,4,1189,79,594,3675472,3,68568,2,9,178,378,118792041,1190,1,4,449,216941107,11,867764428,8,30902,133344,4,614,594,139298,73833353422,213088468,11493709,3742659768,594,1477,3,1,4,4,1095,3,3722337081,3624957918,235520308,220274264,220274264,3,1,11453409792,73389,73389,4,4,4,220257884,10,3,97632,12863971,3418680,153687,30894,3722337081,3521785,209674684,6265
225462.04,1718,262144,64,190053,12522486964,4,1264,83,594,3979125,3,74736,2,9,178,378,120022773,1190,1,4,449,236563573,11,946254292,8,33623,138617,4,614,594,150534,75500511998,231676304,12429318,4079621973,594,1477,3,1,4,4,1095,3,4057492534,3952311999,255956426,240179048,240195432,3,1,12488458560,73389,73389,4,4,4,240162668,10,3,104245,13918017,3687849,165595,33615,4057492534,3813530,227995648,6265
230478.22,1841,262144,64,205434,13535889682,4,1388,87,594,4306299,3,80784,2,9,178,378,120336489,1190,1,4,449,255636004,11,1022544016,8,36542,143294,4,614,594,163270,80483571566,250133011,13482146,4429601730,594,1477,3,1,4,4,1095,3,4405589006,4273775292,276444746,259524617,259524617,3,1,13495280116,73389,73389,4,4,4,259524621,10,3,106914,15084251,3928202,178948,36534,4405589006,4127351,246211721,6265
235494.04,1923,262144,64,220461,14526068524,4,1461,88,612,4632815,3,86647,2,9,178,378,123345266,1226,1,4,449,274265175,11,1097060700,8,39202,152606,4,614,612,175610,88472385998,268695168,14487673,4758462543,612,1554,3,1,4,4,1095,3,4732697883,4587339298,296929335,278436010,278436010,3,1,14478672552,73389,73389,4,4,4,278436014,10,3,109090,16169289,4205870,195587,39194,4732697883,4437228,264492999,6553
240504.99,2066,262144,64,235371,15508845106,4,1583,94,639,4961913,3,92519,2,9,178,378,128144107,1280,1,4,449,292764527,11,1171058108,8,42043,164734,4,614,639,187190,89498287118,287111424,15587293,5096898544,639,1631,3,1,4,4,1095,3,5069302230,4898598396,317404791,297230556,297230556,3,1,15455136976,73389,73389,4,4,4,297214176,10,3,109113,17386549,4472547,209703,42035,5069302230,4752210,282643134,6834
245523.52,2150,262144,64,250568,16510478784,4,1660,96,639,5274165,3,98464,2,9,178,378,128481955,1280,1,4,449,311633985,11,1246535940,8,44766,172465,4,614,639,198230,90211677478,305599467,16634405,5432631083,639,1631,3,1,4,4,1095,3,5403244932,5215701009,337841583,316377358,316377358,3,1,16451622648,73389,73389,4,4,4,316377362,10,3,110341,18516359,4729274,222718,44758,5403244932,5051447,300874247,6834
250538.19,2296,262144,64,265791,17514467962,4,1781,103,639,5618425,3,104429,2,9,178,378,128481955,1280,1,4,449,330444599,11,1321649064,8,47767,185798,4,614,639,210614,92022028038,324096998,17709232,5792547428,639,1631,3,1,4,4,1095,3,5761245719,5534491676,358381648,335497425,335497425,3,1,17445866132,73389,73389,4,4,4,335497429,10,3,110350,19755367,4970401,236789,47759,5761245719,5381636,319132032,6834
255558.03,2373,262144,64,281132,18524411236,4,1855,105,657,5947028,3,110392,2,9,178,378,131479820,1316,1,4,449,349398423,11,1397593692,8,50564,190170,4,614,657,222986,97593209630,342655204,18650700,6138619006,657,1678,3,1,4,4,1095,3,6105489488,5855325758,378847172,354722273,354738657,3,1,18445558228,73389,73389,4,4,4,354722277,10,3,112675,20817766,5227487,249644,50556,6105489488,5697384,337432903,6977
260573.98,2503,262144,64,296671,19548759876,4,1979,113,684,6295433,3,116467,2,9,178,378,136604813,1370,1,4,449,368549045,11,1474131528,8,53700,205910,4,614,684,236466,102016426798,361110352,19745996,6515651132,684,1752,3,1,4,4,1095,3,6480532288,6181773453,399380540,374161828,374194596,3,1,19456415088,73389,73389,4,4,4,374161832,10,3,113908,22061711,5490475,263415,53692,6480532288,6032018,355625280,7294
265592.12,2608,262144,64,312390,20584048310,4,2059,121,774,6628057,3,122594,2,9,178,378,152542610,1550,1,4,449,387978099,11,1551912396,8,56628,213219,4,614,774,249154,106617536902,379653371,20707164,6877145403,774,2064,3,1,4,4,1095,3,6840256813,6510882896,419871659,393886388,393902772,3,1,20481240240,73389,73389,4,4,4,393870008,10,3,115668,23172672,5748891,276624,56620,6840256813,6351433,373925512,8507
270605.10,2726,262144,64,327579,21585057498,4,2180,126,891,6996701,3,128523,2,9,178,378,172953636,1784,1,4,449,406717584,11,1626805616,8,59661,228248,4,614,891,262030,110133426398,397801071,21989169,7240160804,891,2405,3,1,4,4,1095,3,7201210486,6829858561,440419456,412893926,412893926,3,1,21470484184,73389,73389,4,4,4,412893930,10,3,117607,24580915,6073187,289351,59653,7201210486,6707350,391734709,9934
275627.66,2796,262144,64,343297,22620208000,4,2256,129,891,7318886,3,134663,2,9,178,378,173581068,1784,1,4,449,426212500,11,1704785392,8,62514,249600,4,614,891,275286,118808432942,416265522,23013320,7592861675,891,2405,3,1,4,4,1095,3,7552041765,7157916967,460882004,432667638,432684022,3,1,22498717208,73389,73389,4,4,4,432667642,10,3,118232,25726306,6332834,302068,62506,7552041765,7016818,409940585,9934
280645.45,2912,262144,64,358774,23641084642,4,2377,137,900,7668488,3,140713,2,9,178,378,175406277,1802,1,4,449,445307092,11,1781163752,8,65604,260682,4,614,900,290086,130281756462,434717990,24104922,7963389363,900,2422,3,1,4,4,1095,3,7920600078,7482600102,481419019,452035624,452035624,3,1,23505852480,73389,73389,4,4,4,452035628,10,3,118548,26977612,6604356,316443,65596,7920600078,7352045,428120308,9993
285663.14,2997,262144,64,374121,24651921288,4,2454,142,909,8006846,3,146697,2,9,178,378,177520957,1820,1,4,449,464336562,11,1857217064,8,68411,270051,4,614,909,303114,138754202190,453317282,25091201,8309234447,909,2458,3,1,4,4,1095,3,8264607884,7802573695,501940871,471360935,471360935,3,1,24510768652,73389,73389,4,4,4,471360939,10,3,120357,28127039,6903358,330164,68403,8264607884,7676682,446421922,10060
290682.46,3128,262144,64,389548,25669081304,4,2575,148,918,8371375,3,152713,2,9,178,378,179333908,1838,1,4,449,483296884,11,1933122976,8,71545,291535,4,614,918,317838,149047219046,471635239,26262930,8684220391,918,2471,3,1,4,4,1095,3,8637609461,8127126748,522461245,490603882,490620266,3,1,25511401896,73389,73389,4,4,4,490603886,10,3,121277,29426607,7213666,344443,71537,8637609461,8026932,464431461,10094
295695.35,3217,262144,64,404738,26669640864,4,2650,155,945,8721390,3,158635,2,9,178,378,184143953,1892,1,4,449,502087043,11,2008283540,8,74361,307211,4,614,945,331082,158363816374,490061916,27357182,9032542071,945,2544,3,1,4,4,1095,3,8984097971,8444947395,542969337,509673082,509689466,3,1,26503000296,73389,73389,4,4,4,509673086,10,3,122637,30617419,7524369,358126,74353,8984097971,8363264,482546487,10362
300708.88,3329,262144,64,420479,27707951736,5,2770,164,990,9105149,3,164777,2,10,178,378,192314723,1982,1,4,449,521441743,11,2085702408,9,77628,321972,4,2756,990,345664,165505143742,508932161,28566670,9425956853,990,2691,3,1,4,4,1095,3,9375457549,8776811830,564130574,529321311,529321311,3,1,27524708204,73389,73389,4,4,4,529321315,10,3,129093,31996612,7861293,372734,77619,9375457549,8732415,501079694,10911
305726.39,3476,262144,64,440341,29016252002,6,2880,173,990,9541832,3,172510,2,11,178,378,192326789,1982,1,4,449,546006681,11,2183897400,10,81343,342950,4,3619,990,361714,171127137758,533190141,29960564,9882627660,990,2691,3,1,4,4,1095,3,9829720991,9192493632,591154855,554239155,554239155,3,1,28820436092,73389,73389,4,4,4,554239159,10,3,136946,33580285,8230209,390918,81333,9829720991,9150914,524970222,10911
310742.69,3667,262144,64,463129,30519182312,6,3041,181,1341,10075586,3,181370,2,11,178,378,253003226,2684,1,4,449,573973741,11,2295765692,10,86021,358348,4,3619,1341,381854,177882194882,560738846,31659053,10446733041,1341,3749,3,1,4,4,1095,3,10390880740,9672495086,621936234,582668320,582701088,3,1,30298752672,73389,73389,4,4,4,582668324,10,3,141364,35490530,8681575,412863,86011,10390880740,9662723,552069248,15096
