event,start_value,end_value,diff,description
MemoryAllocatorPurge,1,0,-1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,6948,0,-6948,Total time spent for memory allocator purge
MemoryWorkerRun,480,0,-480,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,190400,0,-190400,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,305,0,-305,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,230,0,-230,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,223,0,-223,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,767,0,-767,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,2542,0,-2542,Time spent to take data parts snapshot to build ranges from them.
NetworkReceiveBytes,249,0,-249,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,8,0,-8,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OpenedFileCacheMicroseconds,15,0,-15,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,141,0,-141,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,2291740,0,-2291740,Total time spent holding data parts lock in MergeTree tables
PartsLocks,157,0,-157,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,0,-1,Count queries with all subqueries
Query,1,0,-1,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryPlanOptimizeMicroseconds,45,0,-45,Total time spent executing query plan optimizations.
RWLockAcquiredReadLocks,247,0,-247,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,7431,0,-7431,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,22416239,0,-22416239,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,490111,0,-490111,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
Seek,480,0,-480,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,0,-1,Count SELECT queries with all subqueries
SelectQuery,1,0,-1,"Same as Query, but only for SELECT queries."
ServerStartupMilliseconds,2330,0,-2330,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,562,0,-562,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLocks,1486,0,-1486,Number of times shared data parts lock has been acquired for MergeTree tables
SynchronousReadWaitMicroseconds,1176,0,-1176,Time spent in waiting for synchronous reads in asynchronous local read.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,67,0,-67,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,54,0,-54,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254820,0,-254820,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,123,0,-123,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
WriteBufferFromFileDescriptorWrite,1,0,-1,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,0,-60,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
