timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
28154.64,6,253952,62,107422,7077702376,4,19112150,0,211,7,7,6252,754,0,567,466073,0,23,42252,19,9,114512533,1136,1,0,4,472,133889133,6,535427000,18,21,14,50,567,0,0,36726881,717,2279189878,0,567,87,0,3,1,14,14,864,0,3,2277788106,2232747956,55836787,135834616,135834616,1,3,1,0,7063400064,73389,73389,14,14,14,135834620,4,3,126629,477866,704723,18941,2277788106,466073,36023592,814
30158.55,6,253952,62,118647,7816541466,4,20884592,0,233,7,7,6252,797,0,567,517935,0,23,46633,19,9,114512533,1136,1,0,4,472,147872621,6,591490484,18,21,14,50,567,0,0,40835227,876,2515660445,0,567,87,0,3,1,14,14,864,0,3,2515031114,2465482388,61717136,150034338,150034338,1,3,1,0,7800933640,73389,73389,14,14,14,150017958,4,3,129871,531075,766828,20848,2515031114,517935,40069975,814
32162.07,6,253952,62,129830,8553146882,4,22915539,0,253,7,7,6252,890,0,576,569770,2,23,51048,19,9,115953686,1154,1,0,4,472,161811166,6,647180192,18,21,14,50,576,0,0,44949664,929,2743003572,0,574,93,2,3,1,14,14,864,0,3,2743056305,2698013451,67862870,164156014,164156014,1,3,1,0,8536112760,73389,73389,14,14,14,164156018,4,3,132709,584273,842932,22783,2743056305,569770,44108457,836
34165.86,6,253952,62,141046,9291963250,4,24656812,0,270,7,7,6252,934,0,585,624670,2,23,55433,19,9,117452847,1172,1,0,4,472,175800270,6,703136388,18,21,14,50,585,0,0,49054558,1151,2983018657,0,583,99,2,3,1,14,14,864,0,3,2982491862,2930604212,73708724,178359610,178359610,1,3,1,0,9274699752,73389,73389,14,14,14,178359614,4,3,134440,640571,891956,24726,2982491862,624670,48164472,856
36169.55,6,253952,62,148751,9799753640,5,26342617,0,303,7,7,6252,1003,2,585,662658,2,23,58481,19,9,117452847,1172,1,0,4,472,185376176,6,741504704,18,21,14,50,585,0,0,51841940,1378,3150277923,0,583,99,2,3,1,14,14,864,0,3,3148865186,3090937044,78180786,188088659,188088659,1,3,1,0,9780610300,73389,73389,14,14,14,188088663,4,3,135702,679609,938972,26125,3148865186,662658,50904937,856
38173.69,6,253952,62,159738,10522971030,5,28960189,0,328,8,8,6252,1092,2,585,714974,2,23,62804,19,9,117452847,1172,1,0,4,472,199053209,6,796212836,18,22,14,50,585,0,0,55912517,1602,3384920665,0,583,99,2,3,1,14,14,864,0,3,3383366408,3319475311,84869128,201960701,201960701,1,3,1,0,10501956484,73389,73389,14,14,14,201960705,4,3,140672,733388,996941,28109,3383366408,714974,54917691,856
40177.86,6,253952,62,168000,11068519836,6,30764438,0,361,8,8,6252,1118,2,585,753950,2,23,66041,19,9,117766563,1172,1,0,4,472,209401828,6,837607312,18,22,14,50,585,0,0,58932482,1686,3562789901,0,583,99,2,3,1,14,14,864,0,3,3561125906,3491352346,89692244,212434778,212434778,1,3,1,0,11046608488,73389,73389,14,14,14,212434782,4,3,142916,773439,1047903,29524,3561125906,753950,57886804,856
42182.24,6,253952,62,178180,11738765212,6,33116411,0,380,9,9,6252,1202,2,585,803519,2,23,70050,19,9,117766563,1172,1,0,4,472,222041165,6,888164660,18,23,14,50,585,0,0,62744273,1891,3780404764,0,583,99,2,3,1,14,14,864,0,3,3779263423,3703168696,95755967,225274628,225274628,1,3,1,0,11714280688,73389,73389,14,14,14,225274632,4,3,149933,824375,1114919,31369,3779263423,803519,61631714,856
44186.44,6,253952,62,189435,12480451200,6,34963607,0,409,9,9,6252,1247,2,585,856924,2,23,74457,19,9,118080279,1172,1,0,4,472,236115273,6,944461092,18,23,14,50,585,0,0,66958878,2034,4009340769,0,583,99,2,3,1,14,14,864,0,3,4008181067,3936338552,101813496,239549793,239566177,1,3,1,0,12455737300,73389,73389,14,14,14,239533413,4,3,153450,879218,1178922,33229,4008181067,856924,65782474,856
46190.11,6,253952,62,197748,13029064824,7,36640546,0,442,9,9,6252,1320,2,585,896958,2,23,77740,19,9,118080279,1172,1,0,4,472,246476317,6,985905268,18,23,14,50,585,0,0,69990850,2128,4195866191,0,583,99,2,3,1,14,14,864,0,3,4193938321,4110006308,106625614,250042413,250042413,1,3,1,0,13002205508,73389,73389,14,14,14,250042417,4,3,154614,920334,1220974,34789,4193938321,896958,68772516,856
48194.14,7,253952,62,208113,13711820472,7,39084772,0,471,10,10,6252,1407,2,585,947925,2,23,81830,19,9,118080279,1172,1,0,4,472,259375521,6,1037502084,18,24,14,50,585,0,0,73940157,2197,4421234490,0,583,99,2,3,1,14,14,864,0,3,4418644593,4325710155,112942734,263125864,263125864,1,3,1,0,13682544960,73389,73389,14,14,14,263125868,4,3,159355,972716,1299973,36691,4418644593,947925,72642964,856
50198.22,7,253952,62,219073,14434450858,7,40821276,0,505,10,10,6252,1452,2,585,999352,2,23,86111,19,9,118381929,1172,1,0,4,472,273027348,6,1092044712,18,24,14,50,585,0,0,78136473,2265,4644461684,0,583,99,2,3,1,14,14,864,0,3,4643312494,4553722303,118950856,276989270,276989270,1,3,1,0,14403442072,73389,73389,14,14,14,276989274,4,3,162001,1025544,1359910,38508,4643312494,999352,76779496,856
52202.54,7,253952,62,229700,15133361130,7,42307594,0,557,10,10,6252,1540,2,729,1053813,6,23,90290,19,9,142141066,1460,1,0,4,472,286210667,6,1144842668,18,24,14,50,729,0,0,82202133,2308,4883392158,0,723,137,6,3,1,14,14,864,0,3,4881125967,4774301312,124502147,290377984,290377984,1,3,1,0,15099655200,73389,73389,14,14,14,290377988,4,3,168104,1081518,1430826,40524,4881125967,1053813,80774386,1167
54206.53,7,253952,62,237548,15649907802,8,44895569,0,582,11,11,6252,1564,2,738,1089112,6,23,93343,19,9,144210167,1478,1,0,4,472,295984463,6,1183873236,18,25,14,50,738,0,0,85132737,2395,5043708127,0,732,140,6,3,1,14,14,864,0,3,5040584313,4937389747,130020472,300291575,300291575,1,3,1,0,15615161932,73389,73389,14,14,14,300291579,4,3,173537,1117786,1472784,41794,5040584313,1089112,83663145,1187
56210.93,7,253952,62,248315,16359877674,8,46765305,0,610,11,11,6252,1652,2,864,1143131,10,23,97603,19,9,164665049,1730,1,0,4,472,309417935,6,1237607028,18,25,14,50,864,0,0,89257360,2549,5280382269,0,854,195,10,3,1,14,14,864,0,3,5278163373,5160737527,136014309,313933797,313933797,1,3,1,0,16324557476,73389,73389,14,14,14,313933801,4,3,176094,1173351,1551819,43800,5278163373,1143131,87708881,1471
58216.30,7,253952,62,259184,17075308338,8,48566753,0,640,11,11,6252,1700,2,900,1193806,10,23,101851,19,9,170661102,1802,1,0,4,472,322954195,6,1291816780,18,25,14,50,900,0,0,93474406,2663,5503149193,0,890,216,10,3,1,14,14,864,0,3,5499862680,5386465305,142031137,327661172,327661172,1,3,1,0,17038380976,73389,73389,14,14,14,327661176,4,3,180555,1225498,1615834,45614,5499862680,1193806,91862062,1550
60220.48,7,253952,62,269540,17758125726,8,50278507,0,691,11,11,6252,1788,2,990,1253677,10,23,105935,19,9,185649762,1982,1,0,4,472,335835907,6,1343279068,18,25,14,50,990,0,0,97792281,2832,5732886774,0,980,281,10,3,1,14,14,864,0,3,5729954708,5602136919,148059880,340740305,340740305,1,3,1,0,17718495892,73389,73389,14,14,14,340740309,4,3,183322,1286995,1696927,47545,5729954708,1253677,96099021,1765
62225.05,7,253952,62,279643,18423964328,8,51888219,0,754,11,11,6252,1834,4,999,1309782,10,23,109878,19,9,187775502,2000,1,0,4,472,348424430,6,1393632956,18,25,14,50,999,0,0,102209826,2880,5944396465,0,989,286,10,3,1,14,14,864,0,3,5941291561,5812441548,154086956,353510301,353510301,1,3,1,0,18382535684,73389,73389,14,14,14,353510305,4,3,186794,1344733,1752059,49271,5941291561,1309782,100461613,1792
64229.53,11,253952,62,289813,19093904258,8,53360921,0,833,11,11,6252,1920,6,1107,1374899,10,23,113884,19,9,206117367,2216,1,0,4,472,361050735,6,1444202940,18,25,14,50,1107,0,0,106745388,2934,6174909425,0,1097,355,10,3,1,14,14,864,0,3,6171765967,6024556907,160094296,366300999,366300999,1,3,1,0,19047651980,73389,73389,14,14,14,366301003,4,3,189784,1411568,1839144,51204,6171765967,1374899,104910273,2102
66234.34,11,253952,62,300068,19768704020,8,54867929,0,904,11,11,6252,1968,6,1152,1435319,10,23,117892,19,9,214236652,2306,1,0,4,472,373827021,6,1495178820,18,25,14,50,1152,0,0,111260748,2988,6388457893,0,1142,373,10,3,1,14,14,864,0,3,6384722658,6237042479,166116491,379275795,379275795,1,3,1,0,19722341372,73389,73389,14,14,14,379275799,4,3,194880,1473533,1904302,52935,6384722658,1435319,109360657,2229
68239.43,12,253952,62,310612,20463504328,8,56324363,0,981,11,11,6252,2054,6,1260,1503641,10,23,122030,19,9,232011229,2522,1,0,4,472,386884870,6,1547474924,18,25,14,50,1260,0,0,115801901,3071,6626590183,0,1250,410,10,3,1,14,14,864,0,3,6622801427,6457359973,172111367,392537311,392537311,1,3,1,0,20411940204,73389,73389,14,14,14,392537315,4,3,199334,1543536,1990377,54939,6622801427,1503641,113815913,2559
70243.92,12,253952,62,320952,21145852308,8,57708433,0,1051,11,11,6252,2104,6,1278,1565545,10,23,126088,19,9,235900521,2558,1,0,4,472,399751614,6,1599006456,18,25,14,50,1278,0,0,120332964,3199,6842649936,0,1268,424,10,3,1,14,14,864,0,3,6838283361,6672985280,178016949,405620318,405620318,1,3,1,0,21092256568,73389,73389,14,14,14,405620322,4,3,204444,1607024,2066490,56689,6838283361,1565545,118271055,2612
72248.85,12,253952,62,327280,21562132696,9,60192586,0,1080,11,11,6252,2162,6,1404,1604818,10,23,128567,19,9,256881870,2810,1,0,4,472,407575472,6,1630237224,18,25,14,50,1404,0,0,122868752,3233,6992139617,0,1394,488,10,3,1,14,14,864,0,3,6987819447,6805194324,183044258,413555763,413555763,1,3,1,0,21504899708,73389,73389,14,14,14,413555767,4,3,207297,1647331,2115520,57959,6987819447,1604818,120757921,2900
74253.74,12,253952,62,337735,22251191378,9,61362154,0,1162,12,12,6252,2211,6,1431,1672369,10,23,132660,19,9,262319291,2864,1,0,4,472,420607214,6,1682364156,18,26,14,50,1431,0,0,127594348,3297,7211176234,0,1421,511,10,3,1,14,14,864,0,3,7206508490,7022776841,188938673,426757776,426757776,1,3,1,0,22191404384,73389,73389,14,14,14,426757780,4,3,212231,1716536,2194466,59736,7206508490,1672369,125404784,2983
76258.43,12,253952,62,348299,22946231718,9,62709246,0,1241,12,12,6252,2298,6,1521,1748869,10,23,136793,19,9,277528429,3044,1,0,4,472,433630735,6,1734522940,18,26,14,50,1521,0,0,132244182,3403,7458311120,0,1511,573,10,3,1,14,14,864,0,3,7454100851,7243577365,194920726,439966266,439999034,1,3,1,0,22878245864,73389,73389,14,14,14,439966270,4,3,222754,1794873,2301489,61822,7454100851,1748869,129947792,3243
78262.33,12,253952,62,357400,23546403248,10,64659948,0,1300,13,13,6252,2338,6,1539,1808279,10,23,140357,20,9,281479899,3080,1,0,4,472,445003140,6,1780012560,19,27,14,56,1539,0,0,136353952,6478,7653244808,0,1529,583,10,3,1,14,14,864,0,3,7648472365,7433056125,200993066,451499270,451499270,1,3,1,0,23477962072,73389,73389,14,14,14,451499274,4,3,227713,1855761,2382632,63396,7648472365,1808279,133976593,3294
80266.85,13,253952,62,364978,24045556850,11,67360042,0,1323,14,14,6252,2403,6,1710,1860334,10,23,143322,20,9,310861307,3422,1,0,4,472,454354044,6,1817416176,19,28,14,56,1710,0,0,139483848,6610,7836802741,0,1700,699,10,3,1,14,14,864,0,3,7832693910,7592062760,206822699,460984718,460984718,1,3,1,0,23971205368,73389,73389,14,14,14,460984722,4,3,233657,1909101,2450657,64947,7832693910,1860334,137038593,3760
82271.52,13,253952,62,375494,24737955048,11,68832870,0,1394,14,14,6252,2453,6,1728,1927486,10,23,147416,20,9,314551780,3458,1,0,4,472,467385909,6,1869543636,19,28,14,56,1728,0,0,144061471,6775,8065654607,0,1718,713,10,3,1,14,14,864,0,3,8060537390,7811282806,212872838,474217784,474217784,1,3,1,0,24659324800,73389,73389,14,14,14,474217788,4,3,234716,1977897,2515767,66801,8060537390,1927486,141551305,3816
84275.52,14,253952,62,381816,25155145348,13,71294996,0,1422,14,14,6252,2510,6,1863,1963940,10,23,149884,20,9,338622363,3728,1,0,4,472,475152855,6,1900611420,19,28,14,56,1863,0,0,146667443,6863,8222559409,0,1853,771,10,3,1,14,14,864,0,3,8217234101,7944795350,217939653,482095441,482095441,1,3,1,0,25068962964,73389,73389,14,14,14,482095445,4,3,235175,2015354,2556856,68120,8217234101,1963940,144116298,4121
86280.53,14,253952,62,391452,25789361420,13,72437517,0,1487,16,16,6252,2556,6,1944,2024069,10,23,153635,20,9,353655367,3890,1,0,4,472,487095895,6,1948383580,19,30,14,56,1944,0,0,151151917,6976,8436706769,0,1934,813,10,3,1,14,14,864,0,3,8431327049,8145901323,223567083,494206203,494206203,1,3,1,0,25698722588,73389,73389,14,14,14,494206207,4,3,243787,2076987,2628927,69858,8431327049,2024069,148528892,4361
88285.46,14,253952,62,401396,26444285092,13,73833634,0,1559,16,16,6252,2629,6,2115,2093076,10,23,157510,20,9,383160223,4232,1,0,4,472,499398209,6,1997463820,19,30,14,56,2115,0,0,155762487,7092,8672401662,0,2105,899,10,3,1,14,14,864,0,3,8668129908,8354097785,229570561,506669221,506669221,1,3,1,0,26346799524,73389,73389,14,14,14,506669225,4,3,249566,2147645,2718937,71826,8668129908,2093076,153049645,4838
90290.82,14,253952,62,411187,27089058832,13,75344758,0,1617,17,17,6252,2686,6,2322,2159382,10,23,161332,20,9,419223304,4646,1,0,4,472,511464114,6,2045856456,19,31,14,56,2322,0,0,160345055,7281,8900819021,0,2312,1014,10,3,1,14,14,864,0,3,8895449357,8558849964,235663350,518953730,518953730,1,3,1,0,26985593992,73389,73389,14,14,14,518953734,4,3,262180,2215539,2823929,73699,8895449357,2159382,157527412,5413
92295.87,14,253952,62,421535,27771593252,14,77481484,0,1700,17,17,6252,2735,6,2412,2230952,10,23,165352,20,9,435718096,4826,1,0,4,472,524257708,6,2097030832,19,31,14,56,2412,0,0,165212052,7454,9138006093,0,2402,1071,10,3,1,14,14,864,0,3,9132300695,8775693179,242637686,531948784,531948784,1,3,1,0,27661336800,73389,73389,14,14,14,531948788,4,3,263807,2288911,2902941,75652,9132300695,2230952,162315611,5684
94301.51,15,253952,62,431485,28427299438,14,78514351,0,1792,17,17,6252,2817,6,2718,2310024,10,23,169225,20,9,489028963,5438,1,0,4,472,536501188,6,2145875448,19,31,14,56,2718,0,0,170223689,8007,9379241935,0,2708,1272,10,3,1,14,14,864,0,3,9372812908,8985379419,248708031,544350140,544350140,1,3,1,0,28306207312,73389,73389,14,14,14,544350144,4,3,268011,2369841,3009036,77699,9372812908,2310024,167221350,6599
96305.67,16,253952,62,440885,29045594180,14,79414409,0,1872,17,17,6252,2864,6,2862,2381394,10,23,172880,20,9,513057203,5726,1,0,4,472,548117433,6,2192469732,19,31,14,56,2862,0,0,174652699,9877,9598852112,0,2852,1393,10,3,1,14,14,864,0,3,9592239353,9181547134,254037367,556131507,556131507,1,3,1,0,28918838396,73389,73389,14,14,14,556131511,4,3,271369,2442920,3086103,79525,9592239353,2381394,171573487,7056
98310.76,16,253952,62,447550,29486156212,15,81905909,0,1894,18,18,6252,2919,6,3123,2428390,10,23,175466,20,9,559895173,6248,1,0,4,472,556258931,6,2225035724,19,32,14,56,3123,0,0,177551236,10045,9764180111,0,3113,1571,10,3,1,14,14,864,0,3,9757323747,9323168787,259427172,564389870,564406254,1,3,1,0,29348273272,73389,73389,14,14,14,564389874,4,3,277795,2491092,3155104,80910,9757323747,2428390,174403137,7696
100318.06,16,253952,62,457046,30111928308,15,83018055,0,1985,18,18,6252,2969,6,3249,2508126,10,23,179161,20,9,582143764,6500,1,0,4,472,568011382,6,2272045528,19,32,14,56,3249,0,0,182455372,11591,9985208349,0,3239,1725,10,3,1,14,14,864,0,3,9978287927,9521933885,265443329,576326441,576326441,1,3,1,0,29968974964,73389,73389,14,14,14,576326445,4,3,280214,2572678,3246217,82720,9978287927,2508126,179216357,8109
102324.22,16,253952,62,466615,30741150168,15,83984735,0,2078,18,18,6252,3047,7,3357,2603652,10,23,182860,20,9,601104376,6716,1,0,4,472,579697252,6,2318724428,19,32,14,56,3357,0,0,187500026,18630,10232451087,0,3347,1845,10,3,1,14,14,864,0,3,10225731223,9723610467,271458826,588195761,588195761,1,3,1,0,30586179604,73389,73389,14,14,14,588195765,4,3,286122,2670310,3372460,84807,10225731223,2603652,184134950,8490
104328.96,16,253952,62,475350,31317697502,15,84890217,0,2168,18,18,6252,3108,7,3357,2676410,10,23,186285,20,9,602974606,6716,1,0,4,472,590694816,6,2362779264,19,32,14,56,3357,0,0,192215451,28279,10427067732,0,3347,1845,10,3,1,14,14,864,0,3,10420298479,9906257270,277087851,599202318,599202318,1,3,1,0,31158520568,73389,73389,14,14,14,599202322,4,3,289240,2744800,3463547,86350,10420298479,2676410,188759473,8490
104654.83,16,253952,62,476019,31361565218,17,85881993,2,2175,18,18,6252,3130,7,3357,2680652,10,23,186584,27,22,610339211,6723,1,1223,4,472,591599349,6,2366397396,26,39,19,93,3357,1223,90,192614624,28279,10443373336,8,3347,1845,10,3,1,14,14,864,96535786,3,10435926763,9920099373,471526093,600037902,600037902,1,3,1,96535786,31201970936,73389,73389,14,14,14,600037906,4,3,292524,2749168,3475615,86471,10435926763,2680652,189146596,8490
