event,value,description
AnalyzePatchRangesMicroseconds,175267,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,52470,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,892,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,131926654827,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,527706619308,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,2252,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,377655,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,624364,Total time spent executing query plan optimizations.
SelectedParts,912,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,912,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,912,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,33465384,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,33465384,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,273617284414,Number of rows SELECTed from all tables.
SelectedBytes,13109628117783,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,273617283312,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,273617283312,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,17,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2535410,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,2330,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,4248335,Time spent loading marks
LoadedMarksFiles,22,Number of mark files loaded.
LoadedMarksCount,807301,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3652160,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,83261,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,201351,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,221,Time spent resetting task for Common executor.
ContextLock,791775,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,64132,Context lock wait time in microseconds
RWLockAcquiredReadLocks,1423,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,3,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,2530414,Total time spent holding data parts lock in MergeTree tables
PartsLocks,444,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,41177,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,401,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,84329,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,574615870834,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,83520783220,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,2733660391,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,1673,Total time spent for memory allocator purge
SoftPageFaults,211331994,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,10,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,19709093127,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,86256097242,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,610652160,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,4061083429224,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,3664,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,99720373,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,32328211,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,4043718047285,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,2498550289,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,13842422603,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,2527,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,13898,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1062,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2923,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,496,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,767,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,2330453,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,6788936,Cumulative time spend in logging
InterfaceHTTPSendBytes,535892,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,499463,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,178,Number of created server HTTP connections
HTTPServerConnectionsReused,453,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,456,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,5,Number of expired server HTTP connections.
HTTPServerConnectionsReset,2,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,30518,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,5833662720,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,10954145118,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,284613,Total number of CPU preemptions
ConcurrencyControlUpscales,30518,Total number of CPU upscaling events
ConcurrencyControlDownscales,30518,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,456,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,16398,Total time a query was waiting for a query slots
MemoryWorkerRun,72445,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,30808186,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
