event,start_value,end_value,diff,description
SelectedParts,0,912,912,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,912,912,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,912,912,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,0,273617284277,273617284277,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,2527,2527,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,1033,41177,40144,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,0,401,401,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,1428,84329,82901,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,0,211331756,211331756,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,2861,13842422603,13842419742,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,0,2733657453,2733657453,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,67,99720373,99720306,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,56,32328211,32328155,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254901,4043718047285,4043717792384,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,1340,2498550289,2498548949,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,0,83520766372,83520766372,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,4248335,4248335,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
