event,start_value,end_value,diff,description
GlobalThreadPoolJobWaitTimeMicroseconds,133356706,217136245,83779539,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,69264,102403,33139,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,7156518,12947461,5790943,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolShrinks,1088,2171,1083,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,35628331,52340182,16711851,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,342,383,41,Number of created server HTTP connections
HTTPServerConnectionsExpired,8,10,2,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,19381,48271,28890,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,6,7,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,19379,48268,28889,Number of reused server HTTP connections
HardPageFaults,4,4,0,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
IOBufferAllocBytes,258654458169,410982752630,152328294461,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,1827553,2464015,636462,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1478,1938,460,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,20621005,50802697,30181692,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,19947064,49365415,29418351,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,2860,3736,876,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,7464566,11504279,4039713,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,422993534535,552553791966,129560257431,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,22815,31440,8625,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,1691974138140,2210215167864,518241029724,Total number of rows in the result of a JOIN operation.
LoadedDataParts,17,17,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2224254,2224254,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807301,807301,0,Number of marks loaded (total across columns).
LoadedMarksFiles,22,22,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3652160,3652160,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,9007865692085,17504931260455,8497065568370,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,67197,99876,32679,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,5103168573,7257138727,2153970154,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,104746423,136974367,32227944,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,30087583172,51145544540,21057961368,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,67049,99721,32672,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,132387265,238976501,106589236,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogError,35820,92684,56864,Number of log messages with level Error
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,32806983025,98433899044,65626916019,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,879098,1152329,273231,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,22,22,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,2624,2624,0,Total time spent for memory allocator purge
MemoryWorkerRun,212139,289762,77623,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,1252036968,1645387223,393350255,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,990,1109,119,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,3032,3957,925,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,642,719,77,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,7209,8868,1659,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,30459,34814,4355,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,1356890,1944124,587234,Total time spent while merging sorted columns
NetworkReceiveBytes,20621005,50802697,30181692,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,1244174,3145383,1901209,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,19947064,49365415,29418351,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,11725759,31095874,19370115,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,625831769055,878459797807,252628028752,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,1056477503160,1850715183236,794237680076,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,524288,524288,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,13153880395301,17206617023684,4052736628383,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,11816,15496,3680,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,877867,1150608,272741,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,8682841,11612695,2929854,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,1436,1926,490,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,2217434,2217811,377,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,65,79,14,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,607,691,84,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,3664,4802,1138,Count queries with all subqueries
Query,1478,1938,460,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,2938,3856,918,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,2946,3864,918,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,12767244,19896364,7129120,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,277032343903,409767844517,132735500614,Total time of all queries.
RWLockAcquiredReadLocks,3575,4550,975,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,69,110,41,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,2324053,3256305,932252,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,13095635603496,17130228572682,4034592969186,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,12894608179264,16902950747637,4008342568373,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,9586018912406,18345156748664,8759137836258,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,8817,8817,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,882655753842,1158073150860,275417397018,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,882655753842,1158073150860,275417397018,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,24764,24764,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,212139,289762,77623,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,3664,4802,1138,Count SELECT queries with all subqueries
SelectQuery,1478,1938,460,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,277032343903,409767844517,132735500614,Total time of SELECT queries.
SelectedBytes,42269070092633,55438701991457,13169631898824,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,107955219,141640770,33685551,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,107955219,141640770,33685551,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,2942,3860,918,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,2942,3860,918,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,2942,3860,918,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,882655757474,1158073155510,275417398036,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,2297,2297,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,440058,653792,213734,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,11129,19500,8371,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,257852,348888,91036,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,1227383460,1799031615,571648155,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,206856172788,360890891984,154034719196,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,28233966304,40484194985,12250228681,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1054507984,1664739966,610231982,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,104638234,136832671,32194437,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,13089490837555,17121489740750,4031998903195,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,18550320689,25412880019,6862559330,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,597541711233,837887753641,240346042408,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,30199541,45403151,15203610,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
