event,start_value,end_value,diff,description
SelectedMarksTotal,64215375,107955219,43739844,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,1750,2942,1192,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,1750,2942,1192,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,1750,2942,1192,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,525033166438,882655757332,357622590894,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,2297,2297,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,297235,440058,142823,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,8222,11129,2907,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,163831,257852,94021,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,788273951,1227383447,439109496,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,172300959109,206856172788,34555213679,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,17678135279,28233966303,10555831024,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,835047494,1054507984,219460490,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,61896251,104638234,42741983,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,7744539131623,13089490837555,5344951705932,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,11139334994,18550320689,7410985695,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,376427942219,597541710230,221113768011,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,21453060,30199541,8746481,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
