event,start_value,end_value,diff,description
GlobalThreadPoolThreadCreationMicroseconds,97246,473124,375878,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1,187,186,Number of created server HTTP connections
HTTPServerConnectionsExpired,0,2,2,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,0,455,455,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,0,1,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,0,454,454,Number of reused server HTTP connections
IOBufferAllocBytes,21415635,62868341316,62846925681,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,265,551094,550829,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1,458,457,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,249,499214,498965,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,0,518975,518975,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,0,892,892,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,0,529193,529193,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,0,131926654827,131926654827,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,0,5078,5078,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,0,527706619308,527706619308,Total number of rows in the result of a JOIN operation.
LoadedDataParts,17,17,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2224254,2224254,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,0,807301,807301,Number of marks loaded (total across columns).
LoadedMarksFiles,0,22,22,Number of mark files loaded.
LoadedMarksMemoryBytes,0,3652160,3652160,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,8725172,644777040724,644768315552,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,118,22140,22022,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,7971,1180068516,1180060545,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,169,32493666,32493497,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,85,535357657,535357572,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,65,21991,21926,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,5111,5300073,5294962,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,2772228,2772228,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,0,272966,272966,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,0,22,22,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,2624,2624,0,Total time spent for memory allocator purge
MemoryWorkerRun,1281,67944,66663,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,392425,340369131,339976706,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,464,753,289,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,258,1359,1101,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,302,489,187,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,1283,3892,2609,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,5927,16235,10308,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,0,304089,304089,Total time spent while merging sorted columns
NetworkReceiveBytes,249,499214,498965,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,9,34982,34973,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,0,518975,518975,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,0,165519,165519,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,0,166366440367,166366440367,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,0,19332855534,19332855534,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,0,4078751904243,4078751904243,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,0,3656,3656,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,0,272472,272472,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,21,1084145,1084124,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,161,699,538,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,2216282,2216710,428,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,0,19,19,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,236,440,204,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,1137,1136,Count queries with all subqueries
Query,1,458,457,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,908,908,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,916,916,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,43,1005132,1005089,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,0,36914486300,36914486300,Total time of all queries.
RWLockAcquiredReadLocks,328,1418,1090,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,0,10,10,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,11796,694064,682268,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,28550950,4061260308924,4061231757974,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,599687,3999958236452,3999957636765,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,0,716408882346,716408882346,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,4059,4059,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,0,273617283312,273617283312,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,273617283312,273617283312,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,1822,1822,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,1281,67944,66663,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,1137,1136,Count SELECT queries with all subqueries
SelectQuery,1,458,457,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,0,36914486300,36914486300,Total time of SELECT queries.
SelectedBytes,0,13109628099873,13109628099873,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,33465384,33465384,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,33465384,33465384,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,912,912,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,912,912,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,912,912,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,0,273617284278,273617284278,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,2297,2297,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,1312,114952,113640,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,1,2443,2442,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,2843,86208,83365,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,0,270435883,270435883,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,1935,16303699131,16303697196,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,0,6781205833,6781205833,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,62,145864602,145864540,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,56,32460402,32460346,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254901,4059513043390,4059512788489,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,304,5070635286,5070634982,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,0,159573533726,159573533726,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,7898039,7898039,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
