event,value,description
FunctionExecute,283524012,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
MarkCacheHits,1152329,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,22,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
QueryConditionCacheHits,3856,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,3864,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
CreatedReadBufferOrdinary,1152560,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,29743815680,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,15,Total time spent waiting for write syscall. This include writes to page cache.
NetworkReceiveElapsedMicroseconds,3145383,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,31095874,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,50802697,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,49365415,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,3916,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolShrinks,2171,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,52340182,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,12947461,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,102403,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,217136245,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,99876,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,99721,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,238976501,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,51145544540,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,136974367,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,17504931260455,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,7257138727,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,10748115,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,31228,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,3736,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,552553791966,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,2210215167864,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,31440,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,11504279,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,19896364,Total time spent executing query plan optimizations.
SelectedParts,3860,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,3860,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,3860,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,141640770,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,141640770,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,1158073155510,Number of rows SELECTed from all tables.
SelectedBytes,55438701991457,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,1158073150860,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,1158073150860,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,17,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2224254,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,37129,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,45403151,Time spent loading marks
LoadedMarksFiles,22,Number of mark files loaded.
LoadedMarksCount,807301,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3652160,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,1944124,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,816238,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,1269,Time spent resetting task for Common executor.
ContextLock,4478145,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,5121134,Context lock wait time in microseconds
RWLockAcquiredReadLocks,4550,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,110,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,2217811,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,79,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,691,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,653792,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,19500,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,348888,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,18345156748664,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,837887753641,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,40484194985,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,2624,Total time spent for memory allocator purge
SoftPageFaults,1799031615,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,4,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,1850715183236,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,878459797807,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,524288,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,17206617023684,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,15496,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1664739966,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,136832671,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,17121489740750,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,25412880019,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,360890891984,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,2297,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,34814,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,3957,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,8868,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,719,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1109,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,2089027,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LogError,92684,Number of log messages with level Error
LoggerElapsedNanoseconds,98433899044,Cumulative time spend in logging
InterfaceHTTPSendBytes,49365415,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,50802697,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,383,Number of created server HTTP connections
HTTPServerConnectionsReused,48268,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,48271,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,10,Number of expired server HTTP connections.
HTTPServerConnectionsReset,7,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,67997,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,156812973382,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,174026313642,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,4630795,Total number of CPU preemptions
ConcurrencyControlUpscales,67997,Total number of CPU upscaling events
ConcurrencyControlDownscales,67997,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,6191,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,34816293660,Total time a query was waiting for a query slots
MemoryWorkerRun,289762,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,1645387223,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,92737,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,92737,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,92687,How many messages (accepted or dropped) have been sent to the async queue for the error file log
