event,start_value,end_value,diff,description
MergeTreeDataWriterBlocksAlreadySorted,275,314,39,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeTreeDataWriterCompressedBytes,59283246,67755521,8472275,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterRows,2790,3190,400,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterSortingBlocksMicroseconds,1245,1533,288,Time spent sorting blocks
MergeTreeDataWriterUncompressedBytes,34290080,39206206,4916126,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeVerticalStageTotalMilliseconds,8,8,0,Total time spent for vertical stage of background merges
MergedColumns,83052,95356,12304,Number of columns merged during the horizontal stage of merges.
MergedIntoCompactParts,45,53,8,Number of parts merged into Compact format.
MergedIntoWideParts,9,9,0,Number of parts merged into Wide format.
MergedRows,165092,185277,20185,Rows read for background merges. This is the number of rows before merge.
MergedUncompressedBytes,214726466,241793245,27066779,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergerMutatorPartsInRangesForMergeCount,14779,16854,2075,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,75960,88206,12246,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,3438,3870,432,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,43445,50065,6620,Time spent to select parts from ranges which can be merged.
MergerMutatorSelectRangePartsCount,334,382,48,Amount of parts in selected range for merge
MergerMutatorsGetPartsForMergeElapsedMicroseconds,415695,431113,15418,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,46021,56590,10569,Total time spent while merging sorted columns
NetworkReceiveBytes,981723,1518081,536358,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,602244958,602269867,24909,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,30831294,43433875,12602581,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,1364123,1886014,521891,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,27085958723,39957653577,12871694854,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,26715337320,53273889741,26558552421,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,9326592,9326592,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,770067754366,1125895472156,355827717790,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,387964928,420450304,32485376,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,213344163,243921900,30577737,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,64127,93786,29659,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,251065,365055,113990,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,34009,34200,191,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,113771,113771,0,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,5945297,6618709,673412,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,194,233,39,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,2659,2998,339,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,3419,5293,1874,Count queries with all subqueries
Query,3264,5081,1817,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,348,512,164,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,364,528,164,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,1921504,2326622,405118,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,12798440013,19654776102,6856336089,Total time of all queries.
RWLockAcquiredReadLocks,7882,10241,2359,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,26,37,11,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,1238964,1421375,182411,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,769950561439,1124636961640,354686400201,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,751174144249,1101954878619,350780734370,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,368163235550,454559149217,86395913667,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,34,58,24,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,52937764379,77539338546,24601574167,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,52937599287,77539153269,24601553982,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,27,27,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,46578,52628,6050,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,3408,5282,1874,Count SELECT queries with all subqueries
SelectQuery,3253,5070,1817,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,12798326242,19654662331,6856336089,Total time of SELECT queries.
SelectedBytes,2483134971575,3642529583005,1159394611430,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,7265511,10274460,3008949,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,7265511,10274460,3008949,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,396,560,164,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,396,560,164,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,396,560,164,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,52937825841,77539477974,24601652133,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,2538,2538,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,240430,277477,37047,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,74017,137005,62988,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,86823,99080,12257,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,47048078,73263120,26215042,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,7415313747,13793713155,6378399408,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,650688760,953731650,303042890,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,4,4,0,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,24982893,43967654,18984761,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,6067723,8876268,2808545,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,766504020558,1120655258250,354151237692,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,728537372,989521684,260984312,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,26436057484,39005047022,12568989538,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,2052674,2875050,822376,Time spent loading marks
WriteBufferFromFileDescriptorWrite,83812,89890,6078,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,213317267,243880340,30563073,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
