event,value,description
JoinBuildTableRowCount,128,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,18931179168,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,75724716672,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,450,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,253322,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,1921504,Total time spent executing query plan optimizations.
SelectedParts,396,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,396,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,396,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,7265511,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,7265511,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,52937825841,Number of rows SELECTed from all tables.
SelectedBytes,2483134971575,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,52937764379,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,52937599287,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,25,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2642791,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,1408,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,2052674,Time spent loading marks
LoadedMarksFiles,368,Number of mark files loaded.
LoadedMarksCount,2832537,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,6341544,Size of in-memory representations of loaded marks.
Merge,54,Number of launched background merges.
MergeSourceParts,334,Number of source parts scheduled for merges.
MergedRows,165092,Rows read for background merges. This is the number of rows before merge.
MergedColumns,83052,Number of columns merged during the horizontal stage of merges.
MergedUncompressedBytes,214726466,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergeTotalMilliseconds,210912,Total time spent for background merges
MergeExecuteMilliseconds,210806,Total busy time spent for execution of background merges
MergeHorizontalStageTotalMilliseconds,179163,Total time spent for horizontal stage of background merges
MergeHorizontalStageExecuteMilliseconds,179103,Total busy time spent for execution of horizontal stage of background merges
MergeVerticalStageTotalMilliseconds,8,Total time spent for vertical stage of background merges
MergeProjectionStageTotalMilliseconds,31741,Total time spent for projection stage of background merges
MergeProjectionStageExecuteMilliseconds,31703,Total busy time spent for execution of projection stage of background merges
MergingSortedMilliseconds,46021,Total time spent while merging sorted columns
MergeTreeDataWriterRows,2790,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterUncompressedBytes,34290080,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeTreeDataWriterCompressedBytes,59283246,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterBlocks,275,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,275,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,212109316,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,450218,Time spent resetting task for MergeMutate executor.
CommonBackgroundExecutorTaskExecuteStepMicroseconds,322460381,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,1943,Time spent resetting task for Common executor.
MergeTreeDataWriterSortingBlocksMicroseconds,1245,Time spent sorting blocks
InsertedCompactParts,275,Number of parts inserted in Compact format.
MergedIntoWideParts,9,Number of parts merged into Wide format.
MergedIntoCompactParts,45,Number of parts merged into Compact format.
ContextLock,415941,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,167080,Context lock wait time in microseconds
RWLockAcquiredReadLocks,7882,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,26,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,5945297,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,194,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,2659,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,240430,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,74017,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,86823,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,368163235550,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,26436057484,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,650688760,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,2,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,14013,Total time spent for memory allocator purge
SoftPageFaults,47048078,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,2,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,26715337320,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,27085958723,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,9326592,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,387964928,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,770067754366,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,213344163,"Number of bytes written to filesystem, including page cache, as well as network and other files."
CannotWriteToWriteBufferDiscard,29978,Number of stack traces dropped by query profiler or signal handler because pipe is full or cannot write to pipe.
MemoryAllocatedWithoutCheck,26165676,Number of times memory has been allocated without checking for memory constraints.
MemoryAllocatedWithoutCheckBytes,7806806521036,Amount of bytes that has been allocated without checking for memory constraints.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,24982893,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,6067723,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,766504020558,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,728537372,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,7415313747,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,2538,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,415695,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,75960,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,43445,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,3438,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,14779,Amount of candidate parts for merge
MergerMutatorSelectRangePartsCount,334,Amount of parts in selected range for merge
AsyncLoaderWaitMicroseconds,2128666,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,51,Number of log messages with level Info
LogWarning,5,Number of log messages with level Warning
LoggerElapsedNanoseconds,38842018,Cumulative time spend in logging
InterfaceHTTPSendBytes,21753713,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,963835,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,9077581,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,17888,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,3225,Number of created server HTTP connections
HTTPServerConnectionsReused,80,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,82,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,3159,Number of expired server HTTP connections.
HTTPServerConnectionsReset,3157,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsGranted,275,Number of CPU slot granted according to guarantee of 1 thread per query and for queries with setting 'use_concurrency_control' = 0
ConcurrencyControlSlotsAcquired,694,Total number of CPU slots acquired
ConcurrencyControlSlotsAcquiredNonCompeting,275,Total number of noncompeting CPU slot acquired
ConcurrencyControlWaitMicroseconds,7399520845,Total time a query was waiting on resource requests for CPU slots.
MemoryWorkerRun,46577,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,463304407,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,55328,Number of rows that passed the filter in the query
FilterTransformPassedBytes,115281798,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,58,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,58,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,5,How many messages (accepted or dropped) have been sent to the async queue for the error file log
