event,start_value,end_value,diff,description
GlobalThreadPoolLockWaitMicroseconds,443472,604403,160931,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,196536,200665,4129,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,8001,16017,8016,Number of created server HTTP connections
HTTPServerConnectionsExpired,7902,15902,8000,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,357,532,175,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,7833,15780,7947,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,288,410,122,Number of reused server HTTP connections
IOBufferAllocBytes,141247552502,238485866800,97238314298,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,1033509,1627792,594283,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,8191,16313,8122,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,2644041,5098177,2454136,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,27558991,55713679,28154688,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,804,1176,372,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,448586,591544,142958,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,118911469149,173930208606,55018739457,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,1505,2197,692,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,475645876596,695720834424,220074957828,Total number of rows in the result of a JOIN operation.
LoadedDataParts,37,37,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,19156,19156,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807433,807433,0,Number of marks loaded (total across columns).
LoadedMarksFiles,154,154,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3662208,3662208,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,152234226837,218742990951,66508764114,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,46121,82910,36789,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,10901825,16553364,5651539,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,56240,98120,41880,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,1448068,2115972,667904,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,46073,82862,36789,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,4431245,7045118,2613873,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1149228,1149228,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,451898,684629,232731,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,154,154,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,71672,84856,13184,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,6560462,8458142,1897680,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1651,1709,58,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2297,2372,75,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,357,371,14,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3899,4050,151,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,15833,16305,472,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,86600,131786,45186,Total time spent while merging sorted columns
NetworkReceiveBytes,2644041,5098177,2454136,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,82454,150836,68382,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,27558991,55713679,28154688,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,3362890,6259603,2896713,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,66155642637,96492774867,30337132230,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,4121936839,6283747099,2161810260,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,3303877056706,4919155381555,1615278324849,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,65520,130496,64976,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,449030,680975,231945,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,367408,554749,187341,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,3480,4266,786,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,16068,16097,29,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,1,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,311,326,15,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,8749,17139,8390,Count queries with all subqueries
Query,8191,16313,8122,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,4946,7396,2450,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,5050,7500,2450,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,2025708,3593523,1567815,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,18299738712,33770760416,15471021704,Total time of all queries.
RWLockAcquiredReadLocks,8966,17288,8322,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,21,41,20,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,548765,668495,119730,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,3302819616286,4917242454682,1614422838396,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,3197267264331,4754023204745,1556755940414,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,188784148383,286188563620,97404415237,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,1454,2118,664,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,214213531014,319220163864,105006632850,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,214213531014,319220163864,105006632850,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,714,1064,350,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,71672,84856,13184,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,8749,17139,8390,Count SELECT queries with all subqueries
SelectQuery,8191,16313,8122,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,18299738712,33770760416,15471021704,Total time of SELECT queries.
SelectedBytes,10390756025269,15458330640760,5067574615491,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,26199873,39042948,12843075,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,26199873,39042948,12843075,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,4998,7448,2450,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,4998,7448,2450,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,4998,7448,2450,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,214213661815,319220507191,105006845376,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,90,90,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,45901,60863,14962,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,123,157,34,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,61590,72853,11263,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,220924363,326839683,105915320,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,1248076962,1821631929,573554967,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,1864512610,2716356827,851844217,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,26595914,39570490,12974576,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,3301523039107,4915630964943,1614107925836,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1220259872,1780554394,560294522,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,64293546019,93780016641,29486470622,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,2484922,3205517,720595,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
