event,start_value,end_value,diff,description
NetworkReceiveElapsedMicroseconds,61890,61976,86,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,70894614,73757256,2862642,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,753242,755091,1849,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,20400232973,20428232104,27999131,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,47751776465,47752039976,263511,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,940172456274,942177278043,2004821769,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,29544,29632,88,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,93259,94247,988,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,298663,298935,272,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,2264,2311,47,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,12568,12568,0,Total time spent holding data parts lock in MergeTree tables
PartsLocks,375,375,0,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,3852,3864,12,Count queries with all subqueries
Query,3694,3705,11,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,917,924,7,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,1009,1016,7,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,2507391,2521839,14448,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,4587123380,4587939446,816066,Total time of all queries.
RWLockAcquiredReadLocks,4343,4362,19,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,2,2,0,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,670633,670861,228,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,941095368010,943099687890,2004319880,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,930959463113,932892726331,1933263218,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,265079149941,265118764296,39614355,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,118,119,1,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,65025867264,65207867324,182000060,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,80524927470,80644927480,120000010,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,106,108,2,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,86308,86330,22,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,3852,3864,12,Count SELECT queries with all subqueries
SelectQuery,3694,3705,11,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,4587123380,4587939446,816066,Total time of SELECT queries.
SelectedBytes,2859212983935,2863121259833,3908275898,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,7952445,7974672,22227,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,7952445,7974672,22227,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,1089,1102,13,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,1089,1102,13,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,1089,1102,13,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,65025915190,65207915406,182000216,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,90,90,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,17200,17216,16,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,69,69,0,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,72672,72702,30,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,108636693,110842724,2206031,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,1211351341,1211905217,553876,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,684296482,690357063,6060581,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,7495985,7511440,15455,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,939490357067,941494121356,2003764289,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1189563842,1190107399,543557,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,19716636509,19738576092,21939583,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,5137413,5141520,4107,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
