event,value,description
DiskWriteElapsedMicroseconds,10,Total time spent waiting for write syscall. This include writes to page cache.
NetworkReceiveElapsedMicroseconds,61890,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,753242,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,1151862,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,70894614,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,2153,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolShrinks,516,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,11216890,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,1345838,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,35617,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,24296472,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,31335,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,31287,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,18167843,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,1402623,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,32902,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,255975048566,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,26187993,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,224278,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,57343,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,1723341613,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,34298513886,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,119673108786,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,813,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,829093,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,2507391,Total time spent executing query plan optimizations.
SelectedParts,1089,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,1089,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,1089,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,7952445,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,7952445,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,65025915190,Number of rows SELECTed from all tables.
SelectedBytes,2859212983935,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,65025867264,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,80524927470,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,31,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14480,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,2368,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,5137413,Time spent loading marks
LoadedMarksFiles,125,Number of mark files loaded.
LoadedMarksCount,852736,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3798648,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,19108,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,17462,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,149,Time spent resetting task for Common executor.
ContextLock,522111,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,1741770,Context lock wait time in microseconds
RWLockAcquiredReadLocks,4343,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,2,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,12568,Total time spent holding data parts lock in MergeTree tables
PartsLocks,375,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,17200,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,69,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,72672,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,265079149941,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,19716636509,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,684296482,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
SoftPageFaults,108636693,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,47751776465,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,20400232973,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadChars,940172456274,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,29544,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHit,7495985,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,939490357067,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1189563842,Time spent reading data from page cache in ThreadPoolReader.
SynchronousReadWaitMicroseconds,1211351341,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
AggregationPreallocatedElementsInHashTables,246388992,How many elements were preallocated in hash tables for aggregation.
AggregationHashTablesInitializedAsTwoLevel,1240,How many hash tables were inited as two-level for aggregation.
HashJoinPreallocatedElementsInHashTables,418047104,How many elements were preallocated in hash tables for hash join.
ServerStartupMilliseconds,90,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,17794,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1927,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4059,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,367,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1418,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,160,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,2,Number of log messages with level Warning
LogError,2,Number of log messages with level Error
LoggerElapsedNanoseconds,1259198,Cumulative time spend in logging
InterfaceHTTPSendBytes,70894614,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,1151862,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,3628,Number of created server HTTP connections
HTTPServerConnectionsReused,111,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,122,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,3582,Number of expired server HTTP connections.
HTTPServerConnectionsReset,3571,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,3296,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,513732817,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,979573610,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,19966,Total number of CPU preemptions
ConcurrencyControlPreemptionResumes,19966,Total number of CPU preemption resumed
ConcurrencyControlUpscales,3296,Total number of CPU upscaling events
ConcurrencyControlDownscales,3296,Total number of CPU downscaling events
MemoryWorkerRun,86308,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,5829073,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,992740,Number of rows that passed the filter in the query
FilterTransformPassedBytes,367407390,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,4,How many messages (accepted or dropped) have been sent to the async queue for the error file log
