event,start_value,end_value,diff,description
DiskReadElapsedMicroseconds,433024916,812605806,379580890,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,10,10,0,Total time spent waiting for write syscall. This include writes to page cache.
FairPolicyDequeue,0,1964884,1964884,Number of dequeues invoked at all FairPolicyNodes
FileOpen,769,5034,4265,Number of files opened.
FilteringMarksWithPrimaryKeyMicroseconds,1960,16412,14452,Time spent filtering parts by PK.
FunctionExecute,1872529,19341189,17468660,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,1842,1842,0,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,22652016,35631109,12979093,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,9858,65654,55796,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,766224,1264805,498581,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolShrinks,205,205,0,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,8006610,8006610,0,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,22,78,56,Number of created server HTTP connections
HTTPServerConnectionsExpired,3,47,44,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,121,1291,1170,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,2,3,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,102,1247,1145,Number of reused server HTTP connections
IOBufferAllocBytes,14949071294,170786299160,155837227866,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,158842,1827920,1669078,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,124,1295,1171,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,127402,1382095,1254693,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,161943,1490147,1328204,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,268,2540,2272,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,983884,1484991,501107,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,3962554803,37555556715,33593001912,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,539,4064,3525,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,15850219212,150222226860,134372007648,Total number of rows in the result of a JOIN operation.
LoadedDataParts,21,21,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,10652,10652,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,81125,81125,0,Number of marks loaded (total across columns).
LoadedMarksFiles,77,77,0,Number of mark files loaded.
LoadedMarksMemoryBytes,357896,357896,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,32678618846,104801223081,72122604235,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,9146,63771,54625,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,21340684,36356642,15015958,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,9308,66292,56984,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,1018747,1986365,967618,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,9098,63723,54625,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,10032846,11663406,1630560,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1187698,1187698,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,78511,907177,828666,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,77,77,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,2105,14122,12017,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,244065,1827823,1583758,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,650,818,168,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,927,1176,249,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,247,311,64,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2342,3220,878,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,9044,13241,4197,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,4628,29181,24553,Total time spent while merging sorted columns
NetworkReceiveBytes,127402,1382095,1254693,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,40642,54358,13716,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,161943,1490147,1328204,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,13361,119656,106295,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,2849086221,22902372248,20053286027,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,7216569110,8333656494,1117087384,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,112558951997,1207211279678,1094652327681,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,984,10352,9368,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,78149,902560,824411,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,165643,687242,521599,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,692,4947,4255,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,8803,8994,191,Total time spent holding data parts lock in MergeTree tables
PartsLocks,203,276,73,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,312,3221,2909,Count queries with all subqueries
Query,124,1295,1171,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,835,9025,8190,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,859,9049,8190,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,1231584,2342318,1110734,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,542409137,5082355834,4539946697,Total time of all queries.
RWLockAcquiredReadLocks,521,2892,2371,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,16555,121348,104793,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,112508712157,1206763487534,1094254775377,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,108310893487,1142269015065,1033958121578,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,33749413349,114929978720,81180565371,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,604,604,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,7258312292,77441993132,70183680840,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,7258312292,77441993132,70183680840,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,2340,2340,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,2105,14122,12017,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,312,3221,2909,Count SELECT queries with all subqueries
SelectQuery,124,1295,1171,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,542409137,5082355834,4539946697,Total time of SELECT queries.
SelectedBytes,351518292258,3712176903823,3360658611565,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,891528,9512088,8620560,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,891528,9512088,8620560,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,847,9037,8190,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,847,9037,8190,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,847,9037,8190,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,7258312751,77441995984,70183683233,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,91,91,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,22137,41435,19298,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,16,94,78,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,3555,17153,13598,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,32462881,383041159,350578278,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,432421353,813597892,381176539,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,157313515,1292166019,1134852504,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,920571,9843657,8923086,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,112470285048,1206454752087,1093984467039,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,429143458,801662384,372518926,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,2691879527,21610998096,18919118569,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,2833101,5709030,2875929,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,59,59,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
