event,value,description
LocalThreadPoolLockWaitMicroseconds,1018747,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,9308,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,32678618846,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,21340684,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,36726,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,132750,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,268,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,3962554803,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,15850219212,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,539,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,983884,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,1231584,Total time spent executing query plan optimizations.
SelectedParts,847,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,847,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,847,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,891528,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,891528,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,7258312751,Number of rows SELECTed from all tables.
SelectedBytes,351518292258,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,7258312292,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,7258312292,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,21,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,10652,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,1960,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,2833101,Time spent loading marks
LoadedMarksFiles,77,Number of mark files loaded.
LoadedMarksCount,81125,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,357896,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,4628,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,4057,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,47,Time spent resetting task for Common executor.
ContextLock,40155,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,15408,Context lock wait time in microseconds
RWLockAcquiredReadLocks,521,Number of times a read lock was acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,8803,Total time spent holding data parts lock in MergeTree tables
PartsLocks,203,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,22137,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,16,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,3555,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,33749413349,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,2691879527,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,157313515,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
SoftPageFaults,32462881,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,7216569110,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,2849086221,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadChars,112558951997,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,984,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHit,920571,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,112470285048,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,429143458,Time spent reading data from page cache in ThreadPoolReader.
SynchronousReadWaitMicroseconds,432421353,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,91,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,9044,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,927,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2342,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,247,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,650,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,144,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,2,Number of log messages with level Warning
LoggerElapsedNanoseconds,1187698,Cumulative time spend in logging
InterfaceHTTPSendBytes,161943,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,127402,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,22,Number of created server HTTP connections
HTTPServerConnectionsReused,102,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,121,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,3,Number of expired server HTTP connections.
HTTPServerConnectionsReset,2,Number of reset server HTTP connections. Server closes connection
MemoryWorkerRun,2105,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,244065,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,52,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,52,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,2,How many messages (accepted or dropped) have been sent to the async queue for the error file log
