event,value,description
FunctionExecute,16201751,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
MarkCacheHits,93994,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,125,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
QueryConditionCacheHits,910,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,1002,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
CreatedReadBufferOrdinary,94520,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,1232946324,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,10,Total time spent waiting for write syscall. This include writes to page cache.
NetworkReceiveElapsedMicroseconds,61852,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,751741,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,1149655,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,68041522,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,2153,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolShrinks,516,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,11216890,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,1344781,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,35139,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,24267764,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,30862,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,30814,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,18165978,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,1396308,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,32429,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,255937084366,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,26131924,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,224276,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,57343,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,1641277736,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,34045649801,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,119495983244,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,799,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,827653,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,2492498,Total time spent executing query plan optimizations.
SelectedParts,1076,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,1076,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,1076,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,7930218,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,7930218,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,64843914850,Number of rows SELECTed from all tables.
SelectedBytes,2855304741059,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,64843867204,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,80404927460,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,31,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14480,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,2333,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,5133753,Time spent loading marks
LoadedMarksFiles,125,Number of mark files loaded.
LoadedMarksCount,852736,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3798648,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,19093,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,17462,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,149,Time spent resetting task for Common executor.
ContextLock,521043,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,1741770,Context lock wait time in microseconds
RWLockAcquiredReadLocks,4330,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,2,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,12566,Total time spent holding data parts lock in MergeTree tables
PartsLocks,370,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,17121,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,69,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,72498,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,265039876475,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,19695162417,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,678250050,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
SoftPageFaults,106432829,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,47751666711,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,20372712070,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadChars,938166085222,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,29504,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHit,7480520,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,937485015146,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1189012262,Time spent reading data from page cache in ThreadPoolReader.
SynchronousReadWaitMicroseconds,1210789817,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
AggregationPreallocatedElementsInHashTables,233943422,How many elements were preallocated in hash tables for aggregation.
AggregationHashTablesInitializedAsTwoLevel,1178,How many hash tables were inited as two-level for aggregation.
HashJoinPreallocatedElementsInHashTables,396047104,How many elements were preallocated in hash tables for hash join.
ServerStartupMilliseconds,90,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,17794,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1927,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4059,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,367,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1418,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,160,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,2,Number of log messages with level Warning
LogError,2,Number of log messages with level Error
LoggerElapsedNanoseconds,1259198,Cumulative time spend in logging
InterfaceHTTPSendBytes,68041522,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,1149655,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,3623,Number of created server HTTP connections
HTTPServerConnectionsReused,110,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,121,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,3578,Number of expired server HTTP connections.
HTTPServerConnectionsReset,3567,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,3234,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,513672311,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,979565535,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,19945,Total number of CPU preemptions
ConcurrencyControlPreemptionResumes,19945,Total number of CPU preemption resumed
ConcurrencyControlUpscales,3234,Total number of CPU upscaling events
ConcurrencyControlDownscales,3234,Total number of CPU downscaling events
MemoryWorkerRun,86095,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,5816342,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,945631,Number of rows that passed the filter in the query
FilterTransformPassedBytes,354444455,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,4,How many messages (accepted or dropped) have been sent to the async queue for the error file log
