event,start_value,end_value,diff,description
RecomputeWeight,117,118,1,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,64843867204,65025867264,182000060,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,80404927460,80524927470,120000010,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,104,106,2,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,86095,86117,22,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,3846,3851,5,Count SELECT queries with all subqueries
SelectQuery,3689,3693,4,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,4586332366,4587122371,790005,Total time of SELECT queries.
SelectedBytes,2855304741059,2859212965998,3908224939,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,7930218,7952445,22227,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,7930218,7952445,22227,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,1076,1089,13,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,1076,1089,13,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,1076,1089,13,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,64843914850,65025915052,182000202,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,90,90,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,17121,17140,19,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,69,69,0,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,72498,72528,30,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,106432829,108636668,2203839,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,1210789817,1211351341,561524,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,678250050,684296302,6046252,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,7480520,7495985,15465,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,937485015146,939490357067,2005341921,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1189012262,1189563842,551580,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,19695162417,19716635788,21473371,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,5133753,5137413,3660,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
