timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
145136.53,0,262144,64,187697,12368419862,0,85938865,5039,1,1,21411,1258,6,576,1024801,0,4,73851,4,117508164,1154,1,4,220,233936188,3,935744752,3,32571,1058,2,9,576,56596756,2514,3942710292,576,168,0,3,1,2,2,568,3,3925052777,3897118958,146432000,237636295,237636295,3,1,12356235404,73389,73389,2,2,2,237619915,3,3,118784,2491924,658796,38676,32568,3925052777,986125,55939875,1097
150141.99,0,262144,64,190511,12554056832,0,89992501,5120,1,1,21411,1284,6,576,1038920,0,4,74976,4,117508164,1154,1,4,220,237537996,3,950151984,3,33063,1079,2,9,576,57492518,2567,4001378897,576,168,0,3,1,2,2,568,3,3983452035,3955548356,151482235,241207563,241207563,3,1,12542793308,73389,73389,2,2,2,241207567,3,3,124581,2526674,673245,39244,33060,3983452035,999676,56821236,1097
155147.47,0,262144,64,193559,12754787906,0,94074762,5199,1,1,21411,1295,6,576,1054913,0,4,76171,4,117508164,1154,1,4,220,241337705,3,965350820,3,33585,1109,2,9,576,58348720,2613,4066609927,576,168,0,3,1,2,2,568,3,4048399263,4018762125,156480672,245075902,245075902,3,1,12743946936,73389,73389,2,2,2,245075906,3,3,125738,2565041,683180,39834,33582,4048399263,1015079,57667558,1097
160152.09,0,262144,64,196516,12949796524,0,98221073,5276,1,1,21411,1312,6,576,1070953,0,4,77341,4,117508164,1154,1,4,220,245018071,3,980049196,3,34116,1180,2,9,576,59186244,2656,4130440673,576,168,0,3,1,2,2,568,3,4111943847,4080191389,161524191,248827394,248827394,3,1,12939024520,73389,73389,2,2,2,248827398,3,3,131198,2604002,696966,40452,34113,4111943847,1030501,58491351,1097
165158.09,0,262144,64,200066,13182823370,0,102221977,5367,1,1,21411,1346,6,576,1089741,0,4,78736,4,117508164,1154,1,4,220,249345301,3,997381204,3,34730,1190,2,9,576,60177556,2700,4203388861,576,168,0,3,1,2,2,568,3,4184561275,4153707738,166586951,253298067,253298067,3,1,13171499516,73389,73389,2,2,2,253298071,3,3,134237,2649584,710404,41162,34727,4184561275,1048579,59469285,1097
170163.35,0,262144,64,204594,13481416476,0,105668701,5500,1,1,21411,1365,6,576,1115126,0,4,80528,4,117508164,1154,1,4,220,254980950,3,1019923800,3,35484,1213,2,9,576,61675781,2765,4296953959,576,168,0,3,1,2,2,568,3,4277709996,4247518538,171633273,259035897,259052281,3,1,13469866676,73389,73389,2,2,2,259035901,3,3,136400,2711291,727761,42149,35481,4277709996,1072977,60950179,1097
175168.61,0,262144,64,211703,13949797496,0,108236655,5705,1,1,21411,1419,6,576,1159492,0,4,83312,4,117508164,1154,1,4,220,263895621,3,1055517640,3,36729,1416,2,9,576,63994714,2892,4445708340,576,168,0,3,1,2,2,568,3,4425781508,4394874888,176692345,268054401,268054401,3,1,13938828884,73389,73389,2,2,2,268054405,3,3,147892,2819867,760463,43774,36726,4425781508,1115718,63236545,1097
180173.95,0,262144,64,216944,14295178100,0,111358742,5867,1,1,21411,1445,6,576,1188853,0,4,85377,4,117508164,1154,1,4,220,270364616,3,1081458464,3,37603,1453,2,9,576,65798716,2974,4553110689,576,168,0,3,1,2,2,568,3,4532696541,4503541455,181731269,274709735,274709735,3,1,14284906252,73389,73389,2,2,2,274709739,3,3,158806,2890414,799702,44903,37600,4532696541,1143950,65001476,1097
185179.68,0,262144,64,222259,14645710018,0,114705653,6008,1,1,21411,1484,6,576,1219338,0,4,87503,4,117508164,1154,1,4,220,277140576,3,1108562304,3,38536,1495,2,9,576,67387463,3076,4665722674,576,168,0,3,1,2,2,568,3,4644802496,4614098658,186785197,281436638,281436638,3,1,14634705208,73389,73389,2,2,2,281436642,3,3,160536,2965102,810748,46067,38533,4644802496,1173271,66579279,1097
190184.95,0,262144,64,227700,15004197822,0,117758438,6174,1,1,21411,1515,6,576,1251955,0,4,89639,4,117508164,1154,1,4,220,283877010,3,1135508040,3,39463,1562,2,9,576,69240681,3140,4778993031,576,168,0,3,1,2,2,568,3,4757559448,4726748636,191818749,288321348,288321348,3,1,14992710128,73389,73389,2,2,2,288321352,3,3,168766,3043431,835105,47312,39460,4757559448,1204643,68408173,1097
195189.85,0,262144,64,234263,15437073704,0,120451687,6370,1,1,21411,1558,6,576,1292800,0,4,92192,4,117508164,1154,1,4,220,292076667,3,1168306668,3,40600,1636,2,9,576,71459208,3264,4916705907,576,168,0,3,1,2,2,568,3,4894642042,4863018687,196888756,296649565,296649565,3,1,15425777412,73389,73389,2,2,2,296649569,3,3,176620,3143165,865615,48852,40597,4894642042,1243948,70596313,1097
200195.11,0,262144,64,239893,15807923680,0,123536609,6535,1,1,21411,1597,6,576,1325168,0,4,94428,4,117508164,1154,1,4,220,299086030,3,1196321132,3,41571,1746,2,9,576,73282762,3316,5033401337,576,168,0,3,1,2,2,568,3,5010802463,4979910565,201923968,303796419,303796419,3,1,15797413820,73389,73389,2,2,2,303796423,3,3,190540,3223304,902001,50162,41568,5010802463,1275006,72383561,1097
205199.62,0,262144,64,244277,16096210850,0,127081988,6661,1,1,21411,1622,6,576,1349655,0,4,96151,4,117508164,1154,1,4,220,304539178,3,1218156712,3,42294,1761,2,9,576,74702372,3335,5122055499,576,168,0,3,1,2,2,568,3,5099057161,5070761651,206982687,309327734,309327734,3,1,16085042200,73389,73389,2,2,2,309327738,3,3,194863,3281559,923847,51164,42291,5099057161,1298491,73781252,1097
210204.35,0,262144,64,247639,16318714762,0,130976815,6755,1,1,21411,1645,6,576,1368495,0,4,97476,4,117508164,1154,1,4,220,308712540,3,1234850160,3,42904,1773,2,9,576,75729606,3378,5195897810,576,168,0,3,1,2,2,568,3,5172568954,5140683280,211976160,313605229,313605229,3,1,16307471940,73389,73389,2,2,2,313605233,3,3,203800,3326918,947102,51945,42901,5172568954,1316550,74785294,1097
215208.98,0,262144,64,251635,16581525700,0,134745585,6866,1,1,21411,1677,6,576,1388160,0,4,99094,4,117508164,1154,1,4,220,313806616,3,1255161880,3,43571,1784,2,9,576,76951135,3438,5275606687,576,168,0,3,1,2,2,568,3,5251910794,5223369709,217044767,318677792,318677792,3,1,16571245216,73389,73389,2,2,2,318677796,3,3,209372,3376262,963702,52701,43568,5251910794,1335459,75990308,1097
220212.73,0,262144,64,254621,16777855694,0,138744005,6953,1,1,21411,1691,6,576,1403460,0,4,100246,4,117508164,1154,1,4,220,317520426,3,1270081704,3,44088,1842,2,9,576,77891672,3502,5339055542,576,168,0,3,1,2,2,568,3,5315075716,5285173854,222044506,322441794,322441794,3,1,16766973320,73389,73389,2,2,2,322441798,3,3,217485,3414380,981041,53313,44085,5315075716,1350147,76913579,1097
225217.94,0,262144,64,255836,16857807716,0,143317365,6986,1,1,21411,1698,6,576,1409576,0,4,100752,4,117508164,1154,1,4,220,319115221,3,1276460884,3,44292,1843,2,9,576,78248817,3551,5363787770,576,168,0,3,1,2,2,568,3,5339696729,5310205315,226998401,323996115,323996115,3,1,16847798012,73389,73389,2,2,2,323996119,3,3,220117,3429284,983149,53554,44289,5339696729,1356022,77268631,1097
230223.01,0,262144,64,257145,16943944254,0,148007799,7019,1,1,21411,1706,6,576,1416172,0,4,101253,4,117508164,1154,1,4,220,320655695,3,1282622780,3,44522,1843,2,9,576,78611978,3603,5391606158,576,168,0,3,1,2,2,568,3,5367391669,5337527531,232077667,325640548,325640548,3,1,16933308528,73389,73389,2,2,2,325640552,3,3,227700,3445616,999455,53825,44519,5367391669,1362347,77615513,1097
235228.12,0,262144,64,258343,17023361332,0,152568163,7050,1,1,21411,1720,6,576,1421587,0,4,101727,4,117508164,1154,1,4,220,322151574,3,1288606296,3,44727,1843,2,9,576,78955310,3620,5415213125,576,168,0,3,1,2,2,568,3,5390887865,5362611346,237003488,327141399,327141399,3,1,17011352780,73389,73389,2,2,2,327141403,3,3,236159,3459932,1014612,54066,44724,5390887865,1367521,77943704,1097
240232.23,0,262144,64,260465,17162718308,0,156984272,7106,1,1,21411,1730,6,576,1432408,0,4,102571,4,117508164,1154,1,4,220,324830854,3,1299323416,3,45091,1843,2,9,576,79579897,3629,5460327599,576,168,0,3,1,2,2,568,3,5435804797,5406258191,242086133,329858984,329858984,3,1,17152667200,73389,73389,2,2,2,329858988,3,3,242670,3486237,1031085,54468,45088,5435804797,1377940,78551866,1097
245236.91,0,262144,64,261690,17242999908,0,161617711,7139,1,1,21411,1740,6,576,1438635,0,4,103070,4,117508164,1154,1,4,220,326413825,3,1305655300,3,45315,1850,2,9,576,79940064,3636,5487359661,576,168,0,3,1,2,2,568,3,5462716182,5431931973,247103865,331382696,331382696,3,1,17231900224,73389,73389,2,2,2,331382700,3,3,247462,3501830,1039151,54721,45312,5462716182,1383914,78904011,1097
250241.02,0,262144,64,263226,17343988986,0,166177988,7180,1,1,21411,1746,6,576,1446081,0,4,103659,4,117508164,1154,1,4,220,328333536,3,1313334144,3,45574,1859,2,9,576,80399958,3646,5519540431,576,168,0,3,1,2,2,568,3,5494755217,5463640476,252152895,333330233,333330233,3,1,17333172148,73389,73389,2,2,2,333330237,3,3,258328,3519951,1057260,55033,45571,5494755217,1391048,79345772,1097
255244.85,0,262144,64,266352,17550157650,0,170175038,7263,1,1,21411,1763,6,576,1461766,0,4,104874,4,117508164,1154,1,4,220,332125400,3,1328501600,3,46096,1871,2,9,576,81335614,3737,5583056567,576,168,0,3,1,2,2,568,3,5557986432,5528531165,257147009,337286525,337286525,3,1,17538899332,73389,73389,2,2,2,337286529,3,3,266551,3558147,1075264,55711,46093,5557986432,1406055,80263370,1097
260248.56,0,262144,64,270543,17826978840,0,173845608,7377,1,1,21411,1797,6,576,1485235,0,4,106506,4,117508164,1154,1,4,220,337291457,3,1349165828,3,46815,1924,2,9,576,82596901,3800,5669011687,576,168,0,3,1,2,2,568,3,5643548951,5615359165,262171184,342628980,342628980,3,1,17816706992,73389,73389,2,2,2,342628984,3,3,283833,3616161,1119330,56593,46812,5643548951,1428642,81480632,1097
265253.69,0,262144,64,275368,18145361920,0,177122209,7526,1,1,21411,1824,6,576,1516333,0,4,108403,4,117508164,1154,1,4,220,343334690,3,1373338760,3,47651,2038,2,9,576,84277322,3906,5770942558,576,168,0,3,1,2,2,568,3,5745015541,5715860354,267251093,348733291,348733291,3,1,18134131164,73389,73389,2,2,2,348733295,3,3,296093,3691197,1149514,57722,47648,5745015541,1458611,83130933,1097
270257.47,0,262144,64,280218,18464828364,0,180227618,7687,1,1,21411,1858,6,576,1547107,0,4,110305,4,117508164,1154,1,4,220,349432349,3,1397729396,3,48486,2328,2,9,576,86084245,4084,5871982148,576,168,0,3,1,2,2,568,3,5845584825,5816503459,272286608,354882880,354882880,3,1,18453909792,73389,73389,2,2,2,354882884,3,3,309980,3767653,1192458,58864,48483,5845584825,1488243,84895038,1097
275264.05,0,262144,64,285516,18814197906,0,183143055,7863,1,1,21411,1891,6,576,1582462,0,4,112425,4,117508164,1154,1,4,220,356095750,3,1424383000,3,49393,2423,2,9,576,88088747,4225,5981359256,576,168,0,3,1,2,2,568,3,5954451967,5926415997,277346822,361601591,361601591,3,1,18803282764,73389,73389,2,2,2,361601595,3,3,320934,3855307,1226980,60272,49390,5954451967,1522190,86864811,1097
280270.99,1,262144,64,290962,19173013390,0,186090636,8037,1,1,21411,1926,6,576,1619576,0,4,114575,4,117508164,1154,1,4,220,362997430,3,1451989720,3,50323,2658,2,9,576,90062210,4338,6095352699,576,168,0,3,1,2,2,568,3,6067923724,6039250553,282409994,368510877,368510877,3,1,19161713668,73389,73389,2,2,2,368494497,3,3,335606,3944509,1268383,61604,50320,6067923724,1557972,88796793,1097
285278.24,3,262144,64,296501,19538177108,0,188809111,8230,1,1,21411,1960,6,576,1660520,0,4,116722,4,117508164,1154,1,4,220,369712641,3,1478850564,3,51283,2817,2,9,576,92238493,4881,6210802100,576,168,0,3,1,2,2,568,3,6182831629,6154298291,287463650,375524500,375524500,3,1,19527274032,73389,73389,2,2,2,375524504,3,3,343419,4043920,1294169,63070,51280,6182831629,1597450,90947504,1097
290287.29,6,262144,64,302378,19925262740,0,191202780,8445,1,1,21411,2003,7,576,1711841,0,4,119012,4,117508164,1154,1,4,220,376971487,3,1507885948,3,52282,3351,2,9,576,94727704,10930,6332425446,576,168,0,3,1,2,2,568,3,6303885690,6275955450,292534812,382958074,382974458,3,1,19913819880,73389,73389,2,2,2,382958078,3,3,350000,4165726,1332357,64820,52279,6303885690,1647021,93398703,1097
295297.80,8,262144,64,308914,20355464200,0,193145136,8698,1,1,21411,2042,7,576,1774004,0,4,121540,4,117508164,1154,1,4,220,384959027,3,1539771384,3,53398,3817,2,9,576,97654876,16784,6467405155,576,168,0,3,1,2,2,568,3,6438221850,6411638825,297643322,391235424,391235424,3,1,20344242080,73389,73389,2,2,2,391235428,3,3,357218,4312727,1383937,66783,53395,6438221850,1707221,96274572,1097
