timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
75068.49,0,262144,64,93362,6151874192,0,45329439,2571,1,1,18469,652,3,576,522949,2,36722,4,117218580,1154,1,4,237,116232846,5,464931384,3,16363,509,2,7,576,28404897,1488,1977242553,576,178,3,1,2,2,565,3,1968333216,1939987363,75734061,118088202,118088202,3,1,6140586536,73389,73389,2,2,2,118088206,4,3,57583,1263311,360431,20130,16360,1968333216,502819,28045581,1202
80072.89,0,262144,64,98767,6507990634,0,48719550,2711,1,1,18469,689,3,576,550721,2,38854,4,117218580,1154,1,4,237,123004036,5,492016144,3,17288,589,2,7,576,29936907,1564,2088675593,576,178,3,1,2,2,565,3,2079264275,2052244126,80762789,124931952,124931952,3,1,6496461536,73389,73389,2,2,2,124931956,4,3,61460,1332419,377940,21259,17285,2079264275,529462,29560029,1202
85076.86,0,262144,64,102667,6764823832,0,52562775,2811,1,1,18469,715,3,576,571119,2,40395,4,117218580,1154,1,4,237,127817125,5,511268500,3,17976,592,2,7,576,31018243,1634,2172881945,576,178,3,1,2,2,565,3,2163100096,2132881387,85765154,129887668,129887668,3,1,6754158768,73389,73389,2,2,2,129887672,4,3,62595,1382165,392044,22118,17973,2163100096,549001,30627337,1202
90080.67,0,262144,64,108097,7123218172,0,56019033,2951,1,1,18469,743,3,576,599640,2,42525,4,117508164,1154,1,4,237,134592737,5,538370948,3,18893,634,2,7,576,32534183,1693,2284626651,576,178,3,1,2,2,565,3,2274347505,2245490009,90846503,136792636,136792636,3,1,7113217104,73389,73389,2,2,2,136792640,4,3,64069,1451839,408305,23261,18890,2274347505,576379,32127186,1202
95085.27,0,262144,64,112354,7403737306,0,59734482,3065,1,1,18469,779,3,576,621236,2,44189,4,117508164,1154,1,4,237,139888485,5,559553940,3,19604,642,2,7,576,33764062,1721,2369574927,576,178,3,1,2,2,565,3,2358908452,2334128397,95874496,142163985,142163985,3,1,7392527252,73389,73389,2,2,2,142163989,4,3,67624,1504409,423469,24104,19601,2358908452,597132,33342023,1202
100089.85,0,262144,64,115148,7587206870,0,63845214,3143,1,1,18469,784,3,576,635495,2,45254,4,117508164,1154,1,4,237,143319087,5,573276348,3,20081,644,2,7,576,34619191,1784,2429616365,576,178,3,1,2,2,565,3,2418687106,2391978276,100893677,145692578,145692578,3,1,7576014088,73389,73389,2,2,2,145692582,4,3,69908,1538834,434002,24701,20078,2418687106,610794,34186608,1202
105094.46,2,262144,64,118049,7779486620,0,67921044,3224,1,1,18469,809,3,576,650494,2,46434,4,117508164,1154,1,4,237,146987594,5,587950376,3,20608,645,2,7,576,35494283,1854,2491829920,576,178,3,1,2,2,565,3,2480613909,2452349147,105902721,149388441,149388441,3,1,7768198964,73389,73389,2,2,2,149388445,4,3,72333,1576104,442316,25312,20605,2480613909,625182,35053439,1202
110098.41,2,262144,64,119786,7893334718,0,72441994,3269,1,1,18469,828,3,576,658878,2,47132,4,117508164,1154,1,4,237,149176163,5,596704652,3,20912,646,2,7,576,35986738,1906,2527514112,576,178,3,1,2,2,565,3,2516133832,2488096780,110948980,151600281,151600281,3,1,7883214644,73389,73389,2,2,2,151600285,4,3,76056,1597097,456484,25659,20909,2516133832,633219,35531753,1202
115102.70,2,262144,64,122638,8080894954,0,76578384,3343,1,1,18469,843,3,576,672367,2,48252,4,117508164,1154,1,4,237,152741361,5,610965444,3,21366,658,2,7,576,36797889,1946,2583594935,576,178,3,1,2,2,565,3,2571966838,2546938335,115948342,155216827,155216827,3,1,8071275036,73389,73389,2,2,2,155216831,4,3,82621,1629407,468269,26168,21363,2571966838,646199,36331169,1202
120107.08,2,262144,64,125721,8284450692,0,80636536,3424,1,1,18469,849,3,576,686320,2,49473,4,117508164,1154,1,4,237,156674606,5,626698424,3,21878,658,2,7,576,37681782,1972,2648291661,576,178,3,1,2,2,565,3,2636385272,2611049969,120945111,159121808,159121808,3,1,8274334048,73389,73389,2,2,2,159121812,4,3,85544,1664252,479081,26794,21875,2636385272,659526,37204331,1202
125111.27,2,262144,64,128754,8484512442,0,84800136,3502,1,1,18469,884,3,576,700128,2,50674,4,117508164,1154,1,4,237,160451889,5,641807556,3,22439,706,2,7,576,38529010,2088,2713310948,576,178,3,1,2,2,565,3,2701104216,2674441410,126012511,162955220,162955220,3,1,8473671472,73389,73389,2,2,2,162955224,4,3,91374,1700728,491567,27438,22436,2701104216,672690,38039126,1202
130115.37,2,262144,64,131712,8678995362,0,88912556,3578,1,1,18469,905,3,576,714113,2,51819,4,117508164,1154,1,4,237,164130632,5,656522528,3,22967,725,2,7,576,39352324,2137,2776773048,576,178,3,1,2,2,565,3,2764282352,2735832242,131003866,166686454,166686454,3,1,8667695640,73389,73389,2,2,2,166686458,4,3,96304,1736423,500950,28063,22964,2764282352,686050,38853127,1202
135120.46,2,262144,64,136051,8964912580,0,92668346,3689,1,1,18469,914,3,576,735156,2,53502,4,117508164,1154,1,4,237,169388261,5,677553044,3,23665,779,2,7,576,40586518,2174,2865155415,576,178,3,1,2,2,565,3,2852284072,2825363580,136077432,172197067,172213451,3,1,8954247516,73389,73389,2,2,2,172197071,4,3,100512,1789169,516754,28899,23662,2852284072,706257,40071535,1202
140125.58,2,262144,64,142469,9387706574,0,95582315,3868,1,1,18469,969,3,576,771507,2,56042,4,117508164,1154,1,4,237,177432229,5,709728916,3,24785,888,2,7,576,42568018,2216,2998913636,576,178,3,1,2,2,565,3,2985431369,2958498306,141119901,180341186,180341186,3,1,9377741704,73389,73389,2,2,2,180341190,4,3,106901,1881242,543987,30350,24782,2985431369,741157,42025920,1202
145131.21,2,262144,64,148557,9788620302,0,98435043,4052,1,1,18469,1014,3,576,805038,2,58435,4,117508164,1154,1,4,237,185076182,5,740304728,3,25837,956,2,7,576,44634224,2316,3123986772,576,178,3,1,2,2,565,3,3109920607,3084697678,146176816,188053288,188053288,3,1,9778771008,73389,73389,2,2,2,188053292,4,3,112660,1967414,563905,31795,25834,3109920607,773243,44072491,1202
150135.55,2,262144,64,153967,10145317810,0,101554708,4211,1,1,18469,1039,3,576,833822,2,60567,4,117508164,1154,1,4,237,191821171,5,767284684,3,26744,1015,2,7,576,46449283,2388,3236389367,576,178,3,1,2,2,565,3,3221817117,3197215726,151226814,194903071,194903071,3,1,10134959724,73389,73389,2,2,2,194903075,4,3,113466,2040239,583722,32993,26741,3221817117,800829,45867881,1202
155140.22,2,262144,64,159013,10477641376,0,104951431,4349,1,1,18469,1080,3,576,859851,2,62562,4,117508164,1154,1,4,237,198142936,5,792571744,3,27640,1079,2,7,576,47987534,2472,3343182756,576,178,3,1,2,2,565,3,3328122710,3301856088,156268407,201282036,201282036,3,1,10466665904,73389,73389,2,2,2,201282040,4,3,119955,2107863,603482,34135,27637,3328122710,825716,47386490,1202
160144.73,2,262144,64,164979,10871742180,0,107762983,4537,1,1,18469,1107,3,576,893829,2,64876,4,117508164,1154,1,4,237,205435671,5,821742684,3,28638,1283,2,7,576,50080542,2626,3466011705,576,178,3,1,2,2,565,3,3450392900,3426000520,161311448,208854430,208854430,3,1,10860430392,73389,73389,2,2,2,208854434,4,3,128170,2193904,625466,35538,28635,3450392900,858291,49457683,1202
165150.51,2,262144,64,171583,11306737936,0,110568396,4725,1,1,18469,1159,3,576,932001,2,67491,4,117508164,1154,1,4,237,213686556,5,854746224,3,29803,1424,2,7,576,52180706,2754,3606537650,576,178,3,1,2,2,565,3,3590281100,3562930979,166369090,217211541,217211541,3,1,11295000164,73389,73389,2,2,2,217211545,4,3,131233,2291843,653504,37083,29800,3590281100,894918,51529849,1202
170154.89,2,262144,64,176723,11645113292,0,113784065,4877,1,1,18469,1190,3,576,959249,2,69558,4,117508164,1154,1,4,237,220242347,5,880969388,3,30661,1443,2,7,576,53893303,2816,3710778759,576,178,3,1,2,2,565,3,3694044863,3669328599,171406791,223746154,223746154,3,1,11634800040,73389,73389,2,2,2,223746158,4,3,137261,2360685,681190,38291,30658,3694044863,920958,53214771,1202
175159.49,2,262144,64,180072,11866487718,0,117741142,4966,1,1,18469,1215,3,576,975892,2,70886,4,117508164,1154,1,4,237,224514274,5,898057096,3,31253,1454,2,7,576,54871416,2889,3781525417,576,178,3,1,2,2,565,3,3764471241,3739022228,176407717,227984848,227984848,3,1,11855212128,73389,73389,2,2,2,227984852,4,3,143858,2403019,695771,39045,31250,3764471241,936847,54178375,1202
180163.47,2,262144,64,183888,12117538374,0,121493886,5076,1,1,18469,1231,3,576,994998,2,72374,4,117508164,1154,1,4,237,229212382,5,916849528,3,31903,1461,2,7,576,56077782,2971,3862008085,576,178,3,1,2,2,565,3,3844594997,3817976236,181445531,232828035,232828035,3,1,12107057852,73389,73389,2,2,2,232828039,4,3,149667,2451982,713305,39862,31900,3844594997,955136,55367308,1202
185167.84,2,262144,64,187910,12382379030,0,125300746,5183,1,1,18469,1263,3,576,1015717,2,73977,4,117508164,1154,1,4,237,234242635,5,936970540,3,32611,1472,2,7,576,57245078,3033,3947241708,576,178,3,1,2,2,565,3,3929445213,3901470535,186438452,237898439,237914823,3,1,12370718860,73389,73389,2,2,2,237898443,4,3,153240,2504172,723148,40685,32608,3929445213,975032,56524845,1202
190171.74,2,262144,64,189867,12511537932,0,129701350,5234,1,1,18469,1278,3,576,1026294,2,74745,4,117508164,1154,1,4,237,236701500,5,946806000,3,32969,1472,2,7,576,57799948,3063,3989827628,576,178,3,1,2,2,565,3,3971838405,3942117519,191497171,240406906,240406906,3,1,12501159144,73389,73389,2,2,2,240406910,4,3,159765,2530745,740537,41119,32966,3971838405,985175,57062438,1202
195176.74,2,262144,64,191141,12595030796,0,134247526,5267,1,1,18469,1284,3,576,1032466,2,75232,4,117508164,1154,1,4,237,238298858,5,953195432,3,33181,1473,2,7,576,58170324,3116,4016532607,576,178,3,1,2,2,565,3,3998427738,3968521284,196438359,241996154,241996154,3,1,12583800040,73389,73389,2,2,2,241996158,4,3,168450,2545970,757707,41402,33178,3998427738,991064,57415629,1202
200181.01,2,262144,64,192339,12673868706,0,138903451,5299,1,1,18469,1289,3,576,1038032,2,75702,4,117508164,1154,1,4,237,239833031,5,959332124,3,33373,1474,2,7,576,58531902,3163,4040464172,576,178,3,1,2,2,565,3,4022253963,3993212899,201477498,243525899,243525899,3,1,12663346780,73389,73389,2,2,2,243525903,4,3,179370,2559839,777863,41653,33370,4022253963,996379,57757076,1202
205185.10,2,262144,64,193895,12776216768,0,143452842,5341,1,1,18469,1296,3,576,1046383,2,76269,4,117508164,1154,1,4,237,241662785,5,966651140,3,33659,1476,2,7,576,59006269,3218,4075568630,576,178,3,1,2,2,565,3,4057203733,4025398890,206533142,245489820,245489820,3,1,12765470672,73389,73389,2,2,2,245489824,4,3,189789,2580282,794247,42011,33656,4057203733,1004372,58215092,1202
210189.21,2,262144,64,195649,12892071862,0,147908067,5388,1,1,18469,1307,3,576,1054641,2,76916,4,117508164,1154,1,4,237,243627163,5,974508652,3,33951,1483,2,7,576,59562885,3242,4111177556,576,178,3,1,2,2,565,3,4092651856,4061951785,211577579,247711567,247711567,3,1,12881001516,73389,73389,2,2,2,247711571,4,3,197597,2600842,810616,42380,33948,4092651856,1012261,58755401,1202
215196.15,2,262144,64,196664,12959206268,0,152550342,5418,1,1,18469,1321,3,576,1059881,2,77358,4,117508164,1154,1,4,237,245030662,5,980122648,3,34149,1483,2,7,576,59885918,3290,4133786006,576,178,3,1,2,2,565,3,4115152558,4082941221,216563778,249017969,249017969,3,1,12948934420,73389,73389,2,2,2,249017973,4,3,203898,2614117,824589,42628,34146,4115152558,1017253,59064479,1202
220200.46,2,262144,64,198709,13093541104,0,156809013,5484,1,1,18469,1331,3,576,1069920,2,78189,4,117508164,1154,1,4,237,247659752,5,990639008,3,34484,1484,2,7,576,60604175,3339,4174625920,576,178,3,1,2,2,565,3,4155803390,4125521810,221582917,251588098,251588098,3,1,13082581128,73389,73389,2,2,2,251588102,4,3,211287,2639317,842503,43084,34481,4155803390,1026836,59764875,1202
225204.82,2,262144,64,202263,13327397196,0,160658659,5584,1,1,18469,1352,3,576,1089767,2,79562,4,117508164,1154,1,4,237,252009457,5,1008037828,3,35078,1543,2,7,576,61726600,3415,4246856861,576,178,3,1,2,2,565,3,4227706925,4198954818,226632638,256095413,256095413,3,1,13316961508,73389,73389,2,2,2,256095417,4,3,220006,2687463,863698,43879,35075,4227706925,1045888,60866084,1202
230210.85,2,262144,64,205818,13562549556,0,164277487,5703,1,1,18469,1375,3,576,1113239,2,80956,4,117508164,1154,1,4,237,256500934,5,1026003736,3,35708,1622,2,7,576,63045861,3481,4323614572,576,178,3,1,2,2,565,3,4304111910,4272904846,231661555,260602284,260602284,3,1,13551318800,73389,73389,2,2,2,260602288,4,3,229710,2742970,891641,44838,35705,4304111910,1068401,62157473,1202
235216.71,2,262144,64,211354,13926925432,0,167208686,5880,1,1,18469,1414,3,576,1151066,2,83132,4,117508164,1154,1,4,237,263277327,5,1053109308,3,36660,1744,2,7,576,65028945,3586,4437889872,576,178,3,1,2,2,565,3,4417854168,4387645621,236720014,267620225,267620225,3,1,13916251732,73389,73389,2,2,2,267620229,4,3,239834,2834220,936085,46251,36657,4417854168,1104815,64096254,1202
240222.61,4,262144,64,216217,14247859210,0,170323632,6041,1,1,18469,1445,3,576,1183049,2,85085,4,117508164,1154,1,4,237,269504440,5,1077994728,3,37495,2099,2,7,576,66836476,3880,4539359231,576,178,3,1,2,2,565,3,4518850962,4488600059,241768808,273790072,273790072,3,1,14237083776,73389,73389,2,2,2,273790076,4,3,245927,2912137,957970,47487,37492,4518850962,1135562,65882003,1202
245228.19,4,262144,64,221592,14601683790,0,173243892,6216,1,1,18469,1479,3,576,1219929,2,87221,4,117508164,1154,1,4,237,276221549,5,1104886196,3,38423,2393,2,7,576,68825459,3975,4651722350,576,178,3,1,2,2,565,3,4630693280,4600293898,246818323,280570445,280570445,3,1,14589663172,73389,73389,2,2,2,280570449,4,3,251184,3001087,985939,48880,38420,4630693280,1171049,67843306,1202
250235.66,5,262144,64,227086,14963958718,0,175969000,6407,1,1,18469,1513,3,576,1263818,2,89344,4,117508164,1154,1,4,237,282948112,5,1131792448,3,39365,2622,2,7,576,71022776,4164,4766435975,576,178,3,1,2,2,565,3,4744871709,4714030888,251903003,287575876,287575876,3,1,14953945584,73389,73389,2,2,2,287575880,4,3,264093,3103369,1033014,50405,39362,4744871709,1213413,69993620,1202
255241.97,5,262144,64,231983,15286734608,0,178849891,6588,1,1,18469,1544,3,576,1302438,2,91310,4,117508164,1154,1,4,237,289235298,5,1156941192,3,40217,2707,2,7,576,73041077,4737,4869902077,576,178,3,1,2,2,565,3,4847851041,4815693283,256949221,293772458,293772458,3,1,15276167848,73389,73389,2,2,2,293772462,4,3,268775,3194321,1052812,51734,40214,4847851041,1250704,71991976,1202
260249.41,11,262144,64,238191,15694873158,0,180768772,6841,1,1,18469,1584,3,576,1369093,2,93701,4,117508164,1154,1,4,237,296811368,5,1187245472,3,41268,3460,2,7,576,75975257,11812,4997759376,576,178,3,1,2,2,565,3,4975095771,4944398969,262039435,301611758,301611758,3,1,15683811448,73389,73389,2,2,2,301611762,4,3,276649,3344119,1099358,53832,41265,4975095771,1315261,74879894,1202
265253.59,16,262144,64,244130,16086890774,0,182957150,7073,1,1,18469,1626,3,576,1426770,2,96017,4,117508164,1154,1,4,237,304063053,5,1216252212,3,42288,3841,2,7,576,78649249,15312,5120322026,576,178,3,1,2,2,565,3,5097068538,5067664272,267115039,309161735,309161735,3,1,16076410252,73389,73389,2,2,2,309161739,4,3,282794,3476818,1145569,55714,42285,5097068538,1371056,77507986,1202
270258.18,19,262144,64,249692,16452946454,0,185360760,7287,1,1,18469,1659,3,576,1477576,2,98232,4,117508164,1154,1,4,237,311182182,5,1244728728,3,43258,4284,2,7,576,81127789,19221,5238697937,576,178,3,1,2,2,565,3,5214886957,5183104278,272189700,316196060,316196060,3,1,16442195152,73389,73389,2,2,2,316196064,4,3,286096,3595157,1183026,57467,43255,5214886957,1420109,79949269,1202
275263.67,21,262144,64,255210,16816154748,0,187985770,7486,1,1,18469,1697,3,576,1523508,2,100366,4,117508164,1154,1,4,237,317859274,5,1271437096,3,44186,4631,2,7,576,83389920,21098,5350938408,576,178,3,1,2,2,565,3,5326595388,5297311542,277235961,323189425,323189425,3,1,16805850132,73389,73389,2,2,2,323189429,4,3,288206,3704587,1211198,59071,44183,5326595388,1464437,82183434,1202
280272.62,23,262144,64,260693,17178300014,0,190233975,7714,1,1,18469,1731,3,576,1579106,2,102586,4,117508164,1154,1,4,237,324912069,5,1299648276,3,45138,5071,2,7,576,86014001,27568,5466358656,576,178,3,1,2,2,565,3,5441464331,5411197857,282328241,330157770,330157770,3,1,17168204072,73389,73389,2,2,2,330157774,4,3,291025,3833252,1246328,60835,45135,5441464331,1518271,84772575,1202
285278.18,27,262144,64,266168,17538400676,0,192742559,7924,1,1,18469,1767,3,576,1630019,2,104713,4,117508164,1154,1,4,237,331709645,5,1326774160,3,46074,5360,2,7,576,88408856,30500,5579609274,576,178,3,1,2,2,565,3,5554174953,5524560780,287417411,337079566,337079566,3,1,17528137464,73389,73389,2,2,2,337079570,4,3,296687,3950519,1286710,62487,46071,5554174953,1567532,87127198,1202
290288.85,33,262144,64,271419,17884738290,0,194733401,8175,1,1,18469,1797,3,576,1692824,2,106707,4,117508164,1154,1,4,237,337923807,5,1351695228,3,46964,6201,2,7,576,91278811,44868,5687918644,576,178,3,1,2,2,565,3,5661947288,5633609940,292506621,343732741,343749125,3,1,17874102564,73389,73389,2,2,2,343732745,4,3,299263,4091474,1329467,64391,46961,5661947288,1628433,89954120,1202
295295.27,41,262144,64,276488,18218810504,0,196871505,8413,1,1,18469,1835,4,576,1749135,2,108762,4,117508164,1154,1,4,237,344441664,5,1377766656,3,47847,6644,2,7,576,93999709,55315,5794577359,576,178,3,1,2,2,565,3,5768085604,5738624204,297573311,350175083,350175083,3,1,18209104348,73389,73389,2,2,2,350175087,4,3,301796,4221666,1368080,66215,47844,5768085604,1682920,92636295,1202
300300.45,42,262144,64,280672,18495172942,0,200082982,8564,1,1,18469,1859,4,576,1778354,2,110485,4,117508164,1154,1,4,237,349945990,5,1399783960,3,48554,6824,2,7,576,95698438,55620,5880281093,576,178,3,1,2,2,565,3,5853383236,5825973141,302599446,355452002,355452002,3,1,18483504136,73389,73389,2,2,2,355452006,4,3,307466,4291941,1393859,67336,48551,5853383236,1711018,94309343,1202
