timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
145124.28,7,262144,64,183849,12114644622,0,74100737,6041,1,1,14209,1234,0,576,997927,3,72338,4,117508164,1154,1,4,233,229022811,3,916091244,3,31919,922,2,11,576,68373492,3132,3863837060,576,21,3,1,2,2,618,3,3846053774,3817085936,146426812,232772850,232772850,3,1,12104188232,73389,73389,2,2,2,232772854,2,3,172991,2431182,681353,38222,31916,3846053774,959705,67694465,799
150128.24,7,262144,64,187608,12361658076,0,77957642,6140,1,1,14209,1258,0,576,1016373,3,73847,4,117508164,1154,1,4,233,233829873,3,935319492,3,32553,923,2,11,576,69479195,3183,3940517245,576,21,3,1,2,2,618,3,3922389915,3895055659,151461534,237511700,237511700,3,1,12350608432,73389,73389,2,2,2,237511704,2,3,173432,2477103,692146,38972,32550,3922389915,977401,68789436,799
155132.01,7,262144,64,192258,12668608554,0,81329821,6280,1,1,14209,1289,0,576,1041062,3,75635,4,117508164,1154,1,4,233,239527294,3,958109176,3,33359,937,2,11,576,71037446,3248,4038929100,576,21,3,1,2,2,618,3,4020358404,3991530521,156487332,243419403,243419403,3,1,12657808988,73389,73389,2,2,2,243419407,2,3,184102,2537315,712657,39953,33356,4020358404,1001109,70327282,799
160136.60,7,262144,64,196002,12915845568,0,85009526,6392,1,1,14209,1313,0,576,1062124,3,77082,4,117508164,1154,1,4,233,244172484,3,976689936,3,34024,965,2,11,576,72287635,3334,4119147170,576,21,3,1,2,2,618,3,4100211898,4069558399,161497270,248166001,248166001,3,1,12904632084,73389,73389,2,2,2,248166005,2,3,185545,2587954,724677,40814,34021,4100211898,1021310,71565517,799
165141.50,7,262144,64,198558,13084586316,0,89117702,6470,1,1,14209,1335,0,576,1075699,3,78135,4,117508164,1154,1,4,233,247475527,3,989902108,3,34470,970,2,11,576,73147987,3653,4171976084,576,21,3,1,2,2,618,3,4152794821,4122459944,166516951,251417781,251417781,3,1,13073724644,73389,73389,2,2,2,251417785,2,3,185897,2620467,731932,41390,34467,4152794821,1034309,72418663,799
170145.83,7,262144,64,201607,13285346728,0,93173697,6551,1,1,14209,1346,0,576,1092666,3,79359,4,117508164,1154,1,4,233,251330096,3,1005320384,3,34992,1046,2,11,576,74040319,3726,4237438683,576,21,3,1,2,2,618,3,4217974347,4185535062,171526952,255294312,255294312,3,1,13275304256,73389,73389,2,2,2,255294316,2,3,189093,2659062,741133,42010,34989,4217974347,1050656,73301857,799
175149.90,7,262144,64,203142,13386234072,0,97683998,6595,1,1,14209,1356,0,576,1100235,3,79936,4,117508164,1154,1,4,233,253306733,3,1013226932,3,35243,1048,2,11,576,74521452,3769,4267746614,576,21,3,1,2,2,618,3,4248143128,4217310897,176547178,257233657,257233657,3,1,13376150196,73389,73389,2,2,2,257233661,2,3,191457,2677337,751439,42341,35240,4248143128,1057894,73772733,799
180154.10,7,262144,64,206015,13574856848,0,101829496,6670,1,1,14209,1378,0,576,1115732,3,81039,4,117508164,1154,1,4,233,256616117,3,1026464468,3,35760,1050,2,11,576,75338193,3839,4329110519,576,21,3,1,2,2,618,3,4309229545,4276798595,181566883,260852362,260852362,3,1,13564322856,73389,73389,2,2,2,260852366,2,3,193036,2714200,761405,42954,35757,4309229545,1072778,74579595,799
185159.16,7,262144,64,208688,13750963658,0,105953112,6751,1,1,14209,1395,0,576,1129228,3,82123,4,117508164,1154,1,4,233,260117493,3,1040469972,3,36204,1057,2,11,576,76229479,3866,4383265844,576,21,3,1,2,2,618,3,4363138439,4332350921,186578764,264220989,264237373,3,1,13739491460,73389,73389,2,2,2,264220993,2,3,203903,2747085,784786,43520,36202,4363138439,1085708,75447512,799
190163.79,7,262144,64,211105,13910305318,0,110058949,6829,1,1,14209,1408,0,576,1141601,3,83047,4,117508164,1154,1,4,233,263067318,3,1052269272,3,36617,1078,2,11,576,77081885,3911,4434497892,576,21,3,1,2,2,618,3,4414138988,4382478886,191642757,267294704,267294704,3,1,13899324640,73389,73389,2,2,2,267294708,2,3,204900,2777564,789616,44026,36614,4414138988,1097575,76295138,799
195168.02,7,262144,64,213813,14089333320,0,114184285,6906,1,1,14209,1427,0,576,1155472,3,84104,4,117508164,1154,1,4,233,266411008,3,1065620928,3,37087,1079,2,11,576,77919644,3965,4490670949,576,21,3,1,2,2,618,3,4470054687,4438801178,196658984,270732741,270732741,3,1,14078102564,73389,73389,2,2,2,270732745,2,3,205244,2811798,798295,44610,37084,4470054687,1110862,77124264,799
200171.97,7,262144,64,217591,14337302374,0,117896228,7018,1,1,14209,1451,0,576,1174859,3,85583,4,117508164,1154,1,4,233,271107013,3,1084428052,3,37726,1103,2,11,576,79188229,4089,4567710521,576,21,3,1,2,2,618,3,4546741374,4517001706,201717608,275506518,275506518,3,1,14326338968,73389,73389,2,2,2,275506522,2,3,207635,2860480,812606,45425,37723,4546741374,1129434,78378623,799
205177.22,7,262144,64,223273,14711849806,0,120795686,7200,1,1,14209,1489,0,576,1209130,3,87830,4,117508164,1154,1,4,233,278157751,3,1112631004,3,38710,1253,2,11,576,81192834,4166,4687415540,576,21,3,1,2,2,618,3,4665898928,4634688190,206758947,282716749,282716749,3,1,14701270980,73389,73389,2,2,2,282716753,2,3,216881,2945302,829014,46698,38707,4665898928,1162432,80366921,799
210182.06,7,262144,64,229258,15106918276,0,123669850,7382,1,1,14209,1530,0,576,1245280,3,90204,4,117508164,1154,1,4,233,285589911,3,1142359644,3,39743,1343,2,11,576,83220691,4213,4812343988,576,21,3,1,2,2,618,3,4790255491,4759200108,211801111,290299494,290299494,3,1,15095573720,73389,73389,2,2,2,290299498,2,3,220413,3033043,853751,48080,39740,4790255491,1197200,82370165,799
215186.15,7,262144,64,234458,15450191072,0,126849840,7540,1,1,14209,1559,0,576,1274963,3,92269,4,117508164,1154,1,4,233,292264602,3,1169035356,3,40645,1485,2,11,576,84973117,4285,4922478438,576,21,3,1,2,2,618,3,4899891038,4867264494,216849055,296909550,296909550,3,1,15439296632,73389,73389,2,2,2,296909554,2,3,222477,3105204,867080,49173,40642,4899891038,1225790,84109301,799
220190.85,7,262144,64,239405,15776255828,0,130261151,7677,1,1,14209,1592,0,576,1303238,3,94265,4,117508164,1154,1,4,233,298620081,3,1194480324,3,41486,1512,2,11,576,86509285,4343,5024110443,576,21,3,1,2,2,618,3,5001061130,4969806614,221905463,303171668,303171668,3,1,15764926768,73389,73389,2,2,2,303171672,2,3,222639,3172525,880099,50243,41483,5001061130,1252995,85632586,799
225195.72,7,262144,64,245173,16154919040,0,133010243,7868,1,1,14209,1630,0,576,1338783,3,96486,4,117508164,1154,1,4,233,305565520,3,1222262080,3,42462,1726,2,11,576,88661565,4441,5142216848,576,21,3,1,2,2,618,3,5118618805,5088879906,226947637,310482806,310482806,3,1,16145105944,73389,73389,2,2,2,310482810,2,3,228631,3258782,897860,51647,42459,5118618805,1287136,87767124,799
230200.84,8,262144,64,250930,16535346952,0,135836153,8053,1,1,14209,1670,0,576,1372657,3,98784,4,117508164,1154,1,4,233,312893270,3,1251573080,3,43454,1981,2,11,576,90733958,4507,5262141044,576,21,3,1,2,2,618,3,5237988688,5208851270,231980680,317784864,317784864,3,1,16524812960,73389,73389,2,2,2,317784868,2,3,229646,3341826,916686,52884,43451,5237988688,1319773,89820854,799
235205.83,8,262144,64,255154,16814029180,0,139084641,8205,1,1,14209,1697,0,576,1396641,3,100434,4,117508164,1154,1,4,233,318114550,3,1272393316,3,44184,2105,2,11,576,92448795,4600,5350730269,576,21,3,1,2,2,618,3,5326162264,5296781932,237040950,323129478,323129478,3,1,16802732888,73389,73389,2,2,2,323129482,2,3,233333,3401309,931504,53882,44181,5326162264,1342759,91521013,799
240210.20,8,262144,64,258198,17014148196,0,143086754,8292,1,1,14209,1714,0,576,1412004,3,101676,4,117508164,1154,1,4,233,322043972,3,1288111296,3,44691,2107,2,11,576,93415236,4669,5412579320,576,21,3,1,2,2,618,3,5387731324,5359705576,242069499,326991784,326991784,3,1,17003572800,73389,73389,2,2,2,326991788,2,3,233529,3438706,938361,54540,44688,5387731324,1357464,92480527,799
245215.25,9,262144,64,262136,17272892594,0,146820249,8403,1,1,14209,1742,0,576,1432876,3,103171,4,117508164,1154,1,4,233,326772388,3,1307024900,3,45393,2118,2,11,576,94636514,4727,5497086646,576,21,3,1,2,2,618,3,5471855593,5441187754,247105769,331960010,331960010,3,1,17261920552,73389,73389,2,2,2,331960014,2,3,237105,3489654,956012,55362,45390,5471855593,1377514,93684263,799
250219.41,9,262144,64,265721,17508454520,0,150553300,8509,1,1,14209,1763,0,576,1451806,3,104585,4,117508164,1154,1,4,233,331275193,3,1325100772,3,45992,2134,2,11,576,95798635,4771,5570026816,576,21,3,1,2,2,618,3,5544464485,5515306062,252075312,336494060,336494060,3,1,17497691152,73389,73389,2,2,2,336494064,2,3,240737,3535804,966338,56066,45989,5544464485,1395740,94836128,799
255224.18,9,262144,64,267140,17602089602,0,154916268,8558,1,1,14209,1772,0,576,1459101,3,105160,4,117508164,1154,1,4,233,333081942,3,1332327768,3,46236,2137,2,11,576,96356204,4803,5599533220,576,21,3,1,2,2,618,3,5573832855,5544811070,257024442,338291982,338291982,3,1,17591183096,73389,73389,2,2,2,338291986,2,3,244942,3553335,976431,56345,46233,5573832855,1402756,95383652,799
260228.31,9,262144,64,268331,17680468760,0,159630323,8592,1,1,14209,1782,0,576,1465200,3,105606,4,117508164,1154,1,4,233,334580211,3,1338320844,3,46451,2137,2,11,576,96720947,4847,5625067420,576,21,3,1,2,2,618,3,5599249610,5569464784,262126915,339797151,339797151,3,1,17669451884,73389,73389,2,2,2,339797155,2,3,248365,3568514,985637,56586,46448,5599249610,1408614,95739209,799
265232.50,9,262144,64,269474,17756305490,0,164290712,8624,1,1,14209,1788,0,576,1470975,3,106049,4,117508164,1154,1,4,233,335951692,3,1343806768,3,46633,2138,2,11,576,97074494,4867,5648114499,576,21,3,1,2,2,618,3,5622196172,5593080413,267162308,341248850,341248850,3,1,17744940232,73389,73389,2,2,2,341248854,2,3,252833,3581970,995902,56797,46630,5622196172,1414178,96082513,799
270236.72,9,262144,64,270769,17841789976,0,168746936,8666,1,1,14209,1797,0,576,1477463,3,106548,4,117508164,1154,1,4,233,337433348,3,1349733392,3,46863,2139,2,11,576,97540560,4876,5675325009,576,21,3,1,2,2,618,3,5649278905,5620054864,272111430,342915700,342915700,3,1,17831616432,73389,73389,2,2,2,342915704,2,3,256210,3598159,1000979,57064,46860,5649278905,1420399,96543537,799
275240.73,9,262144,64,272303,17942623850,0,173182716,8713,1,1,14209,1807,0,576,1485115,3,107180,4,117508164,1154,1,4,233,339440330,3,1357761320,3,47129,2140,2,11,576,98066933,4939,5708097536,576,21,3,1,2,2,618,3,5681904887,5652043304,277102513,344838661,344838661,3,1,17931610404,73389,73389,2,2,2,344838665,2,3,256548,3616876,1004496,57360,47126,5681904887,1427755,97066440,799
280244.97,9,262144,64,273355,18011929702,0,177925804,8743,1,1,14209,1812,0,576,1490084,3,107631,4,117508164,1154,1,4,233,340875535,3,1363502140,3,47309,2140,2,11,576,98392824,4980,5729822653,576,21,3,1,2,2,618,3,5703531381,5673769720,282190660,346179990,346179990,3,1,18001359512,73389,73389,2,2,2,346179994,2,3,262324,3628934,1015552,57562,47306,5703531381,1432522,97381295,799
285249.48,9,262144,64,275930,18181891502,0,182174786,8810,1,1,14209,1827,0,576,1503084,3,108646,4,117508164,1154,1,4,233,344120218,3,1376480872,3,47742,2149,2,11,576,99133677,5051,5782589283,576,21,3,1,2,2,618,3,5756061803,5727203655,287231216,349456346,349456346,3,1,18171730024,73389,73389,2,2,2,349456350,2,3,264017,3660335,1023238,58053,47739,5756061803,1445031,98114520,799
290254.94,9,262144,64,279146,18393898076,0,185996940,8911,1,1,14209,1850,0,576,1520341,3,109926,4,117508164,1154,1,4,233,348168523,3,1392674092,3,48288,2212,2,11,576,100239671,5167,5848771642,576,21,3,1,2,2,618,3,5821937997,5794088034,292227725,353527326,353527326,3,1,18383420984,73389,73389,2,2,2,353527330,2,3,269271,3702886,1041888,58773,48285,5821937997,1461568,99201874,799
295260.31,9,262144,64,283084,18653306104,0,189597841,9033,1,1,14209,1875,0,576,1543505,3,111448,4,117508164,1154,1,4,233,353004922,3,1412019688,3,48964,2222,2,11,576,101596097,5194,5930552595,576,21,3,1,2,2,618,3,5903343028,5875696401,297278476,358515810,358515810,3,1,18642822152,73389,73389,2,2,2,358515814,2,3,278883,3760664,1066214,59719,48961,5903343028,1483786,100534045,799
300265.32,9,262144,64,288275,18995675360,0,192525263,9209,1,1,14209,1907,0,576,1577103,3,113442,4,117508164,1154,1,4,233,359338593,3,1437354372,3,49861,2313,2,11,576,103587594,5350,6038953507,576,21,3,1,2,2,618,3,6011239830,5983475208,302327988,365087065,365087065,3,1,18984527412,73389,73389,2,2,2,365087069,2,3,285118,3843306,1095515,61080,49858,6011239830,1516023,102496339,799
