timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
105099.27,2,262144,64,150527,9918353654,0,58198932,4042,1,1,12914,1028,0,576,843695,1,59184,4,117508164,1154,1,4,259,187397666,5,749590664,3,26161,924,2,15,576,44769658,2015,3164057126,576,75,3,1,2,2,716,3,3149889359,3125836554,106179937,190522954,190522954,3,1,9907193640,73389,73389,2,2,2,190522958,3,3,71960,2034518,465550,32299,26158,3149889359,811396,44305998,911
110105.04,2,262144,64,153979,10145850856,0,62056697,4143,1,1,12914,1039,0,576,859755,1,60491,4,117508164,1154,1,4,259,191629298,5,766517192,3,26729,931,2,15,576,45878482,2117,3234803372,576,75,3,1,2,2,716,3,3220321308,3197433618,111210504,194905230,194905230,3,1,10135071992,73389,73389,2,2,2,194905234,3,3,72775,2075255,474611,33085,26726,3220321308,826670,45405846,911
115109.49,2,262144,64,158803,10464457984,0,65497558,4279,1,1,12914,1078,0,576,884248,1,62497,4,117508164,1154,1,4,259,197904290,5,791617160,3,27601,952,2,15,576,47383081,2202,3338650529,576,75,3,1,2,2,716,3,3323694244,3297596727,116253433,201040150,201040150,3,1,10454087832,73389,73389,2,2,2,201040154,3,3,73228,2137874,488728,34223,27598,3323694244,850025,46896427,911
120113.84,2,262144,64,162370,10699503892,0,69252939,4385,1,1,12914,1098,0,576,901522,1,63861,4,117508164,1154,1,4,259,202305812,5,809223248,3,28189,958,2,15,576,48550982,2282,3411117485,576,75,3,1,2,2,716,3,3395835667,3371736087,121244626,205553498,205553498,3,1,10688781928,73389,73389,2,2,2,205553502,3,3,82457,2181313,513446,34992,28186,3395835667,866530,48039557,911
125119.34,2,262144,64,165191,10885285898,0,73388494,4464,1,1,12914,1102,0,576,915121,1,64979,4,117508164,1154,1,4,259,205805096,5,823220384,3,28652,961,2,15,576,49416199,2290,3469148716,576,75,3,1,2,2,716,3,3453612495,3430160436,126297706,209118733,209118733,3,1,10874174148,73389,73389,2,2,2,209118737,3,3,87481,2214757,528859,35567,28649,3453612495,879554,48889358,911
130123.86,2,262144,64,168229,11085361612,0,77440789,4543,1,1,12914,1136,0,576,931358,1,66212,4,117508164,1154,1,4,259,209626614,5,838506456,3,29221,978,2,15,576,50281583,2330,3536129490,576,75,3,1,2,2,716,3,3520289013,3493074365,131276984,212962496,212962496,3,1,11074049824,73389,73389,2,2,2,212962500,3,3,87817,2254952,537296,36201,29218,3520289013,895157,49746379,911
135128.21,2,262144,64,169859,11192812724,0,82010281,4586,1,1,12914,1149,0,576,938782,1,66856,4,117508164,1154,1,4,259,211692045,5,846768180,3,29482,978,2,15,576,50746840,2343,3567236740,576,75,3,1,2,2,716,3,3551253340,3526860687,136341691,215038946,215038946,3,1,11182025224,73389,73389,2,2,2,215038950,3,3,94310,2273168,550516,36505,29479,3551253340,902277,50198463,911
140132.08,2,262144,64,172411,11360977612,0,86096978,4664,1,1,12914,1164,0,576,951920,1,67857,4,117508164,1154,1,4,259,214914428,5,859657712,3,29935,980,2,15,576,51596874,2366,3622892972,576,75,3,1,2,2,716,3,3606660685,3579909208,141329067,218276501,218276501,3,1,11350378084,73389,73389,2,2,2,218276505,3,3,101058,2305606,567368,37067,29932,3606660685,914853,51031692,911
145137.87,2,262144,64,175441,11560782424,0,90207635,4745,1,1,12914,1171,0,576,966908,1,69043,4,117508164,1154,1,4,259,218671749,5,874686996,3,30433,981,2,15,576,52480682,2461,3684963652,576,75,3,1,2,2,716,3,3668458600,3642733945,146379504,222126297,222126297,3,1,11550567476,73389,73389,2,2,2,222126301,3,3,103944,2341461,578302,37689,30430,3668458600,929219,51904627,911
150142.17,2,262144,64,178114,11736913366,0,94321312,4822,1,1,12914,1200,0,576,979684,1,70115,4,117508164,1154,1,4,259,222054949,5,888219796,3,30902,1051,2,15,576,53321660,2506,3739599454,576,75,3,1,2,2,716,3,3722838492,3698129567,151384605,225503116,225503116,3,1,11726162064,73389,73389,2,2,2,225503120,3,3,112361,2374054,590772,38273,30899,3722838492,941411,52733181,911
155146.98,2,262144,64,181016,11927750402,0,98425114,4901,1,1,12914,1221,0,576,994477,1,71252,4,117508164,1154,1,4,259,225606840,5,902427360,3,31419,1051,2,15,576,54183611,2570,3802412057,576,75,3,1,2,2,716,3,3785371676,3758339894,156407765,229168814,229168814,3,1,11916778360,73389,73389,2,2,2,229168818,3,3,116392,2411013,603147,38925,31416,3785371676,955552,53582802,911
160152.00,2,262144,64,184770,12175944426,0,102100570,5019,1,1,12914,1231,0,576,1014120,1,72720,4,117508164,1154,1,4,259,230321848,5,921287392,3,32043,1096,2,15,576,55477167,2671,3879962194,576,75,3,1,2,2,716,3,3862571795,3836265958,161455811,233962405,233962405,3,1,12166045092,73389,73389,2,2,2,233962409,3,3,124341,2460733,624296,39768,32040,3862571795,974352,54855195,911
165157.15,2,262144,64,190975,12584477602,0,104891123,5210,1,1,12914,1288,0,576,1051071,1,75165,4,117508164,1154,1,4,259,237998061,5,951992244,3,33151,1213,2,15,576,57607612,2784,4011919986,576,75,3,1,2,2,716,3,3993919150,3964832036,166515702,241805579,241821963,3,1,12573890140,73389,73389,2,2,2,241805583,3,3,134087,2553802,657642,41298,33148,3993919150,1009773,56952320,911
170162.11,2,262144,64,196187,12927631880,0,107825798,5387,1,1,12914,1311,0,576,1083051,1,77202,4,117508164,1154,1,4,259,244580218,5,978320872,3,34060,1327,2,15,576,59582778,2918,4123468074,576,75,3,1,2,2,716,3,4104956102,4073177493,171560681,248397536,248397536,3,1,12916671904,73389,73389,2,2,2,248397540,3,3,140507,2631214,682087,42640,34057,4104956102,1040411,58902546,911
175166.41,2,262144,64,201634,13285861336,0,111058332,5540,1,1,12914,1352,0,576,1114923,1,79369,4,117508164,1154,1,4,259,251395150,5,1005580600,3,34996,1407,2,15,576,61286864,3081,4236266641,576,75,3,1,2,2,716,3,4217240550,4185954346,176617829,255294756,255294756,3,1,13275327344,73389,73389,2,2,2,255294760,3,3,145249,2707979,705957,43904,34993,4217240550,1071019,60583266,911
180170.68,2,262144,64,206813,13627757876,0,114368302,5685,1,1,12914,1383,0,576,1145312,1,81374,4,117508164,1154,1,4,259,257670626,5,1030682504,3,35890,1506,2,15,576,62903811,3134,4344990819,576,75,3,1,2,2,716,3,4325475231,4293473108,181660854,261872044,261872044,3,1,13617346320,73389,73389,2,2,2,261872048,3,3,151871,2781016,728793,45152,35887,4325475231,1100160,62177493,911
185175.72,2,262144,64,213314,14056968704,0,117110685,5878,1,1,12914,1419,0,576,1185331,1,83966,4,117508164,1154,1,4,259,265926019,5,1063704076,3,36994,1670,2,15,576,65066006,3256,4479255737,576,75,3,1,2,2,716,3,4459128675,4428410988,186720956,270107990,270107990,3,1,14045615512,73389,73389,2,2,2,270107994,3,3,158830,2878478,754792,46669,36991,4459128675,1138662,64313706,911
190180.87,3,262144,64,219031,14432615362,0,120031388,6057,1,1,12914,1465,0,576,1219157,1,86170,4,117508164,1154,1,4,259,272924370,5,1091697480,3,37976,1718,2,15,576,67066065,3389,4597834243,576,75,3,1,2,2,716,3,4577160720,4547059228,191774541,277343241,277343241,3,1,14421848564,73389,73389,2,2,2,277343245,3,3,174284,2963385,793768,48098,37973,4577160720,1171059,66274720,911
195185.83,3,262144,64,223404,14720447088,0,123352161,6205,1,1,12914,1487,0,576,1245120,1,87895,4,117508164,1154,1,4,259,278473307,5,1113893228,3,38731,1747,2,15,576,68691690,3478,4689572484,576,75,3,1,2,2,716,3,4668474992,4637491358,196821226,282888781,282888781,3,1,14710216644,73389,73389,2,2,2,282888785,3,3,178715,3026184,809969,49255,38728,4668474992,1195865,67884254,911
200190.21,3,262144,64,226585,14930184034,0,127366573,6291,1,1,12914,1512,0,576,1262385,1,89223,4,117508164,1154,1,4,259,282559063,5,1130236252,3,39281,1758,2,15,576,69631699,3496,4755812133,576,75,3,1,2,2,716,3,4734415484,4703546720,201840449,286918801,286918801,3,1,14919777684,73389,73389,2,2,2,286918805,3,3,179319,3067321,817547,49917,39278,4734415484,1212468,68816742,911
205194.76,3,262144,64,230878,15213689896,0,131088738,6402,1,1,12914,1541,0,576,1286911,1,90905,4,117508164,1154,1,4,259,287870517,5,1151482068,3,40020,1865,2,15,576,70861415,3555,4845736661,576,75,3,1,2,2,716,3,4823940346,4792685077,206884022,292375944,292375944,3,1,15203549120,73389,73389,2,2,2,292375948,3,3,180889,3124870,830143,50863,40017,4823940346,1236048,70033824,911
210198.59,3,262144,64,234724,15466404982,0,134933827,6502,1,1,12914,1562,0,576,1309040,1,92426,4,117508164,1154,1,4,259,292716697,5,1170802168,3,40689,1885,2,15,576,71963433,3605,4927065567,576,75,3,1,2,2,716,3,4904908042,4872450924,211912600,297221290,297221290,3,1,15455507112,73389,73389,2,2,2,297221294,3,3,185783,3176844,844032,51692,40686,4904908042,1257348,71121954,911
215203.52,3,262144,64,236408,15577407104,0,139359907,6547,1,1,12914,1574,0,576,1317806,1,93093,4,117508164,1154,1,4,259,294860954,5,1179443816,3,40965,1885,2,15,576,72443194,3626,4960684181,576,75,3,1,2,2,716,3,4938375956,4907356550,216852311,299363276,299363276,3,1,15566890384,73389,73389,2,2,2,299363280,3,3,191771,3197998,857130,52031,40962,4938375956,1265775,71588651,911
220208.22,3,262144,64,237674,15661316828,0,143950403,6580,1,1,12914,1583,0,576,1324113,1,93588,4,117508164,1154,1,4,259,296429498,5,1185695004,3,41186,1886,2,15,576,72802785,3648,4986761499,576,75,3,1,2,2,716,3,4964334011,4933821391,221826941,300962431,300962431,3,1,15650046444,73389,73389,2,2,2,300962435,3,3,198271,3213762,872256,52289,41183,4964334011,1271824,71933140,911
225212.77,3,262144,64,238915,15743527822,0,148623241,6612,1,1,12914,1590,0,576,1330368,1,94064,4,117508164,1154,1,4,259,297919357,5,1191677428,3,41396,1886,2,15,576,73153306,3682,5012586393,576,75,3,1,2,2,716,3,4990045272,4959437419,226874264,302545202,302545202,3,1,15732350536,73389,73389,2,2,2,302545206,3,3,209170,3228795,892289,52542,41393,4990045272,1277826,72263646,911
230216.56,3,262144,64,240483,15846903636,0,153169869,6659,1,1,12914,1603,0,576,1338089,1,94696,4,117508164,1154,1,4,259,299875060,5,1199500240,3,41674,1888,2,15,576,73664248,3720,5045560085,576,75,3,1,2,2,716,3,5022866334,4991998905,231962067,304547924,304547924,3,1,15836492080,73389,73389,2,2,2,304547928,3,3,216026,3248094,907369,52872,41671,5022866334,1285217,72759487,911
235219.93,3,262144,64,242037,15949084428,0,157601686,6701,1,1,12914,1610,0,576,1345590,1,95323,4,117508164,1154,1,4,259,301908258,5,1207633032,3,41928,1896,2,15,576,74126448,3774,5077147106,576,75,3,1,2,2,716,3,5054313888,5024263087,236884956,306511845,306511845,3,1,15938615972,73389,73389,2,2,2,306511849,3,3,219761,3266273,914549,53169,41925,5054313888,1292421,73214469,911
240224.06,3,262144,64,243195,16025614614,0,162262778,6732,1,1,12914,1616,0,576,1350977,1,95791,4,117508164,1154,1,4,259,303389920,5,1213559680,3,42118,1896,2,15,576,74464479,3816,5100268518,576,75,3,1,2,2,716,3,5077331505,5048409150,241904704,307982087,307982087,3,1,16015068556,73389,73389,2,2,2,307982091,3,3,223859,3279501,923574,53402,42115,5077331505,1297575,73543440,911
245228.75,3,262144,64,245851,16200619378,0,166466781,6806,1,1,12914,1635,0,576,1364571,1,96812,4,117508164,1154,1,4,259,306713808,5,1226855232,3,42567,1948,2,15,576,75283603,3860,5154923643,576,75,3,1,2,2,716,3,5131740999,5103471078,246981576,311342522,311342522,3,1,16189811176,73389,73389,2,2,2,311342526,3,3,230105,3313147,938434,53994,42564,5131740999,1310577,74347718,911
250234.88,3,262144,64,249366,16431895434,0,170260937,6911,1,1,12914,1658,0,576,1384815,1,98178,4,117508164,1154,1,4,259,310873209,5,1243492836,3,43181,1953,2,15,576,76456524,3889,5228974174,576,75,3,1,2,2,716,3,5205452936,5176403785,252027704,315784301,315784301,3,1,16420783684,73389,73389,2,2,2,315784305,3,3,235794,3363487,958731,54830,43178,5205452936,1329985,75500456,911
255239.98,3,262144,64,253913,16731456206,0,173762069,7041,1,1,12914,1686,0,576,1412593,1,99946,4,117508164,1154,1,4,259,316581128,5,1266324512,3,43962,2074,2,15,576,77904285,4029,5323666640,576,75,3,1,2,2,716,3,5299715484,5270755427,257085629,321540674,321540674,3,1,16720115080,73389,73389,2,2,2,321540678,3,3,247610,3430562,1000308,55828,43959,5299715484,1356765,76906669,911
260246.81,3,262144,64,259262,17083311398,0,176716368,7215,1,1,12914,1722,0,576,1449480,1,102062,4,117508164,1154,1,4,259,323316838,5,1293267352,3,44877,2146,2,15,576,79866097,4153,5434503967,576,75,3,1,2,2,716,3,5410040265,5381294381,262123245,328323206,328339590,3,1,17072806744,73389,73389,2,2,2,328323210,3,3,260231,3519213,1035357,57175,44874,5410040265,1392305,78833594,911
265254.07,3,262144,64,264498,17428291926,0,179786594,7377,1,1,12914,1754,0,576,1484770,1,104118,4,117508164,1154,1,4,259,329821282,5,1319285128,3,45795,2261,2,15,576,81719012,4202,5545920365,576,75,3,1,2,2,716,3,5520946479,5490059569,267203500,334937580,334953964,3,1,17416754192,73389,73389,2,2,2,334937584,3,3,269836,3605258,1063504,58581,45792,5520946479,1426189,80658442,911
270259.60,4,262144,64,269873,17783673020,0,182742280,7553,1,1,12914,1792,0,576,1520939,1,106254,4,117508164,1154,1,4,259,336526868,5,1346107472,3,46699,2460,2,15,576,83665735,4296,5655823198,576,75,3,1,2,2,716,3,5630340895,5601902150,272244357,341780886,341780886,3,1,17772606104,73389,73389,2,2,2,341780890,3,3,275659,3692773,1094688,60014,46696,5630340895,1460925,82574109,911
275265.78,7,262144,64,275709,18167420112,0,185424583,7748,1,1,12914,1830,0,576,1565882,1,108528,4,117508164,1154,1,4,259,343741096,5,1374964384,3,47704,2753,2,15,576,85881137,5186,5777083066,576,75,3,1,2,2,716,3,5751035203,5722492377,277313295,349186010,349186010,3,1,18157672552,73389,73389,2,2,2,349186014,3,3,279810,3800577,1116363,61555,47701,5751035203,1504327,84768062,911
280274.87,7,262144,64,281155,18526501048,0,188262054,7931,1,1,12914,1861,0,576,1606224,1,110688,4,117508164,1154,1,4,259,350647830,5,1402591320,3,48636,3024,2,15,576,87954949,6743,5890172415,576,75,3,1,2,2,716,3,5863598473,5835891807,282383453,356060369,356060369,3,1,18515139220,73389,73389,2,2,2,356060373,3,3,293542,3897756,1169876,62980,48633,5863598473,1543244,86788654,911
285281.62,20,262144,64,287572,18948951988,0,190116165,8189,1,1,12914,1908,1,576,1670793,1,113169,4,117508164,1154,1,4,259,358383575,5,1433534300,3,49744,3645,2,15,576,90949601,14492,6024433244,576,75,3,1,2,2,716,3,5997218084,5968854979,287468822,364198455,364198455,3,1,18938319692,73389,73389,2,2,2,364198459,3,3,299497,4050755,1209210,65059,49741,5997218084,1605734,89744066,911
290287.82,21,262144,64,293317,19327712650,0,192474296,8410,1,1,12914,1942,2,576,1720904,1,115460,4,117508164,1154,1,4,259,365735579,5,1462942316,3,50723,3969,2,15,576,93482728,16064,6142653884,576,75,3,1,2,2,716,3,6114872306,6088063425,292548220,371482414,371482414,3,1,19317085560,73389,73389,2,2,2,371482418,3,3,304790,4168414,1241183,66833,50720,6114872306,1654071,92245469,911
295293.82,23,262144,64,299102,19709589458,0,194878432,8629,1,1,12914,1982,2,576,1770704,1,117714,4,117508164,1154,1,4,259,372862165,5,1491448660,3,51729,4462,2,15,576,95951157,21120,6265107669,576,75,3,1,2,2,716,3,6236749701,6208082483,297592797,378819399,378835783,3,1,19698608780,73389,73389,2,2,2,378819403,3,3,311649,4288986,1279648,68655,51726,6236749701,1702049,94675389,911
300300.69,27,262144,64,304421,20060069804,0,197524412,8826,1,1,12914,2014,3,576,1815383,1,119822,4,117508164,1154,1,4,259,379593747,5,1518310212,3,52647,4827,2,15,576,98207125,23202,6376515387,576,75,3,1,2,2,716,3,6347631864,6318587506,302686609,385564845,385564845,3,1,20049371972,73389,73389,2,2,2,385564849,3,3,317408,4395052,1310602,70277,52644,6347631864,1745106,96900488,911
