timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55053.72,1,262144,64,138742,9142524820,4,29395527,2212,5,5,6921,936,9,576,737493,0,4,54616,6,117508164,1154,1,4,383,172934063,5,691736252,5,24142,707,2,18,576,39226982,1917,2922507733,576,80,0,3,1,2,2,789,3,2909534474,2881500155,71422821,175612687,175612687,3,1,9131859756,73389,73389,2,2,2,175612691,4,3,43481,1778248,364950,26934,24135,2909534474,710559,38864013,806
60058.02,1,262144,64,151870,10007611300,4,30590052,2548,5,5,6921,1035,9,576,800750,0,4,59776,6,117508164,1154,1,4,383,189263088,5,757052352,5,26394,750,2,18,576,42884391,2122,3190832868,576,80,0,3,1,2,2,789,3,3176648563,3153949640,76525735,192242830,192242830,3,1,9996627192,73389,73389,2,2,2,192242834,4,3,44740,1937981,395510,29527,26387,3176648563,771223,42491073,806
65062.39,1,262144,64,162007,10675050694,4,32652328,2809,5,5,6921,1106,9,576,848718,0,4,63780,6,117508164,1154,1,4,383,201905873,5,807559060,5,28192,764,2,18,576,45692766,2275,3407636682,576,80,0,3,1,2,2,789,3,3392490485,3364005380,81587587,205082680,205082680,3,1,10664299392,73389,73389,2,2,2,205082684,4,3,45143,2061685,410491,31617,28185,3392490485,817101,45284543,806
70066.14,1,262144,64,170847,11257562292,4,35069565,3038,5,5,6921,1133,9,576,889971,0,4,67232,6,117508164,1154,1,4,383,212952757,5,851811028,5,29658,768,2,18,576,48165879,2402,3591858585,576,80,0,3,1,2,2,789,3,3575921004,3547481712,86638648,216275938,216275938,3,1,11246348808,73389,73389,2,2,2,216275942,4,3,47297,2164791,432184,33318,29651,3575921004,856653,47736136,806
75070.85,1,262144,64,183205,12072137788,4,36430416,3316,5,5,6921,1246,9,576,950484,0,4,72124,6,117508164,1154,1,4,383,228402563,5,913545576,5,31807,823,2,18,576,51660553,2460,3846508882,576,80,0,3,1,2,2,789,3,3829416450,3803595890,91738012,231964001,231964001,3,1,12062128084,73389,73389,2,2,2,231964005,4,3,48358,2321256,459424,35717,31800,3829416450,914767,51203733,806
80075.90,1,262144,64,196691,12960999872,4,37289770,3641,5,5,6921,1314,9,576,1025311,0,4,77417,6,117508164,1154,1,4,383,245190223,5,980696420,5,34108,913,2,18,576,55617693,2728,4130226601,576,80,0,3,1,2,2,789,3,4111891934,4083658733,96841423,249050737,249050737,3,1,12950638356,73389,73389,2,2,2,249050741,4,3,48832,2502202,492316,38364,34101,4111891934,986947,55128153,806
85080.91,1,262144,64,206669,13618320692,4,39118687,3911,5,5,6921,1377,10,576,1079740,0,4,81377,6,117508164,1154,1,4,383,257750851,5,1030938632,5,35839,961,2,18,576,58660529,2858,4339165711,576,80,0,3,1,2,2,789,3,4319891374,4290409358,101923296,261691820,261691820,3,1,13607974672,73389,73389,2,2,2,261691824,4,3,52280,2634273,522132,40369,35832,4319891374,1039371,58141209,806
90086.57,1,262144,64,216358,14256460288,4,41267460,4161,5,5,6921,1440,10,576,1131173,0,4,85211,6,117508164,1154,1,4,383,269853568,5,1079414272,5,37513,1010,2,18,576,61384479,2923,4541794385,576,80,0,3,1,2,2,789,3,4521620476,4491366721,106996527,273966422,273966422,3,1,14246253976,73389,73389,2,2,2,273966426,4,3,52606,2760869,537860,42231,37506,4521620476,1088942,60849525,806
95092.02,1,262144,64,226120,14899408144,4,43398105,4413,5,5,6921,1503,10,576,1183025,0,4,89037,6,117508164,1154,1,4,383,281963920,5,1127855680,5,39195,1070,2,18,576,64121742,3055,4745775685,576,80,0,3,1,2,2,789,3,4724697629,4693804593,112066142,286331136,286331136,3,1,14889219104,73389,73389,2,2,2,286331140,4,3,56906,2888892,570741,44210,39188,4724697629,1138815,63554036,806
100095.54,1,262144,64,236344,15573200734,4,45344885,4677,5,5,6921,1566,10,576,1239597,0,4,93069,6,117508164,1154,1,4,383,294756772,5,1179027088,5,40937,1152,2,18,576,67039307,3110,4957116780,576,80,0,3,1,2,2,789,3,4935098487,4905937542,117147281,299289548,299289548,3,1,15563056528,73389,73389,2,2,2,299289552,4,3,57013,3026126,592885,46215,40930,4935098487,1193382,66449465,806
105099.66,1,262144,64,244871,16135766666,4,47730025,4897,5,5,6921,1628,10,576,1286503,0,4,96369,6,117508164,1154,1,4,383,305230132,5,1220920528,5,42415,1210,2,18,576,69522466,3239,5136228939,576,80,0,3,1,2,2,789,3,5113414568,5082973004,122197791,310109848,310109848,3,1,16125712128,73389,73389,2,2,2,310109852,4,3,66572,3142264,624551,48011,42408,5113414568,1238492,68901060,806
110104.16,1,262144,64,249708,16454320812,4,51310236,5024,5,5,6921,1665,10,576,1311091,0,4,98327,6,117508164,1154,1,4,383,311374048,5,1245496192,5,43268,1222,2,18,576,70905210,3313,5238225693,576,80,0,3,1,2,2,789,3,5214950966,5183544733,127255787,316210285,316210285,3,1,16442934852,73389,73389,2,2,2,316210289,4,3,67514,3202549,634680,48986,43261,5214950966,1262105,70273742,806
115107.45,1,262144,64,256250,16886484068,4,54348970,5196,5,5,6921,1692,10,576,1344867,0,4,100902,6,117508164,1154,1,4,383,319541458,5,1278165832,5,44364,1252,2,18,576,72788860,3375,5372723881,576,80,0,3,1,2,2,789,3,5348855004,5319616152,132308037,324509608,324509608,3,1,16874499648,73389,73389,2,2,2,324509612,4,3,69465,3285088,652127,50279,44357,5348855004,1294588,72139938,806
120112.21,1,262144,64,264246,17412102636,4,56929687,5405,5,5,6921,1754,10,576,1388258,0,4,104015,6,117508164,1154,1,4,383,329401330,5,1317582476,5,45750,1307,2,18,576,75101680,3495,5540081989,576,80,0,3,1,2,2,789,3,5515464673,5484949291,137370764,334640509,334640509,3,1,17401306500,73389,73389,2,2,2,334640513,4,3,75185,3391630,676520,52055,45743,5515464673,1336203,74428418,806
125116.72,1,262144,64,273867,18045460002,4,58985273,5660,5,5,6921,1816,10,576,1440541,0,4,107846,6,117508164,1154,1,4,383,341561284,5,1366180420,5,47385,1388,2,18,576,77918528,3555,5737750663,576,80,0,3,1,2,2,789,3,5712247661,5684321747,142445437,346827158,346827158,3,1,18035012248,73389,73389,2,2,2,346827162,4,3,77201,3520073,699760,54074,47378,5712247661,1386467,77222278,806
130121.32,1,262144,64,282398,18608300144,4,61377484,5886,5,5,6921,1874,10,576,1485762,0,4,111237,6,117508164,1154,1,4,383,352312875,5,1409251500,5,48853,1451,2,18,576,80393265,3701,5914982393,576,80,0,3,1,2,2,789,3,5888686086,5861636564,147488993,357631074,357631074,3,1,18596815880,73389,73389,2,2,2,357631078,4,3,79100,3633339,720038,55738,48846,5888686086,1430024,79676701,806
135125.53,1,262144,64,289569,19080153162,4,64245022,6072,5,5,6921,1923,10,576,1521504,0,4,114070,6,117508164,1154,1,4,383,361272170,5,1445088680,5,50092,1522,2,18,576,82434664,3761,6064780574,576,80,0,3,1,2,2,789,3,6037816908,6010162691,152540687,366719432,366719432,3,1,19069410496,73389,73389,2,2,2,366719436,4,3,83707,3724715,740732,57206,50085,6037816908,1464298,81697498,806
140129.65,1,262144,64,295703,19485276080,4,67458437,6230,5,5,6921,1950,10,576,1551508,0,4,116473,6,117508164,1154,1,4,383,368942471,5,1475705176,5,51127,1533,2,18,576,84164207,3817,6192098447,576,80,0,3,1,2,2,789,3,6164576034,6137739962,157602434,374504818,374504818,3,1,19474250568,73389,73389,2,2,2,374504822,4,3,83805,3798631,747930,58474,51120,6164576034,1493034,83419874,806
145133.14,1,262144,64,303316,19987061290,4,70027695,6437,5,5,6921,2005,10,576,1593336,0,4,119471,6,117508164,1154,1,4,383,378395896,5,1513583584,5,52444,1555,2,18,576,86470976,3942,6351188437,576,80,0,3,1,2,2,789,3,6322952133,6295528910,162639209,384168331,384168331,3,1,19976753244,73389,73389,2,2,2,384168335,4,3,91339,3900540,774243,60205,52437,6322952133,1533131,85700205,806
150138.18,1,262144,64,309788,20413671746,4,72977250,6613,5,5,6921,2054,10,576,1628352,0,4,122029,6,117508164,1154,1,4,383,386508398,5,1546033592,5,53563,1618,2,18,576,88449834,4028,6485745411,576,80,0,3,1,2,2,789,3,6456901972,6429913107,167705578,392367635,392367635,3,1,20403117052,73389,73389,2,2,2,392367639,4,3,100744,3987729,805393,61804,53556,6456901972,1566548,87648026,806
155142.54,1,262144,64,314662,20734662790,4,76349318,6754,5,5,6921,2072,10,576,1652829,0,4,123936,6,117508164,1154,1,4,383,392632683,5,1570530732,5,54377,1620,2,18,576,90010002,4112,6587249048,576,80,0,3,1,2,2,789,3,6557956620,6531049043,172735222,398525416,398525416,3,1,20723321664,73389,73389,2,2,2,398525420,4,3,111408,4048864,821722,62856,54370,6557956620,1589973,89191905,806
160147.08,1,262144,64,318327,20975805444,4,80062380,6865,5,5,6921,2106,10,576,1671131,0,4,125390,6,117508164,1154,1,4,383,397116560,5,1588466240,5,55015,1634,2,18,576,91230672,4171,6662596875,576,80,0,3,1,2,2,789,3,6632952591,6606818150,177743065,403171995,403171995,3,1,20964943772,73389,73389,2,2,2,403171999,4,3,115876,4095971,838425,63659,55008,6632952591,1607472,90395938,806
165151.41,1,262144,64,322908,21278197740,4,83563584,6994,5,5,6921,2131,10,576,1694271,0,4,127171,6,117508164,1154,1,4,383,402846089,5,1611384356,5,55799,1660,2,18,576,92677531,4318,6757914741,576,80,0,3,1,2,2,789,3,6727839936,6702171384,182783898,408981394,408981394,3,1,21267032520,73389,73389,2,2,2,408981398,4,3,131673,4154871,878955,64698,55792,6727839936,1629573,91802276,806
170155.69,1,262144,64,328124,21620697146,4,86986483,7134,5,5,6921,2167,10,576,1721475,0,4,129238,6,117508164,1154,1,4,383,409349634,5,1637398536,5,56716,1747,2,18,576,94213762,4388,6868712815,576,80,0,3,1,2,2,789,3,6838140614,6809819526,187849404,415579828,415579828,3,1,21610151088,73389,73389,2,2,2,415579832,4,3,135821,4223799,895324,65869,56709,6838140614,1655606,93322234,806
175159.42,1,262144,64,332790,21927742986,4,90591159,7255,5,5,6921,2195,10,576,1743442,0,4,131083,6,117508164,1154,1,4,383,415277912,5,1661111648,5,57490,1783,2,18,576,95556979,4471,6963096160,576,80,0,3,1,2,2,789,3,6932102557,6906428793,192887851,421494008,421494008,3,1,21917688448,73389,73389,2,2,2,421494012,4,3,142364,4280371,911946,66784,57483,6932102557,1676658,94648855,806
180163.07,1,262144,64,338123,22280033720,4,94005503,7395,5,5,6921,2231,10,576,1770194,0,4,133218,6,117508164,1154,1,4,383,421981220,5,1687924880,5,58415,1813,2,18,576,97078909,4566,7075417756,576,80,0,3,1,2,2,789,3,7043923955,7017309719,197930398,428249361,428265745,3,1,22268966804,73389,73389,2,2,2,428249365,4,3,143249,4348554,918052,67845,58408,7043923955,1702349,96164759,806
185166.77,1,262144,64,342052,22538791594,4,97812950,7498,5,5,6921,2257,10,576,1789483,0,4,134776,6,117508164,1154,1,4,383,426897327,5,1707589308,5,59086,1817,2,18,576,98191012,4668,7156689234,576,80,0,3,1,2,2,789,3,7124831724,7098832312,202925651,433246037,433246037,3,1,22528793956,73389,73389,2,2,2,433246041,4,3,146604,4397410,934741,68669,59079,7124831724,1720814,97260188,806
190170.79,1,262144,64,347404,22892037928,4,101246002,7636,5,5,6921,2290,10,576,1816502,0,4,136868,6,117508164,1154,1,4,383,433518172,5,1734072688,5,60010,1829,2,18,576,99732358,4759,7268566270,576,80,0,3,1,2,2,789,3,7236209362,7210070139,208005913,440028125,440028125,3,1,22881462532,73389,73389,2,2,2,440028129,4,3,149290,4465999,949222,69815,60003,7236209362,1746687,98787116,806
195174.30,1,262144,64,351883,23186864734,4,104877002,7752,5,5,6921,2319,10,576,1839873,0,4,138608,6,117508164,1154,1,4,383,439082099,5,1756328396,5,60780,1844,2,18,576,101000169,4785,7362104348,576,80,0,3,1,2,2,789,3,7329332116,7302849587,212993427,445704737,445704737,3,1,23176646356,73389,73389,2,2,2,445704741,4,3,153178,4523647,971405,70781,60773,7329332116,1769092,100032832,806
200178.04,1,262144,64,354826,23380979980,4,108997226,7830,5,5,6921,2334,10,576,1854632,0,4,139783,6,117508164,1154,1,4,383,442829166,5,1771293828,5,61291,1848,2,18,576,101845495,4827,7424292314,576,80,0,3,1,2,2,789,3,7391242750,7363943509,218014466,449439845,449439845,3,1,23370871972,73389,73389,2,2,2,449439849,4,3,156775,4559642,984989,71414,61284,7391242750,1783218,100864637,806
205181.59,1,262144,64,357959,23586967898,4,113106375,7911,5,5,6921,2363,10,576,1871100,0,4,141030,6,117508164,1154,1,4,383,446718357,5,1786873428,5,61841,1851,2,18,576,102744994,4862,7491074073,576,80,0,3,1,2,2,789,3,7457727443,7428816014,223084765,453400455,453400455,3,1,23576823692,73389,73389,2,2,2,453400459,4,3,161608,4599081,1008529,72087,61834,7457727443,1799013,101740742,806
210185.22,1,262144,64,359581,23694172240,4,117509040,7957,5,5,6921,2374,10,576,1879179,0,4,141651,6,117508164,1154,1,4,383,448725076,5,1794900304,5,62116,1851,2,18,576,103242341,4886,7523717697,576,80,0,3,1,2,2,789,3,7490220939,7462658003,228015385,455450170,455450170,3,1,23683408872,73389,73389,2,2,2,455450174,4,3,174828,4618854,1036834,72436,62109,7490220939,1806743,102209834,806
215189.38,1,262144,64,361978,23851925662,4,121718574,8030,5,5,6921,2382,10,576,1890656,0,4,142565,6,117508164,1154,1,4,383,451642130,5,1806568520,5,62518,1861,2,18,576,104058174,4926,7573525219,576,80,0,3,1,2,2,789,3,7539805642,7512194619,233086002,458493276,458493276,3,1,23841650384,73389,73389,2,2,2,458493280,4,3,183030,4647013,1055225,72960,62511,7539805642,1817696,103007321,806
220194.92,1,262144,64,364778,24037260494,4,125778550,8112,5,5,6921,2399,10,576,1905095,0,4,143660,6,117508164,1154,1,4,383,455192081,5,1820745296,5,63005,1864,2,18,576,104976722,4977,7632402267,576,80,0,3,1,2,2,789,3,7598413432,7570369551,238121146,462052034,462052034,3,1,24026705800,73389,73389,2,2,2,462052038,4,3,185693,4682473,1063767,73577,62998,7598413432,1831518,103917408,806
225198.85,1,262144,64,367637,24225870716,4,129892127,8189,5,5,6921,2425,10,576,1919210,0,4,144776,6,117508164,1154,1,4,383,458534793,5,1834139172,5,63497,1868,2,18,576,105855051,5022,7691688879,576,80,0,3,1,2,2,789,3,7657431218,7630060118,243170185,465680646,465680646,3,1,24215393624,73389,73389,2,2,2,465680650,4,3,189863,4718173,1075025,74171,63490,7657431218,1845039,104784524,806
230203.12,1,262144,64,370461,24411258096,4,134020264,8266,5,5,6921,2442,10,576,1932916,0,4,145930,6,117508164,1154,1,4,383,462231972,5,1848927888,5,64006,1878,2,18,576,106679789,5044,7753040282,576,80,0,3,1,2,2,789,3,7718507641,7688596827,248177978,469233815,469233815,3,1,24400158412,73389,73389,2,2,2,469233819,4,3,191483,4753415,1084751,74787,63999,7718507641,1858129,105599535,806
235207.02,1,262144,64,374508,24678075000,4,137752146,8375,5,5,6921,2462,10,576,1953140,0,4,147565,6,117508164,1154,1,4,383,467398045,5,1869592180,5,64673,1912,2,18,576,107888827,5094,7835138101,576,80,0,3,1,2,2,789,3,7800239898,7772249931,253198606,474375788,474375788,3,1,24667541008,73389,73389,2,2,2,474375792,4,3,196664,4803282,1099562,75593,64666,7800239898,1877547,106793851,806
240212.00,1,262144,64,380652,25082610480,4,140723653,8549,5,5,6921,2507,10,576,1988479,0,4,149943,6,117508164,1154,1,4,383,475041963,5,1900167852,5,65740,1983,2,18,576,109836652,5206,7963502892,576,80,0,3,1,2,2,789,3,7928021795,7899427428,258259420,482178002,482178002,3,1,25073256136,73389,73389,2,2,2,482178006,4,3,207886,4891839,1131803,77043,65733,7928021795,1911436,108709513,806
245216.46,1,262144,64,387190,25512653428,4,143570019,8734,5,5,6921,2550,10,576,2026740,0,4,152502,6,117508164,1154,1,4,383,483116335,5,1932465340,5,66875,2043,2,18,576,111909909,5396,8101040888,576,80,0,3,1,2,2,789,3,8064935108,8035048721,263327904,490432935,490432935,3,1,25502512652,73389,73389,2,2,2,490432939,4,3,210359,4986482,1160911,78578,66868,8064935108,1948162,110753809,806
250221.68,1,262144,64,393257,25913071718,4,146721169,8894,5,5,6921,2583,10,576,2057996,0,4,154925,6,117508164,1154,1,4,383,490768813,5,1963075252,5,67913,2148,2,18,576,113657923,5462,8227984175,576,80,0,3,1,2,2,789,3,8191314054,8161038496,268349193,498130368,498130368,3,1,25902779168,73389,73389,2,2,2,498130372,4,3,210477,5064696,1175220,79780,67906,8191314054,1978216,112487644,806
255226.58,1,262144,64,398396,26251466000,4,150124652,9031,5,5,6921,2624,10,576,2085094,0,4,156944,6,117508164,1154,1,4,383,497116273,5,1988465092,5,68814,2184,2,18,576,115194836,5523,8335758477,576,80,0,3,1,2,2,789,3,8298599127,8267730118,273398683,504632213,504632213,3,1,26240875108,73389,73389,2,2,2,504632217,4,3,217464,5133263,1202059,80950,68807,8298599127,2004144,113997740,806
260231.32,1,262144,64,404385,26646748350,4,152911037,9218,5,5,6921,2658,10,576,2121355,0,4,159284,6,117508164,1154,1,4,383,504591936,5,2018367744,5,69839,2300,2,18,576,117323698,5703,8461154822,576,80,0,3,1,2,2,789,3,8423420356,8392204299,278457550,512231342,512231342,3,1,26636029816,73389,73389,2,2,2,512231346,4,3,229006,5222255,1240120,82440,69832,8423420356,2038915,116088672,806
265235.98,1,262144,64,410754,27066017364,4,155700316,9407,5,5,6921,2697,10,576,2157837,0,4,161771,6,117508164,1154,1,4,383,512381224,5,2049501864,5,70935,2436,2,18,576,119436506,5833,8593513157,576,80,0,3,1,2,2,789,3,8555171326,8524195579,283506278,520279316,520279316,3,1,27054524464,73389,73389,2,2,2,520279320,4,3,236567,5314626,1275555,83919,70928,8555171326,2073918,118166130,806
270239.93,1,262144,64,416054,27414987074,4,158932229,9559,5,5,6921,2734,10,576,2187064,0,4,163927,6,117508164,1154,1,4,383,519226049,5,2076904196,5,71845,2509,2,18,576,121126287,5919,8702843101,576,80,0,3,1,2,2,789,3,8664000040,8634098148,288543531,527002345,527002345,3,1,27404121972,73389,73389,2,2,2,527002349,4,3,237598,5387038,1290959,85042,71838,8664000040,2102022,119840521,806
275245.29,1,262144,64,419618,27650415542,4,162864681,9652,5,5,6921,2756,10,576,2205950,0,4,165310,6,117508164,1154,1,4,383,523657345,5,2094629380,5,72461,2527,2,18,576,122142878,5968,8778666185,576,80,0,3,1,2,2,789,3,8739488328,8708462643,293565938,531519567,531519567,3,1,27639017516,73389,73389,2,2,2,531519571,4,3,244667,5433534,1310883,85815,72454,8739488328,2120135,120837252,806
280250.14,1,262144,64,422875,27865398676,4,166637001,9761,5,5,6921,2780,10,576,2224217,0,4,166562,6,117508164,1154,1,4,383,527585898,5,2110343592,5,73035,2543,2,18,576,123341684,6034,8848404941,576,80,0,3,1,2,2,789,3,8808905014,8776277754,298607325,535637540,535637540,3,1,27853152112,73389,73389,2,2,2,535637544,4,3,256127,5478071,1329532,86698,73028,8808905014,2137519,122017489,806
285254.52,1,262144,64,426963,28133309844,4,170381398,9869,5,5,6921,2807,10,576,2247414,0,4,168161,6,117508164,1154,1,4,383,532617866,5,2130471464,5,73758,2569,2,18,576,124534764,6087,8934968730,576,80,0,3,1,2,2,789,3,8895077070,8860540554,303631424,540806692,540806692,3,1,28121948016,73389,73389,2,2,2,540806696,4,3,263474,5533791,1353759,87658,73751,8895077070,2159756,123186364,806
290258.96,1,262144,64,428793,28253578572,4,174779325,9923,5,5,6921,2813,10,576,2257101,0,4,168932,6,117508164,1154,1,4,383,535168211,5,2140672844,5,74066,2569,2,18,576,125124420,6156,8973315149,576,80,0,3,1,2,2,789,3,8933253345,8898424742,308655650,543114677,543114677,3,1,28241963236,73389,73389,2,2,2,543114681,4,3,271393,5556984,1366931,88089,74059,8933253345,2169012,123762879,806
295264.13,1,262144,64,430109,28340161796,4,179337184,9956,5,5,6921,2824,10,576,2263705,0,4,169440,6,117508164,1154,1,4,383,536751215,5,2147004860,5,74282,2571,2,18,576,125487257,6201,9000027447,576,80,0,3,1,2,2,789,3,8959848634,8925754647,313601145,544775494,544775494,3,1,28328325720,73389,73389,2,2,2,544775498,4,3,274479,5572802,1373138,88388,74275,8959848634,2175317,124119528,806
