timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
75067.45,2,262144,64,229714,15136139062,6,40612916,3350,7,7,9285,1533,10,576,1261094,0,2,90453,6,117508164,1154,1,4,236,286444699,4,1145778796,5,39865,1792,2,15,576,67686844,2249,4825900632,576,59,0,3,1,2,2,568,3,4804325575,4768720028,113133497,290852676,290852676,3,1,15124339184,73389,73389,2,2,2,290852680,3,3,89710,3062112,715059,46046,39856,4804325575,1215048,66974399,835
80071.08,2,262144,64,246556,16247413492,7,44206161,3428,9,9,9285,1632,10,576,1353422,0,2,97110,6,117508164,1154,1,4,236,307548947,4,1230195788,5,42772,1855,2,15,576,72419166,2592,5178886410,576,59,0,3,1,2,2,568,3,5155746985,5118698403,121815357,312214748,312214748,3,1,16235166928,73389,73389,2,2,2,312214752,3,3,98920,3284857,762859,49336,42761,5155746985,1304086,71659007,835
85074.91,2,262144,64,258896,17060833472,8,47311131,3678,9,9,9285,1711,10,576,1420774,0,2,101967,6,117508164,1154,1,4,236,322958733,4,1291834932,5,44895,1980,2,15,576,75848029,2702,5437703308,576,59,0,3,1,2,2,568,3,5413419970,5375142203,128601070,327837275,327837275,3,1,17047538332,73389,73389,2,2,2,327837279,3,3,102762,3445734,797934,51687,44884,5413419970,1369087,75053011,835
90078.67,2,262144,64,265516,17496600286,8,50410743,3849,9,9,9285,1757,10,576,1454545,0,2,104575,6,117508164,1154,1,4,236,331199949,4,1324799796,5,46047,1984,2,15,576,77671404,2798,5576589628,576,59,0,3,1,2,2,568,3,5551687938,5512555948,133652915,336204737,336204737,3,1,17482646356,73389,73389,2,2,2,336204741,3,3,107474,3527927,820615,53017,46036,5551687938,1401528,76853767,835
95081.68,2,262144,64,271951,17919868894,8,53561244,4015,9,9,9285,1814,10,576,1486318,0,2,107109,6,117508164,1154,1,4,236,339194032,4,1356711428,5,47156,1988,2,15,576,79445269,2852,5708349188,576,59,0,3,1,2,2,568,3,5682851106,5645819120,138703615,344344982,344344982,3,1,17905939096,73389,73389,2,2,2,344344986,3,3,112951,3605979,843546,54306,47145,5682851106,1432012,78604756,835
100085.52,2,262144,64,282506,18614762666,8,55508289,4282,9,9,9285,1880,10,576,1541037,0,2,111273,6,117508164,1154,1,4,236,352410712,4,1409577960,5,48984,2078,2,15,576,82355289,3011,5930657523,576,59,0,3,1,2,2,568,3,5904177967,5864418690,143772784,357717312,357717312,3,1,18601300256,73389,73389,2,2,2,357717316,3,3,115120,3738740,876440,56429,48973,5904177967,1484608,81481809,835
105088.76,2,262144,64,295389,19464070344,8,56741385,4618,9,9,9285,1947,10,576,1608119,0,2,116326,6,117508164,1154,1,4,236,368441661,4,1473766644,5,51178,2124,2,15,576,85957740,3126,6198790248,576,59,0,3,1,2,2,568,3,6171127726,6131905629,148863620,374042192,374042192,3,1,19450194016,73389,73389,2,2,2,374042196,3,3,121972,3899434,926113,58883,51167,6171127726,1549236,85034940,835
110092.20,2,262144,64,305969,20162460680,8,58664473,4891,9,9,9285,2010,10,576,1662889,0,2,120493,6,117508164,1154,1,4,236,381649585,4,1526598340,5,53014,2151,2,15,576,88898484,3227,6422560461,576,59,0,3,1,2,2,568,3,6393912372,6351969318,153937919,387450720,387450720,3,1,20147437472,73389,73389,2,2,2,387450724,3,3,122616,4032399,942077,60895,53003,6393912372,1601994,87959940,835
115096.88,2,262144,64,314627,20733008528,8,61163711,5116,9,9,9285,2071,10,576,1706359,0,2,123939,6,117508164,1154,1,4,236,392563048,4,1570252192,5,54502,2161,2,15,576,91305179,3343,6601769326,576,59,0,3,1,2,2,568,3,6572320309,6531485286,159011530,398439178,398439178,3,1,20718837288,73389,73389,2,2,2,398439182,3,3,128146,4138474,966626,62496,54491,6572320309,1643863,90342271,835
120101.05,2,262144,64,326371,21505788406,8,62702173,5382,9,9,9285,2140,10,576,1769523,0,2,128523,6,117508164,1154,1,4,236,407112263,4,1628449052,5,56543,2214,2,15,576,94604841,3428,6850905033,576,59,0,3,1,2,2,568,3,6820360027,6775003908,164091471,413277876,413277876,3,1,21490449584,73389,73389,2,2,2,413277880,3,3,130096,4291127,996095,64819,56532,6820360027,1704704,93612652,835
125105.42,2,262144,64,340106,22410655238,8,63452275,5695,9,9,9285,2253,10,576,1845382,0,2,133963,6,117508164,1154,1,4,236,424268538,4,1697074152,5,58937,2335,2,15,576,98665571,3619,7137328952,576,59,0,3,1,2,2,568,3,7105493704,7060544863,169191826,430653491,430653491,3,1,22393981564,73389,73389,2,2,2,430653495,3,3,131590,4477876,1033069,67747,58926,7105493704,1777635,97636672,835
130109.61,2,262144,64,350757,23112443766,8,65270340,5964,9,9,9285,2318,10,576,1904075,0,2,138165,6,117508164,1154,1,4,236,437585507,4,1750318932,5,60808,2392,2,15,576,101709999,3763,7364435304,576,59,0,3,1,2,2,568,3,7331595504,7281146620,174284538,444152575,444152575,3,1,23095933932,73389,73389,2,2,2,444152579,3,3,131732,4620826,1057234,70102,60797,7331595504,1833973,100657057,835
135113.77,2,262144,64,360940,23784538792,8,67252456,6226,9,9,9285,2382,10,576,1959935,0,2,142154,6,117508164,1154,1,4,236,450204092,4,1800816368,5,62594,2448,2,15,576,104589522,3869,7580888249,576,59,0,3,1,2,2,568,3,7547089439,7493432307,179364176,457022590,457022590,3,1,23765174712,73389,73389,2,2,2,457022594,3,3,135090,4758742,1082646,72277,62583,7547089439,1887658,103511318,835
140118.00,2,262144,64,370154,24391512590,8,69424050,6471,9,9,9285,2442,10,576,2009373,0,2,145776,6,117508164,1154,1,4,236,461753428,4,1847013712,5,64209,2504,2,15,576,107292616,3990,7776368398,576,59,0,3,1,2,2,568,3,7741695991,7684624930,184431939,468699176,468699176,3,1,24372357184,73389,73389,2,2,2,468699180,3,3,136489,4882094,1110230,74137,64198,7741695991,1935236,106186873,835
145122.97,2,262144,64,379013,24975233174,8,71328101,6738,9,9,9285,2502,10,576,2061986,0,2,149230,6,117508164,1154,1,4,236,472587675,4,1890350700,5,65810,2550,2,15,576,110256132,4122,7970994464,576,59,0,3,1,2,2,568,3,7935444375,7868960375,189503622,479900626,479900626,3,1,24954832584,73389,73389,2,2,2,479900630,3,3,137094,5011525,1139514,76372,65799,7935444375,1985614,109121295,835
150127.63,11,262144,64,387518,25534849064,8,73599813,6974,10,10,9285,2557,10,576,2109976,0,2,152611,6,117508164,1154,1,4,236,483302237,4,1933208948,5,67316,2610,2,15,576,112862961,4237,8154231374,576,59,0,3,1,2,2,568,3,8117862841,8046106961,194571749,490592457,490592457,3,1,25510807796,73389,73389,2,2,2,490592461,3,3,138136,5131032,1169996,78105,67304,8117862841,2031871,111697697,835
155132.60,11,262144,64,392439,25860476814,9,78153064,7102,10,10,9285,2578,10,576,2136403,0,2,154564,6,117508164,1154,1,4,236,489497948,4,1957991792,5,68238,2629,2,15,576,114267641,4296,8265881215,576,59,0,3,1,2,2,568,3,8229019153,8148958241,200631205,496837747,496854131,3,1,25835562876,73389,73389,2,2,2,496837751,3,3,141656,5195669,1189004,79158,68226,8229019153,2057245,113083398,835
160137.18,11,262144,64,398842,26281672402,9,81247061,7268,10,10,9285,2626,10,576,2170386,0,2,157086,6,117508164,1154,1,4,236,497458738,4,1989834952,5,69362,2655,2,15,576,116075798,4401,8402009559,576,59,0,3,1,2,2,568,3,8364542930,8281953869,205663641,504920648,504920648,3,1,26255873728,73389,73389,2,2,2,504920652,3,3,142431,5278454,1202355,80484,69350,8364542930,2089902,114878350,835
165141.68,11,262144,64,406795,26804798704,9,83843866,7475,10,10,9285,2681,10,576,2214295,0,2,160161,6,117508164,1154,1,4,236,507177565,4,2028710260,5,70794,2708,2,15,576,118371965,4535,8575566720,576,59,0,3,1,2,2,568,3,8537329339,8447517060,210729191,514918318,514918318,3,1,26775752568,73389,73389,2,2,2,514918322,3,3,146675,5386937,1229702,82242,70782,8537329339,2132053,117147317,835
170146.61,11,262144,64,416308,27432308914,9,86021386,7720,10,10,9285,2742,10,576,2270138,0,2,163901,6,117508164,1154,1,4,236,518974960,4,2075899840,5,72540,2783,2,15,576,121065878,4666,8786633527,576,59,0,3,1,2,2,568,3,8747460807,8646043868,215814154,526924299,526924299,3,1,27400063580,73389,73389,2,2,2,526924303,3,3,146776,5521893,1248166,84187,72528,8747460807,2185951,119822910,835
175151.86,11,262144,64,425390,28030969808,9,88264747,7957,10,10,9285,2802,10,576,2324738,0,2,167511,6,117508164,1154,1,4,236,530425573,4,2121702292,5,74208,2843,2,15,576,123683185,4757,8988901862,576,59,0,3,1,2,2,568,3,8948834469,8835664656,220883689,538369350,538369350,3,1,27995206232,73389,73389,2,2,2,538369354,3,3,148306,5654284,1266655,86004,74196,8948834469,2238734,122421790,835
180156.01,11,262144,64,432697,28512387286,9,91124657,8145,10,10,9285,2837,10,576,2365229,0,2,170370,6,117508164,1154,1,4,236,539523244,4,2158092976,5,75506,2891,2,15,576,125726631,4870,9148234812,576,59,0,3,1,2,2,568,3,9107470887,8987472277,225940291,547600846,547600846,3,1,28475244024,73389,73389,2,2,2,547600850,3,3,149183,5751468,1287382,87397,75494,9107470887,2277832,124444545,835
185160.59,11,262144,64,439112,28934369306,9,94225006,8308,10,10,9285,2886,10,576,2401619,0,2,172809,6,117508164,1154,1,4,236,547151126,4,2188604504,5,76686,2905,2,15,576,127563640,4973,9290165630,576,59,0,3,1,2,2,568,3,9248901926,9121261970,231014823,555659171,555675555,3,1,28894276924,73389,73389,2,2,2,555659175,3,3,155712,5838923,1314195,88780,76674,9248901926,2312839,126254740,835
190165.29,11,262144,64,446254,29405748754,9,96837367,8512,10,10,9285,2938,10,612,2446487,2,2,175578,6,123184664,1226,1,4,236,556005832,4,2224023328,5,78044,2962,2,15,612,129822443,5092,9453032029,610,67,2,3,1,2,2,568,3,9410901747,9270693172,236056170,564671198,564671198,3,1,29362902328,73389,73389,2,2,2,564671202,3,3,163017,5945978,1345784,90535,78032,9410901747,2355952,128482202,905
195170.24,11,262144,64,451703,29764581990,9,99809629,8684,10,10,9285,2967,10,630,2480667,2,2,177743,6,126122782,1262,1,4,236,562741888,4,2250967552,5,79062,3000,2,15,630,131773963,5211,9576179817,628,77,2,3,1,2,2,568,3,9533488216,9384406233,241110276,571505671,571505671,3,1,29718294924,73389,73389,2,2,2,571505675,3,3,167163,6027501,1372708,91901,79050,9533488216,2388766,130406777,953
200175.03,11,262144,64,457117,30120684956,9,103107676,8831,10,10,9285,3001,10,648,2513766,2,2,179911,6,129144192,1298,1,4,236,569613289,4,2278453156,5,80076,3037,2,15,648,133407062,5266,9699014533,646,84,2,3,1,2,2,568,3,9655776141,9497793675,246164224,578280011,578280011,3,1,30070560604,73389,73389,2,2,2,578280015,3,3,167765,6105868,1389144,93151,80064,9655776141,2420615,132023446,986
205179.54,11,262144,64,461683,30421502978,9,106767334,8947,10,10,9285,3030,10,648,2540591,2,2,181666,6,129457908,1298,1,4,236,575153536,4,2300614144,5,80955,3096,2,15,648,134685235,5303,9805548472,646,84,2,3,1,2,2,568,3,9761842096,9593316062,251203536,584020000,584020000,3,1,30369040032,73389,73389,2,2,2,584020004,3,3,178543,6171010,1407813,94165,80943,9761842096,2446426,133283143,986
210184.94,11,262144,64,466508,30739318956,9,110311428,9072,10,10,9285,3062,10,648,2569859,2,2,183568,6,129457908,1298,1,4,236,581176342,4,2324705368,5,81911,3116,2,15,648,136070103,5372,9921479534,646,84,2,3,1,2,2,568,3,9877263502,9694907917,256243434,590024292,590024292,3,1,30681263216,73389,73389,2,2,2,590024296,3,3,184229,6242298,1432154,95219,81899,9877263502,2474640,134643694,986
215189.93,11,262144,64,471832,31091345648,9,113697443,9211,10,10,9285,3105,10,648,2598945,2,2,185700,6,129457908,1298,1,4,236,587875262,4,2351478232,5,82927,3149,2,15,648,137606797,5462,10045461050,646,84,2,3,1,2,2,568,3,10000701020,9806556425,261280922,596728334,596728334,3,1,31029873400,73389,73389,2,2,2,596728338,3,3,188359,6314581,1448784,96345,82915,10000701020,2502600,136163788,986
