timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55053.46,2,262144,64,85964,5664251618,0,28532097,2297,1,1,15404,592,0,576,496688,0,2,33757,4,116928996,1154,1,4,226,106914848,5,427659392,3,15052,601,2,8,576,25270096,1034,1821400434,576,115,0,3,1,2,2,660,3,1813247422,1786472668,55677261,108719601,108719601,3,1,5653419284,73389,73389,2,2,2,108719605,3,3,118516,1182667,391769,17013,15049,1813247422,479675,24879488,931
60058.08,2,262144,64,93154,6137928988,0,31267949,2496,1,1,15404,652,0,576,535607,0,2,36546,4,117218580,1154,1,4,226,115693519,5,462774076,3,16330,661,2,8,576,27452242,1136,1973216489,576,115,0,3,1,2,2,660,3,1964366438,1935671268,60749423,117820025,117820025,3,1,6126641332,73389,73389,2,2,2,117820029,3,3,122047,1279525,414153,18476,16327,1964366438,517131,27039348,931
65063.19,2,262144,64,99241,6539066764,0,34253696,2671,1,1,15404,697,0,576,569399,0,2,38962,4,117218580,1154,1,4,226,123254012,5,493016048,3,17381,766,2,8,576,29374146,1243,2098712398,576,115,0,3,1,2,2,660,3,2089285536,2061937465,65788578,125538160,125538160,3,1,6527984352,73389,73389,2,2,2,125538164,3,3,125715,1362830,435769,19945,17378,2089285536,549454,28939724,931
70067.93,2,262144,64,104368,6876940066,0,37658454,2810,1,1,15404,718,0,576,597680,0,2,41049,4,117218580,1154,1,4,226,129992756,5,519971024,3,18250,830,2,8,576,30883316,1322,2207701935,576,115,0,3,1,2,2,660,3,2197799852,2168294383,70808497,132046038,132046038,3,1,6866394008,73389,73389,2,2,2,132046042,3,3,126700,1429787,452431,21031,18247,2197799852,576649,30432303,931
75072.45,2,262144,64,108443,7145869496,0,41464121,2916,1,1,15404,747,0,576,619570,0,2,42647,4,117508164,1154,1,4,226,135012648,5,540050592,3,18963,849,2,8,576,32048597,1405,2292542917,576,115,0,3,1,2,2,660,3,2282256321,2252801710,75863088,137218620,137218620,3,1,7135368272,73389,73389,2,2,2,137218624,3,3,132734,1482954,468307,21932,18960,2282256321,597638,31581815,931
80076.39,2,262144,64,113588,7484656994,0,44934606,3050,1,1,15404,781,0,576,645689,0,2,44683,4,117508164,1154,1,4,226,141447378,5,565724848,3,19816,907,2,8,576,33527189,1469,2396772220,576,115,0,3,1,2,2,660,3,2386021016,2359630200,80913015,143728657,143728657,3,1,7473890196,73389,73389,2,2,2,143728661,3,3,137008,1547045,488096,22968,19813,2386021016,622721,33040717,931
85080.35,2,262144,64,118966,7838340334,0,48303492,3188,1,1,15404,821,0,576,672115,0,2,46803,4,117508164,1154,1,4,226,148166762,5,592667048,3,20779,926,2,8,576,35068964,1575,2510542094,576,115,0,3,1,2,2,660,3,2499272803,2470915996,85932110,150527573,150527573,3,1,7827433828,73389,73389,2,2,2,150527577,3,3,143571,1616688,510550,24098,20776,2499272803,648017,34560090,931
90084.66,2,262144,64,123408,8131960974,0,51909071,3311,1,1,15404,845,0,576,693274,0,2,48553,4,117508164,1154,1,4,226,153770703,5,615082812,3,21503,935,2,8,576,36420721,1624,2600981950,576,115,0,3,1,2,2,660,3,2589313758,2563248074,90974521,156179165,156179165,3,1,8121316612,73389,73389,2,2,2,156179169,3,3,149945,1669721,526557,24933,21500,2589313758,668341,35895817,931
95089.18,2,262144,64,128827,8489610286,0,55296159,3451,1,1,15404,885,0,576,721094,0,2,50697,4,117508164,1154,1,4,226,160546840,5,642187360,3,22457,982,2,8,576,37954093,1677,2714209698,576,115,0,3,1,2,2,660,3,2702025897,2675898730,96004254,163051365,163051365,3,1,8478671012,73389,73389,2,2,2,163051369,3,3,150700,1740498,539929,26014,22454,2702025897,695080,37415949,931
100092.73,3,262144,64,132705,8744977560,0,59184592,3551,1,1,15404,907,0,576,740710,0,2,52224,4,117508164,1154,1,4,226,165401147,5,661540016,3,23131,997,2,8,576,39043839,1723,2797891052,576,115,0,3,1,2,2,660,3,2785342962,2756176941,101059334,167974313,167974313,3,1,8734664308,73389,73389,2,2,2,167974317,3,3,153583,1789602,546611,26797,23128,2785342962,713913,38498966,931
105096.09,3,262144,64,138056,9096987956,0,62628762,3689,1,1,15404,939,0,576,767183,0,2,54326,4,117508164,1154,1,4,226,172024073,5,688096292,3,24015,1004,2,8,576,40529594,2043,2904952249,576,115,0,3,1,2,2,660,3,2891924936,2867083155,106091210,174740461,174740461,3,1,9086504004,73389,73389,2,2,2,174740465,3,3,153916,1855154,559912,27820,24012,2891924936,739363,39971545,931
110099.83,3,262144,64,142257,9374440374,0,66381527,3798,1,1,15404,971,0,576,788154,0,2,55979,4,117508164,1154,1,4,226,177201697,5,708806788,3,24756,1017,2,8,576,41726137,2082,2994375880,576,115,0,3,1,2,2,660,3,2980949053,2954549457,111123879,180058340,180058340,3,1,9363033712,73389,73389,2,2,2,180058344,3,3,157237,1908080,565421,28680,24753,2980949053,759474,41162592,931
115104.11,3,262144,64,145184,9567519110,0,70481423,3876,1,1,15404,973,0,576,802461,0,2,57136,4,117508164,1154,1,4,226,180957130,5,723828520,3,25238,1017,2,8,576,42569044,2129,3056118458,576,115,0,3,1,2,2,660,3,3042428302,3015368006,116121038,183768872,183768872,3,1,9555981376,73389,73389,2,2,2,183768876,3,3,159627,1943059,575216,29230,25235,3042428302,773231,41995751,931
120108.37,3,262144,64,148316,9773393228,0,74559870,3957,1,1,15404,1009,0,576,817324,0,2,58387,4,117508164,1154,1,4,226,184862020,5,739448080,3,25794,1033,2,8,576,43444172,2184,3119101643,576,115,0,3,1,2,2,660,3,3105112079,3080176084,121134547,187737674,187737674,3,1,9762359080,73389,73389,2,2,2,187737678,3,3,164866,1981120,586419,29860,25791,3105112079,787464,42859767,931
125112.97,3,262144,64,149954,9880753262,0,79066422,3999,1,1,15404,1024,0,576,824874,0,2,59017,4,117508164,1154,1,4,226,186840871,5,747363484,3,26083,1033,2,8,576,43905200,2273,3153671023,576,115,0,3,1,2,2,660,3,3139526100,3113875783,126132295,189818442,189818442,3,1,9870559016,73389,73389,2,2,2,189818446,3,3,173355,2000516,606644,30223,26080,3139526100,794651,43300614,931
130117.98,3,262144,64,152908,10075311886,0,83173068,4076,1,1,15404,1037,0,576,837966,0,2,60162,4,117508164,1154,1,4,226,190519336,5,762077344,3,26547,1043,2,8,576,44774832,2297,3212196849,576,115,0,3,1,2,2,660,3,3197797490,3175105197,131160782,193547517,193547517,3,1,10064470916,73389,73389,2,2,2,193547521,3,3,177797,2033233,620213,30798,26544,3197797490,807168,44156744,931
135123.34,3,262144,64,156001,10279257532,0,87269742,4157,1,1,15404,1048,0,576,853189,0,2,61385,4,117508164,1154,1,4,226,194369890,5,777479560,3,27081,1050,2,8,576,45661755,2366,3278318500,576,115,0,3,1,2,2,660,3,3263630498,3239290223,136203634,197471041,197471041,3,1,10268494164,73389,73389,2,2,2,197471045,3,3,182281,2071250,633789,31452,27078,3263630498,821737,45030095,931
140127.70,3,262144,64,158960,10474119704,0,91427158,4234,1,1,15404,1080,0,576,867662,0,2,62566,4,117508164,1154,1,4,226,198094736,5,792314360,3,27639,1057,2,8,576,46511031,2408,3341954263,576,115,0,3,1,2,2,660,3,3326967804,3300713021,141269349,201216500,201216500,3,1,10463258032,73389,73389,2,2,2,201216504,3,3,187193,2109974,646286,32131,27636,3326967804,835531,45866955,931
145132.72,3,262144,64,161974,10673225854,0,95527608,4313,1,1,15404,1098,0,576,881429,0,2,63742,4,117508164,1154,1,4,226,201865816,5,807463264,3,28126,1059,2,8,576,47358433,2426,3402657742,576,115,0,3,1,2,2,660,3,3387406094,3363491443,146272085,205039561,205039561,3,1,10662057204,73389,73389,2,2,2,205039565,3,3,198940,2144979,664752,32711,28123,3387406094,848718,46695954,931
150138.07,3,262144,64,166211,10952446334,0,99213140,4428,1,1,15404,1117,0,576,901967,0,2,65346,4,117508164,1154,1,4,226,206901579,5,827606316,3,28834,1116,2,8,576,48624585,2470,3490270422,576,115,0,3,1,2,2,660,3,3474632049,3451258615,151309763,210427294,210427294,3,1,10942219320,73389,73389,2,2,2,210427298,3,3,201484,2198993,680105,33572,28831,3474632049,868395,47946771,931
155143.06,3,262144,64,172239,11349379638,0,102048996,4615,1,1,15404,1163,0,576,937007,0,2,67739,4,117508164,1154,1,4,226,214520922,5,858019180,3,29913,1170,2,8,576,50713531,2523,3620017537,576,115,0,3,1,2,2,660,3,3603779981,3576040706,156378857,218065668,218065668,3,1,11339414768,73389,73389,2,2,2,218065672,3,3,207786,2289595,707163,34958,29910,3603779981,902049,50008854,931
160147.50,3,262144,64,178361,11752774976,0,104941058,4795,1,1,15404,1202,0,576,970279,0,2,70167,4,117508164,1154,1,4,226,222315468,5,889261872,3,30960,1217,2,8,576,52727341,2623,3745845884,576,115,0,3,1,2,2,660,3,3729027086,3703264702,161418911,225800187,225800187,3,1,11741609756,73389,73389,2,2,2,225800191,3,3,214670,2375339,743375,36336,30957,3729027086,933943,51986569,931
165152.20,3,262144,64,183695,12104877860,0,108159027,4949,1,1,15404,1227,0,576,999022,0,2,72275,4,117508164,1154,1,4,226,228937401,5,915749604,3,31853,1275,2,8,576,54432217,2701,3857141860,576,115,0,3,1,2,2,660,3,3839827972,3813954342,166456086,232582275,232582275,3,1,12094278332,73389,73389,2,2,2,232582279,3,3,220529,2447076,770325,37504,31850,3839827972,961518,53664516,931
170157.60,3,262144,64,188399,12414715718,0,111542733,5088,1,1,15404,1267,0,576,1026147,0,2,74107,4,117508164,1154,1,4,226,234700733,5,938779928,3,32706,1328,2,8,576,55988173,2779,3957786069,576,115,0,3,1,2,2,660,3,3940004020,3911586746,171504815,238543448,238543448,3,1,12404259328,73389,73389,2,2,2,238543452,3,3,228055,2515087,791197,38609,32703,3940004020,987538,55199804,931
175162.24,5,262144,64,194363,12807780500,0,114304327,5282,1,1,15404,1297,0,576,1062243,0,2,76466,4,117508164,1154,1,4,226,242158898,5,968635592,3,33719,1402,2,8,576,58140905,2907,4083552209,576,115,0,3,1,2,2,660,3,4065202427,4035382264,176561969,246089551,246089551,3,1,12796656684,73389,73389,2,2,2,246089555,3,3,235720,2603255,823674,40034,33716,4065202427,1022209,57320247,931
180167.46,5,262144,64,200576,13217127548,0,117155920,5465,1,1,15404,1344,0,576,1099763,0,2,78880,4,117508164,1154,1,4,226,249785707,5,999142828,3,34815,1490,2,8,576,60187733,2967,4214273050,576,115,0,3,1,2,2,660,3,4195319863,4164261418,181608051,253971526,253971526,3,1,13206519384,73389,73389,2,2,2,253971530,3,3,240548,2696599,847062,41477,34812,4195319863,1058286,59343795,931
185172.24,5,262144,64,205718,13555078940,0,120424226,5614,1,1,15404,1374,0,576,1129250,0,2,80967,4,117508164,1154,1,4,226,256440963,5,1025763852,3,35684,1521,2,8,576,61859251,3014,4320194032,576,115,0,3,1,2,2,660,3,4300761548,4270738423,186661079,260461305,260461305,3,1,13543987892,73389,73389,2,2,2,260461309,3,3,249836,2767923,870371,42640,35681,4300761548,1086610,60992037,931
190176.68,5,262144,64,208763,13756192574,0,124411456,5701,1,1,15404,1397,0,576,1145818,0,2,82118,4,117508164,1154,1,4,226,260188575,5,1040754300,3,36225,1539,2,8,576,62825096,3052,4385013289,576,115,0,3,1,2,2,660,3,4365284974,4334006525,191678792,264325326,264325326,3,1,13744916984,73389,73389,2,2,2,264325330,3,3,261139,2808337,892719,43311,36222,4365284974,1102507,61935557,931
195181.67,5,262144,64,212853,14025224226,0,128137748,5812,1,1,15404,1421,0,576,1167854,0,2,83719,4,117508164,1154,1,4,226,265074815,5,1060299260,3,36898,1551,2,8,576,64057898,3139,4467884047,576,115,0,3,1,2,2,660,3,4447783679,4418542963,196721170,269512577,269512577,3,1,14014654036,73389,73389,2,2,2,269512581,3,3,263618,2860730,902754,44164,36895,4447783679,1123690,63158311,931
200185.90,5,262144,64,216467,14263627844,0,131914098,5914,1,1,15404,1445,0,576,1188333,0,2,85204,4,117508164,1154,1,4,226,269893757,5,1079575028,3,37546,1555,2,8,576,65170162,3226,4545306265,576,115,0,3,1,2,2,660,3,4524853130,4493778948,201687932,274097494,274097494,3,1,14253069720,73389,73389,2,2,2,274097498,3,3,272848,2910480,930929,44924,37543,4524853130,1143409,64242497,931
205190.82,5,262144,64,218260,14382075040,0,136409946,5961,1,1,15404,1461,0,576,1197433,0,2,85930,4,117508164,1154,1,4,226,272148863,5,1088572420,3,37851,1558,2,8,576,65683513,3255,4581964336,576,115,0,3,1,2,2,660,3,4561344737,4531019511,206732283,276360201,276360201,3,1,14370730484,73389,73389,2,2,2,276360205,3,3,277402,2932658,942381,45276,37848,4561344737,1152157,64744321,931
210195.62,5,262144,64,219511,14464977592,0,141000174,5994,1,1,15404,1468,0,576,1203701,0,2,86427,4,117508164,1154,1,4,226,273727788,5,1094911152,3,38062,1566,2,8,576,66043179,3282,4607654720,576,115,0,3,1,2,2,660,3,4586919464,4557129201,211706448,277967548,277967548,3,1,14454312528,73389,73389,2,2,2,277967552,3,3,283147,2948155,952572,45522,38059,4586919464,1158179,65093829,931
215200.61,5,262144,64,220710,14544170622,0,145675891,6026,1,1,15404,1474,0,576,1209687,0,2,86914,4,117508164,1154,1,4,226,275250199,5,1101000796,3,38268,1566,2,8,576,66393211,3293,4633265529,576,115,0,3,1,2,2,660,3,4612418356,4581973666,216755294,279486942,279486942,3,1,14533321016,73389,73389,2,2,2,279486946,3,3,286560,2962943,959725,45760,38265,4612418356,1163927,65436701,931
220205.12,5,262144,64,222442,14658016822,0,150179826,6071,1,1,15404,1480,0,576,1218205,0,2,87582,4,117508164,1154,1,4,226,277426629,5,1109706516,3,38555,1567,2,8,576,66888588,3326,4669088365,576,115,0,3,1,2,2,660,3,4648084618,4617906149,221787153,281680239,281680239,3,1,14647372460,73389,73389,2,2,2,281680243,3,3,293022,2983591,970241,46086,38552,4648084618,1172119,65921523,931
225209.60,5,262144,64,224096,14767040798,0,154629081,6115,1,1,15404,1492,0,576,1226490,0,2,88250,4,117508164,1154,1,4,226,279524318,5,1118097272,3,38850,1567,2,8,576,67370392,3356,4704059589,576,115,0,3,1,2,2,660,3,4682895531,4652272824,226750321,283773073,283773073,3,1,14756199828,73389,73389,2,2,2,283773077,3,3,297349,3004123,981688,46419,38847,4682895531,1180071,66391865,931
230214.52,5,262144,64,225263,14844136676,0,159357598,6145,1,1,15404,1501,0,576,1232450,0,2,88701,4,117508164,1154,1,4,226,280955483,5,1123821932,3,39061,1567,2,8,576,67706284,3378,4729143158,576,115,0,3,1,2,2,660,3,4707865295,4676377206,231837570,285243315,285243315,3,1,14832652412,73389,73389,2,2,2,285243319,3,3,306437,3018946,996874,46670,39058,4707865295,1185780,66712613,931
235219.62,5,262144,64,227737,15006586456,0,163532504,6217,1,1,15404,1521,0,576,1245545,0,2,89629,4,117508164,1154,1,4,226,283869501,5,1135478004,3,39488,1582,2,8,576,68483680,3443,4780744741,576,115,0,3,1,2,2,660,3,4759232238,4727748420,236840600,288378692,288378692,3,1,14995692016,73389,73389,2,2,2,288378696,3,3,313630,3050815,1015483,47181,39485,4759232238,1198364,67471408,931
240225.38,5,262144,64,231258,15238002342,0,167332024,6320,1,1,15404,1539,0,576,1265161,0,2,91019,4,117508164,1154,1,4,226,288267574,5,1153070296,3,40068,1588,2,8,576,69635751,3466,4852148130,576,115,0,3,1,2,2,660,3,4830314490,4800502223,241868677,292822630,292822630,3,1,15226776792,73389,73389,2,2,2,292822634,3,3,320069,3098336,1027854,47930,40065,4830314490,1217231,68611209,931
245231.74,5,262144,64,235613,15525233588,0,170860563,6447,1,1,15404,1569,0,576,1291937,0,2,92734,4,117508164,1154,1,4,226,293756692,5,1175026768,3,40831,1667,2,8,576,71058047,3521,4943337380,576,115,0,3,1,2,2,660,3,4921084241,4890908096,246926362,298339276,298339276,3,1,15513642384,73389,73389,2,2,2,298339280,3,3,335300,3164078,1054711,48956,40828,4921084241,1242981,70006675,931
250238.35,5,262144,64,240967,15878007694,0,173824040,6622,1,1,15404,1600,0,576,1327190,0,2,94829,4,117508164,1154,1,4,226,300355666,5,1201422664,3,41736,1935,2,8,576,73022649,4056,5054762888,576,115,0,3,1,2,2,660,3,5031999957,5001914331,251974056,305133874,305150258,3,1,15866961480,73389,73389,2,2,2,305133878,3,3,341587,3250395,1080120,50241,41733,5031999957,1276949,71945757,931
255243.21,5,262144,64,246061,16213754506,0,176936011,6783,1,1,15404,1638,0,576,1360351,0,2,96851,4,117508164,1154,1,4,226,306766213,5,1227064852,3,42618,2091,2,8,576,74828188,4091,5159694878,576,115,0,3,1,2,2,660,3,5136439172,5107438813,257041707,311600792,311617176,3,1,16203241216,73389,73389,2,2,2,311600796,3,3,348958,3332656,1118383,51504,42615,5136439172,1308847,73712977,931
260248.98,5,262144,64,251514,16573945758,0,179878910,6959,1,1,15404,1667,0,576,1397167,0,2,98987,4,117508164,1154,1,4,226,313540877,5,1254163508,3,43550,2230,2,8,576,76783791,4155,5274877492,576,115,0,3,1,2,2,660,3,5251097865,5221123335,262080464,318519985,318519985,3,1,16563039252,73389,73389,2,2,2,318519989,3,3,354824,3421021,1142512,52814,43547,5251097865,1344353,75644618,931
265257.61,8,262144,64,257250,16951416768,0,182556403,7153,1,1,15404,1710,1,576,1440918,0,2,101229,4,117508164,1154,1,4,226,320650769,5,1282603076,3,44539,2603,2,8,576,78999518,4505,5393638142,576,115,0,3,1,2,2,660,3,5369299839,5339992906,267144090,325767302,325767302,3,1,16939899736,73389,73389,2,2,2,325767306,3,3,366436,3527708,1183635,54340,44536,5369299839,1386578,77819630,931
270265.97,8,262144,64,262644,17306474466,0,185433779,7332,1,1,15404,1739,1,576,1481028,0,2,103364,4,117508164,1154,1,4,226,327400619,5,1309602476,3,45464,2815,2,8,576,81041569,5093,5506521251,576,115,0,3,1,2,2,660,3,5481660036,5451496414,272220646,332613211,332613211,3,1,17295887004,73389,73389,2,2,2,332613215,3,3,373285,3624234,1214894,55734,45461,5481660036,1425294,79830603,931
275273.37,12,262144,64,269074,17730103156,0,187286713,7592,1,1,15404,1785,1,576,1546199,0,2,105891,4,117508164,1154,1,4,226,335446755,5,1341787020,3,46575,3484,2,8,576,84031123,14612,5640441144,576,115,0,3,1,2,2,660,3,5614938364,5585180928,277307623,340749138,340749138,3,1,17718955208,73389,73389,2,2,2,340749142,3,3,378397,3780609,1258942,57868,46572,5614938364,1488331,82776017,931
280279.48,16,262144,64,275067,18126600864,0,189590528,7817,1,1,15404,1828,2,576,1600249,0,2,108269,4,117508164,1154,1,4,226,342876774,5,1371507096,3,47618,3952,2,8,576,86606781,17233,5766187734,576,115,0,3,1,2,2,660,3,5740089129,5709719695,282389761,348366366,348366366,3,1,18115051064,73389,73389,2,2,2,348366370,3,3,380765,3909723,1287304,59652,47615,5740089129,1540597,85323093,931
285288.04,19,262144,64,280674,18495291948,0,192013939,8034,1,1,15404,1855,2,576,1646853,0,2,110458,4,117508164,1154,1,4,226,349919556,5,1399678224,3,48547,4300,2,8,576,89068840,20930,5880178933,576,115,0,3,1,2,2,660,3,5853540571,5826037578,287454592,355468386,355468386,3,1,18484356104,73389,73389,2,2,2,355468390,3,3,390609,4021405,1334851,61198,48544,5853540571,1585655,87737766,931
290295.99,19,262144,64,285953,18842523422,0,194663362,8231,1,1,15404,1896,26,576,1689389,0,2,112556,4,117508164,1154,1,4,226,356526010,5,1426104040,3,49471,4508,2,8,576,91320222,21964,5990609535,576,115,0,3,1,2,2,660,3,5963444534,5935296259,292522671,362152614,362152614,3,1,18831935960,73389,73389,2,2,2,362152618,3,3,395591,4125735,1372492,62722,49468,5963444534,1626667,89951647,931
295302.24,26,262144,64,291849,19230504324,0,196845257,8463,1,1,15404,1931,27,576,1744173,0,2,114851,4,117508164,1154,1,4,226,363720103,5,1454880412,3,50482,5428,2,8,576,94011159,28106,6114081670,576,115,0,3,1,2,2,660,3,6086331190,6057394497,297603084,369596539,369612923,3,1,19219020060,73389,73389,2,2,2,369596543,3,3,400258,4259455,1416294,64555,50479,6086331190,1679618,92599097,931
