timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55056.06,2,262144,64,124993,8236450900,3,24554299,2639,4,4,12434,846,0,576,666716,2,49128,6,117508164,1154,1,4,237,155642579,3,622505740,5,21743,574,2,17,576,35136492,1305,2631794792,576,162,3,1,2,2,570,3,2620130116,2596365711,62216022,158173695,158173695,3,1,8225032172,73389,73389,2,2,2,158173699,3,3,25271,1598502,296958,23634,21737,2620130116,643082,34840969,1187
60060.87,2,262144,64,138945,9155490780,3,25373162,2928,4,4,12434,958,0,576,743861,2,54678,6,117508164,1154,1,4,237,173087576,3,692350304,5,24190,668,2,17,576,39130637,1448,2922728579,576,162,3,1,2,2,570,3,2909750986,2885512303,67325547,175868798,175868798,3,1,9145177528,73389,73389,2,2,2,175868802,3,3,26270,1787529,322957,26464,24184,2909750986,717397,38809348,1187
65066.32,2,262144,64,151062,9953994582,3,26671273,3237,4,4,12434,1031,0,576,809042,2,59473,6,117508164,1154,1,4,237,188283919,3,753135676,5,26254,733,2,17,576,42660847,1609,3174830687,576,162,3,1,2,2,570,3,3160741233,3137011335,72405402,191206764,191206764,3,1,9942751760,73389,73389,2,2,2,191206768,3,3,28968,1947534,353127,29149,26248,3160741233,779893,42309650,1187
70071.15,2,262144,64,161485,10641154618,3,28475885,3512,4,4,12434,1095,0,576,862488,2,63565,6,117508164,1154,1,4,237,201244622,3,804978488,5,28041,778,2,17,576,45726107,1697,3391793197,576,162,3,1,2,2,570,3,3376735960,3353168044,77488332,204425161,204425161,3,1,10630108404,73389,73389,2,2,2,204425165,3,3,33037,2082731,391285,31360,28035,3376735960,831128,45336866,1187
75075.31,2,262144,64,170318,11222869616,3,30819313,3743,4,4,12434,1155,0,576,907824,2,67013,6,117508164,1154,1,4,237,212170550,3,848682200,5,29596,867,2,17,576,48270787,1770,3580067962,576,162,3,1,2,2,570,3,3564176305,3536413842,82555737,215612386,215612386,3,1,11211844104,73389,73389,2,2,2,215612390,3,3,36410,2196929,423833,33197,29590,3564176305,874627,47849034,1187
80079.82,2,262144,64,180418,11888535742,3,32804452,4006,4,4,12434,1219,0,576,958921,2,71016,6,117508164,1154,1,4,237,224844648,3,899378592,5,31312,927,2,17,576,51154329,1886,3788411637,576,162,3,1,2,2,570,3,3771593110,3745953138,87627699,228415150,228415150,3,1,11877587832,73389,73389,2,2,2,228415154,3,3,37165,2325431,447502,35072,31306,3771593110,923849,50709087,1187
85084.81,2,262144,64,190155,12530122716,3,34820021,4266,4,4,12434,1282,0,576,1013648,2,74850,6,117508164,1154,1,4,237,237015970,3,948063880,5,33030,970,2,17,576,53996247,2054,3997149360,576,162,3,1,2,2,570,3,3979405803,3947945709,92698956,240761321,240761321,3,1,12519588724,73389,73389,2,2,2,240761325,3,3,43710,2460650,470889,36998,33024,3979405803,976650,53527835,1187
90090.07,2,262144,64,196748,12964385510,3,37814856,4437,4,4,12434,1322,0,576,1049623,2,77461,6,117508164,1154,1,4,237,245321057,3,981284228,5,34169,986,2,17,576,55926599,2114,4135096891,576,162,3,1,2,2,570,3,4116868817,4084745250,97762554,249110240,249110240,3,1,12953732512,73389,73389,2,2,2,249110244,3,3,46645,2547775,488436,38362,34163,4116868817,1011261,55440747,1187
95095.59,2,262144,64,201874,13302241540,3,41295692,4572,4,4,12434,1348,0,576,1076513,2,79472,6,117508164,1154,1,4,237,251754273,3,1007017092,5,35023,988,2,17,576,57382278,2170,4240136000,576,162,3,1,2,2,570,3,4221314011,4191049171,102799459,255609926,255609926,3,1,13291716184,73389,73389,2,2,2,255609930,3,3,51080,2611427,505739,39353,35017,4221314011,1037160,56879017,1187
100101.03,3,262144,64,209299,13791368134,3,44077406,4764,4,4,12434,1407,0,576,1117405,2,82397,6,117508164,1154,1,4,237,260916603,3,1043666412,5,36320,1034,2,17,576,59513217,2263,4395437904,576,162,3,1,2,2,570,3,4375917437,4345029009,107869599,264997070,264997070,3,1,13779847672,73389,73389,2,2,2,264997074,3,3,52181,2710750,525945,40839,36314,4375917437,1076566,58989901,1187
105105.65,3,262144,64,217541,14334918458,3,46568364,4980,4,4,12434,1459,0,576,1160123,2,85653,6,117508164,1154,1,4,237,271237382,3,1084926424,5,37740,1121,2,17,576,61912977,2292,4567636145,576,162,3,1,2,2,570,3,4547347887,4516245666,112928389,275467273,275467273,3,1,14324298228,73389,73389,2,2,2,275467277,3,3,52628,2816203,542805,42490,37734,4547347887,1117633,61372906,1187
110110.16,3,262144,64,228105,15030377922,3,48325149,5259,4,4,12434,1528,0,576,1219217,2,89829,6,117508164,1154,1,4,237,284460249,3,1137840996,5,39561,1175,2,17,576,64993714,2380,4788427176,576,162,3,1,2,2,570,3,4767157523,4735069568,117995982,288847795,288847795,3,1,15020085372,73389,73389,2,2,2,288847799,3,3,57779,2962435,580920,44606,39555,4767157523,1174611,64415720,1187
115115.44,3,262144,64,235461,15515296248,3,51133273,5451,4,4,12434,1574,0,576,1258519,2,92745,6,117508164,1154,1,4,237,293680796,3,1174723184,5,40824,1200,2,17,576,67101321,2490,4941356680,576,162,3,1,2,2,570,3,4919406015,4887738697,123065191,298167244,298167244,3,1,15504696720,73389,73389,2,2,2,298167248,3,3,57869,3058266,597378,46031,40818,4919406015,1212488,66506957,1187
120120.77,3,262144,64,241879,15938765938,3,54068871,5625,4,4,12434,1599,0,576,1292903,2,95219,6,117508164,1154,1,4,237,301560291,3,1206241164,5,41895,1289,2,17,576,69070068,2589,5073808280,576,162,3,1,2,2,570,3,5051274271,5021059080,128099096,306307045,306307045,3,1,15927966372,73389,73389,2,2,2,306307049,3,3,68428,3140267,635554,47286,41889,5051274271,1245617,68437675,1187
125125.51,3,262144,64,248113,16348861810,3,56952536,5808,4,4,12434,1653,0,576,1326929,2,97675,6,117508164,1154,1,4,237,309312237,3,1237248948,5,42987,1318,2,17,576,71128715,2717,5204496034,576,162,3,1,2,2,570,3,5181363225,5150406967,133174933,314185146,314185146,3,1,16337627624,73389,73389,2,2,2,314185150,3,3,70452,3224028,653412,48628,42981,5181363225,1278301,70478553,1187
130130.18,3,262144,64,254266,16754590414,3,59881376,5989,4,4,12434,1691,0,576,1358752,2,100127,6,117508164,1154,1,4,237,317129786,3,1268519144,5,44040,1328,2,17,576,73113666,2765,5332048949,576,162,3,1,2,2,570,3,5308338789,5277973286,138215183,321991234,321991234,3,1,16743544200,73389,73389,2,2,2,321991238,3,3,73401,3301985,672623,49841,44034,5308338789,1308911,72444329,1187
135135.54,3,262144,64,260219,17146632650,3,62936330,6158,4,4,12434,1724,0,576,1391277,2,102456,6,117508164,1154,1,4,237,324452903,3,1297811612,5,45052,1400,2,17,576,74972444,2880,5455657187,576,162,3,1,2,2,570,3,5431390093,5401540064,143255330,329523112,329523112,3,1,17135201856,73389,73389,2,2,2,329523116,3,3,76651,3381363,702546,51102,45046,5431390093,1340175,74273337,1187
140140.83,3,262144,64,265514,17496143432,3,66332704,6296,4,4,12434,1764,0,576,1419232,2,104564,6,117508164,1154,1,4,237,331096510,3,1324386040,5,45963,1478,2,17,576,76503103,2942,5564883236,576,162,3,1,2,2,570,3,5540124722,5511293908,148290228,336264240,336264240,3,1,17485740512,73389,73389,2,2,2,336264244,3,3,79403,3449955,717257,52244,45957,5540124722,1366988,75789384,1187
145145.39,3,262144,64,268848,17715581604,3,70127516,6402,4,4,12434,1781,0,576,1436687,2,105868,6,117508164,1154,1,4,237,335395594,3,1341582376,5,46546,1488,2,17,576,77670179,3023,5635989693,576,162,3,1,2,2,570,3,5610908174,5580215337,153321070,340493027,340493027,3,1,17705637436,73389,73389,2,2,2,340493031,3,3,88683,3492311,749613,53004,46540,5610908174,1383683,76924167,1187
150151.09,3,262144,64,273896,18047987978,3,73556022,6538,4,4,12434,1819,0,576,1463979,2,107844,6,117508164,1154,1,4,237,341590245,3,1366360980,5,47397,1517,2,17,576,79173589,3102,5738788498,576,162,3,1,2,2,570,3,5713241875,5684985844,158357342,346863800,346863800,3,1,18036917632,73389,73389,2,2,2,346863804,3,3,94019,3558417,768048,54069,47391,5713241875,1409910,78409272,1187
155156.01,3,262144,64,278750,18367680368,3,77089212,6667,4,4,12434,1846,0,576,1488658,2,109747,6,117508164,1154,1,4,237,347677458,3,1390709832,5,48221,1574,2,17,576,80602104,3171,5838650180,576,162,3,1,2,2,570,3,5812656387,5785743690,163416035,353021581,353021581,3,1,18357122244,73389,73389,2,2,2,353021585,3,3,99283,3620136,788206,55042,48215,5812656387,1433616,79817740,1187
160160.92,3,262144,64,283532,18683245400,3,80563663,6800,4,4,12434,1880,0,576,1513262,2,111680,6,117508164,1154,1,4,237,353758859,3,1415035436,5,49049,1602,2,17,576,82066290,3244,5939058565,576,162,3,1,2,2,570,3,5912611075,5885040184,168454625,359084932,359084932,3,1,18672416496,73389,73389,2,2,2,359084936,3,3,102292,3682753,798909,56030,49043,5912611075,1457232,81271332,1187
165165.04,3,262144,64,288194,18990644462,3,84029254,6931,4,4,12434,1906,0,576,1537792,2,113499,6,117508164,1154,1,4,237,359464849,3,1437859396,5,49865,1626,2,17,576,83506285,3303,6038200143,576,162,3,1,2,2,570,3,6011308763,5981929080,173456421,364986602,364986602,3,1,18979303336,73389,73389,2,2,2,364986606,3,3,104986,3744813,815284,57056,49859,6011308763,1480736,82695055,1187
170169.32,3,262144,64,292059,19245220098,3,87785560,7041,4,4,12434,1933,0,576,1557384,2,115037,6,117508164,1154,1,4,237,364343049,3,1457372196,5,50527,1628,2,17,576,84715947,3348,6118688542,576,162,3,1,2,2,570,3,6091435416,6062204503,178500091,369868590,369868590,3,1,19233166712,73389,73389,2,2,2,369868594,3,3,117575,3794327,850810,57855,50521,6091435416,1499529,83869270,1187
175173.81,3,262144,64,297096,19577195160,3,91273973,7174,4,4,12434,1966,0,576,1583780,2,116978,6,117508164,1154,1,4,237,370582209,3,1482328836,5,51390,1645,2,17,576,86182624,3425,6222663802,576,162,3,1,2,2,570,3,6194941122,6166619366,183555485,376278164,376278164,3,1,19566464560,73389,73389,2,2,2,376278168,3,3,135535,3857811,891896,58928,51384,6194941122,1524852,85294948,1187
180178.16,3,262144,64,300880,19826727832,3,95145438,7272,4,4,12434,1992,0,576,1602060,2,118481,6,117508164,1154,1,4,237,375276935,3,1501107740,5,52018,1664,2,17,576,87258405,3505,6300106560,576,162,3,1,2,2,570,3,6272041363,6244986690,188573891,381076073,381076073,3,1,19815955828,73389,73389,2,2,2,381076077,3,3,136913,3902820,898523,59671,52012,6272041363,1542389,86364116,1187
185182.46,3,262144,64,303862,20022506098,3,99249941,7351,4,4,12434,2010,0,576,1615781,2,119689,6,117508164,1154,1,4,237,379123560,3,1516494240,5,52526,1664,2,17,576,88120621,3578,6361022650,576,162,3,1,2,2,570,3,6332681412,6306661537,193596089,384842234,384842234,3,1,20011796200,73389,73389,2,2,2,384842238,3,3,137617,3937876,907830,60269,52520,6332681412,1555512,87217004,1187
190186.35,3,262144,64,306632,20204668250,3,103448689,7423,4,4,12434,2028,0,576,1629691,2,120781,6,117508164,1154,1,4,237,382592283,3,1530369132,5,53017,1699,2,17,576,88899433,3604,6419585220,576,162,3,1,2,2,570,3,6390980182,6364078588,198627860,388344092,388344092,3,1,20193892816,73389,73389,2,2,2,388344096,3,3,138697,3972662,911296,60820,53011,6390980182,1568871,87992391,1187
195190.59,3,262144,64,308475,20326368114,3,107915483,7471,4,4,12434,2035,0,576,1638346,2,121500,6,117508164,1154,1,4,237,384871671,3,1539486684,5,53311,1700,2,17,576,89420603,3661,6456875196,576,162,3,1,2,2,570,3,6428109948,6402143953,203593249,390705103,390705103,3,1,20315813420,73389,73389,2,2,2,390688723,3,3,143159,3993354,916926,61186,53305,6428109948,1577160,88507912,1187
200195.29,3,262144,64,311056,20496819658,3,111977644,7551,4,4,12434,2059,0,576,1651048,2,122475,6,117508164,1154,1,4,237,388004874,3,1552019496,5,53764,1704,2,17,576,90296131,3702,6511326189,576,162,3,1,2,2,570,3,6482310791,6456064042,208636771,393948691,393948691,3,1,20485331964,73389,73389,2,2,2,393948695,3,3,152814,4025026,943642,61748,53758,6482310791,1589300,89356785,1187
205200.62,3,262144,64,314048,20694097904,3,116047734,7631,4,4,12434,2075,0,576,1665811,2,123668,6,117508164,1154,1,4,237,391727853,3,1566911412,5,54281,1707,2,17,576,91174910,3743,6573798575,576,162,3,1,2,2,570,3,6544503106,6518244965,213642370,397757527,397757527,3,1,20683391436,73389,73389,2,2,2,397757531,3,3,157628,4060868,959080,62431,54275,6544503106,1603380,90220172,1187
210205.76,3,262144,64,316986,20887342500,3,120226616,7708,4,4,12434,2094,0,576,1680212,2,124851,6,117508164,1154,1,4,237,395479667,3,1581918668,5,54784,1719,2,17,576,92019154,3764,6634500308,576,162,3,1,2,2,570,3,6604930459,6578987384,218721388,401480569,401480569,3,1,20876989620,73389,73389,2,2,2,401480573,3,3,159408,4096486,966596,63037,54778,6604930459,1617175,91056876,1187
215210.10,3,262144,64,320263,21103298506,3,124257042,7794,4,4,12434,2116,0,576,1696186,2,126147,6,117508164,1154,1,4,237,399525516,3,1598102064,5,55337,1721,2,17,576,92950718,3833,6703016648,576,162,3,1,2,2,570,3,6673146479,6646935611,223746459,405633469,405633469,3,1,21092940420,73389,73389,2,2,2,405633473,3,3,160321,4136311,977425,63704,55331,6673146479,1632482,91977686,1187
220214.59,3,262144,64,324906,21409452384,3,127833751,7917,4,4,12434,2149,0,576,1720153,2,128000,6,117508164,1154,1,4,237,405457920,3,1621831680,5,56156,1794,2,17,576,94313575,3836,6800605149,576,162,3,1,2,2,570,3,6770291112,6743361159,228783869,411518755,411518755,3,1,21398975292,73389,73389,2,2,2,411518759,3,3,166063,4197698,994604,64690,56150,6770291112,1655463,93323514,1187
225218.84,3,262144,64,331497,21843294522,3,130486201,8120,4,4,12434,2188,0,576,1758002,2,130531,6,117508164,1154,1,4,237,413451489,3,1653805956,5,57278,1977,2,17,576,96558241,3992,6937423733,576,162,3,1,2,2,570,3,6906485575,6880060966,233833000,419837065,419837065,3,1,21831527412,73389,73389,2,2,2,419837069,3,3,181059,4293596,1035946,66133,57272,6906485575,1691869,95527004,1187
230224.26,3,262144,64,337468,22237155904,3,133534707,8288,4,4,12434,2225,0,576,1789243,2,132892,6,117508164,1154,1,4,237,420931764,3,1683727056,5,58303,2024,2,17,576,98445841,4052,7062026108,576,162,3,1,2,2,570,3,7030523151,7004011419,238895994,427421969,427421969,3,1,22225942420,73389,73389,2,2,2,427421973,3,3,191377,4374310,1064496,67394,58297,7030523151,1721849,97385904,1187
235228.81,3,262144,64,342924,22597181784,3,136834925,8432,4,4,12434,2263,0,576,1815667,2,135077,6,117508164,1154,1,4,237,427848388,3,1711393552,5,59229,2061,2,17,576,100048089,4125,7174056186,576,162,3,1,2,2,570,3,7142050067,7117303179,243908256,434343321,434343321,3,1,22585852724,73389,73389,2,2,2,434343325,3,3,195007,4443869,1090152,68464,59223,7142050067,1747203,98962490,1187
240233.66,3,262144,64,348292,22950595876,3,140007330,8590,4,4,12434,2297,0,576,1845937,2,137184,6,117508164,1154,1,4,237,434583846,3,1738270748,5,60163,2095,2,17,576,101823286,4203,7288302455,576,162,3,1,2,2,570,3,7255782207,7228408679,248979619,441148270,441148270,3,1,22939710072,73389,73389,2,2,2,441148274,3,3,206487,4519875,1119071,69646,60157,7255782207,1776291,100708838,1187
245238.00,3,262144,64,354425,23354374262,3,142744153,8785,4,4,12434,2339,0,576,1882297,2,139556,6,117508164,1154,1,4,237,442031824,3,1768127296,5,61239,2158,2,17,576,103985608,4304,7417438695,576,162,3,1,2,2,570,3,7384319304,7355740978,254024118,448909524,448909524,3,1,23343295280,73389,73389,2,2,2,448909528,3,3,215591,4611672,1150897,71102,61233,7384319304,1811195,102839356,1187
250242.32,3,262144,64,360521,23755510628,3,145750531,8956,4,4,12434,2372,0,576,1916489,2,141960,6,117508164,1154,1,4,237,449663698,3,1798654792,5,62279,2313,2,17,576,105905714,4461,7544404252,576,162,3,1,2,2,570,3,7510711616,7482079485,259087231,456615593,456615593,3,1,23744010868,73389,73389,2,2,2,456615597,3,3,228430,4698446,1188672,72447,62273,7510711616,1844042,104721737,1187
255246.92,3,262144,64,365540,24087223058,3,149116057,9094,4,4,12434,2410,0,576,1943540,2,143970,6,117508164,1154,1,4,237,456017412,3,1824069648,5,63147,2358,2,17,576,107430769,4543,7648960023,576,162,3,1,2,2,570,3,7614794058,7586439951,264083068,463010498,463010498,3,1,24076545928,73389,73389,2,2,2,463010502,3,3,233027,4765947,1211000,73520,63141,7614794058,1870020,106224620,1187
260252.07,3,262144,64,368804,24301759994,3,153124414,9183,4,4,12434,2426,0,576,1960741,2,145250,6,117508164,1154,1,4,237,460219135,3,1840876540,5,63709,2363,2,17,576,108411808,4604,7717409152,576,162,3,1,2,2,570,3,7682934989,7653951390,269138723,467143140,467143140,3,1,24291443312,73389,73389,2,2,2,467143144,3,3,244588,4807375,1235405,74238,63703,7682934989,1886503,107181314,1187
265257.12,3,262144,64,372633,24554857152,3,156870987,9293,4,4,12434,2453,0,576,1980927,2,146790,6,117508164,1154,1,4,237,465025896,3,1860103584,5,64368,2376,2,17,576,109632512,4687,7797073978,576,162,3,1,2,2,570,3,7762236724,7733545180,274185127,472002267,472002267,3,1,24544117916,73389,73389,2,2,2,472002271,3,3,245794,4857281,1250252,75044,64362,7762236724,1905883,108387271,1187
270261.49,3,262144,64,376183,24788197714,3,160815339,9386,4,4,12434,2477,0,576,1999062,2,148196,6,117508164,1154,1,4,237,469449763,3,1877799052,5,64966,2379,2,17,576,110652683,4760,7870232701,576,162,3,1,2,2,570,3,7835069430,7806993713,279220593,476478973,476478973,3,1,24776906628,73389,73389,2,2,2,476478977,3,3,247290,4901950,1259797,75744,64960,7835069430,1923318,109397974,1187
275266.10,3,262144,64,377535,24877405686,3,165246966,9424,4,4,12434,2486,0,576,2006033,2,148723,6,117508164,1154,1,4,237,471163492,3,1884653968,5,65203,2386,2,17,576,111054578,4771,7898925158,576,162,3,1,2,2,570,3,7863633182,7835088328,284080371,478211359,478211359,3,1,24866990700,73389,73389,2,2,2,478211363,3,3,252157,4919159,1269227,76056,65197,7863633182,1929977,109790463,1187
280270.60,3,262144,64,378742,24957098872,3,169903264,9457,4,4,12434,2490,0,576,2011689,2,149217,6,117508164,1154,1,4,237,472726198,3,1890904792,5,65412,2388,2,17,576,111410778,4819,7923542842,576,162,3,1,2,2,570,3,7888136741,7860180970,289115556,479747137,479747137,3,1,24946851156,73389,73389,2,2,2,479747141,3,3,257298,4933754,1277331,76362,65406,7888136741,1935327,110138579,1187
285275.65,3,262144,64,379987,25039004908,3,174596805,9489,4,4,12434,2501,0,576,2018002,2,149703,6,117508164,1154,1,4,237,474228627,3,1896914508,5,65637,2389,2,17,576,111761117,4830,7950866912,576,162,3,1,2,2,570,3,7915340077,7886186159,294184568,481301458,481301458,3,1,25027675848,73389,73389,2,2,2,481301462,3,3,259832,4949498,1280703,76657,65631,7915340077,1941345,110485568,1187
290280.32,3,262144,64,382003,25171451266,3,179075761,9541,4,4,12434,2512,0,576,2027839,2,150506,6,117508164,1154,1,4,237,476736181,3,1906944724,5,65986,2391,2,17,576,112324549,4864,7993295806,576,162,3,1,2,2,570,3,7957580602,7927776277,299265290,483863395,483863395,3,1,25160896572,73389,73389,2,2,2,483863399,3,3,263752,4973790,1291020,77077,65980,7957580602,1950762,111038716,1187
295284.96,3,262144,64,383490,25268915364,3,183613027,9578,4,4,12434,2522,0,576,2035018,2,151062,6,117508164,1154,1,4,237,478512517,3,1914050068,5,66238,2392,2,17,576,112733176,4899,8024565442,576,162,3,1,2,2,570,3,7988714490,7958533229,304238194,485731171,485731171,3,1,25258020924,73389,73389,2,2,2,485731175,3,3,272807,4991070,1305318,77386,66232,7988714490,1957632,111433082,1187
300289.89,3,262144,64,384749,25351738904,3,188206626,9614,4,4,12434,2534,0,576,2040867,2,151580,6,117508164,1154,1,4,237,480192206,3,1920768824,5,66454,2393,2,17,576,113127568,4963,8050116947,576,162,3,1,2,2,570,3,8014147612,7984397835,309249180,487334644,487334644,3,1,25341401520,73389,73389,2,2,2,487334648,3,3,276996,5005706,1311577,77669,66448,8014147612,1963198,111821244,1187
