timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55055.97,89,262144,64,255966,16868330352,9,40571908,1747,11,11,2652,1702,5,576,2056852,0,12,100595,8,117508164,1154,1,4,596,318441820,12,1273767280,7,45588,14083,2,73,576,93872928,71077,5517541769,576,788,0,3,1,2,2,1245,3,5492518691,5326009007,142010208,323344629,323344629,3,1,16813920740,73389,73389,2,2,2,323344633,11,3,182133,4754591,1171430,65578,45575,5492518691,1991274,92705568,2509
60060.15,96,262144,64,278069,18323882906,9,43395374,1954,11,11,2652,1845,5,576,2195418,0,12,109266,8,117508164,1154,1,4,596,345870422,12,1383481688,7,49572,14469,2,73,576,100714977,71351,5999110757,576,788,0,3,1,2,2,1245,3,5971924885,5786221171,152206796,351199083,351199083,3,1,18262352348,73389,73389,2,2,2,351199087,11,3,186932,5091610,1234553,70502,49559,5971924885,2124916,99484745,2509
65064.45,96,262144,64,301704,19880681232,9,45652631,2161,11,11,2652,1987,5,576,2345499,0,12,118527,8,117508164,1154,1,4,596,375258584,12,1501034336,7,53839,14922,2,73,576,108092875,71707,6518743736,576,788,0,3,1,2,2,1245,3,6489237944,6278253733,162417104,381007107,381007107,3,1,19812369596,73389,73389,2,2,2,381007111,11,3,191284,5456354,1304358,75705,53826,6489237944,2269794,106793152,2509
70068.48,96,262144,64,314706,20738173806,10,49284949,2409,11,11,2652,2084,5,576,2419671,0,12,123631,8,117508164,1154,1,4,596,391385857,12,1565543428,7,56281,14960,2,73,576,111814467,71852,6811551252,576,788,0,3,1,2,2,1245,3,6780742059,6549979769,170055771,397395364,397395364,3,1,20664558960,73389,73389,2,2,2,397395368,11,3,203871,5638380,1350700,78468,56268,6780742059,2341203,110468723,2509
75072.49,96,262144,64,324889,21410787670,10,51313142,2672,11,11,2652,2148,5,576,2474946,0,12,127634,8,117508164,1154,1,4,596,404092070,12,1616345248,7,58159,15012,2,73,576,114645774,71985,7038103489,576,788,0,3,1,2,2,1245,3,7006295630,6762773812,175125412,410252869,410252869,3,1,21333149220,73389,73389,2,2,2,410252873,11,3,206035,5772927,1373484,80520,58146,7006295630,2394426,113277461,2509
80077.28,96,262144,64,336172,22153801894,10,53058214,2960,11,11,2652,2221,5,576,2535465,0,12,132041,8,117508164,1154,1,4,596,418044463,12,1672113428,7,60230,15036,2,73,576,117766082,72039,7288904851,576,788,0,3,1,2,2,1245,3,7255995360,6997938504,180221065,424466816,424466816,3,1,22072274464,73389,73389,2,2,2,424466820,11,3,208031,5919963,1402886,82798,60217,7255995360,2452667,116368470,2509
85081.05,96,262144,64,354711,23374291146,10,56874195,3075,12,12,2652,2323,5,576,2641522,0,12,139311,8,117508164,1154,1,4,596,441056560,12,1764226240,7,63624,15197,2,73,576,123058717,72259,7703634650,576,788,0,3,1,2,2,1245,3,7668905833,7384317061,189733113,447789379,447789379,3,1,23285047740,73389,73389,2,2,2,447789383,11,3,215894,6177840,1452403,86653,63610,7668905833,2554869,121611744,2509
90084.08,97,262144,64,361780,23840098990,11,60839965,3255,12,12,2652,2381,5,576,2679641,0,12,142079,8,117508164,1154,1,4,596,449799460,12,1799197840,7,64986,15208,2,73,576,125001721,72321,7866434298,576,788,0,3,1,2,2,1245,3,7830985056,7532447727,195790546,456652235,456652235,3,1,23745916252,73389,73389,2,2,2,456652239,11,3,215894,6273600,1466837,88133,64972,7830985056,2591508,123540392,2509
95087.79,97,262144,64,377355,24867096510,11,63095062,3458,13,13,2652,2484,5,576,2765524,0,12,148169,8,117508164,1154,1,4,596,469055728,12,1876222912,7,67960,15267,2,73,576,129578614,72588,8224390266,576,788,0,3,1,2,2,1245,3,8187352227,7858594879,202952532,476228895,476228895,3,1,24763902572,73389,73389,2,2,2,476228899,11,3,245266,6485046,1533503,91339,67945,8187352227,2674185,128050830,2509
100091.85,97,262144,64,396280,26114279128,11,67085505,3579,13,13,2652,2595,5,576,2872357,0,12,155559,8,117508164,1154,1,4,596,492465894,12,1969863576,7,71492,15343,2,73,576,135254812,72762,8654401735,576,788,0,3,1,2,2,1245,3,8615452571,8254397210,213022073,499997700,499997700,3,1,25999028464,73389,73389,2,2,2,499981320,11,3,248438,6742461,1587322,95356,71477,8615452571,2777001,133673516,2509
105095.60,97,262144,64,412503,27182609772,12,69882333,3762,13,13,2652,2712,5,576,2966951,0,12,161878,8,117508164,1154,1,4,596,512445920,12,2049719028,7,74693,15401,2,73,576,139838026,72900,9038994588,576,788,0,3,1,2,2,1245,3,8998351050,8595073668,220755669,520279316,520279316,3,1,27054524464,73389,73389,2,2,2,520279320,11,3,260571,6972574,1650652,98890,74678,8998351050,2868061,138193626,2509
110099.01,97,262144,64,427651,28180718470,12,70455562,4084,13,13,2652,2802,5,576,3054752,0,12,167789,8,117508164,1154,1,4,596,531140925,12,2124563700,7,77624,15438,2,73,576,144059766,72994,9395449612,576,788,0,3,1,2,2,1245,3,9353252462,8912120656,225878737,539289013,539289013,3,1,28043028708,73389,73389,2,2,2,539289017,11,3,265007,7184997,1697562,102095,77609,9353252462,2952657,142368793,2509
115102.46,97,262144,64,440071,28998802162,13,72822762,4367,14,14,2652,2889,5,585,3127522,2,12,172584,8,118949768,1172,1,4,596,546217958,12,2184871832,7,80139,15524,2,73,585,147526906,73100,9698535462,583,791,2,3,1,2,2,1245,3,9655011321,9173641042,231991858,554770561,554770561,3,1,28848069204,73389,73389,2,2,2,554770565,11,3,276247,7365971,1752201,104881,80123,9655011321,3022641,145781540,2525
120107.10,97,262144,64,457339,30136773204,14,76708683,4406,16,16,2652,2993,5,594,3226010,2,12,179348,8,120392263,1190,1,4,596,567663446,12,2270653784,7,83564,15883,2,73,594,152432053,73436,10112721215,592,792,2,3,1,2,2,1245,3,10067384640,9536012134,241173684,576364612,576364612,3,1,29970959856,73389,73389,2,2,2,576364616,11,3,283987,7616358,1799439,108722,83546,10067384640,3117288,150639658,2541
125110.58,97,262144,64,468566,30877510194,15,79416354,4682,16,16,2652,3071,6,612,3292568,2,12,183670,8,123640391,1226,1,4,596,581286443,12,2325145772,7,85897,15967,2,73,612,155565282,73524,10393874336,610,792,2,3,1,2,2,1245,3,10347309454,9772771013,247271032,590372230,590372230,3,1,30699355992,73389,73389,2,2,2,590372234,11,3,303431,7783831,1859758,111229,85879,10347309454,3181339,153712789,2561
130114.15,97,262144,64,474334,31257705788,15,82659707,4836,16,16,2652,3107,6,612,3323615,2,12,185987,8,123640391,1226,1,4,596,588677967,12,2354711868,7,86969,15977,2,73,612,157238739,73600,10526299795,610,792,2,3,1,2,2,1245,3,10479160758,9893200641,252307384,597631613,597631613,3,1,31076843908,73389,73389,2,2,2,597631617,11,3,304219,7861149,1870310,112374,86951,10479160758,3211241,155375727,2561
