timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
72286.44,45,262144,64,46385,3056659100,115,16,585,1685997,41,9414,16,67,13,101420,125015160,1172,1,66,7260,11289993,2,838524,585,21510171,101028720,947568379,585,2923,2,1,2,2,1277,1,942711196,896818105,562277084,69127343,69127343,2,1,3041603092,73389,73389,2,2,2,69127343,27,1,3,143917,67151905,2507798,221104,7194,942711196,1464893,18994335,35728
77323.60,45,262144,64,50574,3332782116,116,16,585,1793493,41,10611,16,67,13,101420,125280612,1172,1,66,7876,11583262,2,838524,585,23218619,106018451,1028704537,585,2923,2,1,2,2,1277,1,1023451548,977605246,583448019,75397653,75397653,2,1,3317496732,73389,73389,2,2,2,75397653,27,1,3,144803,69909502,2601694,244397,7810,1023451548,1549096,20607562,35728
82345.13,45,262144,64,55353,3647583438,117,16,585,1908817,41,11972,16,67,13,101420,125280612,1172,1,66,8577,11813159,2,838524,585,24836871,110209566,1121033786,585,2923,2,1,2,2,1277,1,1115333020,1069633771,601359363,82552699,82552699,2,1,3632318756,73389,73389,2,2,2,82552699,27,1,3,147434,72311243,2686501,257878,8511,1115333020,1650939,22141124,35728
87490.71,45,262144,64,59070,3892508010,117,16,585,2004959,41,12984,16,67,13,101420,125280612,1172,1,66,9123,11963363,2,838524,585,26549628,114657911,1192964028,585,2923,2,1,2,2,1277,1,1186898332,1141212489,638501652,88120656,88120656,2,1,3877308864,73389,73389,2,2,2,88120656,27,1,3,150240,74669064,2784276,260706,9057,1186898332,1744253,23756508,35728
92674.39,45,262144,64,62332,4107348250,118,16,585,2090613,41,13929,16,67,13,101420,125546064,1172,1,66,9601,12190955,2,838524,585,27888575,119524784,1256071809,585,2923,2,1,2,2,1277,1,1249681820,1204016743,718016918,92994452,93010836,2,1,4091755888,73389,73389,2,2,2,92994452,27,1,3,153052,77229738,2857301,263308,9536,1249681820,1827305,25022927,35728
97774.83,45,262144,64,65725,4331039158,118,16,585,2178674,41,14855,16,67,13,101420,125546064,1172,1,66,10102,12369622,2,838524,585,29664304,124600624,1321942989,585,2923,2,1,2,2,1277,1,1315217820,1269425850,845395277,98087273,98087273,2,1,4315840012,73389,73389,2,2,2,98087273,27,1,3,158998,79923112,2953163,266120,10036,1315217820,1912554,26703626,35728
102999.85,45,262144,64,68621,4521627770,119,16,585,2246585,41,15699,16,67,13,101420,125546064,1172,1,66,10524,12584848,2,838524,585,31315667,129563123,1377679699,585,2923,2,1,2,2,1277,1,1370661276,1325130163,875810288,102406172,102422556,2,1,4505871568,73389,73389,2,2,2,102406172,27,1,3,162796,82445440,3029007,268426,10459,1370661276,1978159,28279376,35728
108244.63,45,262144,64,71993,4743942422,119,16,585,2318942,41,16619,16,67,13,101420,125546064,1172,1,66,11022,12844154,2,838524,585,32816186,134507177,1443155679,585,2923,2,1,2,2,1277,1,1435804060,1390197797,905373148,107466225,107482609,2,1,4728513900,73389,73389,2,2,2,107466225,27,1,3,168126,85265564,3128603,271655,10956,1435804060,2047287,29680215,35728
113293.08,45,262144,64,75671,4986311090,120,17,585,2398205,41,17676,16,67,13,101420,125811516,1172,1,66,11563,13219411,2,838524,585,34793964,139697651,1514557525,585,2923,2,1,2,2,1277,1,1506845084,1460934216,1077190449,112968646,112985030,2,1,4970620424,73389,73389,2,2,2,112968646,27,1,3,174477,88109441,3242588,275192,11498,1506845084,2123013,31543002,35728
118358.19,45,262144,64,80092,5277373006,121,17,585,2494567,41,18938,16,67,13,101420,125811516,1172,1,66,12210,13374751,2,838524,585,37311085,144963058,1599648061,585,2923,2,1,2,2,1277,1,1591517596,1546080357,1129980426,119593371,119593371,2,1,5262108324,73389,73389,2,2,2,119593371,27,1,3,178589,90823969,3352471,284730,12144,1591517596,2209837,33950336,35728
123417.78,45,262144,64,83910,5529182166,121,17,585,2578746,41,19977,16,67,13,101420,125811516,1172,1,66,12774,13488229,2,838524,585,38977213,149727019,1673948814,585,2923,2,1,2,2,1277,1,1665442204,1619713959,1380776321,125314817,125314817,2,1,5513851948,73389,73389,2,2,2,125314817,27,1,3,181924,93050263,3435389,287979,12708,1665442204,2290767,35534200,35728
128516.74,45,262144,64,87455,5762834546,122,17,585,2657435,41,21000,16,67,13,101420,126076968,1172,1,66,13294,13711259,2,838524,585,40258955,154294882,1742451182,585,2923,2,1,2,2,1277,1,1733599644,1687925232,1396540645,130620630,130637014,2,1,5747307720,73389,73389,2,2,2,130620630,27,1,3,183229,95637594,3533023,290956,13228,1733599644,2366479,36717326,35728
133892.38,45,262144,64,90745,5979751114,123,17,585,2730039,41,21941,16,67,13,101420,126318288,1172,1,66,13780,13920273,2,838524,585,42196189,158989804,1806479113,585,2923,2,1,2,2,1277,1,1797300636,1751359627,1439356956,135541419,135557803,2,1,5963822436,73389,73389,2,2,2,135541419,27,1,3,189003,97861706,3632262,294266,13714,1797300636,2435773,38554701,35728
138993.78,45,262144,64,93870,6185612922,123,17,585,2807232,41,22803,16,67,13,101420,126318288,1172,1,66,14236,14130072,2,838524,585,43412254,163855096,1866563033,585,2923,2,1,2,2,1277,1,1857069468,1811537081,1470997338,140234991,140234991,2,1,6170339604,73389,73389,2,2,2,140234991,27,1,3,190795,100712864,3720281,297560,14170,1857069468,2509672,39682180,35728
144047.40,45,262144,64,96833,6380857898,124,18,585,2894003,41,23639,16,67,13,101420,126318288,1172,1,66,14672,14356454,2,838524,585,45330070,168849456,1924139465,585,2923,2,1,2,2,1277,1,1914347932,1868560051,1675586407,144666419,144682803,2,1,6365322436,73389,73389,2,2,2,144666419,27,1,3,194493,103251077,3839392,311835,14607,1914347932,2582168,41481029,35728
149076.61,45,262144,64,99710,6570466778,124,18,585,2962945,41,24452,16,67,13,101420,126571674,1172,1,66,15095,14751815,2,838524,585,46577195,174164345,1979735659,585,2923,2,1,2,2,1277,1,1969660316,1924042658,1711948193,148983159,148983159,2,1,6555258996,73389,73389,2,2,2,148983159,27,1,3,195515,105812139,3916638,314974,15029,1969660316,2647971,42649975,35728
154138.45,45,262144,64,103232,6802611830,125,18,585,3044573,41,25467,16,67,13,101420,126837126,1172,1,66,15613,15019272,2,838524,585,48331308,178926233,2047973190,585,2923,2,1,2,2,1277,1,2037555612,1991856039,1731443465,154248012,154264396,2,1,6786912528,73389,73389,2,2,2,154248012,27,1,3,196642,108302766,4018227,318414,15547,2037555612,2726159,44301073,35728
159176.34,45,262144,64,109169,7193822678,126,19,585,3161480,41,27143,16,67,13,101420,126837126,1172,1,66,16484,15168082,2,838524,585,50537308,183649683,2162680333,585,2923,2,1,2,2,1277,1,2151719324,2106229998,1938471719,163151828,163151828,2,1,7178680432,73389,73389,2,2,2,163151828,27,1,3,200868,110744498,4164774,323378,16418,2151719324,2838102,46360003,35728
164269.04,45,262144,64,118847,7831530962,127,19,585,3319733,41,29835,16,67,13,101420,127102578,1172,1,66,17904,15232755,2,838524,585,53728813,187798760,2349619089,585,2923,2,1,2,2,1277,1,2337841564,2292629026,1985829588,177648177,177648177,2,1,7816519788,73389,73389,2,2,2,177648177,27,1,3,205339,112909103,4297438,330205,17838,2337841564,2989528,49419429,35728
169450.09,45,262144,64,123102,8111713902,128,19,585,3441996,41,31053,16,67,13,101420,127102578,1172,1,66,18533,15329798,2,838524,585,56647831,193054515,2432480206,585,2923,2,1,2,2,1277,1,2420285852,2374462686,2069409313,184010758,184027142,2,1,8096473352,73389,73389,2,2,2,184010758,27,1,3,210130,115366275,4430147,346067,18467,2420285852,3095929,52204355,35728
174595.74,45,262144,64,126851,8359001078,129,19,585,3536792,41,32129,16,67,13,101420,127368030,1172,1,66,19084,15641848,2,838524,585,58183121,198018117,2505065739,585,2923,2,1,2,2,1277,1,2492506524,2446850667,2087490985,189633900,189633900,2,1,8343891600,73389,73389,2,2,2,189633900,27,1,3,211597,117973850,4516684,349159,19018,2492506524,3187633,53652772,35728
179677.47,45,262144,64,130040,8569057190,129,19,585,3616803,41,32995,16,67,13,101420,127368030,1172,1,66,19551,15752166,2,838524,585,59738602,202627745,2566595134,585,2923,2,1,2,2,1277,1,2553717148,2508251554,2191924341,194409392,194409392,2,1,8553292352,73389,73389,2,2,2,194393008,27,1,3,213195,120328026,4591942,351848,19485,2553717148,3264955,55132403,35728
184809.45,45,262144,64,133537,8799298390,130,19,585,3707597,41,34008,16,67,13,101420,127368030,1172,1,66,20065,15951006,2,838524,585,61519658,207452021,2634314513,585,2923,2,1,2,2,1277,1,2621088156,2575578329,2383596710,199635444,199651828,2,1,8783959536,73389,73389,2,2,2,199635444,27,1,3,216275,122891508,4702331,361323,19999,2621088156,3346274,56802984,35728
191099.54,45,262144,64,137461,9057788914,130,19,585,3799869,41,35076,16,67,13,101420,127368030,1172,1,66,20642,16090767,2,838524,585,63155896,213477990,2710465609,585,2923,2,1,2,2,1277,1,2696847772,2651156547,2399321682,205498313,205514697,2,1,9041925772,73389,73389,2,2,2,205498313,27,1,3,216997,126163205,4787575,365067,20577,2696847772,3434802,58353960,35728
196167.03,45,262144,64,141139,9300423034,131,19,585,3874169,41,36127,16,67,13,101420,127621416,1172,1,66,21183,16305151,2,838524,585,64804935,218452990,2781601097,585,2923,2,1,2,2,1277,1,2767626652,2721987266,2465744515,211023151,211039535,2,1,9285018644,73389,73389,2,2,2,211023151,27,1,3,220738,128888928,4886575,368152,21117,2767626652,3506017,59904257,35728
201207.75,45,262144,64,144897,9548034582,132,19,585,3955344,41,37215,16,67,13,101420,127886868,1172,1,66,21736,16589248,2,838524,585,66539465,223463713,2854450217,585,2923,2,1,2,2,1277,1,2840109468,2794425303,2603122837,216648452,216664836,2,1,9532531888,73389,73389,2,2,2,216648452,27,1,3,222923,131411307,4961532,374861,21670,2840109468,3580483,61564178,35728
206258.78,45,262144,64,149092,9824550814,132,19,585,4041498,41,38358,16,67,13,101420,127886868,1172,1,66,22353,16720654,2,838524,585,68551922,228425097,2935727635,585,2923,2,1,2,2,1277,1,2920980892,2875238134,2665436742,222943338,222943338,2,1,9809506872,73389,73389,2,2,2,222943338,27,1,3,226129,133926069,5045555,377805,22287,2920980892,3663693,63492416,35728
211286.15,45,262144,64,153533,10116923450,133,19,585,4142141,41,39624,16,67,13,101420,127886868,1172,1,66,23003,16812109,2,838524,585,70733158,233420157,3021349564,585,2923,2,1,2,2,1277,1,3006177692,2960757403,2781309315,229584447,229584447,2,1,10101715668,73389,73389,2,2,2,229584447,27,1,3,228624,136186509,5138389,381053,22937,3006177692,3761088,65581492,35728
216296.66,45,262144,64,162926,10735953974,135,19,585,4284968,41,42295,16,67,13,101420,128152320,1172,1,66,24383,16972025,2,838524,585,73640100,237828340,3203018874,585,2923,2,1,2,2,1277,1,3187057052,3141651600,2907635158,243646620,243663004,2,1,10720451280,73389,73389,2,2,2,243646620,27,1,3,236255,138358110,5304587,385360,24317,3187057052,3899608,68322383,35728
221311.70,45,262144,64,186027,12258130122,138,19,585,4529476,41,48759,16,67,13,101420,128683224,1172,1,66,27776,17015988,2,838524,585,79726770,241328795,3649549302,585,2923,2,1,2,2,1277,1,3631784348,3586618665,3155032306,278248235,278248235,2,1,12242201444,73389,73389,2,2,2,278231851,27,1,3,254087,139945003,5593501,391399,27710,3631784348,4138077,74120925,35728
226361.28,45,262144,64,201571,13282396198,141,19,585,4726290,41,53163,16,67,13,101420,129214128,1172,1,66,30059,17076736,2,838524,585,86262473,245596454,3950028072,585,2923,2,1,2,2,1277,1,3931021724,3886034626,3195293709,301525520,301525520,2,1,13267122880,73389,73389,2,2,2,301525520,27,1,3,263224,141910411,5793267,402743,29993,3931021724,4323547,80458288,35728
231463.90,45,262144,64,205510,13541869762,142,20,585,4822653,41,54294,16,67,13,101420,129214128,1172,1,66,30634,17160733,2,838524,585,88101517,250248136,4025909354,585,2923,2,1,2,2,1277,1,4006519196,3961875948,3216503417,307412965,307429349,2,1,13526170460,73389,73389,2,2,2,307412965,27,1,3,268562,144336009,5910457,406390,30569,4006519196,4416263,82179253,35728
236924.82,45,262144,64,208768,13756447858,142,20,585,4909030,41,55182,16,67,13,101420,129214128,1172,1,66,31116,17421144,2,838524,585,89441619,255070426,4089273780,585,2923,2,1,2,2,1277,1,4069564828,4024608500,3237706458,312303145,312303145,2,1,13741338380,73389,73389,2,2,2,312303145,27,1,3,270213,147529208,5989535,409363,31050,4069564828,4499667,83440548,35728
242829.50,45,262144,64,211687,13948869580,143,21,585,4983939,41,56034,16,67,13,101420,129479580,1172,1,66,31544,17691327,2,838524,585,90957427,260319650,4145663636,585,2923,2,1,2,2,1277,1,4125663644,4080863321,3271453987,316669037,316691454,2,1,13933437628,73389,73389,2,2,2,316669037,27,1,3,271931,150806925,6076784,412023,31478,4125663644,4571916,84869351,35728
248550.81,45,262144,64,214662,14144961318,143,21,585,5061107,41,56844,16,67,13,101420,129479580,1172,1,66,31983,17976354,2,838524,585,92379882,265589974,4203499425,585,2923,2,1,2,2,1277,1,4183204252,4138133874,3293329977,321116849,321139266,2,1,14129141356,73389,73389,2,2,2,321116849,27,1,3,273380,154390933,6147624,422775,31917,4183204252,4638332,86220322,35728
254311.95,45,262144,64,217929,14360008578,144,22,585,5126563,41,57791,16,67,13,101420,129479580,1172,1,66,32460,18389097,2,838524,585,94339357,272332860,4266344547,585,2923,2,1,2,2,1277,1,4245725596,4201092932,3361231425,326015221,326015221,2,1,14344669724,73389,73389,2,2,2,326015221,27,1,3,277234,157981738,6257972,425820,32394,4245725596,4700743,88068900,35728
261671.29,45,262144,64,221263,14579832862,144,22,585,5201806,41,58700,16,67,13,101420,129479580,1172,1,66,32952,18970022,2,838524,585,95946899,279234211,4331162025,585,2923,2,1,2,2,1277,1,4310213020,4265379132,3401752596,331009738,331009738,2,1,14564428472,73389,73389,2,2,2,331009738,27,1,3,277889,162660860,6338683,429291,32886,4310213020,4772515,89594805,35728
267085.35,45,262144,64,224438,14788983536,145,22,585,5277243,41,59619,16,67,13,101420,129745032,1172,1,66,33420,19271437,2,838524,585,97683972,284557321,4392825003,585,2923,2,1,2,2,1277,1,4371554716,4326484415,3672693911,335752462,335768846,2,1,14773108328,73389,73389,2,2,2,335752462,27,1,3,280896,165656734,6451511,432807,33354,4371554716,4844436,91219328,35728
272481.52,45,262144,64,228145,15033506134,146,22,585,5358454,41,60687,16,67,13,101420,130010484,1172,1,66,33964,19529362,2,838524,585,99299506,289550590,4464489746,585,2923,2,1,2,2,1277,1,4442857884,4397913789,3791351623,341318260,341334644,2,1,15018003440,73389,73389,2,2,2,341318260,27,1,3,285287,168270286,6570418,442099,33898,4442857884,4916355,92716391,35728
277494.12,45,262144,64,240521,15848899298,148,22,585,5517400,41,64170,16,67,13,101420,130275936,1172,1,66,35783,19622017,2,838524,585,102468117,293639398,4703927246,585,2923,2,1,2,2,1277,1,4681277852,4636333079,3926565281,359838596,359854980,2,1,15832898224,73389,73389,2,2,2,359838596,27,1,3,291801,170464992,6742555,447653,35717,4681277852,5069747,95712724,35728
282522.34,45,262144,64,253276,16689323662,150,22,585,5691277,41,67758,16,67,13,101420,130541388,1172,1,66,37654,19697787,2,838524,585,106714976,298161753,4950209154,585,2923,2,1,2,2,1277,1,4926513564,4882016160,4224397337,378954789,378954789,2,1,16673289820,73389,73389,2,2,2,378938405,27,1,3,296418,172579500,6889942,454746,37588,4926513564,5236531,99812481,35728
287613.05,45,262144,64,257486,16966822934,150,22,585,5786454,41,68905,16,67,13,101420,130541388,1172,1,66,38275,19772373,2,838524,585,108277351,302672267,5032141294,585,2923,2,1,2,2,1277,1,5008040348,4963087444,4237496209,385249675,385266059,2,1,16950985700,73389,73389,2,2,2,385249675,27,1,3,298611,174709391,6993545,457917,38210,5008040348,5328537,101272218,35728
292733.96,45,262144,64,261619,17239010482,151,22,585,5878726,41,70089,16,67,13,101420,130541388,1172,1,66,38879,19964372,2,838524,585,110640742,307572915,5111575964,585,2923,2,1,2,2,1277,1,5087076764,5042666813,4448783707,391448416,391448416,2,1,17223009408,73389,73389,2,2,2,391432032,27,1,3,304522,177045995,7112372,460803,38813,5087076764,5417923,103515085,35728
297816.47,45,262144,64,265755,17511660090,152,22,585,5968143,41,71273,16,67,13,101420,130806840,1172,1,66,39488,20156976,2,838524,585,112842568,312492073,5191801855,585,2923,2,1,2,2,1277,1,5166899612,5122362738,4475891135,397644998,397644998,2,1,17496379912,73389,73389,2,2,2,397644998,27,1,3,307531,179485555,7216146,463841,39422,5166899612,5504302,105614389,35728
304380.39,45,262144,64,269679,17770150614,153,22,585,6052101,41,72375,16,67,13,101420,130806840,1172,1,66,40065,20500707,2,838524,585,114675659,318456817,5267819187,585,2923,2,1,2,2,1277,1,5242528156,5197901255,4800846054,403532443,403532443,2,1,17754706596,73389,73389,2,2,2,403516059,27,1,3,311219,182965489,7332321,467803,39999,5242528156,5584298,107328930,35728
310646.10,45,262144,64,273644,18031328114,153,22,585,6144485,41,73482,16,67,13,101420,130806840,1172,1,66,40647,20778105,2,838524,585,116542516,324325138,5344633097,585,2923,2,1,2,2,1277,1,5318943132,5274223263,4829080335,409460848,409477232,2,1,18016277312,73389,73389,2,2,2,409460848,27,1,3,314784,186022387,7476498,472213,40582,5318943132,5672272,109052679,35728
316129.85,45,262144,64,277501,18285693178,154,22,585,6227342,41,74586,16,67,13,101420,131072292,1172,1,66,41213,20968946,2,838524,585,118811726,330053018,5419067624,585,2923,2,1,2,2,1277,1,5392998812,5348627543,4896087182,415247830,415247830,2,1,18270904520,73389,73389,2,2,2,415247830,27,1,3,317426,188753886,7595536,480404,41147,5392998812,5746938,111203529,35728
321202.28,45,262144,64,280868,18507414698,154,22,585,6294506,41,75504,16,67,13,101420,131072292,1172,1,66,41710,21126587,2,838524,585,119797076,334440827,5484540054,585,2923,2,1,2,2,1277,1,5458141596,5413459912,4905616767,420285466,420285466,2,1,18492560504,73389,73389,2,2,2,420285466,27,1,3,318984,191484243,7676781,483294,41644,5458141596,5811212,112107474,35728
326222.39,45,262144,64,284306,18734054726,155,22,585,6364732,41,76497,16,67,13,101420,131337744,1172,1,66,42217,21370573,2,838524,585,121280325,339049051,5551332371,585,2923,2,1,2,2,1277,1,5524595100,5479758599,4976121146,425419247,425435631,2,1,18718446868,73389,73389,2,2,2,425419247,27,1,3,321441,194113267,7778012,486035,42151,5524595100,5878697,113489924,35728
331397.39,45,262144,64,288892,19036195534,156,22,585,6456938,41,77805,16,67,13,101420,131337744,1172,1,66,42886,21472204,2,838524,585,123851092,344162883,5639587951,585,2923,2,1,2,2,1277,1,5612413340,5568018312,5042328386,432295765,432312149,2,1,19021013660,73389,73389,2,2,2,432295765,27,1,3,329056,196455687,7913514,488948,42821,5612413340,5967990,115924468,35728
336471.99,45,262144,64,293575,19344693334,157,22,585,6552759,41,79136,16,67,13,101420,131337744,1172,1,66,43579,21628124,2,838524,585,125776491,348775678,5730734727,585,2923,2,1,2,2,1277,1,5703115164,5658324538,5125600179,439311547,439327931,2,1,19329708068,73389,73389,2,2,2,439311547,27,1,3,332389,198861264,8015386,491980,43513,5703115164,6060779,117748131,35728
341710.99,45,262144,64,298370,19660796618,157,22,585,6649095,41,80444,16,67,13,101420,131603196,1172,1,66,44283,21731303,2,838524,585,127841598,353747099,5823464124,585,2923,2,1,2,2,1277,1,5795389852,5750672944,5199115394,446497202,446497202,2,1,19645876888,73389,73389,2,2,2,446497202,27,1,3,333470,201332590,8101830,495269,44218,5795389852,6153826,119726107,35728
346833.70,45,262144,64,302512,19933573990,158,22,585,6739395,41,81627,16,67,13,101420,131603196,1172,1,66,44890,21938928,2,838524,585,129372639,358468007,5903425084,585,2923,2,1,2,2,1277,1,5874950556,5830460371,5232707738,452679559,452695943,2,1,19917900596,73389,73389,2,2,2,452679559,27,1,3,335136,203896886,8185011,498323,44824,5874950556,6241072,121174394,35728
352087.80,45,262144,64,306108,20170568706,159,22,585,6820442,41,82660,16,67,13,101420,131868648,1172,1,66,45416,22126313,2,838524,585,130853643,363674052,5972849173,585,2923,2,1,2,2,1277,1,5944025500,5899686508,5254095663,458083676,458083676,2,1,20155681744,73389,73389,2,2,2,458083676,27,1,3,337446,206726838,8257348,500921,45351,5944025500,6319521,122583355,35728
357188.29,45,262144,64,309563,20398322846,159,22,585,6905574,41,83606,16,67,13,101420,131868648,1172,1,66,45923,22284432,2,838524,585,132334299,368305901,6039513364,585,2923,2,1,2,2,1277,1,6010347932,5966272620,5294242050,463258417,463258417,2,1,20383370348,73389,73389,2,2,2,463258417,27,1,3,341584,209606113,8346776,506065,45857,6010347932,6399509,123974403,35728
362312.47,45,262144,64,313188,20636952654,160,23,585,6992758,41,84650,16,67,13,101420,131868648,1172,1,66,46456,22442188,2,838524,585,133543910,373040274,6109732474,585,2923,2,1,2,2,1277,1,6080209308,6036070319,5304328652,468681077,468681077,2,1,20621967388,73389,73389,2,2,2,468681077,27,1,3,343677,212366533,8417899,508736,46390,6080209308,6484022,125112371,35728
