timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
61318.10,36,262144,64,52685,3471924968,116,6,585,2317293,11,11187,49,67,11,903879,125280612,1172,1,66,8185,9720700,2,925316,585,23233275,94432753,1069470993,585,2951,2,1,2,2,2354,1,1064083868,1018280374,561981669,78545096,78561480,2,1,3455984224,73389,73389,2,2,2,78545096,45,1,3,64875,80141967,2158267,297046,8120,1064083868,2020247,21069846,16551
66415.54,36,262144,64,56404,3716727226,117,6,585,2415277,11,12258,49,67,11,903879,125280612,1172,1,66,8731,9845909,2,925316,585,25487809,99740877,1141401456,585,2951,2,1,2,2,2354,1,1135649180,1089825562,633210059,84115212,84131596,2,1,3701069328,73389,73389,2,2,2,84115212,45,1,3,67213,82815437,2257878,302149,8666,1135649180,2113128,23223682,16551
71553.78,36,262144,64,59577,3925734762,117,6,585,2496660,11,13122,49,67,11,903879,125280612,1172,1,66,9200,10079243,2,925316,585,26812391,104871270,1203056300,585,2951,2,1,2,2,2354,1,1196990876,1150943852,661657895,88874320,88874320,2,1,3909749184,73389,73389,2,2,2,88857936,45,1,3,68708,85702633,2334419,304650,9134,1196990876,2192010,24471539,16551
76607.33,36,262144,64,62821,4139660806,118,7,585,2572885,11,14061,49,67,11,903879,125546064,1172,1,66,9673,10394995,2,925316,585,28104622,109294390,1265367336,585,2951,2,1,2,2,2354,1,1258987932,1213486311,683432197,93737765,93737765,2,1,4124461660,73389,73389,2,2,2,93737765,45,1,3,69529,88521214,2392962,312639,9607,1258987932,2260246,25705305,16551
81899.27,36,262144,64,65973,4347292086,118,7,585,2639285,11,14922,49,67,11,903879,125546064,1172,1,66,10140,10681821,2,925316,585,29239877,113928575,1326892641,585,2951,2,1,2,2,2354,1,1320198556,1274137735,712649903,98447721,98464105,2,1,4331699724,73389,73389,2,2,2,98447721,45,1,3,70104,91457602,2460763,315530,10074,1320198556,2323755,26772549,16551
86985.29,36,262144,64,70245,4628589138,119,7,585,2726040,11,16140,49,67,11,903879,125546064,1172,1,66,10765,10981600,2,925316,585,31224312,118988487,1409217028,585,2951,2,1,2,2,2354,1,1402118556,1356475607,764438883,104843070,104843070,2,1,4613095080,73389,73389,2,2,2,104843070,45,1,3,73644,93896832,2576421,319221,10699,1402118556,2406819,28641257,16551
92023.71,36,262144,64,73812,4863948762,120,7,585,2801041,11,17169,49,67,11,903879,125811516,1172,1,66,11290,11164725,2,925316,585,33321335,124434151,1478377006,585,2951,2,1,2,2,2354,1,1470931356,1425184478,971397612,110187684,110204068,2,1,4848258096,73389,73389,2,2,2,110187684,45,1,3,81179,96662416,2703249,322187,11224,1470931356,2478854,30611441,16551
97178.73,36,262144,64,77404,5100415882,120,7,585,2880459,11,18147,49,67,11,903879,125811516,1172,1,66,11817,11286064,2,925316,585,34612059,128877535,1547803316,585,2951,2,1,2,2,2354,1,1540006300,1494354343,1074337524,115569384,115569384,2,1,5085052896,73389,73389,2,2,2,115569384,45,1,3,83341,98967289,2778324,324807,11751,1540006300,2555652,31826537,16551
102239.81,36,262144,64,81318,5358251046,121,7,585,2962911,11,19272,49,67,11,903879,125811516,1172,1,66,12393,11484265,2,925316,585,36247518,133781117,1623679212,585,2951,2,1,2,2,2354,1,1615503772,1569673905,1104396762,121424061,121440445,2,1,5342658684,73389,73389,2,2,2,121424061,45,1,3,84934,101643814,2875938,328451,12327,1615503772,2634460,33364120,16551
107376.12,36,262144,64,84336,5557100502,121,7,585,3037507,11,20094,49,67,11,903879,125811516,1172,1,66,12834,11631914,2,925316,585,37664107,138570999,1681785358,585,2951,2,1,2,2,2354,1,1673306524,1627842807,1134068724,125937409,125953793,2,1,5541245996,73389,73389,2,2,2,125937409,45,1,3,87147,104237901,2963388,332176,12769,1673306524,2705331,34692655,16551
112453.89,36,262144,64,86715,5714072454,122,7,585,3100018,11,20799,49,67,11,903879,126076968,1172,1,66,13183,12050067,2,925316,585,39078533,143605887,1727772515,585,2951,2,1,2,2,2354,1,1719050652,1673687283,1161587109,129516869,129533253,2,1,5698742236,73389,73389,2,2,2,129516869,45,1,3,88291,106615788,3041931,335186,13117,1719050652,2764832,36028601,16551
117476.81,36,262144,64,89694,5910366006,122,7,585,3176006,11,21611,49,67,11,903879,126076968,1172,1,66,13624,12336227,2,925316,585,40244599,147857601,1785872142,585,2951,2,1,2,2,2354,1,1776853404,1731081703,1281545860,133981065,133981065,2,1,5895166860,73389,73389,2,2,2,133981065,45,1,3,90959,109143455,3137755,338703,13558,1776853404,2837303,37099534,16551
122559.46,36,262144,64,92584,6100802722,123,7,585,3250203,11,22455,49,67,11,903879,126318288,1172,1,66,14047,12656629,2,925316,585,41962772,152552145,1841599858,585,2951,2,1,2,2,2354,1,1832296860,1786717254,1550781553,138305997,138322381,2,1,6085463868,73389,73389,2,2,2,138305997,45,1,3,92899,111611815,3230890,342020,13981,1832296860,2908183,38723301,16551
127622.50,36,262144,64,97338,6414219030,124,7,585,3351543,11,23805,49,67,11,903879,126571674,1172,1,66,14746,12903766,2,925316,585,43903284,156820177,1933661297,585,2951,2,1,2,2,2354,1,1923916188,1878296573,1584494843,145426116,145442500,2,1,6398749104,73389,73389,2,2,2,145426116,45,1,3,96148,114065233,3344118,346837,14680,1923916188,3004706,40550108,16551
132657.16,36,262144,64,107456,7081028606,125,7,585,3502154,11,26619,49,67,11,903879,126837126,1172,1,66,16233,13057389,2,925316,585,47474455,161552545,2129415214,585,2951,2,1,2,2,2354,1,2118820252,2073238158,1799714752,160575666,160592050,2,1,7065329304,73389,73389,2,2,2,160575666,45,1,3,102851,116233819,3526945,353522,16167,2118820252,3148632,43937416,16551
137765.96,36,262144,64,112067,7384807814,126,7,585,3610485,11,27933,49,67,11,903879,126837126,1172,1,66,16910,13177955,2,925316,585,49397556,165982863,2218722637,585,2951,2,1,2,2,2354,1,2207687068,2162009143,2088566148,167484952,167501336,2,1,7369337888,73389,73389,2,2,2,167484952,45,1,3,106045,118548664,3631152,357025,16845,2207687068,3253460,45756763,16551
142962.29,36,262144,64,115820,7632091682,127,7,585,3701321,11,29010,49,67,11,903879,127102578,1172,1,66,17461,13469896,2,925316,585,51378623,170854951,2291312035,585,2951,2,1,2,2,2354,1,2279907740,2234363095,2183371412,173102061,173118445,2,1,7616490684,73389,73389,2,2,2,173102061,45,1,3,109642,121153335,3717239,359952,17396,2279907740,3341369,47651609,16551
148390.86,36,262144,64,119486,7873673918,127,7,585,3810241,11,30009,49,67,11,903879,127102578,1172,1,66,18002,13627003,2,925316,585,53321364,176289698,2362450373,585,2951,2,1,2,2,2354,1,2350686620,2304957070,2212393074,178604482,178604482,2,1,7857876312,73389,73389,2,2,2,178588098,45,1,3,113156,123830889,3803811,377082,17936,2350686620,3433159,49507370,16551
153490.39,36,262144,64,123362,8129018714,128,7,585,3907536,11,31122,49,67,11,903879,127102578,1172,1,66,18569,13777419,2,925316,585,55121540,181231849,2437149271,585,2951,2,1,2,2,2354,1,2425004444,2379589573,2294967970,184410007,184410007,2,1,8114040308,73389,73389,2,2,2,184410007,45,1,3,117326,126477506,3909569,380206,18503,2425004444,3527330,51200900,16551
159217.22,36,262144,64,126850,8358935542,129,7,585,3990623,11,32127,49,67,11,903879,127368030,1172,1,66,19084,14009368,2,925316,585,56247646,186369596,2505002220,585,2951,2,1,2,2,2354,1,2492506524,2446832471,2319451007,189617516,189633900,2,1,8343170704,73389,73389,2,2,2,189617516,45,1,3,117972,129156109,3984107,382924,19018,2492506524,3607699,52252612,16551
164942.48,36,262144,64,130857,8622865554,129,7,585,4077415,11,33222,49,67,11,903879,127368030,1172,1,66,19670,14250961,2,925316,585,57819651,191820379,2582197774,585,2951,2,1,2,2,2354,1,2569314716,2523954147,2676406890,195627841,195644225,2,1,8607625004,73389,73389,2,2,2,195627841,45,1,3,119980,132329145,4078431,386094,19604,2569314716,3691321,53730438,16551
170075.87,36,262144,64,134447,8859201602,130,7,585,4149931,11,34254,49,67,11,903879,127368030,1172,1,66,20196,14574798,2,925316,585,58943967,196379329,2651485804,585,2951,2,1,2,2,2354,1,2638258588,2593102579,2698283377,201001349,201001349,2,1,8844059356,73389,73389,2,2,2,201001349,45,1,3,120840,135327259,4151733,388876,20130,2638258588,3761055,54781287,16551
175257.38,36,262144,64,139077,9164491446,131,7,585,4246253,11,35571,49,67,11,903879,127621416,1172,1,66,20879,14692699,2,925316,585,61235630,201784639,2741446114,585,2951,2,1,2,2,2354,1,2727780764,2682296349,2790269123,207941244,207941244,2,1,9149414736,73389,73389,2,2,2,207941244,45,1,3,122134,137991386,4241475,392031,20813,2727780764,3854222,56983553,16551
180333.11,36,262144,64,143873,9480394814,131,7,585,4348781,11,36879,49,67,11,903879,127621416,1172,1,66,21584,14831095,2,925316,585,63276690,206575344,2834305470,585,2951,2,1,2,2,2354,1,2820186524,2774661144,2869449325,215120866,215120866,2,1,9465318104,73389,73389,2,2,2,215120866,45,1,3,124282,140403631,4337136,395277,21518,2820186524,3953504,58929258,16551
185359.22,36,262144,64,149056,9822191518,132,7,585,4464438,11,38349,49,67,11,903879,127886868,1172,1,66,22347,14951845,2,925316,585,65827249,211495774,2934798465,585,2951,2,1,2,2,2354,1,2920194460,2874562178,3046937543,222877802,222894186,2,1,9806623288,73389,73389,2,2,2,222877802,45,1,3,128970,142590379,4459442,403473,22281,2920194460,4060965,61357403,16551
190374.94,36,262144,64,170734,11250579034,136,7,585,4704016,11,44481,49,67,11,903879,128417772,1172,1,66,25530,15008174,2,925316,585,72051147,215341312,3353692258,585,2951,2,1,2,2,2354,1,3337396636,3292028869,3662714060,255345623,255362007,2,1,11235207412,73389,73389,2,2,2,255345623,45,1,3,138008,144303802,4688568,413664,25464,3337396636,4290352,67352756,16551
195458.77,36,262144,64,192924,12712520982,140,7,585,4949852,11,50751,49,67,11,903879,128948676,1172,1,66,28790,15050340,2,925316,585,78084941,218712328,3782718861,585,2951,2,1,2,2,2354,1,3764691356,3719442340,3698617187,288575300,288575300,2,1,12696592304,73389,73389,2,2,2,288558916,45,1,3,148197,146011252,4939583,420248,28724,3764691356,4529604,73134616,16551
200541.22,36,262144,64,197026,12982942366,140,7,585,5052191,11,51870,49,67,11,903879,128948676,1172,1,66,29392,15156249,2,925316,585,79628589,222999513,3862024476,585,2951,2,1,2,2,2354,1,3843596700,3798459041,3712027219,294722730,294722730,2,1,12967079224,73389,73389,2,2,2,294706346,45,1,3,148881,148276774,5018042,423913,29326,3843596700,4628278,74600144,16551
206301.89,36,262144,64,200813,13232454458,141,7,585,5145939,11,52956,49,67,11,903879,129214128,1172,1,66,29950,15300834,2,925316,585,81358629,228209988,3935535625,585,2951,2,1,2,2,2354,1,3916734876,3871467896,3756427793,300388991,300388991,2,1,13217115604,73389,73389,2,2,2,300388991,45,1,3,149133,151183286,5102436,427610,29884,3916734876,4718329,76245063,16551
211384.71,36,262144,64,203891,13435236074,141,7,585,5218237,11,53796,49,67,11,903879,129214128,1172,1,66,30400,15561207,2,925316,585,82452573,232845681,3994819803,585,2951,2,1,2,2,2354,1,3975717276,3930749860,3771474862,304984259,305000643,2,1,13419307396,73389,73389,2,2,2,304984259,45,1,3,150596,153903989,5166475,430217,30334,3975717276,4788020,77275045,16551
216989.16,36,262144,64,207422,13667705498,142,7,585,5301944,11,54816,49,67,11,903879,129214128,1172,1,66,30917,15764390,2,925316,585,84730003,238645018,4063060399,585,2951,2,1,2,2,2354,1,4043612572,3998657569,3840768418,310275847,310292231,2,1,13652137268,73389,73389,2,2,2,310275847,45,1,3,154399,157254787,5278201,433412,30852,4043612572,4868532,79439734,16551
222594.17,36,262144,64,210759,13887726390,143,7,585,5374749,11,55779,49,67,11,903879,129479580,1172,1,66,31407,16066843,2,925316,585,86358321,244529796,4127475904,585,2951,2,1,2,2,2354,1,4107706780,4063000800,3872501440,315286748,315286748,2,1,13872616912,73389,73389,2,2,2,315286748,45,1,3,154587,160726616,5350813,436638,31341,4107706780,4938111,80996863,16551
228519.80,36,262144,64,214298,14120985554,143,7,585,5446937,11,56745,49,67,11,903879,129479580,1172,1,66,31926,16629460,2,925316,585,88377838,250999629,4195975201,585,2951,2,1,2,2,2354,1,4175864220,4131187728,3939269173,320576177,320592561,2,1,14105351788,73389,73389,2,2,2,320576177,45,1,3,155534,164617057,5440994,440068,31861,4175864220,5006869,82925587,16551
236208.30,36,262144,64,218424,14392714350,144,9,585,5543075,11,57924,49,67,11,903879,129479580,1172,1,66,32535,17075851,2,925316,585,90137086,258446760,4276077936,585,2951,2,1,2,2,2354,1,4255555996,4210666538,3972308388,326758534,326758534,2,1,14376654600,73389,73389,2,2,2,326742150,45,1,3,157365,169176891,5543002,444512,32469,4255555996,5098563,84583327,16551
241280.45,36,262144,64,221886,14620927242,144,9,585,5621839,11,58869,49,67,11,903879,129479580,1172,1,66,33043,17360980,2,925316,585,91354893,262933321,4343136455,585,2951,2,1,2,2,2354,1,4322271644,4277366385,3983329108,331933275,331949659,2,1,14605064100,73389,73389,2,2,2,331933275,45,1,3,158239,171927526,5628034,451725,32978,4322271644,5170114,85715429,16551
246306.36,36,262144,64,226959,14955249534,145,10,585,5718584,11,60308,49,67,11,903879,129745032,1172,1,66,33790,17507308,2,925316,585,93151947,267928830,4441388479,585,2951,2,1,2,2,2354,1,4420051356,4375064360,4262164092,339544914,339544914,2,1,14939976216,73389,73389,2,2,2,339544914,45,1,3,162375,174584879,5758473,455501,33724,4420051356,5263083,87382116,16551
251359.21,36,262144,64,246122,16217824598,149,11,585,5935338,11,65754,49,67,11,903879,130275936,1172,1,66,36605,17577751,2,925316,585,100607202,273274093,4811871091,585,2951,2,1,2,2,2354,1,4789019036,4744185239,4423667499,368228475,368244859,2,1,16202052900,73389,73389,2,2,2,368228475,45,1,3,173277,176352898,5997396,460715,36539,4789019036,5474623,94597995,16551
256518.75,36,262144,64,251504,16572662966,149,11,585,6053265,11,67221,49,67,11,903879,130275936,1172,1,66,37395,17725768,2,925316,585,102816838,277991033,4916049024,585,2951,2,1,2,2,2354,1,4892696988,4847913998,4486718434,376288515,376304899,2,1,16556694660,73389,73389,2,2,2,376288515,45,1,3,179070,178767637,6138857,464809,37330,4892696988,5588456,96666288,16551
261595.56,36,262144,64,256123,16876966462,150,11,585,6151030,11,68537,49,67,11,903879,130541388,1172,1,66,38072,17826678,2,925316,585,105461179,283609345,5005222837,585,2951,2,1,2,2,2354,1,4981432732,4936821362,4705566291,383222377,383222377,2,1,16861784588,73389,73389,2,2,2,383222377,45,1,3,186625,181235388,6274938,468289,38007,4981432732,5682741,99175729,16551
266702.76,36,262144,64,260397,17158394586,151,11,585,6239194,11,69758,49,67,11,903879,130541388,1172,1,66,38703,18002684,2,925316,585,107483317,288781695,5088212129,585,2951,2,1,2,2,2354,1,5064008092,5019079889,4806920820,389617726,389617726,2,1,17143179944,73389,73389,2,2,2,389617726,45,1,3,189688,183915972,6340998,471103,38637,5064008092,5768091,101131443,16551
272316.54,36,262144,64,264288,17414987874,152,11,585,6319926,11,70872,49,67,11,903879,130806840,1172,1,66,39274,18275654,2,925316,585,108838468,293474679,5163430263,585,2951,2,1,2,2,2354,1,5138850204,5094108201,4818152938,395437476,395453860,2,1,17399248944,73389,73389,2,2,2,395437476,45,1,3,190508,187069447,6419454,474560,39208,5138850204,5845366,102408317,16551
279283.52,36,262144,64,268490,17691962858,152,11,585,6421531,11,72018,49,67,11,903879,130806840,1172,1,66,39892,18598753,2,925316,585,111586835,300980234,5244849441,585,2951,2,1,2,2,2354,1,5219852700,5175076671,4969696933,401732362,401748746,2,1,17676223928,73389,73389,2,2,2,401732362,45,1,3,195032,190680940,6562131,479072,39826,5219852700,5942459,105014263,16551
284490.89,36,262144,64,271863,17914077594,153,12,585,6498565,11,72996,49,67,11,903879,130806840,1172,1,66,40387,18791327,2,925316,585,113227318,305971847,5310060308,585,2951,2,1,2,2,2354,1,5284733340,5239955738,5018697230,406794574,406810958,2,1,17898961256,73389,73389,2,2,2,406794574,45,1,3,195803,193445467,6658442,482301,40321,5284733340,6016264,106558413,16551
289570.25,36,262144,64,275842,18176172598,154,12,585,6580442,11,74133,49,67,11,903879,130806840,1172,1,66,40971,18921002,2,925316,585,114956206,310939044,5386992100,585,2951,2,1,2,2,2354,1,5361279388,5316664000,5063113244,412755747,412755747,2,1,18161252868,73389,73389,2,2,2,412755747,45,1,3,199000,196062916,6755802,490028,40905,5361279388,6090414,108188978,16551
294755.44,36,262144,64,279406,18411070162,154,12,585,6649868,11,75107,49,67,11,903879,131072292,1172,1,66,41495,19125449,2,925316,585,116448911,315581663,5456020007,585,2951,2,1,2,2,2354,1,5429961116,5385325106,5091192458,418094328,418094328,2,1,18396150432,73389,73389,2,2,2,418094328,45,1,3,199197,198976685,6824655,492923,41429,5429961116,6156945,109612616,16551
299905.49,36,262144,64,283720,18695385178,155,12,585,6738880,11,76338,49,67,11,903879,131337744,1172,1,66,42129,19429625,2,925316,585,118463571,320775117,5539666500,585,2951,2,1,2,2,2354,1,5513191836,5468460316,5116534592,424544862,424561246,2,1,18679973928,73389,73389,2,2,2,424544862,45,1,3,203227,201624636,6900239,499535,42064,5513191836,6239345,111552464,16551
305175.93,36,262144,64,288569,19014761954,156,12,585,6841358,11,77718,49,67,11,903879,131337744,1172,1,66,42840,19590382,2,925316,585,120220134,325614885,5633316311,585,2951,2,1,2,2,2354,1,5606384028,5561783510,5153295987,431814596,431830980,2,1,18999842224,73389,73389,2,2,2,431814596,45,1,3,204482,204223212,6996693,502705,42775,5606384028,6338653,113212623,16551
310485.30,36,262144,64,293044,19309628266,156,12,585,6954547,11,78938,49,67,11,903879,131337744,1172,1,66,43499,19748665,2,925316,585,121558373,330145746,5719988861,585,2951,2,1,2,2,2354,1,5692629404,5648009470,5216532737,438519082,438519082,2,1,19294839608,73389,73389,2,2,2,438519082,45,1,3,204496,206905073,7068053,527489,43433,5692629404,6427058,114479360,16551
315703.03,36,262144,64,297034,19572709618,157,12,585,7038747,11,80079,49,67,11,903879,131603196,1172,1,66,44086,19916654,2,925316,585,123280753,335054744,5797312958,585,2951,2,1,2,2,2354,1,5769568668,5724900124,5285735913,444486288,444502672,2,1,19557396672,73389,73389,2,2,2,444486288,45,1,3,207597,209613183,7154205,530302,44020,5769568668,6508445,116115274,16551
320773.29,36,262144,64,300303,19788008610,158,12,585,7111132,11,81026,49,67,11,903879,131603196,1172,1,66,44565,20076142,2,925316,585,125000348,340318921,5860418462,585,2951,2,1,2,2,2354,1,5832352156,5787932487,5370115396,449384660,449384660,2,1,19772925040,73389,73389,2,2,2,449384660,45,1,3,210017,212275495,7239567,532660,44499,5832352156,6578472,117749417,16551
325951.91,36,262144,64,303697,20011499602,158,12,585,7186711,11,81951,49,67,11,903879,131603196,1172,1,66,45062,20365251,2,925316,585,126662033,345134619,5925893670,585,2951,2,1,2,2,2354,1,5897494940,5853241378,5464315644,454455064,454471448,2,1,19996022816,73389,73389,2,2,2,454455064,45,1,3,213957,214938992,7326838,535099,44996,5897494940,6651612,119323699,16551
330997.47,36,262144,64,307592,20268355034,159,13,585,7293371,11,83067,49,67,11,903879,131868648,1172,1,66,45637,20577997,2,925316,585,128800544,350349362,6001634771,585,2951,2,1,2,2,2354,1,5972861340,5928301067,5555703288,460291198,460307582,2,1,20252812712,73389,73389,2,2,2,460291198,45,1,3,217176,217504531,7427921,558359,45571,5972861340,6735012,121361430,16551
336779.90,36,262144,64,311832,20547554934,160,15,585,7388314,11,84279,49,67,11,903879,131868648,1172,1,66,46259,20806874,2,925316,585,131273826,356571137,6083440141,585,2951,2,1,2,2,2354,1,6054257052,6009958882,5611821047,466637395,466653779,2,1,20532045380,73389,73389,2,2,2,466637395,45,1,3,221043,220677111,7544681,561425,46193,6054257052,6826889,123717649,16551
341835.34,36,262144,64,315883,20814633982,160,15,585,7482971,11,85385,49,67,11,903879,131868648,1172,1,66,46852,20850648,2,925316,585,133284141,361976201,6161687374,585,2951,2,1,2,2,2354,1,6132113820,6088018287,6255580802,472719289,472719289,2,1,20799648716,73389,73389,2,2,2,472719289,45,1,3,231859,223150069,7693757,564524,46786,6132113820,6918447,125579604,16551
346893.98,36,262144,64,321064,21156034162,161,15,585,7592952,11,86850,49,67,11,903879,132134100,1172,1,66,47613,20969409,2,925316,585,134966798,366574273,6261917596,585,2951,2,1,2,2,2354,1,6231859612,6187804944,6419408956,480478384,480478384,2,1,21140328000,73389,73389,2,2,2,480462000,45,1,3,235717,225373456,7818122,569055,47547,6231859612,7023897,127139492,16551
