timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
67195.86,9,262144,64,51004,3360962596,116,1,585,2632519,3,10730,60,67,121398,125280612,1172,1,66,7940,10934817,2,164737,585,22755658,100429133,1037042267,585,15023,2,1,2,2,596,1,1031840156,985881663,640082289,76036629,76036629,2,1,3345611676,73389,73389,2,2,2,76036629,10,3,57286,72671735,2048470,266256,7874,1031840156,2366263,20708670,27257
72236.15,9,262144,64,55445,3653612750,117,1,585,2746149,3,11987,60,67,121398,125280612,1172,1,66,8593,11142604,2,164737,585,24306225,104699986,1123054166,585,15023,2,1,2,2,596,1,1117430172,1071324256,696216398,82683771,82700155,2,1,3638085924,73389,73389,2,2,2,82683771,10,3,60704,74988598,2143411,269613,8527,1117430172,2476536,22163670,27257
77382.87,9,262144,64,59026,3889358974,117,1,585,2835495,3,12972,60,67,121398,125280612,1172,1,66,9115,11335827,2,164737,585,26455768,110071983,1191826442,585,15023,2,1,2,2,596,1,1185849756,1140302894,795066217,88049087,88049087,2,1,3874159828,73389,73389,2,2,2,88049087,10,3,68156,77585386,2272026,272467,9049,1185849756,2563028,24185315,27257
82558.49,9,262144,64,62567,4123014662,118,1,585,2926629,3,13992,60,67,121398,125546064,1172,1,66,9635,11464145,2,164737,585,27815543,114699808,1260332342,585,15023,2,1,2,2,596,1,1254007196,1208587049,814821755,93360933,93360933,2,1,4107881052,73389,73389,2,2,2,93360933,10,3,71262,79834600,2360193,275432,9569,1254007196,2651197,25457252,27257
87765.83,9,262144,64,65959,4346374582,118,1,585,3010327,3,14919,60,67,121398,125546064,1172,1,66,10136,11661710,2,164737,585,30050213,120180415,1326330100,585,15023,2,1,2,2,596,1,1319674268,1273906021,894955911,98431337,98447721,2,1,4330978828,73389,73389,2,2,2,98431337,10,3,76904,82571856,2473081,278220,10070,1319674268,2732107,27579406,27257
92854.00,9,262144,64,69359,4570258790,119,1,585,3085645,3,15900,60,67,121398,125546064,1172,1,66,10637,11965595,2,164737,585,31120079,124494735,1392331264,585,15023,2,1,2,2,596,1,1385341340,1339375185,925024403,103509933,103526317,2,1,4554437052,73389,73389,2,2,2,103509933,10,3,79663,85542697,2560050,281424,10571,1385341340,2804221,28562039,27257
97899.48,9,262144,64,72631,4786019842,119,1,585,3178997,3,16791,60,67,121398,125546064,1172,1,66,11115,12480596,2,164737,585,32490322,129265006,1455298858,585,15023,2,1,2,2,596,1,1447993756,1402460651,956741587,108422530,108422530,2,1,4769870424,73389,73389,2,2,2,108406146,10,3,81102,88583704,2636119,310214,11049,1447993756,2868783,29857062,27257
103014.12,9,262144,64,76714,5055196042,120,1,585,3261773,3,17960,60,67,121398,125811516,1172,1,66,11717,12756353,2,164737,585,33820108,133933767,1534597340,585,15023,2,1,2,2,596,1,1526899100,1481083088,1067065445,114537192,114537192,2,1,5039636448,73389,73389,2,2,2,114537192,10,3,83313,90881576,2733040,313652,11651,1526899100,2948121,31090317,27257
108191.98,9,262144,64,80475,5302738746,121,1,585,3351081,3,19041,60,67,121398,125811516,1172,1,66,12268,12870235,2,164737,585,35092301,138657024,1607183723,585,15023,2,1,2,2,596,1,1599119772,1553521216,1177360907,120156460,120172844,2,1,5286884240,73389,73389,2,2,2,120156460,10,3,84674,93497012,2814310,327306,12202,1599119772,3023775,32280700,27257
113487.41,9,262144,64,84567,5572251384,121,1,585,3440836,3,20157,60,67,121398,125811516,1172,1,66,12868,13026770,2,164737,585,37056567,143922292,1686349575,585,15023,2,1,2,2,596,1,1677894044,1632307521,1217404392,126281473,126297857,2,1,5556384812,73389,73389,2,2,2,126281473,10,3,87030,96333785,2911732,330314,12803,1677894044,3110522,34148581,27257
118557.38,9,262144,64,88571,5836238174,122,1,585,3524253,3,21305,60,67,121398,126076968,1172,1,66,13458,13204842,2,164737,585,38535735,148177878,1763933397,585,15023,2,1,2,2,596,1,1755095452,1709407524,1245872196,132297831,132297831,2,1,5821104564,73389,73389,2,2,2,132297831,10,3,88423,98924014,2999224,334008,13392,1755095452,3190245,35541372,27257
123623.70,9,262144,64,91504,6029758390,123,1,585,3600101,3,22160,60,67,121398,126318288,1172,1,66,13888,13377524,2,164737,585,40276513,153054674,1820585912,585,15023,2,1,2,2,596,1,1811456412,1765947597,1330848788,136694332,136694332,2,1,6014550608,73389,73389,2,2,2,136694332,10,3,89970,101449392,3091078,338593,13822,1811456412,3261508,37188515,27257
128739.04,9,262144,64,94414,6221529958,123,1,585,3706339,3,22953,60,67,121398,126318288,1172,1,66,14315,13737867,2,164737,585,42267982,158254106,1876979308,585,15023,2,1,2,2,596,1,1867555228,1821998030,1479257260,141043840,141060224,2,1,6205928960,73389,73389,2,2,2,141043840,10,3,93303,104269093,3195662,372252,14250,1867555228,3334087,39074919,27257
134099.07,9,262144,64,97323,6413235990,124,1,585,3781031,3,23799,60,67,121398,126571674,1172,1,66,14745,14041228,2,164737,585,44376499,163891566,1933501624,585,15023,2,1,2,2,596,1,1923785116,1878066276,1544257238,145409732,145409732,2,1,6398028208,73389,73389,2,2,2,145409732,10,3,95172,107285959,3286541,375841,14679,1923785116,3405190,41092680,27257
139122.47,9,262144,64,100380,6614641350,124,1,585,3856823,3,24633,60,67,121398,126571674,1172,1,66,15193,14290284,2,164737,585,45934149,168929313,1992524340,585,15023,2,1,2,2,596,1,1982505372,1936929386,1576662383,149988616,149988616,2,1,6599499104,73389,73389,2,2,2,149988616,10,3,96958,109731138,3373493,379296,15127,1982505372,3477527,42562003,27257
144200.16,9,262144,64,105697,6965219878,125,1,585,3968824,3,26141,60,67,121398,126837126,1172,1,66,15975,14451121,2,164737,585,48086246,173597194,2095509611,585,15023,2,1,2,2,596,1,2085003676,2039375575,1663168244,157958544,157958544,2,1,6950175936,73389,73389,2,2,2,157958544,10,3,99258,112064504,3502617,383910,15909,2085003676,3584914,44584031,27257
149234.49,9,262144,64,116461,7674365710,127,1,585,4138176,3,29186,60,67,121398,127102578,1172,1,66,17556,14521328,2,164737,585,50926583,177594509,2303633454,585,15023,2,1,2,2,596,1,2292228508,2246710091,1819023469,174074750,174074750,2,1,7659289000,73389,73389,2,2,2,174074750,10,3,103620,114300966,3663612,393116,17490,2292228508,3745060,47263468,27257
154285.26,9,262144,64,120400,7933839274,127,1,585,4231281,3,30258,60,67,121398,127102578,1172,1,66,18135,14584001,2,164737,585,53611045,182491079,2379910017,585,15023,2,1,2,2,596,1,2368119196,2322569472,1844333908,179970387,179970387,2,1,7918697028,73389,73389,2,2,2,179970387,10,3,106289,116502158,3749410,395950,18069,2368119196,3835331,49862041,27257
159570.97,9,262144,64,124110,8178305094,128,1,585,4322215,3,31328,60,67,121398,127102578,1172,1,66,18679,14765837,2,164737,585,55749738,188093383,2451576701,585,15023,2,1,2,2,596,1,2439422364,2393995973,1989155824,185530152,185530152,2,1,8163326688,73389,73389,2,2,2,185530152,10,3,109282,118934163,3835569,398723,18613,2439422364,3923492,51914873,27257
164718.56,9,262144,64,127989,8433846498,129,1,585,4415769,3,32439,60,67,121398,127368030,1172,1,66,19248,14912701,2,164737,585,57184001,193078570,2526664958,585,15023,2,1,2,2,596,1,2514133404,2468689902,2012459367,191327485,191343869,2,1,8418409340,73389,73389,2,2,2,191327485,10,3,110436,121560327,3908615,401797,19183,2514133404,4013972,53276318,27257
169906.41,9,262144,64,131695,8678050174,129,1,585,4501973,3,33448,60,67,121398,127368030,1172,1,66,19794,15023039,2,164737,585,59462840,198201085,2598596486,585,15023,2,1,2,2,596,1,2585698716,2540049172,2054377614,196879058,196895442,2,1,8662678552,73389,73389,2,2,2,196879058,10,3,112017,123989564,3987779,404735,19729,2585698716,4097238,55475707,27257
175952.82,9,262144,64,135712,8942635546,130,2,585,4608917,3,34601,60,67,121398,127368030,1172,1,66,20383,15274294,2,164737,585,61185179,203656708,2676195640,585,15023,2,1,2,2,596,1,2662900124,2617465056,2331394228,202897575,202897575,2,1,8927493300,73389,73389,2,2,2,202897575,10,3,115076,127204696,4085246,420228,20318,2662900124,4188689,57100927,27257
181230.94,9,262144,64,139680,9204275106,131,3,585,4691091,3,35736,60,67,121398,127621416,1172,1,66,20967,15469442,2,164737,585,63011004,208769523,2752993248,585,15023,2,1,2,2,596,1,2739315100,2693909742,2544157324,208832013,208848397,2,1,9188608572,73389,73389,2,2,2,208832013,10,3,117576,130029218,4173650,423367,20901,2739315100,4267724,58838154,27257
186281.07,9,262144,64,143751,9472399422,131,3,585,4771406,3,36848,60,67,121398,127621416,1172,1,66,21567,15712697,2,164737,585,64468897,213672711,2832162315,585,15023,2,1,2,2,596,1,2818089372,2772293139,2568515718,214940642,214940642,2,1,9457388248,73389,73389,2,2,2,214940642,10,3,118200,133184357,4237694,426463,21502,2818089372,4344943,60231066,27257
191409.99,9,262144,64,148305,9772708530,132,3,585,4866658,3,38144,60,67,121398,127886868,1172,1,66,22235,15851668,2,164737,585,66837209,219312937,2920014758,585,15023,2,1,2,2,596,1,2905514396,2860087635,2925290057,221757657,221774041,2,1,9757336908,73389,73389,2,2,2,221757657,10,3,122565,135702535,4351308,429461,22169,2905514396,4437197,62485603,27257
196552.63,9,262144,64,153137,10090971194,133,4,585,4975478,3,39516,60,67,121398,127886868,1172,1,66,22945,15969696,2,164737,585,69145712,224735020,3013531849,585,15023,2,1,2,2,596,1,2998575516,2953167673,2975215681,228994623,228994623,2,1,10075042516,73389,73389,2,2,2,228978239,10,3,128722,138672802,4471649,435915,22879,2998575516,4539563,64673468,27257
201574.31,9,262144,64,158599,10450786990,134,4,585,5090573,3,41061,60,67,121398,128152320,1172,1,66,23749,16071912,2,164737,585,71398424,229632264,3119425168,585,15023,2,1,2,2,596,1,3103957404,3058308259,3010890097,237163318,237179702,2,1,10435185992,73389,73389,2,2,2,237163318,10,3,136473,140909866,4596246,439374,23683,3103957404,4651199,66801634,27257
206586.67,9,262144,64,181891,11985480514,138,4,585,5327782,3,47631,60,67,121398,128683224,1172,1,66,27168,16123285,2,164737,585,77952364,233307899,3569372812,585,15023,2,1,2,2,596,1,3552092572,3506929450,3339951683,272051653,272051653,2,1,11969551836,73389,73389,2,2,2,272035269,10,3,156533,142511000,4884883,445201,27102,3552092572,4882581,73066857,27257
211693.59,9,262144,64,201548,13280888870,141,4,585,5550570,3,53159,60,67,121398,129214128,1172,1,66,30056,16168401,2,164737,585,84956823,237389747,3949585417,585,15023,2,1,2,2,596,1,3930759580,3885581810,3401483470,301492752,301492752,2,1,13265681088,73389,73389,2,2,2,301492752,10,3,165409,144264579,5118656,452802,29991,3930759580,5097768,79836486,27257
216795.23,9,262144,64,206111,13581522350,142,4,585,5655473,3,54459,60,67,121398,129214128,1172,1,66,30724,16335705,2,164737,585,86819295,241825942,4037442624,585,15023,2,1,2,2,596,1,4018184604,3973396098,3428810936,308320118,308336502,2,1,13566085192,73389,73389,2,2,2,308320118,10,3,170187,146651942,5227433,456260,30658,4018184604,5199213,81590661,27257
222685.87,9,262144,64,209394,13797738846,142,4,585,5735620,3,55355,60,67,121398,129214128,1172,1,66,31208,16731251,2,164737,585,88074658,247157675,4101210201,585,15023,2,1,2,2,596,1,4081623452,4036647282,3443030758,313243066,313243066,2,1,13782694904,73389,73389,2,2,2,313243066,10,3,172098,149925357,5299370,458894,31142,4081623452,5276726,82774256,27257
227755.19,9,262144,64,212464,14000261626,143,4,585,5809572,3,56244,60,67,121398,129479580,1172,1,66,31659,16928355,2,164737,585,89998748,251676524,4160626792,585,15023,2,1,2,2,596,1,4140736924,4095867509,3485389876,317844367,317844367,2,1,13985152148,73389,73389,2,2,2,317844367,10,3,174384,152533191,5381417,461433,31593,4140736924,5348139,84616188,27257
233043.03,9,262144,64,215407,14194051090,143,4,585,5877003,3,57048,60,67,121398,129479580,1172,1,66,32091,17235066,2,164737,585,91470956,256920716,4217540839,585,15023,2,1,2,2,596,1,4197360028,4152473402,3506083788,322236994,322259411,2,1,14178427736,73389,73389,2,2,2,322236994,10,3,177774,155525183,5453253,463961,32025,4197360028,5413042,86016722,27257
239167.37,9,262144,64,218706,14411195502,144,4,585,5946045,3,58002,60,67,121398,129479580,1172,1,66,32578,17691966,2,164737,585,92948351,263171396,4281696198,585,15023,2,1,2,2,596,1,4261192092,4216064672,3544040851,327168134,327184518,2,1,14395397896,73389,73389,2,2,2,327168134,10,3,178708,159320217,5524840,469061,32512,4261192092,5476984,87422591,27257
245614.76,9,262144,64,222139,14637507850,145,4,585,6019705,3,58992,60,67,121398,129479580,1172,1,66,33082,18160516,2,164737,585,94332978,268900927,4348090159,585,15023,2,1,2,2,596,1,4327252380,4282178464,3562955966,332310107,332326491,2,1,14621644708,73389,73389,2,2,2,332310107,10,3,179864,163117857,5611657,472456,33016,4327252380,5547249,88720067,27257
252832.36,9,262144,64,226067,14896525970,145,4,585,6114941,3,60063,60,67,121398,129745032,1172,1,66,33657,18594705,2,164737,585,96010018,275311138,4423714295,585,15023,2,1,2,2,596,1,4402487708,4357928706,3586915307,338195393,338211777,2,1,14880597292,73389,73389,2,2,2,338195393,10,3,180316,166950204,5717452,477165,33591,4402487708,5637776,90291527,27257
257939.45,9,262144,64,229503,15123034926,146,4,585,6187255,3,61058,60,67,121398,130010484,1172,1,66,34161,18779511,2,164737,585,98168308,280501868,4490239512,585,15023,2,1,2,2,596,1,4468679068,4424101482,3688532946,343361942,343361942,2,1,15107925448,73389,73389,2,2,2,343361942,10,3,181018,169641320,5815330,480307,34095,4468679068,5706948,92352220,27257
262956.95,9,262144,64,238610,15722863646,147,5,585,6319717,3,63594,60,67,121398,130010484,1172,1,66,35502,18894570,2,164737,585,101044385,285215874,4666780469,585,15023,2,1,2,2,596,1,4644446620,4599549046,3774255025,356986065,356986065,2,1,15706665964,73389,73389,2,2,2,356969681,10,3,183989,171988717,5937614,484566,35436,4644446620,5835151,95106459,27257
268029.96,9,262144,64,254357,16760698982,150,5,585,6511640,3,68055,60,67,121398,130541388,1172,1,66,37814,18932631,2,164737,585,106018912,289180918,4971084699,585,15023,2,1,2,2,596,1,4947485084,4902786229,3887029860,380572487,380588871,2,1,16745189428,73389,73389,2,2,2,380572487,10,3,191532,174006843,6143960,489433,37748,4947485084,6022207,99874551,27257
273123.99,9,262144,64,259320,17087546862,151,5,585,6625885,3,69464,60,67,121398,130541388,1172,1,66,38542,19005812,2,164737,585,108410955,293680332,5066971347,585,15023,2,1,2,2,596,1,5042905500,4998375909,3949890504,388006061,388006061,2,1,17072266684,73389,73389,2,2,2,388006061,10,3,194355,176372820,6240170,499394,38476,5042905500,6126491,102170490,27257
278192.89,9,262144,64,263565,17367339894,151,5,585,6714201,3,70621,60,67,121398,130541388,1172,1,66,39165,19118481,2,164737,585,110483872,298328073,5149037972,585,15023,2,1,2,2,596,1,5124563356,5080144328,3983131223,394366483,394366483,2,1,17352125252,73389,73389,2,2,2,394366483,10,3,200249,178617350,6350340,502385,39099,5124563356,6211816,104133277,27257
283422.84,9,262144,64,267886,17652113662,152,5,585,6807476,3,71853,60,67,121398,130806840,1172,1,66,39801,19286858,2,164737,585,112759718,303300995,5232816288,585,15023,2,1,2,2,596,1,5207925148,5163410021,4083243263,400825209,400841593,2,1,17636309196,73389,73389,2,2,2,400825209,10,3,202658,181099105,6449474,505184,39735,5207925148,6302292,106309612,27257
289751.38,9,262144,64,272027,17924825498,153,5,585,6895068,3,73041,60,67,121398,130806840,1172,1,66,40410,19629315,2,164737,585,114926350,309164823,5313042049,585,15023,2,1,2,2,596,1,5287747996,5243084236,4125537006,407040334,407056718,2,1,17909774696,73389,73389,2,2,2,407040334,10,3,203502,184430698,6541037,508941,40345,5287747996,6386127,108384886,27257
296235.22,9,262144,64,275764,18171060790,154,5,585,6987148,3,74112,60,67,121398,130806840,1172,1,66,40961,19903401,2,164737,585,116977179,315044846,5385638775,585,15023,2,1,2,2,596,1,5359968668,5315140315,4168176105,412641059,412641059,2,1,18156206596,73389,73389,2,2,2,412641059,10,3,207313,187647453,6657518,513393,40895,5359968668,6473755,110318920,27257
301286.63,9,262144,64,279779,18435780542,154,5,585,7070613,3,75207,60,67,121398,131072292,1172,1,66,41549,20105093,2,164737,585,118437231,319764923,5463093961,585,15023,2,1,2,2,596,1,5437039004,5392532268,4222760523,418657417,418657417,2,1,18420205452,73389,73389,2,2,2,418641033,10,3,208429,190294781,6763584,517276,41483,5437039004,6553337,111673334,27257
306374.68,9,262144,64,283248,18664452186,155,5,585,7140258,3,76207,60,67,121398,131337744,1172,1,66,42059,20275308,2,164737,585,119901393,324909946,5530409064,585,15023,2,1,2,2,596,1,5504016796,5459405559,4251078097,423840350,423856734,2,1,18648975400,73389,73389,2,2,2,423840350,10,3,209183,192782067,6837177,520200,41994,5504016796,6620058,113064291,27257
311397.35,9,262144,64,286606,18885583882,155,5,585,7206747,3,77124,60,67,121398,131337744,1172,1,66,42554,20465925,2,164737,585,121150729,329381495,5595491629,585,15023,2,1,2,2,596,1,5568766364,5524074549,4262099250,428877986,428877986,2,1,18870631384,73389,73389,2,2,2,428877986,10,3,209480,195528356,6898137,522630,42488,5568766364,6684117,114251951,27257
316471.88,9,262144,64,291422,19202797970,156,6,585,7300708,3,78493,60,67,121398,131337744,1172,1,66,43259,20739634,2,164737,585,123691372,334981862,5688349075,585,15023,2,1,2,2,596,1,5661172124,5616743936,4333060509,436082184,436098568,2,1,19187616096,73389,73389,2,2,2,436082184,10,3,212108,198112825,7001668,525655,43193,5661172124,6775053,116688184,27257
321542.99,9,262144,64,296358,19528141830,157,6,585,7424096,3,79894,60,67,121398,131603196,1172,1,66,43986,20882171,2,164737,585,125736730,339924253,5784100762,585,15023,2,1,2,2,596,1,5756461468,5711891121,4673713709,443480831,443497215,2,1,19513156564,73389,73389,2,2,2,443480831,10,3,214030,200868117,7101174,553466,43920,5756461468,6870630,118634625,27257
326689.54,9,262144,64,300792,19820176374,158,6,585,7512399,3,81159,60,67,121398,131603196,1172,1,66,44637,21033118,2,164737,585,127544058,345064922,5869853231,585,15023,2,1,2,2,596,1,5841789340,5797267084,4784594533,450105556,450127973,2,1,19804644464,73389,73389,2,2,2,450105556,10,3,215895,203448005,7182676,556316,44571,5841789340,6956083,120360706,27257
332103.05,9,262144,64,304327,20053052734,158,6,585,7599290,3,82122,60,67,121398,131603196,1172,1,66,45158,21115321,2,164737,585,128713610,349915219,5938494384,585,15023,2,1,2,2,596,1,5910077852,5865402232,4796731759,455394985,455411369,2,1,20037379340,73389,73389,2,2,2,455394985,10,3,216947,206099531,7244833,566928,45092,5910077852,7032362,121468669,27257
337244.42,9,262144,64,308140,20304534214,159,6,585,7694627,3,83217,60,67,121398,131868648,1172,1,66,45717,21334245,2,164737,585,130403777,354781321,6012267985,585,15023,2,1,2,2,596,1,5983478172,5938856726,4830822101,461116431,461132815,2,1,20289122964,73389,73389,2,2,2,461116431,10,3,217007,208789929,7314462,577058,45652,5983478172,7117569,123087920,27257
342544.27,9,262144,64,311703,20539100790,160,6,585,7773459,3,84245,60,67,121398,131868648,1172,1,66,46240,21553211,2,164737,585,132606908,359994910,6081034986,585,15023,2,1,2,2,596,1,6051897756,6007485165,4880632462,466457171,466457171,2,1,20524115524,73389,73389,2,2,2,466457171,10,3,217639,211763360,7398795,579668,46174,6051897756,7193791,125207052,27257
347685.35,9,262144,64,315531,20791299858,160,6,585,7884563,3,85289,60,67,121398,131868648,1172,1,66,46799,21709705,2,164737,585,134098936,364922876,6154674918,585,15023,2,1,2,2,596,1,6125167004,6081203612,4925664277,472188968,472188968,2,1,20776314592,73389,73389,2,2,2,472188968,10,3,219452,214127515,7494241,604202,46733,6125167004,7280361,126603494,27257
353503.82,9,262144,64,319555,21056609434,161,6,585,7985593,3,86441,60,67,121398,132134100,1172,1,66,47394,21856760,2,164737,585,136538873,371180132,6233062926,585,15023,2,1,2,2,596,1,6203154844,6158708201,5042171449,478221710,478221710,2,1,21041755240,73389,73389,2,2,2,478221710,10,3,226236,217070591,7628946,613548,47328,6203154844,7372045,128909655,27257
358659.22,9,262144,64,323666,21327620642,162,6,585,8073789,3,87617,60,67,121398,132399552,1172,1,66,47998,21991522,2,164737,585,138804623,376515180,6312632466,585,15023,2,1,2,2,596,1,6282322332,6237934823,5093745640,484377332,484377332,2,1,21312602608,73389,73389,2,2,2,484377332,10,3,228027,219598318,7739884,616383,47932,6282322332,7457406,131064864,27257
363684.29,9,262144,64,329677,21723415702,163,6,585,8198459,3,89312,60,67,121398,132399552,1172,1,66,48880,22153120,2,164737,585,141097450,381042893,6428788627,585,15023,2,1,2,2,596,1,6397927836,6353640538,5128169819,493373419,493373419,2,1,21708430436,73389,73389,2,2,2,493373419,10,3,233108,221984443,7873198,619974,48814,6397927836,7578485,133223977,27257
368699.34,9,262144,64,344507,22700623622,165,6,585,8376456,3,93461,60,67,121398,132665004,1172,1,66,51056,22194661,2,164737,585,145311669,385197138,6715063429,585,15023,2,1,2,2,596,1,6683009436,6639271256,5415515937,515571519,515587903,2,1,22685146836,73389,73389,2,2,2,515571519,10,3,239374,223903864,8051844,626691,50990,6683009436,7749765,137259821,27257
