timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
85744.50,7,262144,64,80933,5333019686,121,4,585,2518906,19,19167,67,21758,125811516,1172,1,66,12337,3207040,2,95122,585,38030575,86717308,1616124930,585,1427,2,1,2,2,1333,1,1608163740,1562309206,691407508,120850621,120867005,2,1,5317427324,73389,73389,2,2,2,120850621,28,2,3,399719,48158913,4363126,145269,12271,1608163740,2373637,33667388,10917
90776.81,7,262144,64,83289,5488218858,121,4,585,2572656,19,19809,67,21758,125811516,1172,1,66,12683,3604115,2,95122,585,39233402,91279231,1661708407,585,1427,2,1,2,2,1333,1,1653514652,1607715870,727132975,124374896,124391280,2,1,5472495424,73389,73389,2,2,2,124374896,28,2,3,402223,51417509,4443563,147886,12617,1653514652,2424770,34790333,10917
95868.02,7,262144,64,85509,5634505134,122,4,585,2629457,19,20469,67,21758,126076968,1172,1,66,13007,3969089,2,95122,585,40747545,96858209,1704527236,585,1427,2,1,2,2,1333,1,1696113052,1650424427,789248705,127702563,127718947,2,1,5618912772,73389,73389,2,2,2,127702563,28,2,3,404506,54280504,4522893,150875,12942,1696113052,2478582,36224807,10917
100992.50,7,262144,64,87989,5797854902,122,4,585,2711244,19,21146,67,21758,126076968,1172,1,66,13371,4322658,2,95122,585,42175225,102151781,1752353860,585,1427,2,1,2,2,1333,1,1743692188,1698217506,926849130,131423446,131423446,2,1,5782631624,73389,73389,2,2,2,131423446,28,2,3,408678,57585170,4615886,174114,13305,1743692188,2537130,37557947,10917
106177.22,7,262144,64,90629,5971907618,122,4,585,2777849,19,21864,67,21758,126076968,1172,1,66,13761,4557950,2,95122,585,43404729,106546893,1803739764,585,1427,2,1,2,2,1333,1,1794810268,1749086958,956751761,135379738,135379738,2,1,5956708472,73389,73389,2,2,2,135379738,28,2,3,412472,60207783,4709155,177407,13695,1794810268,2600442,38695647,10917
111260.29,7,262144,64,92952,6125185422,123,4,585,2833327,19,22554,67,21758,126318288,1172,1,66,14103,4975814,2,95122,585,44634303,111317112,1848931141,585,1427,2,1,2,2,1333,1,1839767964,1793837134,1085339454,138852702,138869086,2,1,6109518888,73389,73389,2,2,2,138852702,28,2,3,413921,63029915,4787452,180304,14038,1839767964,2653023,39847470,10917
116325.99,7,262144,64,96307,6346120510,123,4,585,2907550,19,23469,67,21758,126318288,1172,1,66,14596,5264761,2,95122,585,46157462,115745493,1913749252,585,1427,2,1,2,2,1333,1,1904255388,1858449437,1322371413,143873954,143890338,2,1,6330453976,73389,73389,2,2,2,143873954,28,2,3,416670,65708514,4887709,184173,14530,1904255388,2723377,41270858,10917
122872.31,7,262144,64,99661,6567255514,124,4,585,2987670,19,24438,67,21758,126571674,1172,1,66,15088,5855985,2,95122,585,47238944,121540298,1978697756,585,1427,2,1,2,2,1333,1,1968873884,1923078591,1343022757,148901239,148917623,2,1,6551654516,73389,73389,2,2,2,148901239,28,2,3,419159,69705876,4981933,188491,15023,1968873884,2799179,42258031,10917
127912.82,7,262144,64,102227,6736217246,124,4,585,3048212,19,25137,67,21758,126571674,1172,1,66,15464,6048191,2,95122,585,48841607,128133864,2028106193,585,1427,2,1,2,2,1333,1,2018025884,1972484347,1489462039,152736810,152753194,2,1,6720419640,73389,73389,2,2,2,152736810,28,2,3,421771,72567011,5061100,191710,15399,2018025884,2856502,43782476,10917
133062.27,7,262144,64,104905,6912796528,125,5,585,3109262,19,25925,67,21758,126837126,1172,1,66,15860,6438003,2,95122,585,49752559,132700956,2080278594,585,1427,2,1,2,2,1333,1,2069930396,2024060727,1498966899,156766830,156766830,2,1,6897740520,73389,73389,2,2,2,156766830,28,2,3,421848,75495007,5132005,195189,15794,2069930396,2914073,44621783,10917
138134.60,7,262144,64,108195,7129725162,125,5,585,3180379,19,26822,67,21758,126837126,1172,1,66,16342,6743837,2,95122,585,51104941,137604455,2143775996,585,1427,2,1,2,2,1333,1,2133107100,2087501936,1510376254,161695811,161695811,2,1,7114615684,73389,73389,2,2,2,161695811,28,2,3,422391,78299934,5202600,198690,16276,2133107100,2981689,45902887,10917
143426.33,7,262144,64,111962,7377661082,126,5,585,3272648,19,27903,67,21758,126837126,1172,1,66,16895,6992215,2,95122,585,53630138,144658025,2216629395,585,1427,2,1,2,2,1333,1,2205589916,2159966360,1593085399,167331463,167331463,2,1,7361863476,73389,73389,2,2,2,167315079,28,2,3,426004,81203679,5329611,213854,16829,2205589916,3058794,48301759,10917
148600.52,7,262144,64,115283,7596633398,127,5,585,3348504,19,28865,67,21758,127102578,1172,1,66,17383,7224515,2,95122,585,55545224,149439750,2280919343,585,1427,2,1,2,2,1333,1,2269553052,2223964172,1725543329,172309596,172309596,2,1,7581622224,73389,73389,2,2,2,172309596,28,2,3,430777,83885401,5438891,217580,17318,2269553052,3130924,50106587,10917
153622.27,7,262144,64,118782,7827271122,127,5,585,3432004,19,29819,67,21758,127102578,1172,1,66,17898,7594828,2,95122,585,57054903,154029284,2348765502,585,1427,2,1,2,2,1333,1,2337055132,2291394039,1885620913,177549873,177549873,2,1,7812194412,73389,73389,2,2,2,177549873,28,2,3,432075,86539966,5527189,225721,17832,2337055132,3206283,51528075,10917
158663.75,7,262144,64,122675,8083730030,128,5,585,3523705,19,30936,67,21758,127102578,1172,1,66,18468,8015661,2,95122,585,58591300,158460833,2423982255,585,1427,2,1,2,2,1333,1,2411897244,2366337642,1943701425,183371782,183388166,2,1,8068358408,73389,73389,2,2,2,183371782,28,2,3,435808,89193407,5642467,229692,18403,2411897244,3294013,52948891,10917
163669.74,7,262144,64,156752,10329211094,134,5,585,3819988,19,40521,67,21758,128152320,1172,1,66,23476,8069133,2,95122,585,67572360,160484678,3082826476,585,1427,2,1,2,2,1333,1,3068174748,3022774819,1995324704,234398740,234415124,2,1,10313544560,73389,73389,2,2,2,234398740,28,2,3,458047,90325205,5900579,237374,23410,3068174748,3582614,61672363,10917
168676.55,7,262144,64,195464,12879778778,140,5,585,4150885,19,51445,67,21758,128948676,1172,1,66,29163,8080936,2,95122,585,76897028,161597750,3831124940,585,1427,2,1,2,2,1333,1,3813581212,3768356709,2439572772,292378103,292394487,2,1,12864636532,73389,73389,2,2,2,292378103,28,2,3,469725,91253947,6173598,245515,29097,3813581212,3905370,70724394,10917
173682.82,7,262144,64,236014,15551935834,147,5,585,4482938,19,62854,67,21758,130010484,1172,1,66,35119,8086256,2,95122,585,88529290,162478534,4614807358,585,1427,2,1,2,2,1333,1,4594246044,4549575202,2475467024,353101342,353101342,2,1,15535738152,73389,73389,2,2,2,353084958,28,2,3,487220,92080500,6465925,253903,35053,4594246044,4229035,82065091,10917
178688.98,7,262144,64,276344,18209337122,154,5,585,4799010,19,74237,67,21758,131072292,1172,1,66,41046,8090376,2,95122,585,99337467,163258253,5394673826,585,1427,2,1,2,2,1333,1,5371109788,5326344689,2512829919,413499060,413515444,2,1,18193958640,73389,73389,2,2,2,413499060,28,2,3,506482,92878741,6709678,261865,40980,5371109788,4537145,92630743,10917
183695.94,7,262144,64,317696,20933981654,161,5,585,5158030,19,85880,67,21758,131868648,1172,1,66,47120,8097637,2,95122,585,111060933,164072532,6193881476,585,1427,2,1,2,2,1333,1,6167241116,6122892123,2562664730,475418331,475434715,2,1,20918406564,73389,73389,2,2,2,475418331,28,2,3,537300,93778360,7043423,270083,47054,6167241116,4887947,104020708,10917
188763.06,7,262144,64,329084,21684552854,162,5,585,5374933,19,89094,67,21758,132399552,1172,1,66,48793,8164241,2,95122,585,114846564,167321782,6414111527,585,1427,2,1,2,2,1333,1,6386524572,6342242258,2619981569,492480491,492496875,2,1,21669141604,73389,73389,2,2,2,492480491,28,2,3,541933,95698917,7240093,278581,48727,6386524572,5096352,107610486,10917
193777.34,7,262144,64,336039,22142744802,164,5,585,5568046,19,91101,67,21758,132665004,1172,1,66,49813,8249895,2,95122,585,118445437,171782225,6548303680,585,1427,2,1,2,2,1333,1,6520086940,6476145075,2747699952,502897668,502914052,2,1,22127497392,73389,73389,2,2,2,502897668,28,2,3,548331,97590089,7456592,289895,49747,6520086940,5278151,110993762,10917
198783.78,7,262144,64,361146,23797182522,168,5,585,5816864,19,98130,67,21758,133195908,1172,1,66,53500,8312854,2,95122,585,125359044,174258027,7033618868,585,1427,2,1,2,2,1333,1,7003480476,6959805890,2977991574,540491078,540507462,2,1,23781607432,73389,73389,2,2,2,540491078,28,2,3,567220,98932118,7685626,297111,53434,7003480476,5519753,117679140,10917
