timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
73526.86,22,262144,64,53639,3534711764,116,2,585,2686079,35,11448,53,67,3,374246,125280612,1172,1,66,8329,6568764,2,424843,585,26012854,119868723,1088421484,585,1853,2,1,2,2,1420,1,1082958236,1036643047,593050508,79976537,79992921,2,1,3518967628,73389,73389,2,2,2,79976537,19,1,3,286610,72926824,3279494,189294,8264,1082958236,2496785,22731394,25169
80133.41,22,262144,64,55830,3678844110,117,2,585,2752048,35,12102,53,67,3,374246,125280612,1172,1,66,8647,6977189,2,424843,585,27544058,125791024,1130194750,585,1853,2,1,2,2,1420,1,1124508060,1078728236,619026358,83257211,83273595,2,1,3663317284,73389,73389,2,2,2,83257211,19,1,3,294561,75875856,3414588,192763,8581,1124508060,2559285,24128961,25169
89076.50,22,262144,64,59455,3917739370,117,2,585,2883307,35,13089,53,67,3,374246,125280612,1172,1,66,9181,7783379,2,424843,585,30092721,134732856,1200559784,585,1853,2,1,2,2,1420,1,1194500508,1148577425,678686209,88694096,88694096,2,1,3902540224,73389,73389,2,2,2,88694096,19,1,3,301858,80492676,3606604,223872,9115,1194500508,2659435,26484915,25169
94844.92,22,262144,64,61858,4076284186,118,3,585,2949126,35,13800,53,67,3,374246,125546064,1172,1,66,9533,8233815,2,424843,585,31071015,139889105,1246939338,585,1853,2,1,2,2,1420,1,1240637852,1194897633,779355224,92289940,92306324,2,1,4060757360,73389,73389,2,2,2,92289940,19,1,3,308046,83821710,3712473,227480,9467,1240637852,2721646,27356902,25169
100345.76,22,262144,64,64350,4240396254,118,3,585,3018647,35,14478,53,67,3,374246,125546064,1172,1,66,9900,8858980,2,424843,585,32391485,145015693,1295291095,585,1853,2,1,2,2,1420,1,1288741276,1242914282,799908310,96027207,96027207,2,1,4225197108,73389,73389,2,2,2,96027207,19,1,3,310993,87361178,3806700,230991,9834,1288741276,2787656,28583085,25169
105446.52,22,262144,64,66764,4399396514,118,3,585,3116408,35,15138,53,67,3,374246,125546064,1172,1,66,10254,9140184,2,424843,585,33631247,150047146,1341935531,585,1853,2,1,2,2,1420,1,1335140764,1289345030,852812058,99633402,99649786,2,1,4383869688,73389,73389,2,2,2,99633402,19,1,3,312320,90065151,3904335,263990,10189,1335140764,2852418,29724951,25169
110503.26,22,262144,64,68912,4540964198,119,3,585,3176894,35,15777,53,67,3,374246,125546064,1172,1,66,10568,9436065,2,424843,585,35548886,160800116,1383309823,585,1853,2,1,2,2,1420,1,1376297372,1330811466,1070229622,102854573,102854573,2,1,4525601212,73389,73389,2,2,2,102854573,19,1,3,317635,92825484,4041985,267616,10502,1376297372,2909278,31505131,25169
115630.94,22,262144,64,72186,4756590870,119,3,585,3265729,35,16669,53,67,3,374246,125546064,1172,1,66,11050,9633922,2,424843,585,37188239,165547686,1446940137,585,1853,2,1,2,2,1420,1,1439605148,1393837745,1085868506,107744753,107761137,2,1,4740769132,73389,73389,2,2,2,107744753,19,1,3,320231,95450943,4173020,282409,10985,1439605148,2983320,33013063,25169
120768.67,22,262144,64,75884,5000270258,120,3,585,3345609,35,17733,53,67,3,374246,125811516,1172,1,66,11595,9941687,2,424843,585,37989193,169725354,1518604393,585,1853,2,1,2,2,1420,1,1510908316,1465094528,1094076475,113279942,113296326,2,1,4984317448,73389,73389,2,2,2,113279942,19,1,3,322528,98090764,4243256,288744,11530,1510908316,3056865,33743792,25169
125829.92,22,262144,64,80367,5295660858,121,3,585,3441012,35,19011,53,67,3,374246,125811516,1172,1,66,12251,10211992,2,424843,585,41221915,175662016,1605010752,585,1853,2,1,2,2,1420,1,1596891548,1551437625,1363063591,120009004,120009004,2,1,5279675280,73389,73389,2,2,2,119992620,19,1,3,332137,100904761,4397743,293573,12185,1596891548,3147439,36821351,25169
130871.12,22,262144,64,84727,5582990530,122,3,585,3552463,35,20220,53,67,3,374246,125811516,1172,1,66,12895,10352725,2,424843,585,42816855,180240724,1689839392,585,1853,2,1,2,2,1420,1,1681301916,1635356693,1407768609,126533266,126549650,2,1,5567463704,73389,73389,2,2,2,126533266,19,1,3,334777,103299794,4502481,298711,12829,1681301916,3253752,38311524,25169
136019.22,22,262144,64,88391,5824441694,122,3,585,3649304,35,21255,53,67,3,374246,126076968,1172,1,66,13431,10473903,2,424843,585,44655329,184917613,1760450460,585,1853,2,1,2,2,1420,1,1751556508,1705953406,1443923892,132019303,132035687,2,1,5808849332,73389,73389,2,2,2,132019303,19,1,3,338666,105710738,4599478,301489,13365,1751556508,3347815,40052380,25169
141201.65,22,262144,64,92008,6062788534,123,3,585,3748515,35,22296,53,67,3,374246,126318288,1172,1,66,13962,10619834,2,424843,585,46164445,189485987,1830539717,585,1853,2,1,2,2,1420,1,1821286812,1775596067,1461893698,137431612,137447996,2,1,6046990928,73389,73389,2,2,2,137431612,19,1,3,342192,108262866,4701975,304294,13897,1821286812,3444221,41458648,25169
146449.26,22,262144,64,95514,6293885010,123,3,585,3852948,35,23253,53,67,3,374246,126318288,1172,1,66,14479,10870721,2,424843,585,48116375,194816356,1898648242,585,1853,2,1,2,2,1420,1,1889051036,1843158644,1520204368,142688273,142704657,2,1,6278284012,73389,73389,2,2,2,142688273,19,1,3,349518,111776090,4822552,313705,14414,1889051036,3539243,43289524,25169
151506.59,22,262144,64,98796,6510301422,124,4,585,3925791,35,24201,53,67,3,374246,126571674,1172,1,66,14961,11160423,2,424843,585,50594241,204052088,1962011075,585,1853,2,1,2,2,1420,1,1952096668,1906425547,1595724743,147617254,147617254,2,1,6494438280,73389,73389,2,2,2,147600870,19,1,3,352346,115007583,4903717,316221,14895,1952096668,3609570,45687083,25169
156591.13,22,262144,64,102272,6739431818,124,4,585,3999888,35,25151,53,67,3,374246,126571674,1172,1,66,15473,11540343,2,424843,585,52802630,210620139,2029459270,585,1853,2,1,2,2,1420,1,2019205532,1973410803,1631163450,152824763,152824763,2,1,6724289572,73389,73389,2,2,2,152824763,19,1,3,354078,117996878,4998231,319814,15407,2019205532,3680074,47801617,25169
161613.86,22,262144,64,106124,6993203750,125,4,585,4079851,35,26256,53,67,3,374246,126837126,1172,1,66,16038,11899756,2,424843,585,53969513,215105372,2103885054,585,1853,2,1,2,2,1420,1,2093261212,2047592232,1647713799,158581136,158597520,2,1,6977569984,73389,73389,2,2,2,158581136,19,1,3,354256,121008421,5075092,323228,15972,2093261212,3756623,48891500,25169
166821.41,22,262144,64,109643,7224886742,126,4,585,4153518,35,27273,53,67,3,374246,126837126,1172,1,66,16554,12138261,2,424843,585,55775255,220130535,2171863019,585,1853,2,1,2,2,1420,1,2160894364,2115286971,1739821173,163856340,163872724,2,1,7209678960,73389,73389,2,2,2,163856340,19,1,3,358318,123747550,5191342,328484,16488,2160894364,3825034,50580781,25169
171870.59,22,262144,64,113287,7465027186,126,4,585,4239617,35,28266,53,67,3,374246,126837126,1172,1,66,17091,12290348,2,424843,585,56925984,224637868,2242739572,585,1853,2,1,2,2,1420,1,2231411100,2185453192,1749699301,169309609,169325993,2,1,7449622796,73389,73389,2,2,2,169309609,19,1,3,360048,126454820,5265257,335137,17026,2231411100,3904480,51657676,25169
177026.15,22,262144,64,116888,7702349582,127,4,585,4315835,35,29301,53,67,3,374246,127102578,1172,1,66,17618,12578951,2,424843,585,59485026,232291136,2312032147,585,1853,2,1,2,2,1420,1,2300354972,2254880023,1954155407,174697342,174713726,2,1,7686683048,73389,73389,2,2,2,174697342,19,1,3,364639,129283441,5365035,338105,17553,2300354972,3977730,54116847,25169
182165.66,22,262144,64,120333,7929448362,127,4,585,4395829,35,30242,53,67,3,374246,127102578,1172,1,66,18125,12928922,2,424843,585,61089731,237073484,2378820656,585,1853,2,1,2,2,1420,1,2366808476,2321274118,2148648871,179872083,179872083,2,1,7914371652,73389,73389,2,2,2,179872083,19,1,3,368443,132615002,5459108,342621,18059,2366808476,4053208,55627514,25169
187343.40,22,262144,64,123027,8106798702,128,4,585,4458179,35,31032,53,67,3,374246,127102578,1172,1,66,18521,13220178,2,424843,585,63056566,244473694,2430996710,585,1853,2,1,2,2,1420,1,2418712988,2373087177,2172529086,183896070,183912454,2,1,8091427080,73389,73389,2,2,2,183896070,19,1,3,371415,135292681,5555934,345733,18455,2418712988,4112446,57497616,25169
192447.48,22,262144,64,126134,8311480862,128,4,585,4535698,35,31878,53,67,3,374246,127102578,1172,1,66,18977,13595315,2,424843,585,64582901,250335418,2491073393,585,1853,2,1,2,2,1420,1,2478481820,2432930492,2187880615,188556874,188556874,2,1,8296502456,73389,73389,2,2,2,188556874,19,1,3,372227,138375575,5631780,353261,18911,2478481820,4182437,58947906,25169
197490.02,22,262144,64,128753,8484181454,129,4,585,4606809,35,32646,53,67,3,374246,127368030,1172,1,66,19364,13755571,2,424843,585,66524611,256073914,2542062764,585,1853,2,1,2,2,1420,1,2529206684,2483422189,2458489724,192480398,192480398,2,1,8469137512,73389,73389,2,2,2,192480398,19,1,3,379092,140729502,5775954,363361,19298,2529206684,4243448,60745814,25169
202519.19,22,262144,64,132563,8735200874,130,5,585,4687717,35,33741,53,67,3,374246,127368030,1172,1,66,19922,14083243,2,424843,585,68505057,260788191,2615569493,585,1853,2,1,2,2,1420,1,2602344860,2556824653,2522901515,198171235,198187619,2,1,8719534340,73389,73389,2,2,2,198171235,19,1,3,380369,143192752,5875752,367593,19856,2602344860,4320124,62625025,25169
207529.89,22,262144,64,138918,9154071222,131,5,585,4796352,35,35505,53,67,3,374246,127621416,1172,1,66,20857,14245664,2,424843,585,70976482,265817026,2738561836,585,1853,2,1,2,2,1420,1,2724766108,2679212500,2653377946,207695484,207711868,2,1,9138601296,73389,73389,2,2,2,207695484,19,1,3,387687,145394919,6010865,372272,20791,2724766108,4424080,64961579,25169
212713.14,22,262144,64,146980,9685342426,132,5,585,4940145,35,37782,53,67,3,374246,127886868,1172,1,66,22041,14341202,2,424843,585,74156890,270283069,2894574731,585,1853,2,1,2,2,1420,1,2880086428,2834551198,2688515570,219779511,219779511,2,1,9669577588,73389,73389,2,2,2,219763127,19,1,3,391550,147637916,6142688,379496,21975,2880086428,4560649,68009362,25169
217759.04,22,262144,64,150800,9936775886,133,5,585,5052393,35,38880,53,67,3,374246,127886868,1172,1,66,22601,14550298,2,424843,585,76261809,275338719,2968478225,585,1853,2,1,2,2,1420,1,2953617820,2908085262,2931974821,225480699,225497083,2,1,9921150756,73389,73389,2,2,2,225480699,19,1,3,395419,150050622,6239681,397790,22536,2953617820,4654603,70017211,25169
222956.80,22,262144,64,154731,10195966482,133,5,585,5162017,35,39951,53,67,3,374246,127886868,1172,1,66,23177,14710222,2,424843,585,77832820,280164014,3044223546,585,1853,2,1,2,2,1420,1,3028984220,2983824207,3162750114,231382369,231382369,2,1,10180103340,73389,73389,2,2,2,231365985,19,1,3,398695,152723671,6358397,406111,23111,3028984220,4755906,71469288,25169
228097.09,22,262144,64,158563,10448427694,134,7,585,5264816,35,41036,53,67,3,374246,128152320,1172,1,66,23743,14902820,2,424843,585,79699474,285280507,3118921119,585,1853,2,1,2,2,1420,1,3103302044,3057545431,3201154818,237114166,237130550,2,1,10433023304,73389,73389,2,2,2,237114166,19,1,3,404050,155741938,6471585,409348,23678,3103302044,4855468,73223796,25169
233246.30,22,262144,64,161921,10669824842,134,7,585,5349829,35,41967,53,67,3,374246,128152320,1172,1,66,24236,15154690,2,424843,585,80616897,289642867,3183738851,585,1853,2,1,2,2,1420,1,3167789468,3122319507,3665924077,242141451,242157835,2,1,10654223844,73389,73389,2,2,2,242141451,19,1,3,409169,158664969,6566450,411803,24170,3167789468,4938026,74046919,25169
239581.81,22,262144,64,165836,10927725542,135,7,585,5447940,35,43089,53,67,3,374246,128152320,1172,1,66,24811,15376312,2,424843,585,82258387,295392820,3259490387,585,1853,2,1,2,2,1420,1,3243155868,3197754914,3686776023,248012512,248012512,2,1,10911829632,73389,73389,2,2,2,247996128,19,1,3,421897,163003034,6681642,414630,24745,3243155868,5033310,75576186,25169
244781.85,22,262144,64,169185,11148267414,136,7,585,5518138,35,44056,53,67,3,374246,128417772,1172,1,66,25302,15723363,2,424843,585,83326532,300031915,3324171278,585,1853,2,1,2,2,1420,1,3307512220,3262183351,3737104007,253017380,253033764,2,1,11132764720,73389,73389,2,2,2,253017380,19,1,3,426253,166187160,6759851,417181,25236,3307512220,5100957,76562755,25169
249865.19,22,262144,64,173336,11421900062,136,7,585,5606704,35,45191,53,67,3,374246,128417772,1172,1,66,25914,15863714,2,424843,585,84988164,304602969,3404787321,585,1853,2,1,2,2,1420,1,3387728284,3342159854,3758885929,259246730,259246730,2,1,11406856120,73389,73389,2,2,2,259246730,19,1,3,428916,168679788,6843318,420100,25848,3387728284,5186604,78140922,25169
254970.57,22,262144,64,177809,11716369850,137,7,585,5706103,35,46466,53,67,3,374246,128417772,1172,1,66,26569,15978795,2,424843,585,86582080,309179974,3491195848,585,1853,2,1,2,2,1420,1,3473711516,3428242536,3848140153,265936991,265936991,2,1,11701227604,73389,73389,2,2,2,265936991,19,1,3,433227,170818530,6946607,423146,26504,3473711516,5282957,79631679,25169
260078.24,22,262144,64,182492,12025133102,138,7,585,5815440,35,47796,53,67,3,374246,128683224,1172,1,66,27258,16142310,2,424843,585,89816014,314561076,3581822025,585,1853,2,1,2,2,1420,1,3563889052,3518523217,4160017416,272942422,272958806,2,1,12009466568,73389,73389,2,2,2,272942422,19,1,3,440574,173253909,7099283,426654,27192,3563889052,5388786,82713964,25169
265096.70,22,262144,64,198261,13064410230,141,7,585,6014520,35,52238,53,67,3,374246,129214128,1172,1,66,29574,16209752,2,424843,585,93836963,318050427,3886646942,585,1853,2,1,2,2,1420,1,3867451804,3822336993,4202265995,296569804,296569804,2,1,13048350480,73389,73389,2,2,2,296553420,19,1,3,446956,175248057,7274055,431552,29508,3867451804,5582968,86561323,25169
270106.70,22,262144,64,222088,14634165514,145,7,585,6276609,35,58930,53,67,3,374246,129479580,1172,1,66,33074,16246031,2,424843,585,104490933,331738927,4347251947,585,1853,2,1,2,2,1420,1,4326203804,4281191101,4510333693,332244571,332260955,2,1,14618761124,73389,73389,2,2,2,332244571,19,1,3,462627,176868118,7596299,438682,33008,4326203804,5837927,96892919,25169
275154.22,22,262144,64,231077,15226719494,146,7,585,6422185,35,61485,53,67,3,374246,130010484,1172,1,66,34394,16381455,2,424843,585,108035371,337455884,4521024592,585,1853,2,1,2,2,1420,1,4499218844,4454440781,4905484030,345716920,345716920,2,1,15211544480,73389,73389,2,2,2,345716920,19,1,3,468383,179380131,7761158,443368,34328,4499218844,5978817,100272627,25169
280366.07,22,262144,64,234548,15455329154,147,8,585,6512573,35,62487,53,67,3,374246,130010484,1172,1,66,34903,16470781,2,424843,585,110078354,342200247,4588214157,585,1853,2,1,2,2,1420,1,4566065564,4521314160,5199333816,350893820,350910204,2,1,15439328080,73389,73389,2,2,2,350893820,19,1,3,471653,181791876,7852087,446150,34838,4566065564,6066423,102224930,25169
285591.06,22,262144,64,237265,15634452274,147,8,585,6588282,35,63226,53,67,3,374246,130010484,1172,1,66,35303,16779684,2,424843,585,111471230,347245298,4640915659,585,1853,2,1,2,2,1420,1,4618494364,4573695120,5217205599,354964800,354981184,2,1,15618451200,73389,73389,2,2,2,354964800,19,1,3,473319,184867752,7921402,448585,35238,4618494364,6139697,103549273,25169
291478.68,22,262144,64,240369,15838937826,148,8,585,6670690,35,64128,53,67,3,374246,130275936,1172,1,66,35760,16927516,2,424843,585,112838549,352288878,4700988734,585,1853,2,1,2,2,1420,1,4678263196,4633427094,5265030409,359625604,359625604,2,1,15823526576,73389,73389,2,2,2,359625604,19,1,3,476762,188113894,8010872,451271,35694,4678263196,6219419,104826526,25169
296974.17,22,262144,64,243439,16041195154,148,8,585,6742794,35,64967,53,67,3,374246,130275936,1172,1,66,36210,17213055,2,424843,585,114243580,357980795,4760271988,585,1853,2,1,2,2,1420,1,4737245596,4692580777,5310943879,364220872,364220872,2,1,16025718368,73389,73389,2,2,2,364220872,19,1,3,479795,191129788,8101780,454031,36144,4737245596,6288763,106139999,25169
302750.99,22,262144,64,247045,16278845230,149,9,585,6815771,35,65995,53,67,3,374246,130275936,1172,1,66,36739,17664626,2,424843,585,116951255,364449425,4829953792,585,1853,2,1,2,2,1420,1,4806582684,4762026151,5379783328,369616797,369616797,2,1,16262152720,73389,73389,2,2,2,369594380,19,1,3,485068,195032237,8222130,457254,36673,4806582684,6358517,108726282,25169
310495.28,22,262144,64,251208,16552998858,149,9,585,6901927,35,67142,53,67,3,374246,130275936,1172,1,66,37352,18358935,2,424843,585,119235643,373735201,4910707989,585,1853,2,1,2,2,1420,1,4886929820,4842171497,5480919509,375856498,375856498,2,1,16537685912,73389,73389,2,2,2,375856498,19,1,3,491778,199797668,8381052,461644,37286,4886929820,6440283,110850446,25169
315568.36,22,262144,64,254600,16776624230,150,9,585,6972952,35,68121,53,67,3,374246,130541388,1172,1,66,37850,18644634,2,424843,585,120748437,379242696,4976313013,585,1853,2,1,2,2,1420,1,4952203676,4907456524,5493747624,380932935,380949319,2,1,16761049140,73389,73389,2,2,2,380932935,19,1,3,492406,202560432,8463424,465228,37784,4952203676,6507724,112281296,25169
320611.29,22,262144,64,258528,17035376898,151,10,585,7046560,35,69244,53,67,3,374246,130541388,1172,1,66,38426,18910075,2,424843,585,122956783,385202222,5052058226,585,1853,2,1,2,2,1420,1,5027570076,4983126290,5838949684,386820380,386820380,2,1,17020096720,73389,73389,2,2,2,386820380,19,1,3,495910,205478668,8563679,468932,38360,5027570076,6577628,114388664,25169
325623.52,22,262144,64,273380,18014026610,153,10,585,7232017,35,73408,53,67,3,374246,130806840,1172,1,66,40607,18989063,2,424843,585,126378371,388770086,5339392942,585,1853,2,1,2,2,1420,1,5313700252,5269163209,5981719230,409067632,409084016,2,1,17998975808,73389,73389,2,2,2,409067632,19,1,3,499355,207528295,8732537,476882,40542,5313700252,6755135,117641503,25169
330662.89,22,262144,64,283306,18668253274,155,10,585,7395202,35,76225,53,67,3,374246,131337744,1172,1,66,42068,19082402,2,424843,585,130231932,393034019,5531592273,585,1853,2,1,2,2,1420,1,5505065372,5460537525,6077914342,423938654,423938654,2,1,18653300776,73389,73389,2,2,2,423938654,19,1,3,504808,209629650,8903098,481435,42002,5505065372,6913767,121325870,25169
335708.78,22,262144,64,287759,18961412342,156,10,585,7510183,35,77476,53,67,3,374246,131337744,1172,1,66,42723,19209842,2,424843,585,131935221,397397990,5618000753,585,1853,2,1,2,2,1420,1,5591048604,5546185437,6098408230,430596147,430612531,2,1,18946230468,73389,73389,2,2,2,430596147,19,1,3,508320,212035420,9012341,484640,42658,5591048604,7025543,122920621,25169
340792.61,22,262144,64,292115,19248479870,156,10,585,7611453,35,78684,53,67,3,374246,131337744,1172,1,66,43362,19353292,2,424843,585,133972929,402303525,5702042315,585,1853,2,1,2,2,1420,1,5674672540,5630105821,6216067771,437120409,437136793,2,1,19233297996,73389,73389,2,2,2,437120409,19,1,3,511807,214361810,9118035,487609,43297,5674672540,7123844,124852523,25169
345963.87,22,262144,64,295779,19489931034,157,10,585,7690282,35,79737,53,67,3,374246,131603196,1172,1,66,43902,19573003,2,424843,585,135366576,406870402,5773182636,585,1853,2,1,2,2,1420,1,5745451420,5700702819,6230287903,442606446,442622830,2,1,19474683624,73389,73389,2,2,2,442606446,19,1,3,514979,216571403,9206335,490693,43837,5745451420,7199589,126157205,25169
352349.79,22,262144,64,300011,19768606646,158,10,585,7779959,35,80946,53,67,3,374246,131603196,1172,1,66,44523,19908569,2,424843,585,137644510,413471449,5854993177,585,1853,2,1,2,2,1420,1,5826847132,5782229696,6674117929,448936259,448952643,2,1,19753195396,73389,73389,2,2,2,448936259,19,1,3,520900,220336840,9341577,494649,44458,5826847132,7285310,128299921,25169
358497.85,22,262144,64,304110,20038831422,158,10,585,7879452,35,82065,53,67,3,374246,131603196,1172,1,66,45125,20183957,2,424843,585,139489421,418998396,5934302425,585,1853,2,1,2,2,1420,1,5905752476,5861205693,6702191406,455083689,455100073,2,1,20023682316,73389,73389,2,2,2,455083689,19,1,3,525626,223317403,9473490,505320,45059,5905752476,7374132,130012911,25169
364363.83,22,262144,64,308515,20329110214,159,11,585,7968408,35,83319,53,67,3,374246,131868648,1172,1,66,45773,20333296,2,424843,585,140879525,424360500,6019664692,585,1853,2,1,2,2,1420,1,5990687132,5946059157,6744781952,461673487,461689871,2,1,20313633428,73389,73389,2,2,2,461673487,19,1,3,527466,226434199,9575194,509403,45707,5990687132,7459005,131300615,25169
