timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
67355.82,26,262144,64,63173,4162729478,118,8,585,1861052,18,14159,67,4,125546064,1172,1,66,9727,3428112,2,287994,585,26299799,79986096,1272454385,585,1614,2,1,2,2,1505,1,1266065820,1220234782,639110032,94262053,94262053,2,1,4147530332,73389,73389,2,2,2,94262053,34,2,3,231052,47707653,2903233,94654,9661,1266065820,1766398,23394998,11463
72586.66,26,262144,64,65831,4337985974,118,8,585,1935502,18,14883,67,4,125546064,1172,1,66,10119,3644119,2,287994,585,27259434,84719532,1324105191,585,1614,2,1,2,2,1505,1,1317446044,1271442217,646948398,98234729,98251113,2,1,4322328076,73389,73389,2,2,2,98234729,34,2,3,231246,50353675,2960015,97158,10053,1317446044,1838344,24297027,11463
77810.71,26,262144,64,68956,4543847782,119,8,585,2015957,18,15789,67,4,125546064,1172,1,66,10577,3886924,2,287994,585,28882595,90034533,1384450122,585,1614,2,1,2,2,1505,1,1377477020,1331654028,700019988,102920109,102920109,2,1,4528484796,73389,73389,2,2,2,102920109,34,2,3,235662,53243453,3055251,99968,10511,1377477020,1915989,25825014,11463
83303.81,26,262144,64,71829,4733194518,119,8,585,2081719,18,16574,67,4,125546064,1172,1,66,10998,4092085,2,287994,585,30087546,95219348,1439913073,585,1614,2,1,2,2,1505,1,1432658332,1387046671,735940904,107220465,107220465,2,1,4717700460,73389,73389,2,2,2,107220465,34,2,3,237039,56301429,3104793,102506,10932,1432658332,1979213,26980324,11463
89169.47,26,262144,64,75447,4971631026,120,8,585,2168303,18,17613,67,4,125811516,1172,1,66,11532,4228563,2,287994,585,31527110,100784911,1510262664,585,1614,2,1,2,2,1505,1,1502650780,1456715950,833309714,112624582,112640966,2,1,4955481608,73389,73389,2,2,2,112624582,34,2,3,237478,59618564,3183419,108954,11466,1502650780,2059349,28340723,11463
94707.85,26,262144,64,78493,5172315490,120,8,585,2236051,18,18446,67,4,125811516,1172,1,66,11979,4480446,2,287994,585,32875726,106227463,1569151305,585,1614,2,1,2,2,1505,1,1561239964,1515344475,940227447,117203466,117203466,2,1,5156952504,73389,73389,2,2,2,117203466,34,2,3,239626,62720167,3255121,111834,11913,1561239964,2124217,29617318,11463
101619.88,26,262144,64,81324,5358644262,121,8,585,2312818,18,19274,67,4,125811516,1172,1,66,12393,4868129,2,287994,585,34462604,112590460,1623701482,585,1614,2,1,2,2,1505,1,1615503772,1569835269,1078489629,121440445,121440445,2,1,5343379580,73389,73389,2,2,2,121440445,34,2,3,242223,66476352,3351011,115683,12328,1615503772,2197135,31106479,11463
110736.88,26,262144,64,85152,5611108782,122,8,585,2418074,18,20372,67,4,126076968,1172,1,66,12955,5347741,2,287994,585,37425458,121761647,1697752664,585,1614,2,1,2,2,1505,1,1689166236,1643634069,1177285877,127178275,127178275,2,1,5595844100,73389,73389,2,2,2,127178275,34,2,3,243743,71740259,3475084,121361,12889,1689166236,2296713,33945691,11463
119081.32,26,262144,64,89204,5877987914,122,8,585,2534284,18,21477,67,4,126076968,1172,1,66,13550,5984396,2,287994,585,39308977,129299055,1776147321,585,1614,2,1,2,2,1505,1,1767154076,1721576174,1212247641,133237752,133254136,2,1,5862461088,73389,73389,2,2,2,133237752,34,2,3,245008,76324567,3608849,136811,13484,1767154076,2397473,35695087,11463
125251.15,26,262144,64,91701,6042668982,123,8,585,2605127,18,22212,67,4,126318288,1172,1,66,13918,6614672,2,287994,585,40607981,135291615,1824637130,585,1614,2,1,2,2,1505,1,1815388572,1769710578,1273710761,136989244,136989244,2,1,6027526736,73389,73389,2,2,2,136989244,34,2,3,250698,79633641,3715606,140651,13852,1815388572,2464476,36887113,11463
135549.49,26,262144,64,95150,6270029906,123,8,585,2706372,18,23154,67,4,126318288,1172,1,66,14422,7436658,2,287994,585,42971556,144587483,1891051315,585,1614,2,1,2,2,1505,1,1881448860,1836138502,1330059515,142147601,142163985,2,1,6254494444,73389,73389,2,2,2,142147601,34,2,3,253924,84787166,3852468,145867,14357,1881448860,2560505,39114562,11463
140609.45,26,262144,64,97131,6400653078,124,8,585,2768349,18,23748,67,4,126571674,1172,1,66,14719,7926835,2,287994,585,44280817,149459379,1930183986,585,1614,2,1,2,2,1505,1,1920377244,1874366086,1396938289,145114820,145131204,2,1,6385052080,73389,73389,2,2,2,145114820,34,2,3,254689,87331854,3915776,150057,14653,1920377244,2618292,40360281,11463
147825.41,26,262144,64,99925,6584557018,124,8,585,2855559,18,24510,67,4,126571674,1172,1,66,15126,8702181,2,287994,585,46141518,156404384,1983945587,585,1614,2,1,2,2,1505,1,1973854620,1928141218,1491044571,149294455,149310839,2,1,6568956020,73389,73389,2,2,2,149294455,34,2,3,258297,90835793,4076862,157534,15061,1973854620,2698025,42059387,11463
155713.89,26,262144,64,103140,6796582518,125,9,585,2951441,18,25441,67,4,126837126,1172,1,66,15600,9304590,2,287994,585,48388798,164029078,2046269645,585,1614,2,1,2,2,1505,1,2035851676,1990066124,1542980147,154116940,154133324,2,1,6781145360,73389,73389,2,2,2,154116940,34,2,3,261624,94853918,4219727,162548,15534,2035851676,2788893,44163531,11463
161130.77,26,262144,64,105386,6944572730,125,9,585,3033567,18,26055,67,4,126837126,1172,1,66,15931,9861372,2,287994,585,49819708,169226743,2089884190,585,1614,2,1,2,2,1505,1,2079236508,2033347823,1575226918,157477375,157493759,2,1,6929004500,73389,73389,2,2,2,157477375,34,2,3,262064,97763632,4290717,183523,15865,2079236508,2850044,45523671,11463
166805.24,26,262144,64,107485,7082929150,125,9,585,3095070,18,26627,67,4,126837126,1172,1,66,16238,10314179,2,287994,585,51366727,174811660,2130336040,585,1614,2,1,2,2,1505,1,2119475612,2073775689,1659771827,160624818,160641202,2,1,7067491992,73389,73389,2,2,2,160624818,34,2,3,263424,100851866,4366805,186644,16173,2119475612,2908426,46993798,11463
171862.58,26,262144,64,109487,7214663126,126,9,585,3152725,18,27230,67,4,126837126,1172,1,66,16530,10635218,2,287994,585,52684577,179650857,2168948163,585,1614,2,1,2,2,1505,1,2157879708,2112298240,1850443619,163626964,163626964,2,1,7199586416,73389,73389,2,2,2,163626964,34,2,3,265776,103653169,4459142,189858,16465,2157879708,2962867,48217996,11463
176923.51,26,262144,64,111526,7349087386,126,9,585,3207376,18,27786,67,4,126837126,1172,1,66,16832,11110789,2,287994,585,53239316,183904509,2208611363,585,1614,2,1,2,2,1505,1,2197332380,2151532474,1855610278,166676103,166692487,2,1,7333748532,73389,73389,2,2,2,166676103,34,2,3,266271,106369463,4512264,192469,16766,2197332380,3014907,48721369,11463
182007.44,26,262144,64,114128,7520408414,126,9,585,3266266,18,28494,67,4,126837126,1172,1,66,17213,11333228,2,287994,585,54657333,188678874,2258812424,585,1614,2,1,2,2,1505,1,2247270812,2201672855,1904881847,170577210,170577210,2,1,7505397240,73389,73389,2,2,2,170577210,34,2,3,269920,108881904,4598632,195334,17147,2247270812,3070932,50052587,11463
187118.78,26,262144,64,118063,7779885286,127,9,585,3350122,18,29622,67,4,127102578,1172,1,66,17792,11570789,2,287994,585,57037860,194348966,2335084002,585,1614,2,1,2,2,1505,1,2323161500,2277545515,2145966965,176462496,176478880,2,1,7764349824,73389,73389,2,2,2,176462496,34,2,3,273489,111593053,4711215,199049,17726,2323161500,3151073,52319448,11463
192159.40,26,262144,64,123123,8113090158,128,9,585,3452755,18,31059,67,4,127102578,1172,1,66,18535,11831800,2,287994,585,59651163,199208951,2432942462,585,1614,2,1,2,2,1505,1,2420547996,2374853896,2509069382,184043526,184059910,2,1,8097915144,73389,73389,2,2,2,184043526,34,2,3,276948,114282823,4829223,202812,18469,2420547996,3249943,54814433,11463
197226.70,26,262144,64,127496,8401488986,129,9,585,3562853,18,32304,67,4,127368030,1172,1,66,19178,11894272,2,287994,585,61386416,203649803,2517640511,585,1614,2,1,2,2,1505,1,2504827292,2459238927,2683152614,190584172,190606589,2,1,8385703568,73389,73389,2,2,2,190584172,34,2,3,278773,116555282,4935570,205905,19112,2504827292,3356948,56443123,11463
202339.51,26,262144,64,131257,8649345406,129,9,585,3670179,18,33330,67,4,127368030,1172,1,66,19730,12059282,2,287994,585,63126576,208126195,2590363744,585,1614,2,1,2,2,1505,1,2577179036,2531692707,2731462370,196223698,196240082,2,1,8633842712,73389,73389,2,2,2,196223698,34,2,3,280509,118972137,5033883,217012,19664,2577179036,3453167,58084212,11463
207633.05,26,262144,64,134985,8894725422,130,9,585,3767559,18,34401,67,4,127368030,1172,1,66,20278,12297475,2,287994,585,64728120,213014817,2662559338,585,1614,2,1,2,2,1505,1,2649006492,2603454145,2946211226,201810198,201810198,2,1,8879648712,73389,73389,2,2,2,201810198,34,2,3,281629,121650796,5116894,220167,20212,2649006492,3547392,59600761,11463
212988.00,26,262144,64,138352,9116712394,130,9,585,3854258,18,35319,67,4,127368030,1172,1,66,20773,12393200,2,287994,585,66560127,218323310,2727776692,585,1614,2,1,2,2,1505,1,2713887132,2668341070,3299362688,206853867,206853867,2,1,9101570148,73389,73389,2,2,2,206853867,34,2,3,283523,124606412,5203518,223066,20707,2713887132,3631192,61346800,11463
218241.76,26,262144,64,141925,9352199782,131,9,585,3933027,18,36348,67,4,127621416,1172,1,66,21297,12648590,2,287994,585,68107695,223301883,2796808737,585,1614,2,1,2,2,1505,1,2782568860,2737156554,3356197456,212192448,212208832,2,1,9336467712,73389,73389,2,2,2,212192448,34,2,3,286583,127798556,5293387,226149,21232,2782568860,3706878,62804332,11463
223402.44,26,262144,64,145214,9569074946,132,9,585,3999871,18,37302,67,4,127886868,1172,1,66,21781,12952643,2,287994,585,69554819,228359843,2860571014,585,1614,2,1,2,2,1505,1,2846007708,2800516075,3394257125,217129621,217146005,2,1,9553703324,73389,73389,2,2,2,217129621,34,2,3,289984,130897571,5386291,229293,21715,2846007708,3770578,64158314,11463
228526.68,26,262144,64,149511,9852010398,132,9,585,4087029,18,38474,67,4,127886868,1172,1,66,22413,13203307,2,287994,585,71214512,233037991,2943815944,585,1614,2,1,2,2,1505,1,2928845212,2883281408,3414334837,223565930,223565930,2,1,9836900920,73389,73389,2,2,2,223565930,34,2,3,296141,133701300,5501961,234703,22347,2928845212,3852326,65702180,11463
233600.33,26,262144,64,153198,10094968890,133,9,585,4165772,18,39534,67,4,127886868,1172,1,66,22953,13354744,2,287994,585,72878366,238062265,3015088744,585,1614,2,1,2,2,1505,1,2999755164,2954300612,3472607419,229076543,229092927,2,1,10079367892,73389,73389,2,2,2,229076543,34,2,3,298741,136241069,5590594,237930,22888,2999755164,3927842,67277851,11463
238693.25,26,262144,64,156975,10343825622,134,9,585,4266063,18,40619,67,4,128152320,1172,1,66,23509,13511719,2,287994,585,74917669,242749249,3088204758,585,1614,2,1,2,2,1505,1,3072500124,3027051061,3520467881,234742804,234742804,2,1,10328683376,73389,73389,2,2,2,234742804,34,2,3,301172,138837972,5676301,257420,23443,3072500124,4008643,69231585,11463
243869.54,26,262144,64,160790,10595172722,134,9,585,4344081,18,41658,67,4,128152320,1172,1,66,24069,13780250,2,287994,585,76662793,247467658,3161974371,585,1614,2,1,2,2,1505,1,3145900444,3100502863,3565622811,240441833,240458217,2,1,10579440652,73389,73389,2,2,2,240441833,34,2,3,303985,141394514,5782067,260544,24003,3145900444,4083537,70871263,11463
248914.12,26,262144,64,164109,10813748514,135,9,585,4418779,18,42618,67,4,128152320,1172,1,66,24555,14074138,2,287994,585,78591504,252760800,3226003707,585,1614,2,1,2,2,1505,1,3209601436,3164424639,3620428668,245422125,245422125,2,1,10798573500,73389,73389,2,2,2,245422125,34,2,3,310188,144033859,5908314,263984,24489,3209601436,4154795,72674563,11463
253981.63,26,262144,64,166524,10972814310,135,9,585,4478359,18,43278,67,4,128152320,1172,1,66,24912,14350944,2,287994,585,79641490,257483976,3273044240,585,1614,2,1,2,2,1505,1,3256394140,3210901433,3636976126,249028320,249044704,2,1,10957246080,73389,73389,2,2,2,249028320,34,2,3,310832,146966685,5962406,266676,24846,3256394140,4211683,73669286,11463
259109.51,26,262144,64,169547,11172256898,136,10,585,4553629,18,44157,67,4,128417772,1172,1,66,25355,14651258,2,287994,585,81171234,262141504,3331408023,585,1614,2,1,2,2,1505,1,3314459036,3269160434,3663618166,253564085,253580469,2,1,11156819740,73389,73389,2,2,2,253564085,34,2,3,314288,149978291,6053323,270032,25289,3314459036,4283597,75107584,11463
264171.20,26,262144,64,172567,11371237426,136,10,585,4643556,18,44979,67,4,128417772,1172,1,66,25799,14936845,2,287994,585,82805568,267153254,3389911270,585,1614,2,1,2,2,1505,1,3372655004,3327359459,3683693517,258093817,258093817,2,1,11356127948,73389,73389,2,2,2,258093817,34,2,3,317196,152581229,6161895,289576,25733,3372655004,4353980,76633300,11463
269213.40,26,262144,64,176215,11611374562,137,10,585,4719969,18,46029,67,4,128417772,1172,1,66,26333,15195372,2,287994,585,84163571,271917478,3460257448,585,1614,2,1,2,2,1505,1,3442647452,3397569046,3736742620,263549245,263549245,2,1,11595445884,73389,73389,2,2,2,263532861,34,2,3,318802,155105146,6254880,293194,26267,3442647452,4426775,77898260,11463
274265.24,26,262144,64,186412,12283626934,139,10,585,4878732,18,48921,67,4,128948676,1172,1,66,27834,15299189,2,287994,585,87349744,276383689,3657991674,585,1614,2,1,2,2,1505,1,3639517596,3594031828,3965176932,278819516,278835900,2,1,12268058704,73389,73389,2,2,2,278819516,34,2,3,324487,157320182,6427978,305785,27769,3639517596,4572947,80912705,11463
279386.08,26,262144,64,191427,12614148138,139,10,585,4997085,18,50289,67,4,128948676,1172,1,66,28571,15408069,2,287994,585,90119039,281498542,3755064513,585,1614,2,1,2,2,1505,1,3736117660,3690631916,4174964331,286332851,286349235,2,1,12598645444,73389,73389,2,2,2,286332851,34,2,3,328036,159644785,6552967,309334,28506,3736117660,4687751,83555744,11463
284628.93,26,262144,64,194941,12845503450,140,10,585,5087491,18,51303,67,4,128948676,1172,1,66,29086,15589203,2,287994,585,91869055,286647733,3822783943,585,1614,2,1,2,2,1505,1,3803488668,3758264676,4198488685,291591671,291608055,2,1,12830033524,73389,73389,2,2,2,291591671,34,2,3,332449,162434383,6648334,312265,29020,3803488668,4775226,85210301,11463
289757.86,26,262144,64,198667,13091017846,141,10,585,5187983,18,52371,67,4,129214128,1172,1,66,29632,15756816,2,287994,585,93484366,291484651,3894713808,585,1614,2,1,2,2,1505,1,3875053980,3830091620,4219781084,297176012,297176012,2,1,13075744528,73389,73389,2,2,2,297176012,34,2,3,335459,164918958,6742859,315422,29566,3875053980,4872561,86729901,11463
295091.89,26,262144,64,201984,13309728018,141,10,585,5277761,18,53277,67,4,129214128,1172,1,66,30119,15823585,2,287994,585,95734948,297103335,3958882491,585,1614,2,1,2,2,1505,1,3938886044,3894001607,4269858404,302137761,302154145,2,1,13294061484,73389,73389,2,2,2,302137761,34,2,3,338588,167177764,6826323,322827,30054,3938886044,4954934,88896413,11463
300373.91,26,262144,64,205742,13557074114,142,10,585,5369235,18,54357,67,4,129214128,1172,1,66,30670,16025077,2,287994,585,97151281,301705298,4031476363,585,1614,2,1,2,2,1505,1,4011106716,3966292376,4283144077,307773413,307773413,2,1,13542030172,73389,73389,2,2,2,307773413,34,2,3,342516,169766719,6947752,325790,30604,4011106716,5043445,90190870,11463
306353.89,26,262144,64,209143,13781289310,142,10,585,5445115,18,55284,67,4,129214128,1172,1,66,31172,16272061,2,287994,585,99132099,307753574,4097618833,585,1614,2,1,2,2,1505,1,4076904860,4031872423,4329537233,312866234,312866234,2,1,13765393400,73389,73389,2,2,2,312849850,34,2,3,345506,172693027,7030986,328596,31106,4076904860,5116519,92088612,11463
311422.43,26,262144,64,212860,14026213882,143,10,585,5521433,18,56354,67,4,129479580,1172,1,66,31718,16556967,2,287994,585,100743118,312727119,4169545835,585,1614,2,1,2,2,1505,1,4148470172,4103458187,4390397297,318434191,318434191,2,1,14011104404,73389,73389,2,2,2,318434191,34,2,3,348223,175349248,7123537,331557,31652,4148470172,5189876,93606724,11463
316480.77,26,262144,64,216769,14283721366,144,10,585,5606266,18,57474,67,4,129479580,1172,1,66,32290,16635383,2,287994,585,103145993,318097680,4244900603,585,1614,2,1,2,2,1505,1,4223443356,4178765490,4454023162,324272484,324288868,2,1,14267989296,73389,73389,2,2,2,324272484,34,2,3,356331,177709785,7249366,334329,32224,4223443356,5271937,95883671,11463
321558.77,26,262144,64,221129,14571051038,144,10,585,5705573,18,58662,67,4,129479580,1172,1,66,32933,16775893,2,287994,585,104843591,322670711,4329601596,585,1614,2,1,2,2,1505,1,4307722652,4262816938,4470680475,330796746,330813130,2,1,14555056824,73389,73389,2,2,2,330796746,34,2,3,357722,180022222,7333140,337385,32867,4307722652,5368188,97498105,11463
326596.06,26,262144,64,225688,14871422374,145,10,585,5808137,18,59961,67,4,129745032,1172,1,66,33602,16883930,2,287994,585,106805582,327267267,4417726264,585,1614,2,1,2,2,1505,1,4395409820,4350529440,4506599070,337632304,337648688,2,1,14855821376,73389,73389,2,2,2,337632304,34,2,3,361973,182311815,7431021,340785,33536,4395409820,5467352,99361266,11463
331608.53,26,262144,64,244181,16090088318,148,10,585,6024110,18,65169,67,4,130275936,1172,1,66,36318,16957421,2,287994,585,112230054,330921876,4775051447,585,1614,2,1,2,2,1505,1,4751270300,4706828737,4625698592,365324633,365341017,2,1,16074283852,73389,73389,2,2,2,365324633,34,2,3,367109,184042846,7630523,347830,36252,4751270300,5676280,104586412,11463
336619.79,26,262144,64,268649,17702383082,152,10,585,6284428,18,72060,67,4,130806840,1172,1,66,39915,16998389,2,287994,585,118507046,334239483,5248550143,585,1614,2,1,2,2,1505,1,5222867356,5178137771,4857839410,401961738,401978122,2,1,17686316472,73389,73389,2,2,2,401961738,34,2,3,373441,185652235,7867127,355747,39849,5222867356,5928681,110626948,11463
341690.41,26,262144,64,274245,18070980702,153,10,585,6393802,18,73644,67,4,130806840,1172,1,66,40736,17117110,2,287994,585,122169807,338886535,5356670196,585,1614,2,1,2,2,1505,1,5330477468,5285871755,4949129464,410368001,410368001,2,1,18056192044,73389,73389,2,2,2,410368001,34,2,3,374115,187828505,7982019,359143,40670,5330477468,6034659,114174994,11463
346972.62,26,262144,64,277762,18302798074,154,10,585,6484228,18,74658,67,4,131072292,1172,1,66,41253,17365189,2,287994,585,124205280,344141942,5424909808,585,1614,2,1,2,2,1505,1,5398372764,5353630405,5037776371,415624662,415641046,2,1,18287485128,73389,73389,2,2,2,415624662,34,2,3,376299,190722996,8075667,362240,41188,5398372764,6121988,116116665,11463
352029.83,26,262144,64,280675,18494766250,154,10,585,6559995,18,75453,67,4,131072292,1172,1,66,41681,17543409,2,287994,585,125379559,348869224,5481298624,585,1614,2,1,2,2,1505,1,5454471580,5409735120,5052741686,419990554,420006938,2,1,18479584376,73389,73389,2,2,2,419990554,34,2,3,378635,193348221,8151807,365043,41616,5454471580,6194952,117215305,11463
357976.10,26,262144,64,284071,18718653766,155,10,585,6651894,18,76434,67,4,131337744,1172,1,66,42181,17811240,2,287994,585,126858858,354568462,5547168470,585,1614,2,1,2,2,1505,1,5520007580,5475234747,5100845007,425075183,425091567,2,1,18703308052,73389,73389,2,2,2,425075183,34,2,3,380556,196803840,8232348,367908,42116,5520007580,6283986,118613627,11463
363625.92,26,262144,64,286551,18881979402,155,10,585,6718801,18,77109,67,4,131337744,1172,1,66,42546,18131768,2,287994,585,128276065,360278799,5595127186,585,1614,2,1,2,2,1505,1,5567717788,5523002938,5148469086,428796066,428796066,2,1,18866306008,73389,73389,2,2,2,428779682,34,2,3,381095,199888785,8305500,378987,42480,5567717788,6339814,119958019,11463
369441.20,26,262144,64,289806,19096360890,156,10,585,6784806,18,78054,67,4,131337744,1172,1,66,43025,18484162,2,287994,585,129745672,366159415,5658228253,585,1614,2,1,2,2,1505,1,5630501276,5585639888,5372370483,433661670,433678054,2,1,19081113480,73389,73389,2,2,2,433661670,34,2,3,381523,203724314,8372639,382313,42959,5630501276,6402493,121360113,11463
377565.45,26,262144,64,294014,19373729090,157,10,585,6928373,18,79254,67,4,131603196,1172,1,66,43642,18993043,2,287994,585,131360198,374160429,5739512845,585,1614,2,1,2,2,1505,1,5711372700,5666759990,5414242857,439972940,439972940,2,1,19358088464,73389,73389,2,2,2,439956556,34,2,3,382840,208886638,8480556,433851,43576,5711372700,6494522,122865506,11463
