timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55642.38,21,262144,64,62056,4089260314,118,4,585,1802526,27,13854,60,67,6,42597,125546064,1172,1,66,9562,3449318,2,145489,585,24952518,82603825,1250677177,585,2437,2,1,2,2,1499,1,1244570012,1198683617,528599643,92584852,92601236,2,1,4073733488,73389,73389,2,2,2,92584852,38,2,3,114761,54269484,2159202,107016,9497,1244570012,1695510,22791850,21242
60647.97,21,262144,64,86995,5732422534,122,4,585,2056178,27,20854,60,67,6,42597,126076968,1172,1,66,13228,3477881,2,145489,585,31700656,85394974,1732962674,585,2437,2,1,2,2,1499,1,1724948892,1679075892,583766840,129926469,129942853,2,1,5716764636,73389,73389,2,2,2,129926469,38,2,3,137402,55728088,2405124,113874,13162,1724948892,1942304,29294124,21242
65653.00,21,262144,64,133891,8822763586,130,4,585,2426727,27,34068,60,67,6,42597,127368030,1172,1,66,20116,3480487,2,145489,585,43536085,85909313,2639240356,585,2437,2,1,2,2,1499,1,2627772828,2582399170,627531119,200165765,200182149,2,1,8807293660,73389,73389,2,2,2,200165765,38,2,3,173629,56546555,2708935,122477,20050,2627772828,2304250,40826277,21242
70657.92,21,262144,64,180751,11910504022,138,4,585,2770618,27,47280,60,67,6,42597,128683224,1172,1,66,27002,3483247,2,145489,585,54496708,86089123,3545272609,585,2437,2,1,2,2,1499,1,3530334620,3485029744,651692862,270341684,270358068,2,1,11895034096,73389,73389,2,2,2,270341684,38,2,3,209030,57316180,2986698,131104,26936,3530334620,2639514,51510150,21242
75663.88,21,262144,64,227009,14958526334,145,4,585,3109564,27,60319,60,67,6,42597,129745032,1172,1,66,33796,3485707,2,145489,585,65137386,86212238,4439184419,585,2437,2,1,2,2,1499,1,4420837788,4376016923,675832480,339610450,339626834,2,1,14942859800,73389,73389,2,2,2,339610450,38,2,3,234934,58069059,3252834,139445,33730,4420837788,2970119,61885217,21242
80669.27,21,262144,64,275531,18155537516,153,4,585,3458752,27,73983,60,67,6,42597,130806840,1172,1,66,40925,3488277,2,145489,585,77126820,86288253,5377058956,585,2437,2,1,2,2,1499,1,5355119004,5310561580,718536601,412290962,412290962,2,1,18140802328,73389,73389,2,2,2,412290962,38,2,3,253329,58831055,3480966,148184,40859,5355119004,3310568,73646602,21242
85674.33,21,262144,64,328330,21634873258,162,4,585,3840131,27,88879,60,67,6,42597,132399552,1172,1,66,48683,3489639,2,145489,585,87627383,86414082,6397945512,585,2437,2,1,2,2,1499,1,6372106652,6327751128,747591797,491360346,491360346,2,1,21619134328,73389,73389,2,2,2,491343962,38,2,3,277250,59638757,3674218,157235,48617,6372106652,3682896,83954090,21242
90694.58,21,262144,64,368234,24264356210,169,4,585,4167523,27,100155,60,67,6,42597,133461360,1172,1,66,54543,3507531,2,145489,585,97039997,87438337,7169151457,585,2437,2,1,2,2,1499,1,7140319644,7096361038,890640237,551110896,551127280,2,1,24248879424,73389,73389,2,2,2,551110896,38,2,3,288669,60747681,3883609,165853,54478,7140319644,4001670,93157434,21242
95719.65,21,262144,64,375767,24760440032,170,4,585,4385244,27,102264,60,67,6,42597,133461360,1172,1,66,55650,3543713,2,145489,585,100639125,90901885,7314790096,585,2437,2,1,2,2,1499,1,7285285276,7241429455,911993166,562380041,562396425,2,1,24744721804,73389,73389,2,2,2,562380041,38,2,3,294655,62590294,4099420,172735,55584,7285285276,4212509,96540903,21242
100751.57,21,262144,64,383387,25262478872,172,4,585,4591081,27,104453,60,67,6,42597,133726812,1172,1,66,56768,3604568,2,145489,585,104728207,94849300,7462007801,585,2437,2,1,2,2,1499,1,7431823772,7388203017,981723910,573802675,573802675,2,1,25247317700,73389,73389,2,2,2,573802675,38,2,3,302777,64488149,4318676,179765,56702,7431823772,4411316,100409818,21242
