timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
57735.95,23,262144,64,47690,3142449032,115,2,585,1342365,21,9771,67,15442,125015160,1172,1,66,7452,5903628,2,525193,585,18636864,86773431,972923584,585,1939,2,1,2,2,816,1,968008092,921913037,428072763,71066688,71083072,2,1,3126934272,73389,73389,2,2,2,71066688,14,1,3,169850,59069934,2233024,102316,7387,968008092,1240049,16402975,11371
62769.22,23,262144,64,50773,3345823780,116,2,585,1412324,21,10667,67,15442,125280612,1172,1,66,7905,6156365,2,525193,585,20057865,91712659,1032471183,585,1939,2,1,2,2,816,1,1027252636,981432911,552749655,75692565,75692565,2,1,3330472860,73389,73389,2,2,2,75692565,14,1,3,170990,61889939,2306069,105646,7839,1027252636,1306678,17750473,11371
67858.24,23,262144,64,53941,3554503636,116,2,585,1483134,21,11531,67,15442,125280612,1172,1,66,8372,6353165,2,525193,585,20982307,96124833,1094000107,585,1939,2,1,2,2,816,1,1088463260,1042437275,568327685,80435289,80435289,2,1,3539152716,73389,73389,2,2,2,80435289,14,1,3,171247,64570481,2378468,109093,8306,1088463260,1374041,18602356,11371
73034.46,23,262144,64,57452,3785674406,117,2,585,1574174,21,12544,67,15442,125280612,1172,1,66,8886,6702278,2,525193,585,23333010,101755607,1161715740,585,1939,2,1,2,2,816,1,1155834268,1109966534,700601154,85694109,85694109,2,1,3770540796,73389,73389,2,2,2,85694109,14,1,3,178738,67226955,2526374,124022,8820,1155834268,1450152,20805956,11371
78070.75,23,262144,64,60698,3999731522,117,2,585,1656950,21,13430,67,15442,125280612,1172,1,66,9362,6978852,2,525193,585,24903075,106363693,1224425278,585,1939,2,1,2,2,816,1,1218224540,1172561956,789260866,90557554,90557554,2,1,3984532376,73389,73389,2,2,2,90557554,14,1,3,180812,69847240,2605599,133426,9296,1218224540,1523524,22297286,11371
83164.13,23,262144,64,64361,4241117150,118,2,585,1737894,21,14483,67,15442,125546064,1172,1,66,9900,7386885,2,525193,585,26646784,111308887,1295296060,585,1939,2,1,2,2,816,1,1288741276,1243142963,836090905,96043591,96043591,2,1,4225918004,73389,73389,2,2,2,96043591,14,1,3,183062,72585345,2712736,137246,9834,1288741276,1600648,23933321,11371
88170.06,23,262144,64,90746,5979816650,123,2,585,1989535,21,21899,67,15442,126318288,1172,1,66,13780,7431999,2,525193,585,33146760,114094309,1805864694,585,1939,2,1,2,2,816,1,1797300636,1751377664,1113944554,135541419,135557803,2,1,5963822436,73389,73389,2,2,2,135541419,14,1,3,198545,74109200,2933718,144028,13714,1797300636,1845507,30212766,11371
93175.88,23,262144,64,129028,8502469306,129,2,585,2315175,21,32721,67,15442,127368030,1172,1,66,19403,7446969,2,525193,585,42716535,115076135,2545739169,585,1939,2,1,2,2,816,1,2534318492,2488780529,1146282225,192896031,192896031,2,1,8486704468,73389,73389,2,2,2,192879647,14,1,3,219912,75007472,3217073,151872,19337,2534318492,2163303,39500171,11371
98182.96,23,262144,64,168752,11119890326,136,2,585,2643706,21,43901,67,15442,128417772,1172,1,66,25239,7452627,2,525193,585,54754793,116066254,3313634917,585,1939,2,1,2,2,816,1,3299254684,3253865214,1187321009,252378404,252394788,2,1,11104649776,73389,73389,2,2,2,252378404,14,1,3,247647,75831131,3532471,160142,25173,3299254684,2483564,51223247,11371
103188.82,23,262144,64,207467,13670654618,142,2,585,2957315,21,54820,67,15442,129214128,1172,1,66,30923,7456230,2,525193,585,65199240,116789839,4061536571,585,1939,2,1,2,2,816,1,4044267932,3999542162,1223053655,310341383,310357767,2,1,13655020852,73389,73389,2,2,2,310341383,14,1,3,266617,76607374,3757699,168137,30857,4044267932,2789178,61442950,11371
108196.27,23,262144,64,251550,16575677622,149,2,585,3305697,21,67230,67,15442,130275936,1172,1,66,37401,7463210,2,525193,585,75614166,117366230,4913897039,585,1939,2,1,2,2,816,1,4893352348,4848820721,1248637019,376370435,376370435,2,1,16559578244,73389,73389,2,2,2,376354051,14,1,3,297078,77467725,4065960,176700,37335,4893352348,3128997,71550489,11371
113229.73,23,262144,64,270106,17798134486,153,2,585,3536434,21,72516,67,15442,130806840,1172,1,66,40128,7516502,2,525193,585,83379128,120381919,5272786119,585,1939,2,1,2,2,816,1,5250785692,5206114712,1402466759,404155035,404171419,2,1,17782821540,73389,73389,2,2,2,404155035,14,1,3,312499,79104630,4310809,183562,40062,5250785692,3352872,79070819,11371
118274.80,23,262144,64,277319,18273500174,154,2,585,3734199,21,74537,67,15442,131072292,1172,1,66,41185,7577599,2,525193,585,86521169,124606917,5412107377,585,1939,2,1,2,2,816,1,5389459868,5345026544,1475416267,414963269,414979653,2,1,18258383836,73389,73389,2,2,2,414963269,14,1,3,318488,81079708,4538164,189377,41120,5389459868,3544822,81985264,11371
123280.97,23,262144,64,293629,19348232278,157,2,585,3968879,21,79094,67,15442,131337744,1172,1,66,43586,7595092,2,525193,585,91974836,128024680,5727980311,585,1939,2,1,2,2,816,1,5704032668,5659329329,1683335356,439393467,439393467,2,1,19333312548,73389,73389,2,2,2,439393467,14,1,3,325985,82679052,4740861,195829,43520,5704032668,3773050,87237482,11371
128292.95,23,262144,64,339862,22394881642,164,2,585,4322738,21,92142,67,15442,132665004,1172,1,66,50375,7600732,2,525193,585,103140927,128489542,6621256556,585,1939,2,1,2,2,816,1,6593880476,6549888082,1729049729,508635498,508635498,2,1,22379241016,73389,73389,2,2,2,508619114,14,1,3,347842,83492030,5008848,204463,50309,6593880476,4118275,98135381,11371
133297.88,23,262144,64,390553,25734764368,173,2,585,4683775,21,106441,67,15442,133992264,1172,1,66,57819,7602823,2,525193,585,114310504,128632340,7600714041,585,1939,2,1,2,2,816,1,7569580444,7526206807,1754205072,584528989,584545373,2,1,25719275516,73389,73389,2,2,2,584528989,14,1,3,370243,84284654,5244317,213499,57753,7569580444,4470276,109069968,11371
