timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55325.47,18,262144,64,118705,7822224850,127,5,585,2385462,26,29798,67,4860,127102578,1172,1,66,17886,2368224,2,180310,585,41194192,66046404,2345923010,585,1592,2,1,2,2,1387,1,2335482268,2289937126,540182783,177435185,177435185,2,1,7807148140,73389,73389,2,2,2,177435185,29,1,3,245525,45995269,3211043,127677,17820,2335482268,2257785,37980342,10267
60354.39,18,262144,64,125358,8260359474,128,5,585,2576400,26,31668,67,4860,127102578,1172,1,66,18863,2416596,2,180310,585,44354322,69865559,2474588225,585,1592,2,1,2,2,1387,1,2463539612,2417950840,585196122,187387577,187403961,2,1,8245053388,73389,73389,2,2,2,187387577,29,1,3,248754,47906490,3395585,133042,18797,2463539612,2443358,40955644,10267
65369.40,18,262144,64,132873,8755517034,130,5,585,2803632,26,33825,67,4860,127368030,1172,1,66,19966,2468503,2,180310,585,48722368,74097927,2619833299,585,1592,2,1,2,2,1387,1,2608112028,2562763183,633725637,198646371,198646371,2,1,8740440324,73389,73389,2,2,2,198646371,29,1,3,257220,49930362,3626972,165492,19900,2608112028,2638140,45092530,10267
70403.84,18,262144,64,140011,9225967522,131,5,585,2983556,26,35828,67,4860,127621416,1172,1,66,21015,2511592,2,180310,585,52506342,78497903,2758104731,585,1592,2,1,2,2,1387,1,2745737628,2700243481,773816751,209339917,209339917,2,1,9210956348,73389,73389,2,2,2,209339917,29,1,3,264789,51851061,3843879,174800,20950,2745737628,2808756,48658567,10267
75409.94,18,262144,64,173972,11463846410,136,5,585,3267124,26,45363,67,4860,128417772,1172,1,66,26007,2532927,2,180310,585,61975373,80142591,3414850964,585,1592,2,1,2,2,1387,1,3399917980,3354427125,922712723,260186651,260203035,2,1,11448212644,73389,73389,2,2,2,260186651,29,1,3,283265,52887062,4094140,182923,25941,3399917980,3084201,57876653,10267
80445.86,18,262144,64,193033,12719664406,140,7,585,3493833,26,50781,67,4860,128948676,1172,1,66,28805,2562009,2,180310,585,68647455,82680334,3783080480,585,1592,2,1,2,2,1387,1,3766657436,3721521187,974938278,288739140,288739140,2,1,12704522160,73389,73389,2,2,2,288739140,29,1,3,290095,54411741,4288743,189060,28739,3766657436,3304773,64355519,10267
85493.45,18,262144,64,197345,13003848350,140,7,585,3620763,26,51960,67,4860,128948676,1172,1,66,29439,2658229,2,180310,585,70503668,86915370,3866599465,585,1592,2,1,2,2,1387,1,3849757084,3804592032,992474272,295197866,295214250,2,1,12988706104,73389,73389,2,2,2,295197866,29,1,3,293944,56633898,4427444,198053,29373,3849757084,3422710,66071924,10267
90537.90,18,262144,64,201636,13286656038,141,7,585,3746599,26,53183,67,4860,129214128,1172,1,66,30070,2732447,2,180310,585,72987448,91653687,3949720096,585,1592,2,1,2,2,1387,1,3932463516,3887270524,1098467230,301623824,301623824,2,1,13271448256,73389,73389,2,2,2,301623824,29,1,3,300845,58904377,4584776,202219,30004,3932463516,3544380,68396953,10267
95577.40,18,262144,64,206371,13598561710,142,7,585,3878135,26,54528,67,4860,129214128,1172,1,66,30763,2888006,2,180310,585,75223658,95793758,4041003465,585,1592,2,1,2,2,1387,1,4023296412,3978457673,1174680454,308713334,308713334,2,1,13583386696,73389,73389,2,2,2,308713334,29,1,3,303960,61165060,4724567,206408,30697,4023296412,3671727,70493135,10267
100583.32,18,262144,64,218055,14368278180,144,7,585,4074049,26,57801,67,4860,129479580,1172,1,66,32480,2928832,2,180310,585,79689891,99829958,4267021326,585,1592,2,1,2,2,1387,1,4248347036,4203460219,1309936977,326195445,326211829,2,1,14352599580,73389,73389,2,2,2,326195445,29,1,3,309972,62974884,4910385,212321,32414,4248347036,3861728,74772455,10267
105598.90,18,262144,64,230214,15169896474,146,7,585,4287425,26,61251,67,4860,130010484,1172,1,66,34267,2978150,2,180310,585,84599608,103265384,4502379998,585,1592,2,1,2,2,1387,1,4482703772,4437793170,1448763734,344416551,344432935,2,1,15154328244,73389,73389,2,2,2,344416551,29,1,3,321547,64773623,5134065,218203,34202,4482703772,4069222,79456887,10267
110635.87,18,262144,64,237225,15631577448,147,7,585,4485347,26,63218,67,4860,130010484,1172,1,66,35297,3039187,2,180310,585,87788557,107109172,4637887184,585,1592,2,1,2,2,1387,1,4617576860,4572863175,1577319509,354909615,354909615,2,1,15616023060,73389,73389,2,2,2,354909615,29,1,3,325631,66716510,5329644,225583,35231,4617576860,4259764,82451301,10267
115678.44,18,262144,64,242603,15986141606,148,7,585,4640630,26,64737,67,4860,130275936,1172,1,66,36088,3125324,2,180310,585,90244431,111303922,4742072149,585,1592,2,1,2,2,1387,1,4721254812,4676487208,1594712373,362969655,362969655,2,1,15970664820,73389,73389,2,2,2,362969655,29,1,3,327294,68768641,5467442,230424,36022,4721254812,4410206,84769276,10267
120744.95,18,262144,64,248677,16386330886,149,7,585,4812529,26,66450,67,4860,130275936,1172,1,66,36980,3222168,2,180310,585,93144914,115416979,4859547538,585,1592,2,1,2,2,1387,1,4838171036,4793435089,1721819896,372070079,372070079,2,1,16370362580,73389,73389,2,2,2,372053695,29,1,3,334274,70542789,5654979,238438,36914,4838171036,4574091,87482558,10267
125831.80,18,262144,64,253056,16674905742,150,7,585,4938314,26,67698,67,4860,130541388,1172,1,66,37622,3307379,2,180310,585,96239760,120302109,4944116269,585,1592,2,1,2,2,1387,1,4922319260,4877796109,1794712728,378627109,378627109,2,1,16659592796,73389,73389,2,2,2,378627109,29,1,3,340506,72848836,5798951,249105,37556,4922319260,4689209,90433101,10267
130882.17,18,262144,64,256366,16892891710,150,7,585,5031470,26,68603,67,4860,130541388,1172,1,66,38108,3362794,2,180310,585,98104117,124862945,5008284515,585,1592,2,1,2,2,1387,1,4986151324,4941496210,1815104843,383582825,383582825,2,1,16877644300,73389,73389,2,2,2,383582825,29,1,3,343628,74987741,5895264,252540,38043,4986151324,4778930,92200055,10267
135929.43,18,262144,64,259639,17108452846,151,7,585,5129170,26,69549,67,4860,130541388,1172,1,66,38588,3500970,2,180310,585,100092792,129704348,5071396849,585,1592,2,1,2,2,1387,1,5048934812,5004509236,1846459495,388481197,388481197,2,1,17093172668,73389,73389,2,2,2,388481197,29,1,3,349146,77506065,6018562,258996,38522,5048934812,4870174,94065416,10267
141185.89,18,262144,64,262420,17291770270,151,7,585,5206865,26,70308,67,4860,130541388,1172,1,66,39000,3741207,2,180310,585,101194184,134173486,5125682611,585,1592,2,1,2,2,1387,1,5102936476,5058062950,1858363438,392634097,392650481,2,1,17275900268,73389,73389,2,2,2,392634097,29,1,3,350045,80076881,6079412,262007,38934,5102936476,4944858,95105934,10267
146435.90,18,262144,64,264924,17456934222,152,7,585,5279497,26,71046,67,4860,130806840,1172,1,66,39367,4080934,2,180310,585,102750454,139609609,5174039990,585,1592,2,1,2,2,1387,1,5151039900,5106334854,1894201780,396393781,396410165,2,1,17441326364,73389,73389,2,2,2,396393781,29,1,3,354207,82937793,6165067,264619,39301,5151039900,5014878,96576067,10267
151544.85,18,262144,64,267658,17636906002,152,7,585,5354962,26,71792,67,4860,130806840,1172,1,66,39768,4351275,2,180310,585,104609559,144873813,5226875430,585,1592,2,1,2,2,1387,1,5203599772,5158999042,1994852414,400491496,400491496,2,1,17621625824,73389,73389,2,2,2,400491496,29,1,3,357230,85745893,6243392,267584,39702,5203599772,5087378,98355669,10267
156669.04,18,262144,64,270174,17802590934,153,8,585,5426614,26,72534,67,4860,130806840,1172,1,66,40140,4528132,2,180310,585,106002301,149810543,5275891777,585,1592,2,1,2,2,1387,1,5252358556,5207407682,2015305936,404269723,404269723,2,1,17787867812,73389,73389,2,2,2,404269723,29,1,3,358813,88529761,6311978,270124,40074,5252358556,5156490,99679222,10267
161743.86,18,262144,64,272974,17987153542,153,8,585,5505729,26,73299,67,4860,130806840,1172,1,66,40550,4716191,2,180310,585,107827949,154747107,5329907831,585,1592,2,1,2,2,1387,1,5306098076,5261317748,2128992083,408455391,408471775,2,1,17972037204,73389,73389,2,2,2,408455391,29,1,3,361776,91149867,6391925,272699,40484,5306098076,5233030,101424744,10267
167286.15,18,262144,64,276028,18188627746,154,8,585,5591302,26,74184,67,4860,131072292,1172,1,66,40998,4988190,2,180310,585,109214856,159737521,5388929839,585,1592,2,1,2,2,1387,1,5364818332,5320266317,2157917030,413040308,413040308,2,1,18173052656,73389,73389,2,2,2,413023924,29,1,3,362323,94167526,6462872,275871,40932,5364818332,5315431,102740432,10267
172483.65,18,262144,64,278884,18376594918,154,8,585,5668410,26,74964,67,4860,131072292,1172,1,66,41418,5198280,2,180310,585,110625159,164785250,5444267819,585,1592,2,1,2,2,1387,1,5419868572,5375220558,2227628904,417301863,417318247,2,1,18361281972,73389,73389,2,2,2,417301863,29,1,3,367377,96886954,6563379,278619,41352,5419868572,5389791,104050209,10267
177579.81,18,262144,64,281528,18550933910,154,8,585,5736908,26,75686,67,4860,131072292,1172,1,66,41806,5413634,2,180310,585,111853874,169772698,5495388030,585,1592,2,1,2,2,1387,1,5470724508,5426186640,2273040355,421274539,421274539,2,1,18536079716,73389,73389,2,2,2,421274539,29,1,3,371218,99654737,6635536,281158,41740,5470724508,5455750,105206838,10267
182634.39,18,262144,64,284351,18737003846,155,8,585,5821266,26,76509,67,4860,131337744,1172,1,66,42222,5652027,2,180310,585,113378502,174480449,5550196743,585,1592,2,1,2,2,1387,1,5525250460,5480621627,2323571533,425501167,425501167,2,1,18722051348,73389,73389,2,2,2,425501167,29,1,3,373612,102440465,6720555,283877,42156,5525250460,5537389,106646781,10267
187732.09,18,262144,64,287245,18927726838,155,8,585,5907404,26,77298,67,4860,131337744,1172,1,66,42649,5755792,2,180310,585,114884841,179207046,5606462079,585,1592,2,1,2,2,1387,1,5581218204,5536403663,2342072188,429834291,429834291,2,1,18912708804,73389,73389,2,2,2,429834291,29,1,3,375221,104944537,6801691,286698,42583,5581218204,5620706,108069598,10267
192779.46,18,262144,64,290599,19148596390,156,8,585,5999865,26,78270,67,4860,131337744,1172,1,66,43140,6005667,2,180310,585,116855038,184171931,5671153188,585,1592,2,1,2,2,1387,1,5645574556,5600934575,2387508356,434847351,434863735,2,1,19133283444,73389,73389,2,2,2,434847351,29,1,3,377376,107625793,6888176,289734,43074,5645574556,5710131,109953316,10267
197826.43,18,262144,64,294272,19390637378,157,8,585,6101741,26,79326,67,4860,131603196,1172,1,66,43678,6047123,2,180310,585,118729378,188744009,5742162543,585,1592,2,1,2,2,1387,1,5716222364,5671658726,2428505308,440349772,440366156,2,1,19375389968,73389,73389,2,2,2,440349772,29,1,3,380036,110081310,6988551,293033,43613,5716222364,5808708,111727430,10267
202963.14,18,262144,64,298174,19647951562,157,8,585,6202234,26,80391,67,4860,131603196,1172,1,66,44255,6168004,2,180310,585,121098305,193286196,5818046811,585,1592,2,1,2,2,1387,1,5791719836,5746908912,2547662957,446202290,446218674,2,1,19632900760,73389,73389,2,2,2,446202290,29,1,3,385252,112212975,7122889,296785,44189,5791719836,5905449,113961409,10267
208020.06,18,262144,64,301829,19888547450,158,8,585,6301095,26,81441,67,4860,131603196,1172,1,66,44791,6315275,2,180310,585,123298529,198989096,5888670157,585,1592,2,1,2,2,1387,1,5861974428,5817289689,2603822016,451657718,451674102,2,1,19872939592,73389,73389,2,2,2,451657718,29,1,3,399301,114476174,7259121,300056,44725,5861974428,6001039,116026393,10267
213121.98,18,262144,64,305203,20110727722,158,8,585,6394534,26,82362,67,4860,131603196,1172,1,66,45285,6481069,2,180310,585,124920566,203422642,5953886709,585,1592,2,1,2,2,1387,1,5926855068,5882239123,2620727467,456711738,456728122,2,1,20095316472,73389,73389,2,2,2,456711738,29,1,3,401729,116737138,7341151,303022,45220,5926855068,6091512,117565882,10267
218217.22,18,262144,64,308528,20329962182,159,8,585,6480068,26,83324,67,4860,131868648,1172,1,66,45774,6658928,2,180310,585,126196805,207907949,6018183769,585,1592,2,1,2,2,1387,1,5990818204,5946279389,2678058535,461706255,461706255,2,1,20315075220,73389,73389,2,2,2,461706255,29,1,3,403924,119090421,7431240,306247,45708,5990818204,6173821,118752201,10267
223257.67,18,262144,64,311770,20543491702,160,8,585,6565995,26,84261,67,4860,131868648,1172,1,66,46250,6759032,2,180310,585,127934744,212350026,6080900015,585,1592,2,1,2,2,1387,1,6053208476,6008781130,2697407343,466555475,466555475,2,1,20528440900,73389,73389,2,2,2,466555475,29,1,3,406565,121499260,7526556,309849,46184,6053208476,6256146,120394975,10267
228833.14,18,262144,64,315910,20816403454,160,8,585,6684835,26,85392,67,4860,131868648,1172,1,66,46858,7023509,2,180310,585,129703080,216859771,6161131973,585,1592,2,1,2,2,1387,1,6133031324,6088471332,2748495878,472752057,472768441,2,1,20801090508,73389,73389,2,2,2,472752057,29,1,3,409987,123880166,7657219,313497,46793,6133031324,6371338,122032406,10267
233891.31,18,262144,64,319071,21024624558,161,8,585,6778513,26,86307,67,4860,132134100,1172,1,66,47318,7192670,2,180310,585,131670686,221938719,6221609107,585,1592,2,1,2,2,1387,1,6193193372,6149357560,2815093660,477494781,477494781,2,1,21009770364,73389,73389,2,2,2,477494781,29,1,3,414169,126718089,7759667,325748,47252,6193193372,6452765,123897126,10267
238999.23,18,262144,64,321754,21201519454,161,8,585,6849838,26,87039,67,4860,132134100,1172,1,66,47714,7356914,2,180310,585,133027325,226763005,6273785432,585,1592,2,1,2,2,1387,1,6245097884,6201061113,2834644187,481500225,481516609,2,1,21186009900,73389,73389,2,2,2,481500225,29,1,3,415643,129638350,7814335,328323,47649,6245097884,6521515,125197557,10267
244055.71,18,262144,64,324605,21389424398,162,8,585,6926510,26,87873,67,4860,132399552,1172,1,66,48134,7713744,2,180310,585,134707124,231796306,6329124462,585,1592,2,1,2,2,1387,1,6300148124,6255942496,2873674804,485776005,485792389,2,1,21374144220,73389,73389,2,2,2,485776005,29,1,3,416564,132358747,7885574,331186,48068,6300148124,6595324,126806273,10267
249190.93,18,262144,64,327730,21595286206,162,8,585,7012031,26,88725,67,4860,132399552,1172,1,66,48594,7805684,2,180310,585,136500801,236558303,6389731409,585,1592,2,1,2,2,1387,1,6360441244,6316147303,2927147455,490453193,490469577,2,1,21579940492,73389,73389,2,2,2,490453193,29,1,3,422047,134959119,7989391,334014,48528,6360441244,6678017,128494613,10267
254305.82,18,262144,64,330903,21804293742,163,8,585,7100579,26,89646,67,4860,132399552,1172,1,66,49058,7945128,2,180310,585,138256562,242034491,6450993344,585,1592,2,1,2,2,1387,1,6421389724,6377234613,3105879796,495204109,495220493,2,1,21788980796,73389,73389,2,2,2,495204109,29,1,3,425688,137783628,8102680,336962,48993,6421389724,6763617,130136105,10267
259996.00,18,262144,64,333928,22003601950,163,8,585,7185940,26,90471,67,4860,132399552,1172,1,66,49504,8110623,2,180310,585,139941298,247470006,6509623332,585,1592,2,1,2,2,1387,1,6479716764,6435515146,3282008533,499733841,499750225,2,1,21988289004,73389,73389,2,2,2,499733841,29,1,3,429769,141023855,8203639,339776,49439,6479716764,6846164,131719969,10267
265120.11,18,262144,64,336342,22162867662,164,8,585,7250889,26,91182,67,4860,132665004,1172,1,66,49858,8257963,2,180310,585,141052716,252243350,6556268043,585,1592,2,1,2,2,1387,1,6526116252,6482071951,3299255757,503362453,503362453,2,1,22147227036,73389,73389,2,2,2,503346069,29,1,3,433145,144026765,8283829,342165,49792,6526116252,6908724,132751332,10267
270464.15,18,262144,64,339443,22367156606,164,8,585,7322791,26,92028,67,4860,132665004,1172,1,66,50313,8484199,2,180310,585,143026254,258506284,6616218048,585,1592,2,1,2,2,1387,1,6585754012,6541805732,3348438118,507990489,508006873,2,1,22351581516,73389,73389,2,2,2,507990489,29,1,3,438683,146998108,8382127,344776,50247,6585754012,6978015,134626377,10267
275944.99,18,262144,64,342453,22565216322,165,8,585,7386852,26,92904,67,4860,132665004,1172,1,66,50754,8766534,2,180310,585,144021395,263452207,6674318954,585,1592,2,1,2,2,1387,1,6643556764,6599664220,3359722708,512505996,512505996,2,1,22550263824,73389,73389,2,2,2,512505996,29,1,3,440294,150468199,8443510,347978,50688,6643556764,7038874,135559535,10267
281577.91,18,262144,64,345937,22794871006,165,8,585,7457834,26,93855,67,4860,132665004,1172,1,66,51267,9091352,2,180310,585,145811438,269122259,6742032207,585,1592,2,1,2,2,1387,1,6710927772,6666817827,3581680427,517713505,517729889,2,1,22779394220,73389,73389,2,2,2,517713505,29,1,3,442864,153419065,8532300,351451,51202,6710927772,7106383,137261160,10267
287004.41,18,262144,64,348900,22990140114,166,9,585,7517939,26,94716,67,4860,132930456,1172,1,66,51700,9457570,2,180310,585,147366371,274742011,6799078625,585,1592,2,1,2,2,1387,1,6767681948,6723949548,3940929245,522144933,522161317,2,1,22974377052,73389,73389,2,2,2,522144933,29,1,3,448266,156405621,8633820,354156,51635,6767681948,7163783,138714661,10267
293821.44,18,262144,64,351921,23189427498,166,9,585,7594465,26,95538,67,4860,132930456,1172,1,66,52147,9903010,2,180310,585,148735035,280804133,6857975267,585,1592,2,1,2,2,1387,1,6826271132,6782146326,4243647590,526680698,526697082,2,1,23173950712,73389,73389,2,2,2,526680698,29,1,3,449579,160223785,8717933,358296,52082,6826271132,7236169,139999862,10267
303355.17,18,262144,64,356224,23472756166,167,9,585,7710425,26,96771,67,4860,132930456,1172,1,66,52778,10456723,2,180310,585,151319511,289878487,6940989439,585,1592,2,1,2,2,1387,1,6908846492,6864926585,4287883255,533125199,533141583,2,1,23457508756,73389,73389,2,2,2,533125199,29,1,3,451971,165433136,8884545,364597,52712,6908846492,7345828,142418000,10267
311706.88,18,262144,64,359783,23707326050,168,9,585,7890149,26,97796,67,4860,133195908,1172,1,66,53301,11204777,2,180310,585,153507588,297968575,7009897212,585,1592,2,1,2,2,1387,1,6977397148,6933546467,4636952682,538463780,538463780,2,1,23692406320,73389,73389,2,2,2,538463780,29,1,3,463261,170288046,9043941,455575,53235,6977397148,7434574,144446569,10267
317879.51,18,262144,64,362044,23856299302,168,9,585,7946473,26,98412,67,4860,133195908,1172,1,66,53633,11593437,2,180310,585,155003426,304110723,7053642445,585,1592,2,1,2,2,1387,1,7020913052,6977068550,4700829076,541840599,541856983,2,1,23840986356,73389,73389,2,2,2,541840599,29,1,3,471974,173360396,9165535,458518,53568,7020913052,7487955,145819109,10267
327837.66,18,262144,64,366126,24125409966,169,10,585,8062011,26,99579,67,4860,133461360,1172,1,66,54234,12519766,2,180310,585,157424139,313426157,7132837262,585,1592,2,1,2,2,1387,1,7099687324,7055798579,4753930084,547947069,547963453,2,1,24109671036,73389,73389,2,2,2,547947069,29,1,3,479938,178699385,9367327,464758,54168,7099687324,7597253,148038063,10267
333008.79,18,262144,64,368061,24252873690,169,10,585,8122827,26,100107,67,4860,133461360,1172,1,66,54519,13055337,2,180310,585,158970386,318238160,7170394280,585,1592,2,1,2,2,1387,1,7137042844,7092970825,5001575663,550842719,550865136,2,1,24237079636,73389,73389,2,2,2,550842719,29,1,3,483471,181372560,9464578,467776,54453,7137042844,7655051,149486650,10267
340466.87,18,262144,64,370759,24430630966,169,10,585,8205899,26,100844,67,4860,133461360,1172,1,66,54914,13662031,2,180310,585,160124609,324561093,7222445951,585,1592,2,1,2,2,1387,1,7188816284,7145042723,5014113302,554897315,554897315,2,1,24415481860,73389,73389,2,2,2,554897315,29,1,3,484929,185413412,9561092,473998,54848,7188816284,7731901,150542134,10267
348046.97,18,262144,64,373694,24623811680,170,10,585,8292275,26,101700,67,4860,133461360,1172,1,66,55343,14096684,2,180310,585,162028081,331969359,7279110695,585,1592,2,1,2,2,1387,1,7245177244,7201443966,5066121985,559281750,559298134,2,1,24608397000,73389,73389,2,2,2,559281750,29,1,3,489566,189129496,9712835,478470,55278,7245177244,7813805,152293319,10267
353729.23,18,262144,64,375954,24772960716,170,10,585,8351289,26,102317,67,4860,133461360,1172,1,66,55677,14574706,2,180310,585,163437197,337475913,7322991915,585,1592,2,1,2,2,1387,1,7288824220,7245050930,5085090122,562680986,562680986,2,1,24757963384,73389,73389,2,2,2,562680986,29,1,3,496295,192259576,9824031,481492,55611,7288824220,7869797,153590443,10267
359432.49,18,262144,64,378346,24930519184,171,10,585,8417247,26,103023,67,4860,133726812,1172,1,66,56024,15075181,2,180310,585,165116490,342593384,7368715065,585,1592,2,1,2,2,1387,1,7334306204,7291099534,5208191133,566254413,566270797,2,1,24915194172,73389,73389,2,2,2,566254413,29,1,3,502208,195029333,9939761,484745,55959,7334306204,7932502,155154777,10267
364474.13,18,262144,64,380304,25059635028,171,10,585,8470101,26,103555,67,4860,133726812,1172,1,66,56314,15606380,2,180310,585,166322669,347687920,7406931748,585,1592,2,1,2,2,1387,1,7372317084,7328834474,5584129531,569188864,569205248,2,1,25044310016,73389,73389,2,2,2,569188864,29,1,3,504887,197497223,10016123,487810,56248,7372317084,7982291,156281338,10267
