timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
61241.77,262144,64,92858,6118759586,123,1,585,1612931,2,22529,67,17,126318288,1172,1,66,14089,3015944,2,9197,585,29593628,59711006,1846034897,585,622,2,1,2,2,519,1,1837801884,1792001763,471803214,138715597,138715597,2,1,6103486268,73389,73389,2,2,2,138715597,8,3,251796,35649503,2518187,89491,14023,1837801884,1523440,27072086,6139
66324.35,262144,64,98182,6469796866,124,2,585,1746319,2,24036,67,17,126571674,1172,1,66,14870,3113820,2,9197,585,32748888,64428328,1948896546,585,622,2,1,2,2,519,1,1940169116,1894613530,546459268,146693717,146710101,2,1,6454523548,73389,73389,2,2,2,146693717,8,3,257603,37908774,2667533,92684,14804,1940169116,1653635,30077434,6139
71468.12,262144,64,102255,6738317706,124,2,585,1854503,2,25143,67,17,126571674,1172,1,66,15469,3261959,2,9197,585,34120067,68783405,2027805200,585,622,2,1,2,2,519,1,2018681244,1973083145,556395070,152791995,152791995,2,1,6721861432,73389,73389,2,2,2,152769578,8,3,259077,40255360,2753785,95577,15403,2018681244,1758926,31363352,6139
76565.25,262144,64,106571,7022763794,125,2,585,1956790,2,26379,67,17,126837126,1172,1,66,16102,3381119,2,9197,585,37590439,74466974,2111190262,585,622,2,1,2,2,519,1,2101649820,2056153179,607827049,159258913,159275297,2,1,7007392172,73389,73389,2,2,2,159258913,8,3,266520,42819560,2895377,98446,16036,2101649820,1858344,34691222,6139
81657.36,262144,64,110494,7280923330,126,2,585,2040530,2,27504,67,17,126837126,1172,1,66,16677,3636149,2,9197,585,38921035,79085494,2187068152,585,622,2,1,2,2,519,1,2177147292,2131645620,839825550,165123941,165140325,2,1,7265453404,73389,73389,2,2,2,165123941,8,3,272306,45523394,3000812,101817,16612,2177147292,1938713,35916508,6139
88900.93,262144,64,114969,7576055094,127,2,585,2195516,2,28779,67,17,127102578,1172,1,66,17336,3926229,2,9197,585,41118203,85670136,2273894583,585,622,2,1,2,2,519,1,2263523740,2217897918,866439743,171834460,171850844,2,1,7560716240,73389,73389,2,2,2,171834460,8,3,278035,49302094,3136196,155421,17271,2263523740,2040095,37979663,6139
93970.40,262144,64,118728,7823732178,127,2,585,2273100,2,29802,67,17,127102578,1172,1,66,17889,4079162,2,9197,585,42664901,90571970,2346618197,585,622,2,1,2,2,519,1,2335875484,2290388809,984336656,177467953,177467953,2,1,7808589932,73389,73389,2,2,2,177467953,8,3,281683,51843588,3236311,159068,17823,2335875484,2114032,39425578,6139
99083.35,262144,64,122468,8069898626,128,2,585,2350967,2,30879,67,17,127102578,1172,1,66,18437,4301433,2,9197,585,44129675,94957540,2418810863,585,622,2,1,2,2,519,1,2407702940,2362277656,1092872042,183054453,183070837,2,1,8054395932,73389,73389,2,2,2,183054453,8,3,284049,54531504,3312674,162403,18371,2407702940,2188564,40813878,6139
104710.75,262144,64,126319,8323870474,128,2,585,2429166,2,31929,67,17,127102578,1172,1,66,19004,4553982,2,9197,585,45475434,100003529,2493640855,585,622,2,1,2,2,519,1,2482151836,2436516183,1208146057,188825051,188841435,2,1,8308302244,73389,73389,2,2,2,188825051,8,3,286536,57412299,3387977,165288,18939,2482151836,2263878,42083756,6139
109809.53,262144,64,130291,8585506726,129,2,585,2510990,2,33066,67,17,127368030,1172,1,66,19588,4760924,2,9197,585,46592638,104168152,2570437582,585,622,2,1,2,2,519,1,2558566812,2513047643,1323729105,194769840,194786224,2,1,8569872960,73389,73389,2,2,2,194769840,8,3,288229,60077939,3471110,168139,19522,2558566812,2342851,43117347,6139
115067.88,262144,64,134565,8866934850,130,2,585,2603724,2,34287,67,17,127368030,1172,1,66,20217,4870944,2,9197,585,49491901,110133411,2653294542,585,622,2,1,2,2,519,1,2641011100,2595348040,1666096910,201165189,201181573,2,1,8851268316,73389,73389,2,2,2,201165189,8,3,297855,62632504,3604403,170957,20151,2641011100,2432767,45884842,6139
120166.79,262144,64,138826,9148041910,131,2,585,2697943,2,35505,67,17,127621416,1172,1,66,20842,5181079,2,9197,585,50978343,114531997,2735620752,585,622,2,1,2,2,519,1,2722931100,2677465143,1687832148,207564412,207580796,2,1,9132834128,73389,73389,2,2,2,207564412,8,3,300844,65164775,3685813,174538,20776,2722931100,2523405,47289455,6139
125226.91,262144,64,142498,9390017362,131,2,585,2777822,2,36506,67,17,127621416,1172,1,66,21380,5327550,2,9197,585,53130945,119852793,2806629952,585,622,2,1,2,2,519,1,2793578908,2748206563,1759981951,213066833,213066833,2,1,9374940652,73389,73389,2,2,2,213066833,8,3,302951,67613802,3772316,177037,21315,2793578908,2600785,49355399,6139
130278.44,262144,64,145903,9614241316,132,2,585,2857537,2,37488,67,17,127886868,1172,1,66,21881,5456201,2,9197,585,54465040,124479683,2872503940,585,622,2,1,2,2,519,1,2859114908,2813781420,1772351246,218161813,218161813,2,1,9599119772,73389,73389,2,2,2,218161813,8,3,304840,70236044,3842328,179704,21815,2859114908,2677833,50620171,6139
135488.43,262144,64,149450,9848012702,132,2,585,2945173,2,38457,67,17,127886868,1172,1,66,22403,5605096,2,9197,585,55837712,129221047,2941401257,585,622,2,1,2,2,519,1,2927665564,2882084930,1926842125,223467626,223484010,2,1,9832575544,73389,73389,2,2,2,223467626,8,3,307865,72871002,3935063,182307,22338,2927665564,2762866,51900197,6139
140603.65,262144,64,152774,10066916174,133,2,585,3036917,2,39419,67,17,127886868,1172,1,66,22893,5845141,2,9197,585,57776305,134262265,3005825161,585,622,2,1,2,2,519,1,2991759772,2946124211,1963180063,228447918,228447918,2,1,10051708392,73389,73389,2,2,2,228447918,8,3,313334,75410174,4042581,192367,22827,2991759772,2844550,53731735,6139
146006.62,262144,64,155787,10265437950,133,2,585,3116919,2,40241,67,17,127886868,1172,1,66,23334,6037686,2,9197,585,58932402,139037452,3063930658,585,622,2,1,2,2,519,1,3049562524,3004137880,1973782862,232961266,232961266,2,1,10250295704,73389,73389,2,2,2,232961266,8,3,314854,78089063,4096086,197775,23268,3049562524,2919144,54832699,6139
151098.79,262144,64,159504,10510627974,134,2,585,3204002,2,41307,67,17,128152320,1172,1,66,23879,6243638,2,9197,585,60702148,143974730,3135858976,585,622,2,1,2,2,519,1,3121127836,3075807467,2043632974,238518872,238535256,2,1,10494830368,73389,73389,2,2,2,238518872,8,3,316924,81108660,4178833,200453,23814,3121127836,3003549,56519556,6139
156165.57,262144,64,164241,10822399266,135,2,585,3309357,2,42648,67,17,128152320,1172,1,66,24575,6315760,2,9197,585,62631894,148554198,3227403495,585,622,2,1,2,2,519,1,3212222876,3166956437,2064920650,245618733,245618733,2,1,10807224252,73389,73389,2,2,2,245618733,8,3,318890,83300428,4281629,203518,24509,3212222876,3105839,58345753,6139
161179.17,262144,64,172655,11377004594,136,2,585,3453699,2,45003,67,17,128417772,1172,1,66,25811,6424233,2,9197,585,66458138,153601255,3390136257,585,622,2,1,2,2,519,1,3374227868,3329044502,2174241649,258224889,258224889,2,1,11361174220,73389,73389,2,2,2,258208505,8,3,330805,85403024,4445262,207460,25745,3374227868,3246239,62007794,6139
166192.23,262144,64,193266,12734946360,140,2,585,3682517,2,50847,67,17,128948676,1172,1,66,28840,6483928,2,9197,585,72180251,157770704,3788776003,585,622,2,1,2,2,519,1,3771244956,3725983085,2275761551,289083204,289099588,2,1,12719660976,73389,73389,2,2,2,289083204,8,3,341217,87116800,4675558,212951,28774,3771244956,3469566,67500887,6139
171204.92,262144,64,214012,14102242258,143,2,585,3912688,2,56667,67,17,129479580,1172,1,66,31887,6514207,2,9197,585,78546429,161405048,4189782960,585,622,2,1,2,2,519,1,4170621340,4125696758,2351395355,320150193,320166577,2,1,14086608492,73389,73389,2,2,2,320150193,8,3,349468,88792506,4902320,218431,31821,4170621340,3694257,73639725,6139
176216.35,262144,64,237462,15647362866,147,2,585,4156498,2,63282,67,17,130010484,1172,1,66,35332,6544645,2,9197,585,85343323,164798522,4643150371,585,622,2,1,2,2,519,1,4622164380,4577461656,2392113806,355259712,355276096,2,1,15631427328,73389,73389,2,2,2,355259712,8,3,358902,90321535,5148168,224221,35266,4622164380,3932277,80190406,6139
181223.36,262144,64,275342,18143139146,153,2,585,4463853,2,73938,67,17,130806840,1172,1,66,40897,6549427,2,9197,585,96583717,166704633,5375406203,585,622,2,1,2,2,519,1,5351580060,5306968376,2442758773,411996050,412012434,2,1,18127826200,73389,73389,2,2,2,411996050,8,3,375617,91210075,5459137,232823,40831,5351580060,4231030,91119173,6139
186228.20,262144,64,316966,20885874922,160,2,585,4767213,2,85680,67,17,131868648,1172,1,66,47012,6552390,2,9197,585,107241108,167160800,6180011661,585,622,2,1,2,2,519,1,6153085340,6108789758,2470825048,474330954,474347338,2,1,20870561976,73389,73389,2,2,2,474330954,8,3,383111,91924722,5657618,240525,46946,6153085340,4526688,101578873,6139
191232.68,262144,64,367836,24238007430,169,2,585,5123451,2,100045,67,17,133461360,1172,1,66,54486,6553705,2,9197,585,118757867,167182953,7163441109,585,622,2,1,2,2,519,1,7132717468,7088699525,2505114337,550515039,550531423,2,1,24222661716,73389,73389,2,2,2,550515039,8,3,410573,92655340,5880456,249413,54420,7132717468,4874038,112872601,6139
