timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
98823.81,47,262144,64,65621,4324223414,118,6,585,9868307,47,14826,51,67,7,679508,125546064,1172,1,66,10087,10388131,2,836861,585,31384017,137637658,1319995540,585,3262,2,1,2,2,1540,1,1313251740,1267388809,950278389,97923433,97939817,2,1,4308631052,73389,73389,2,2,2,97923433,28,1,3,287698,89461907,4619037,315578,10021,1313251740,9552729,26765995,18923
103865.80,47,262144,64,68925,4541816166,119,6,585,9951277,47,15783,51,67,7,679508,125546064,1172,1,66,10571,10598765,2,836861,585,32535477,142262634,1383759836,585,3262,2,1,2,2,1540,1,1376690588,1331100028,1052451510,102870957,102887341,2,1,4526322108,73389,73389,2,2,2,102870957,28,1,3,290558,92071102,4708397,318255,10506,1376690588,9633022,27828187,18923
108974.14,47,262144,64,71956,4741517590,119,6,585,10018453,47,16608,51,67,7,679508,125546064,1172,1,66,11017,10802119,2,836861,585,33731381,146848895,1442646487,585,3262,2,1,2,2,1540,1,1435279772,1389456554,1158055733,107400689,107417073,2,1,4725630316,73389,73389,2,2,2,107400689,28,1,3,292863,94827763,4771065,320747,10952,1435279772,9697706,28961007,18923
114147.99,47,262144,64,75265,4959703474,120,6,585,10088754,47,17565,51,67,7,679508,125811516,1172,1,66,11504,11069493,2,836861,585,35227519,151902325,1506805648,585,3262,2,1,2,2,1540,1,1499111836,1453179572,1191827042,112362438,112378822,2,1,4943947272,73389,73389,2,2,2,112362438,28,1,3,299369,97730937,4874858,324019,11439,1499111836,9764735,30352481,18923
119211.91,47,262144,64,78713,5186733410,120,6,585,10160349,47,18504,51,67,7,679508,125811516,1172,1,66,12010,11439040,2,836861,585,37009988,157051909,1573333647,585,3262,2,1,2,2,1540,1,1565303196,1519558557,1314872575,117531146,117531146,2,1,5171370424,73389,73389,2,2,2,117531146,28,1,3,301606,100619946,4963453,327128,11945,1565303196,9833221,32046529,18923
124318.84,47,262144,64,82908,5462984190,121,6,585,10249480,47,19704,51,67,7,679508,125811516,1172,1,66,12625,11616342,2,836861,585,38977948,161895718,1654343793,585,3262,2,1,2,2,1540,1,1645912476,1600338150,1562733196,123811807,123811807,2,1,5447719508,73389,73389,2,2,2,123811807,28,1,3,307237,103075035,5088612,332735,12559,1645912476,9916745,33889878,18923
129387.98,47,262144,64,86702,5713220486,122,6,585,10355950,47,20795,51,67,7,679508,126076968,1172,1,66,13183,11782453,2,836861,585,40410828,166527515,1727850521,585,3262,2,1,2,2,1540,1,1719050652,1673458060,1707635088,129500485,129500485,2,1,5698021340,73389,73389,2,2,2,129500485,28,1,3,308924,105598645,5171629,360858,13117,1719050652,9995092,35239539,18923
134451.69,47,262144,64,89870,5921900342,122,6,585,10451773,47,21659,51,67,7,679508,126076968,1172,1,66,13650,11972830,2,836861,585,41457085,170902072,1789372857,585,3262,2,1,2,2,1540,1,1780261276,1734454624,1718449981,134243209,134243209,2,1,5906701196,73389,73389,2,2,2,134243209,28,1,3,310656,108240262,5246226,391324,13584,1780261276,10060449,36211343,18923
139777.99,47,262144,64,93283,6146877838,123,7,585,10529805,47,22644,51,67,7,679508,126318288,1172,1,66,14152,12295338,2,836861,585,43202539,175979798,1855507511,585,3262,2,1,2,2,1540,1,1846059420,1800180173,1783851823,139344222,139360606,2,1,6131145768,73389,73389,2,2,2,139344222,28,1,3,318896,110980583,5365924,394638,14086,1846059420,10135167,37837122,18923
144821.39,47,262144,64,96003,6326197566,123,7,585,10595736,47,23387,51,67,7,679508,126318288,1172,1,66,14550,12513319,2,836861,585,44707136,181046001,1907948231,585,3262,2,1,2,2,1540,1,1898226076,1852625834,1819875881,143431586,143431586,2,1,6310989784,73389,73389,2,2,2,143431586,28,1,3,319583,113491624,5448709,397899,14484,1898226076,10197837,39259607,18923
150288.09,47,262144,64,99117,6531338478,124,7,585,10674868,47,24288,51,67,7,679508,126571674,1172,1,66,15009,12805506,2,836861,585,46259802,186086284,1968417383,585,3262,2,1,2,2,1540,1,1958388124,1912620369,1891943395,148092390,148092390,2,1,6515344264,73389,73389,2,2,2,148076006,28,1,3,320791,116658687,5539493,401824,14943,1958388124,10273044,40720781,18923
155312.05,47,262144,64,102046,6724355230,124,7,585,10747995,47,25087,51,67,7,679508,126571674,1172,1,66,15438,12970930,2,836861,585,48313385,191535294,2024944828,585,3262,2,1,2,2,1540,1,2014618012,1968965010,1930676938,152474666,152491050,2,1,6708885304,73389,73389,2,2,2,152474666,28,1,3,330813,119080403,5704993,405488,15373,2014749084,10342621,42608897,18923
160357.91,47,262144,64,106093,6991172134,125,8,585,10841817,47,26249,51,67,7,679508,126837126,1172,1,66,16034,13232315,2,836861,585,50241895,196022509,2103455378,585,3262,2,1,2,2,1540,1,2092736924,2046968510,1975877219,158548368,158548368,2,1,6976128192,73389,73389,2,2,2,158548368,28,1,3,333543,121497595,5814180,409630,15968,2092736924,10432187,44427865,18923
165412.67,47,262144,64,111897,7373401242,126,8,585,10962432,47,27885,51,67,7,679508,126837126,1172,1,66,16887,13336591,2,836861,585,52380587,200523506,2215791791,585,3262,2,1,2,2,1540,1,2204541340,2158730016,2027617177,167233159,167233159,2,1,7358258996,73389,73389,2,2,2,167233159,28,1,3,335785,123884173,5941591,420749,16821,2204541340,10541683,46438744,18923
170492.08,47,262144,64,120936,7968966570,128,8,585,11108381,47,30462,51,67,7,679508,127102578,1172,1,66,18213,13404057,2,836861,585,55799867,204833476,2390360500,585,3262,2,1,2,2,1540,1,2378342812,2332759374,2055436766,180765011,180781395,2,1,7953660484,73389,73389,2,2,2,180765011,28,1,3,341045,126109808,6099580,425510,18147,2378342812,10682871,49700363,18923
175554.67,47,262144,64,124713,8217823302,128,8,585,11197319,47,31493,51,67,7,679508,127102578,1172,1,66,18766,13544600,2,836861,585,57627676,209787261,2463212856,585,3262,2,1,2,2,1540,1,2450825628,2405512710,2101145175,186431272,186431272,2,1,8202975968,73389,73389,2,2,2,186431272,28,1,3,343986,128631492,6187655,428381,18700,2450825628,10768938,51440830,18923
180621.40,47,262144,64,128275,8452855246,129,8,585,11283650,47,32517,51,67,7,679508,127368030,1172,1,66,19291,13728623,2,836861,585,59256399,214588837,2532373444,585,3262,2,1,2,2,1540,1,2519638428,2474249556,2296281165,191759502,191775886,2,1,8437418088,73389,73389,2,2,2,191759502,28,1,3,348178,131303587,6286784,431177,19225,2519638428,10852473,52969584,18923
185671.93,47,262144,64,131809,8685521278,129,8,585,11370546,47,33480,51,67,7,679508,127368030,1172,1,66,19811,13830919,2,836861,585,61070657,219506112,2600879466,585,3262,2,1,2,2,1540,1,2587795868,2542270849,2315195550,197042898,197059282,2,1,8669887512,73389,73389,2,2,2,197042898,28,1,3,351263,133756091,6376193,434170,19745,2587795868,10936376,54695573,18923
190820.38,47,262144,64,135448,8925334042,130,8,585,11458423,47,34527,51,67,7,679508,127368030,1172,1,66,20345,13966891,2,836861,585,62718934,224337237,2671227814,585,3262,2,1,2,2,1540,1,2657788316,2612403564,2687383999,202504359,202504359,2,1,8910191796,73389,73389,2,2,2,202504359,28,1,3,355381,136201224,6458487,436842,20279,2657788316,11021581,56261452,18923
197269.16,47,262144,64,139473,9190443702,131,8,585,11556174,47,35679,51,67,7,679508,127621416,1172,1,66,20936,14194451,2,836861,585,64635745,230448962,2749089723,585,3262,2,1,2,2,1540,1,2735251868,2689891457,2732744735,208531068,208531068,2,1,9175366992,73389,73389,2,2,2,208531068,28,1,3,357550,139485511,6554515,439987,20870,2735251868,11116187,58082333,18923
202486.35,47,262144,64,143225,9437674100,131,8,585,11631239,47,36705,51,67,7,679508,127621416,1172,1,66,21490,14336444,2,836861,585,66163661,235617079,2822064927,585,3262,2,1,2,2,1540,1,2807865756,2762180652,2754803927,214148177,214170594,2,1,9422519788,73389,73389,2,2,2,214148177,28,1,3,358544,142561886,6629213,443016,21424,2807865756,11188223,59535055,18923
207547.66,47,262144,64,147242,9702512858,132,8,585,11715529,47,37854,51,67,7,679508,127886868,1172,1,66,22079,14486028,2,836861,585,67941344,240727077,2899653537,585,3262,2,1,2,2,1540,1,2885067164,2839578612,2799240734,220156343,220172727,2,1,9686879092,73389,73389,2,2,2,220156343,28,1,3,359872,145234201,6709370,446575,22013,2885067164,11268954,61232863,18923
212607.75,47,262144,64,151591,9989121634,133,8,585,11808886,47,39096,51,67,7,679508,127886868,1172,1,66,22718,14663252,2,836861,585,69816318,245282745,2983824719,585,3262,2,1,2,2,1540,1,2968822172,2923343333,2817272425,226672413,226688797,2,1,9973586172,73389,73389,2,2,2,226672413,28,1,3,361056,147616264,6796823,449532,22652,2968822172,11359354,63019728,18923
217667.03,47,262144,64,155963,10276972286,133,8,585,11903933,47,40289,51,67,7,679508,127886868,1172,1,66,23360,14735980,2,836861,585,71562465,249925192,3068391773,585,3262,2,1,2,2,1540,1,3052970396,3007514414,2843973515,233223410,233223410,2,1,10261830040,73389,73389,2,2,2,233223410,28,1,3,362041,150052931,6876001,452527,23294,3052970396,11451406,64686204,18923
222677.58,47,262144,64,168744,11119366038,136,9,585,12068940,47,43938,51,67,7,679508,128417772,1172,1,66,25238,14833558,2,836861,585,75384904,254181466,3315587547,585,3262,2,1,2,2,1540,1,3299123612,3253703278,2980893549,252362020,252378404,2,1,11103928880,73389,73389,2,2,2,252362020,28,1,3,369060,152023578,7047598,456889,25173,3299123612,11612051,68337124,18923
227689.36,47,262144,64,191741,12634726442,139,9,585,12309632,47,50373,51,67,7,679508,128948676,1172,1,66,28615,14876701,2,836861,585,81288205,257257222,3760009383,585,3262,2,1,2,2,1540,1,3741753756,3696726267,3014548537,286807987,286807987,2,1,12619551428,73389,73389,2,2,2,286807987,28,1,3,377418,153639300,7299788,463947,28549,3741753756,11845685,73988016,18923
232720.48,47,262144,64,203803,13429468906,141,9,585,12469695,47,53772,51,67,7,679508,129214128,1172,1,66,30389,14944664,2,836861,585,85009694,261309607,3993515997,585,3262,2,1,2,2,1540,1,3974275484,3929061757,3032693991,304853187,304869571,2,1,13413540228,73389,73389,2,2,2,304853187,28,1,3,383178,155674822,7465859,469322,30323,3974275484,12000373,77543865,18923
237767.37,47,262144,64,207915,13700280198,142,9,585,12563428,47,54951,51,67,7,679508,129214128,1172,1,66,30987,15074949,2,836861,585,89782470,266927095,4072423352,585,3262,2,1,2,2,1540,1,4052787612,4008124397,3137185405,311019160,311035544,2,1,13684843040,73389,73389,2,2,2,311019160,28,1,3,391598,158008257,7623604,472650,30922,4052787612,12090778,82158128,18923
242912.79,47,262144,64,210637,13879730998,143,9,585,12663700,47,55748,51,67,7,679508,129479580,1172,1,66,31389,15339594,2,836861,585,91514124,271862737,4125256940,585,3262,2,1,2,2,1540,1,4105347484,4060634691,3164035428,315106524,315106524,2,1,13864687056,73389,73389,2,2,2,315106524,28,1,3,396713,160716044,7712083,506263,31324,4105347484,12157437,83801408,18923
249109.87,47,262144,64,213795,14087755494,143,9,585,12745802,47,56607,51,67,7,679508,129479580,1172,1,66,31854,15666146,2,836861,585,92729811,277403713,4186515528,585,3262,2,1,2,2,1540,1,4166295964,4121469405,3185621931,319832864,319832864,2,1,14072646016,73389,73389,2,2,2,319832864,28,1,3,400370,164100512,7802714,509060,31788,4166295964,12236742,84925209,18923
254889.86,47,262144,64,216915,14293289622,144,9,585,12824850,47,57509,51,67,7,679508,129479580,1172,1,66,32313,16069815,2,836861,585,93931797,282837888,4246982053,585,3262,2,1,2,2,1540,1,4226458012,4181587329,3449662701,324485476,324501860,2,1,14277360944,73389,73389,2,2,2,324485476,28,1,3,404688,167616148,7894298,518003,32247,4226458012,12306847,86035233,18923
260301.83,47,262144,64,219964,14494170694,144,9,585,12886222,47,58344,51,67,7,679508,129479580,1172,1,66,32760,16287952,2,836861,585,95968477,289199611,4305869568,585,3262,2,1,2,2,1540,1,4285047196,4240332391,3650101958,329064360,329064360,2,1,14478831840,73389,73389,2,2,2,329064360,28,1,3,410902,170768396,8005407,520751,32694,4285047196,12365471,87961172,18923
267926.22,47,262144,64,223584,14732738274,145,10,585,12971575,47,59388,51,67,7,679508,129745032,1172,1,66,33292,17028856,2,836861,585,97966135,296495763,4375960397,585,3262,2,1,2,2,1540,1,4354777500,4310000248,3695092596,334484861,334501245,2,1,14717333884,73389,73389,2,2,2,334484861,28,1,3,414429,175168534,8113876,524819,33226,4354777500,12446756,89849719,18923
273199.28,47,262144,64,226496,14924640914,145,10,585,13039785,47,60180,51,67,7,679508,129745032,1172,1,66,33722,17250156,2,836861,585,99579698,301750371,4432613840,585,3262,2,1,2,2,1540,1,4411138460,4366112345,3979192922,338850753,338850753,2,1,14909433132,73389,73389,2,2,2,338850753,28,1,3,421202,177976500,8241238,527994,33656,4411138460,12511791,91335231,18923
278454.77,47,262144,64,230681,15200501786,146,10,585,13126916,47,61377,51,67,7,679508,130010484,1172,1,66,34336,17484392,2,836861,585,101157190,306686307,4513491462,585,3262,2,1,2,2,1540,1,4491616668,4446781204,3993352004,345121063,345121063,2,1,15184605876,73389,73389,2,2,2,345104679,28,1,3,423572,180608418,8343987,534012,34270,4491616668,12592904,92810476,18923
283467.71,47,262144,64,244715,16125349994,148,10,585,13296120,47,65315,51,67,7,679508,130275936,1172,1,66,36398,17562528,2,836861,585,105039982,310739534,4784902779,585,3262,2,1,2,2,1540,1,4761887132,4717178576,4597029075,366133482,366133482,2,1,16109873208,73389,73389,2,2,2,366133482,28,1,3,434506,182623412,8555864,540440,36332,4761887132,12755680,96481259,18923
288517.44,47,262144,64,255947,16865432126,150,10,585,13455636,47,68489,51,67,7,679508,130541388,1172,1,66,38047,17614951,2,836861,585,109428645,315365560,5001968900,585,3262,2,1,2,2,1540,1,4978024860,4933449497,4686248214,382960233,382960233,2,1,16850250252,73389,73389,2,2,2,382960233,28,1,3,440318,184649869,8734897,544642,37981,4978024860,12910994,100690277,18923
293600.33,47,262144,64,260532,17167254012,151,10,585,13556810,47,69795,51,67,7,679508,130541388,1172,1,66,38721,17741375,2,836861,585,111341842,319829198,5090747932,585,3262,2,1,2,2,1540,1,5066367388,5021690047,4706049983,389814334,389830718,2,1,17151830696,73389,73389,2,2,2,389814334,28,1,3,444151,187180925,8833828,547757,38655,5066367388,13009053,102505292,18923
298660.73,47,262144,64,264940,17457982798,152,10,585,13653045,47,71049,51,67,7,679508,130806840,1172,1,66,39368,17874402,2,836861,585,113606209,324947273,5175966454,585,3262,2,1,2,2,1540,1,5151170972,5106659882,4762489686,396426549,396426549,2,1,17442768156,73389,73389,2,2,2,396426549,28,1,3,447523,189648937,8941793,553778,39302,5151170972,13099267,104661083,18923
303779.76,47,262144,64,269252,17742166742,152,10,585,13743569,47,72227,51,67,7,679508,130806840,1172,1,66,40002,18064332,2,836861,585,115146869,329492730,5259479190,585,3262,2,1,2,2,1540,1,5234270620,5189728410,4798339448,402885275,402885275,2,1,17726952100,73389,73389,2,2,2,402885275,28,1,3,450571,191869007,9040344,556990,39936,5234270620,13186579,106104282,18923
310342.48,47,262144,64,273304,18008780422,153,10,585,13829643,47,73389,51,67,7,679508,130806840,1172,1,66,40596,18488877,2,836861,585,117494098,336085913,5337868394,585,3262,2,1,2,2,1540,1,5312258460,5267655848,4829444717,408946911,408963295,2,1,17993664084,73389,73389,2,2,2,408946911,28,1,3,455713,195523180,9166508,560839,40531,5312258460,13268804,108323855,18923
316483.29,47,262144,64,276885,18245057550,154,10,585,13913156,47,74420,51,67,7,679508,131072292,1172,1,66,41124,18709539,2,836861,585,119209468,341688328,5407305598,585,3262,2,1,2,2,1540,1,5381333404,5336752627,4859326820,414324293,414324293,2,1,18230268892,73389,73389,2,2,2,414324293,28,1,3,458979,198447618,9281769,564895,41058,5381333404,13348261,109923711,18923
322278.96,47,262144,64,281085,18521636010,154,10,585,13999103,47,75564,51,67,7,679508,131072292,1172,1,66,41741,18991412,2,836861,585,120990066,347131649,5488717307,585,3262,2,1,2,2,1540,1,5462335900,5417623659,5056189422,420596762,420613146,2,1,18506257528,73389,73389,2,2,2,420596762,28,1,3,464177,201492490,9416352,571899,41676,5462335900,13427204,111569806,18923
327415.66,47,262144,64,285066,18784127538,155,10,585,14079681,47,76706,51,67,7,679508,131337744,1172,1,66,42326,19191809,2,836861,585,122468350,351770656,5565645841,585,3262,2,1,2,2,1540,1,5538881948,5494415034,5185036824,426572160,426572160,2,1,18769175040,73389,73389,2,2,2,426572160,28,1,3,466154,203924375,9495545,575609,42260,5538881948,13504072,112969349,18923
332488.50,47,262144,64,288649,19020004834,156,10,585,14149635,47,77739,51,67,7,679508,131337744,1172,1,66,42852,19417735,2,836861,585,124168055,356836325,5635067833,585,3262,2,1,2,2,1540,1,5607956892,5563283803,5230045021,431929284,431945668,2,1,19004888496,73389,73389,2,2,2,431929284,28,1,3,468535,206822547,9582521,578168,42787,5607956892,13571467,114582316,18923
337527.54,47,262144,64,293652,19349751672,157,10,585,14251848,47,79157,51,67,7,679508,131349810,1172,1,66,43590,19571552,2,836861,585,126209603,361632567,5732271447,585,3262,2,1,2,2,1540,1,5704688028,5659778471,5463674671,439426235,439426235,2,1,19334754340,73389,73389,2,2,2,439426235,28,1,3,473605,209419480,9701777,581194,43525,5704688028,13670654,116504848,18923
342591.16,47,262144,64,298377,19661255370,157,10,585,14347766,47,80445,51,67,7,679508,131603196,1172,1,66,44286,19721489,2,836861,585,128222273,366333697,5823815812,585,3262,2,1,2,2,1540,1,5795783068,5750821868,5550220718,446497202,446513586,2,1,19645876888,73389,73389,2,2,2,446497202,28,1,3,476474,211645273,9782128,584238,44220,5795783068,13763528,118437070,18923
347846.23,47,262144,64,302684,19944846182,158,10,585,14447037,47,81675,51,67,7,679508,131603196,1172,1,66,44915,19861628,2,836861,585,130495958,371720905,5906674467,585,3262,2,1,2,2,1540,1,5878227356,5833731454,5929480022,452941703,452958087,2,1,19929434932,73389,73389,2,2,2,452941703,28,1,3,482812,214200158,9908743,596896,44849,5878227356,13850141,120584361,18923
352922.25,47,262144,64,306081,20168799234,159,10,585,14522271,47,82656,51,67,7,679508,131868648,1172,1,66,45413,19929187,2,836861,585,132102504,376927535,5972422227,585,3262,2,1,2,2,1540,1,5943632284,5899133540,5951899371,458034524,458050908,2,1,20153519056,73389,73389,2,2,2,458034524,28,1,3,486701,216708064,10016105,599544,45348,5943632284,13922727,122083543,18923
358023.09,47,262144,64,309337,20383246258,159,10,585,14596500,47,83544,51,67,7,679508,131868648,1172,1,66,45889,20117571,2,836861,585,133513626,381450303,6035133489,585,3262,2,1,2,2,1540,1,6006022556,5961826322,5970252189,462908320,462924704,2,1,20367966080,73389,73389,2,2,2,462908320,28,1,3,489607,219274182,10088736,602052,45824,6006022556,13994448,123422727,18923
363528.98,47,262144,64,313032,20626729038,160,10,585,14684647,47,84606,51,67,7,679508,131868648,1172,1,66,46434,20393417,2,836861,585,135331172,386823614,6106802030,585,3262,2,1,2,2,1540,1,6077325724,6033072071,6272721815,468435317,468451701,2,1,20611153948,73389,73389,2,2,2,468435317,28,1,3,497357,222301932,10210235,606926,46368,6077325724,14077721,125118807,18923
