timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
56801.01,25,262144,64,49961,3292343096,116,4,585,2656429,16,10446,51,67,4,582487,125280612,1172,1,66,7786,6428326,2,618590,585,19111895,83865325,1016685643,585,2322,2,1,2,2,908,1,1011786140,965794719,500895083,74474116,74490500,2,1,3276861104,73389,73389,2,2,2,74474116,20,1,3,148986,58130625,2101128,109571,7721,1011786140,2546858,17011018,25404
62013.07,25,262144,64,53036,3494928104,116,4,585,2724902,16,11283,51,67,4,582487,125280612,1172,1,66,8237,6803931,2,618590,585,20843587,88642715,1076100574,585,2322,2,1,2,2,908,1,1070768540,1025015702,524764725,79069384,79085768,2,1,3479052896,73389,73389,2,2,2,79069384,20,1,3,152673,60815531,2208666,113014,8171,1070768540,2611888,18634996,25404
67054.58,25,262144,64,56463,3720593850,117,4,585,2803494,16,12273,51,67,4,582487,125280612,1172,1,66,8740,7075296,2,618590,585,22454595,93656662,1142364043,585,2322,2,1,2,2,908,1,1136697756,1090953138,544473882,84213516,84213516,2,1,3705394704,73389,73389,2,2,2,84213516,20,1,3,157929,63838395,2324767,116912,8674,1136697756,2686582,20128279,25404
72083.09,25,262144,64,61149,4029553710,118,4,585,2904896,16,13605,51,67,4,582487,125546064,1172,1,66,9430,7310132,2,618590,585,24573895,98528203,1233242988,585,2322,2,1,2,2,908,1,1227137436,1181291302,604444206,91235331,91235331,2,1,4014354564,73389,73389,2,2,2,91235331,20,1,3,161952,66295153,2446219,123319,9364,1227137436,2781577,22126149,25404
77090.17,25,262144,64,101433,6683916210,124,4,585,3239862,16,24919,51,67,4,582487,126571674,1172,1,66,15348,7328096,2,618590,585,34303245,99817567,2011926810,585,2322,2,1,2,2,908,1,2002821532,1957186190,773398234,151551129,151567513,2,1,6668249676,73389,73389,2,2,2,151551129,20,1,3,188504,67216279,2705095,131296,15283,2002821532,3108566,31597130,25404
82096.91,25,262144,64,141555,9327686010,131,4,585,3576282,16,36247,51,67,4,582487,127621416,1172,1,66,21243,7334096,2,618590,585,46090627,101096240,2787582768,585,2322,2,1,2,2,908,1,2775490972,2730007234,840431728,211645743,211662127,2,1,9312412692,73389,73389,2,2,2,211645743,20,1,3,210314,68075758,3021076,139220,21177,2775490972,3437062,43069212,25404
87102.97,25,262144,64,182937,12054562074,138,4,585,3902619,16,47890,51,67,4,582487,128683224,1172,1,66,27325,7337537,2,618590,585,57222601,101958850,3587841306,585,2322,2,1,2,2,908,1,3572670876,3527148407,877921898,273620199,273620199,2,1,12039288756,73389,73389,2,2,2,273620199,20,1,3,238542,68902768,3344507,147374,27259,3572670876,3755245,53878662,25404
92108.64,25,262144,64,226299,14911730322,145,4,585,4242196,16,60126,51,67,4,582487,129745032,1172,1,66,33690,7340224,2,618590,585,67659044,102605256,4425337339,585,2322,2,1,2,2,908,1,4406944156,4362347245,903308309,338555841,338555841,2,1,14895736108,73389,73389,2,2,2,338539457,20,1,3,254053,69725003,3599567,155932,33624,4406944156,4086264,64059259,25404
97139.92,25,262144,64,264622,17436876898,152,4,585,4564530,16,70963,51,67,4,582487,130806840,1172,1,66,39321,7344994,2,618590,585,78287163,103836089,5166263682,585,2322,2,1,2,2,908,1,5145010588,5100526363,938913535,395945380,395945380,2,1,17421596720,73389,73389,2,2,2,395945380,20,1,3,271543,70785015,3865433,163564,39255,5145010588,4400966,74422557,25404
102176.10,25,262144,64,271406,17883862190,153,4,585,4737207,16,72870,51,67,4,582487,130806840,1172,1,66,40318,7383406,2,618590,585,81234267,107514376,5297559897,585,2322,2,1,2,2,908,1,5275689372,5231166046,1058869494,406116797,406116797,2,1,17868418172,73389,73389,2,2,2,406100413,20,1,3,274552,72784486,4028270,169392,40252,5275689372,4567815,77206337,25404
107195.45,25,262144,64,278490,18350773734,154,4,585,4914417,16,74854,51,67,4,582487,131072292,1172,1,66,41361,7428946,2,618590,585,84044944,111151143,5434907371,585,2322,2,1,2,2,908,1,5412397468,5367672653,1150516020,416712039,416728423,2,1,18335329716,73389,73389,2,2,2,416712039,20,1,3,277546,74736099,4185659,176557,41295,5412397468,4737860,79860494,25404
112201.15,25,262144,64,313378,20649404494,160,4,585,5215850,16,84702,51,67,4,582487,131868648,1172,1,66,46484,7439023,2,618590,585,93450589,112914124,6109002530,585,2322,2,1,2,2,908,1,6083879324,6039673081,1230498574,468959605,468975989,2,1,20634222620,73389,73389,2,2,2,468959605,20,1,3,304462,75862614,4503822,184476,46418,6083879324,5031374,88949039,25404
117205.45,25,262144,64,359420,23683283096,168,4,585,5551985,16,97643,51,67,4,582487,132942522,1172,1,66,53248,7443244,2,618590,585,104315326,113236347,6999110160,585,2322,2,1,2,2,908,1,6970581404,6926548763,1304579569,537900691,537917075,2,1,23667630404,73389,73389,2,2,2,537900691,20,1,3,335664,76661639,4772193,192801,53183,6970581404,5359184,99546104,25404
