timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
65626.87,31,262144,64,94429,6222512998,123,3,585,8256207,19,22956,55,67,6,406605,126318288,1172,1,66,14317,3575024,2,441992,585,35991509,97537793,1876358724,585,2147,2,1,2,2,1173,1,1867686300,1822281713,569199393,141076608,141076608,2,1,6206649856,73389,73389,2,2,2,141060224,21,3,358918,62966110,3824349,128297,14251,1867686300,8127910,32164986,11289
70631.94,31,262144,64,139470,9190247094,131,3,585,8589625,19,35629,55,67,6,406605,127621416,1172,1,66,20936,3577746,2,441992,585,49224216,98255019,2747262259,585,2147,2,1,2,2,1173,1,2735251868,2689833855,613078630,208514684,208531068,2,1,9174646096,73389,73389,2,2,2,208514684,21,3,375771,63723138,4063407,136606,20870,2735251868,8453019,45159663,11289
75638.28,31,262144,64,181205,11940257366,138,3,585,8889638,19,47435,55,67,6,406605,128683224,1172,1,66,27068,3580369,2,441992,585,59585561,98400041,3554096414,585,2147,2,1,2,2,1173,1,3538985372,3493695435,635128353,271013428,271029812,2,1,11924590832,73389,73389,2,2,2,271013428,21,3,390182,64403201,4264504,144309,27002,3538985372,8745329,55321041,11289
80643.15,31,262144,64,227516,14992018538,145,3,585,9229241,19,60457,55,67,6,406605,129745032,1172,1,66,33871,3583674,2,441992,585,70637043,98536467,4449110699,585,2147,2,1,2,2,1173,1,4430537116,4385812180,675440188,340370147,340386531,2,1,14976286468,73389,73389,2,2,2,340370147,21,3,410287,65158171,4473158,152737,33805,4430537116,9076504,66163871,11289
85649.45,31,262144,64,275676,18165293622,154,3,585,9575707,19,74038,55,67,6,406605,130806840,1172,1,66,40948,3586425,2,441992,585,82241970,98619650,5380401013,585,2147,2,1,2,2,1173,1,5358264732,5313451468,706641412,412509987,412509987,2,1,18149718532,73389,73389,2,2,2,412493603,21,3,428913,65912624,4681764,161214,40882,5358264732,9414493,77560637,11289
90654.79,31,262144,64,321274,21169796722,161,3,585,9902882,19,86856,55,67,6,406605,132134100,1172,1,66,47643,3588059,2,441992,585,92584498,98723549,6261362288,585,2147,2,1,2,2,1173,1,6235791772,6191799793,762867766,480789680,480806064,2,1,21154745920,73389,73389,2,2,2,480789680,21,3,446130,66613400,4856064,169303,47577,6235791772,9733579,87728848,11289
95670.87,31,262144,64,352025,23196243242,166,3,585,10189183,19,95568,55,67,6,406605,132930456,1172,1,66,52163,3615606,2,441992,585,100318415,100076118,6856164668,585,2147,2,1,2,2,1173,1,6828237212,6784184219,878164092,526844538,526844538,2,1,23180438776,73389,73389,2,2,2,526828154,21,3,459492,67799942,5023249,177585,52097,6828237212,10011598,95295129,11289
100694.52,31,262144,64,359079,23660923254,167,3,585,10382646,19,97548,55,67,6,406605,132930456,1172,1,66,53198,3658920,2,441992,585,103979687,103838454,6992459792,585,2147,2,1,2,2,1173,1,6963896732,6919983488,1002324873,537409171,537409171,2,1,23646003524,73389,73389,2,2,2,537409171,21,3,469621,69616067,5277873,183711,53132,6963896732,10198935,98701514,11289
105700.01,31,262144,64,370386,24406186038,169,6,585,10594739,19,100686,55,67,6,406605,133461360,1172,1,66,54860,3719599,2,441992,585,109070895,107890975,7211249813,585,2147,2,1,2,2,1173,1,7181738396,7137899231,1064877737,554340259,554340259,2,1,24390250500,73389,73389,2,2,2,554323875,21,3,487801,71403373,5508674,189672,54794,7181738396,10405067,103561484,11289
110717.03,31,262144,64,384257,25320026096,172,6,585,10847517,19,104688,55,67,6,406605,133726812,1172,1,66,56895,3779755,2,441992,585,114434745,111035048,7479109866,585,2147,2,1,2,2,1173,1,7448469916,7405045525,1092061301,575109077,575109077,2,1,25304799388,73389,73389,2,2,2,575109077,21,3,492201,73062700,5748437,200389,56829,7448469916,10647128,108685919,11289
115745.29,31,262144,64,389580,25670732388,173,7,585,10985208,19,106196,55,67,6,406605,133992264,1172,1,66,57677,3875957,2,441992,585,116708941,115492773,7582231722,585,2147,2,1,2,2,1173,1,7551099292,7507510471,1121977647,583081164,583081164,2,1,25655571216,73389,73389,2,2,2,583081164,21,3,497984,75295342,5886212,205052,57612,7551099292,10780156,110821853,11289
120774.02,31,262144,64,394580,26000270552,173,7,585,11111507,19,107559,55,67,6,406605,133992264,1172,1,66,58411,3993614,2,441992,585,119245862,119735021,7678775278,585,2147,2,1,2,2,1173,1,7647175068,7603839471,1268523485,590561731,590578115,2,1,25984716164,73389,73389,2,2,2,590561731,21,3,501702,77515185,6011452,209726,58345,7647175068,10901781,113233918,11289
