timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
171327.74,32,262144,64,114135,7520867166,126,3,585,3947540,19,28497,52,67,8,442830,126837126,1172,1,66,17214,14809217,2,558167,585,52124239,188504015,2258813868,585,2054,2,1,2,2,1063,1,2247401884,2201799486,2501449230,170577210,170593594,2,1,7505397240,73389,73389,2,2,2,170577210,26,1,3,172899,117462407,3821326,268138,17148,2247401884,3679402,48289602,35238
176486.52,32,262144,64,117286,7728698362,127,3,585,4019800,19,29411,52,67,8,442830,127102578,1172,1,66,17679,15017144,2,558167,585,53653115,193383167,2320076743,585,2054,2,1,2,2,1063,1,2308350364,2262572390,2604201134,175309583,175309583,2,1,7713621652,73389,73389,2,2,2,175309583,26,1,3,176647,120298511,3916811,271775,17613,2308350364,3748025,49723731,35238
181558.73,32,262144,64,120075,7912540074,127,3,585,4089339,19,30171,52,67,8,442830,127102578,1172,1,66,18089,15288691,2,558167,585,55417700,198760151,2374100246,585,2054,2,1,2,2,1063,1,2362089884,2316295879,2654475325,179478867,179495251,2,1,7897070148,73389,73389,2,2,2,179478867,26,1,3,179239,123000076,4020878,275215,18023,2362089884,3814124,51383764,35238
186616.91,32,262144,64,122857,8095657582,128,4,585,4155641,19,30985,52,67,8,442830,127102578,1172,1,66,18495,15621294,2,558167,585,56661526,203240270,2427594054,585,2054,2,1,2,2,1063,1,2415305116,2369794403,2688681655,183650310,183666694,2,1,8080613640,73389,73389,2,2,2,183650310,26,1,3,179586,125792014,4108560,278784,18429,2415305116,3876857,52541152,35238
191710.20,32,262144,64,125539,8272221490,128,4,585,4223570,19,31716,52,67,8,442830,127102578,1172,1,66,18891,15931732,2,558167,585,58294564,208337309,2479771591,585,2054,2,1,2,2,1063,1,2467209628,2421445200,2713683868,187649721,187666105,2,1,8256587724,73389,73389,2,2,2,187649721,26,1,3,186082,128258014,4232830,282302,18825,2467209628,3941268,54048734,35238
196759.68,32,262144,64,130024,8568008614,129,4,585,4312325,19,32994,52,67,8,442830,127368030,1172,1,66,19549,16160620,2,558167,585,60230716,213181732,2566575166,585,2054,2,1,2,2,1063,1,2553586076,2507901789,2791776241,194376624,194393008,2,1,8552571456,73389,73389,2,2,2,194376624,26,1,3,190170,130863196,4350489,286435,19484,2553586076,4025890,55867240,35238
201818.59,32,262144,64,140278,9243731086,131,4,585,4469382,19,35899,52,67,8,442830,127621416,1172,1,66,21055,16276884,2,558167,585,64270821,218082274,2764697567,585,2054,2,1,2,2,1063,1,2750849436,2705438891,3083944393,209739166,209755550,2,1,9228523304,73389,73389,2,2,2,209739166,26,1,3,202279,133022289,4543417,299900,20989,2750849436,4169482,59714804,35238
206899.97,32,262144,64,145132,9563435542,132,4,585,4593897,19,37280,52,67,8,442830,127886868,1172,1,66,21770,16372948,2,558167,585,66170719,222544714,2858873413,585,2054,2,1,2,2,1063,1,2844565916,2798925637,3126647128,217008900,217008900,2,1,9548391600,73389,73389,2,2,2,217008900,26,1,3,203454,135357632,4654891,304225,21704,2844565916,4289672,61503733,35238
212164.86,32,262144,64,148588,9791255218,132,4,585,4683409,19,38222,52,67,8,442830,127886868,1172,1,66,22276,16557030,2,558167,585,68146024,227545206,2925537797,585,2054,2,1,2,2,1063,1,2910888348,2865565685,3195574537,222183641,222200025,2,1,9776080204,73389,73389,2,2,2,222183641,26,1,3,207244,137568712,4755905,306979,22210,2910888348,4376430,63378646,35238
217368.85,32,262144,64,152010,10016581218,133,4,585,4772316,19,39210,52,67,8,442830,127886868,1172,1,66,22779,16677725,2,558167,585,70222635,233165073,2991808977,585,2054,2,1,2,2,1063,1,2976817564,2931388045,3234389513,227295005,227311389,2,1,10000980220,73389,73389,2,2,2,227295005,26,1,3,211196,140133115,4839308,309652,22713,2976817564,4462664,65370820,35238
222618.57,32,262144,64,155458,10243876606,133,4,585,4872973,19,40151,52,67,8,442830,127886868,1172,1,66,23287,16814051,2,558167,585,71646572,238286826,3058739267,585,2054,2,1,2,2,1063,1,3043402140,2997840385,3248078757,232469746,232469746,2,1,10228668824,73389,73389,2,2,2,232469746,26,1,3,211717,142859227,4914905,328689,23221,3043402140,4544284,66718834,35238
227867.02,32,262144,64,158735,10459965338,134,4,585,4954365,19,41097,52,67,8,442830,128152320,1172,1,66,23769,17021980,2,558167,585,73341081,243189535,3122241194,585,2054,2,1,2,2,1063,1,3106578844,3060985848,3268741544,237382343,237382343,2,1,10444823092,73389,73389,2,2,2,237382343,26,1,3,212982,145289495,4980024,332155,23703,3106578844,4622210,68348365,35238
233921.12,32,262144,64,162454,10704755530,135,4,585,5039659,19,42168,52,67,8,442830,128152320,1172,1,66,24315,17248270,2,558167,585,75193015,248763323,3194172526,585,2054,2,1,2,2,1063,1,3178144156,3132548013,3340285614,242936075,242952459,2,1,10689187300,73389,73389,2,2,2,242936075,26,1,3,218547,148439074,5087380,334796,24249,3178144156,4704863,70092681,35238
239088.04,32,262144,64,165775,10923462394,135,4,585,5106834,19,43074,52,67,8,442830,128152320,1172,1,66,24800,17538189,2,558167,585,76711329,253995166,3258202067,585,2054,2,1,2,2,1063,1,3241845148,3196455861,3363389907,247908175,247924559,2,1,10907959700,73389,73389,2,2,2,247908175,26,1,3,220127,151239791,5170458,337419,24735,3241845148,4769415,71528244,35238
244161.33,32,262144,64,169728,11184118914,136,4,585,5189791,19,44205,52,67,8,442830,128417772,1172,1,66,25382,17691782,2,558167,585,78575585,258964634,3334741223,585,2054,2,1,2,2,1063,1,3317997980,3272656398,3423650076,253842613,253842613,2,1,11169074972,73389,73389,2,2,2,253842613,26,1,3,224472,153849425,5262938,340065,25316,3317997980,4849726,73299582,35238
249244.39,32,262144,64,174253,11482262026,137,4,585,5288269,19,45473,52,67,8,442830,128417772,1172,1,66,26047,17842548,2,558167,585,80575690,263538157,3422335148,585,2054,2,1,2,2,1063,1,3405160860,3359816496,3491532720,260604443,260620827,2,1,11466595492,73389,73389,2,2,2,260604443,26,1,3,227695,156230918,5370294,344119,25982,3405160860,4944150,75192498,35238
254266.31,32,262144,64,178622,11770181522,137,4,585,5388040,19,46688,52,67,8,442830,128417772,1172,1,66,26687,18058090,2,558167,585,82169292,267952778,3506638132,585,2054,2,1,2,2,1063,1,3489046940,3443952132,3599849580,267161473,267161473,2,1,11755104812,73389,73389,2,2,2,267161473,26,1,3,232196,158311142,5466379,350123,26621,3489046940,5037917,76690002,35238
259277.30,32,262144,64,197607,13021018782,140,4,585,5608110,19,52029,52,67,8,442830,128948676,1172,1,66,29478,18104327,2,558167,585,87845600,271577762,3873961638,585,2054,2,1,2,2,1063,1,3854868892,3809618574,3809469457,295574698,295591082,2,1,13005286712,73389,73389,2,2,2,295574698,26,1,3,242823,160034244,5693160,355380,29412,3854868892,5252730,82139701,35238
264293.09,32,262144,64,221157,14572886046,144,5,585,5857891,19,58669,52,67,8,442830,129479580,1172,1,66,32937,18143769,2,558167,585,94655742,274904886,4329170879,585,2054,2,1,2,2,1063,1,4308246940,4263285435,3853792242,330845898,330862282,2,1,14557219512,73389,73389,2,2,2,330845898,26,1,3,250907,161628285,5918589,362090,32871,4308246940,5495801,88725906,35238
269366.54,32,262144,64,226377,14916842130,145,5,585,5970290,19,60147,52,67,8,442830,129745032,1172,1,66,33701,18254450,2,558167,585,96489258,279087920,4429791850,585,2054,2,1,2,2,1063,1,4408385948,4363870434,3898046456,338670529,338670529,2,1,14900782380,73389,73389,2,2,2,338654145,26,1,3,253984,163829808,6029990,365487,33635,4408385948,5604803,90448639,35238
274498.12,32,262144,64,229883,15147938606,146,5,585,6061601,19,61157,52,67,8,442830,130010484,1172,1,66,34215,18469559,2,558167,585,99067667,284428303,4497640962,585,2054,2,1,2,2,1063,1,4475888028,4431368839,4454692014,343918998,343935382,2,1,15132435912,73389,73389,2,2,2,343918998,26,1,3,255437,166578468,6117304,374000,34150,4475888028,5687601,92940782,35238
279551.29,32,262144,64,232534,15322736350,146,5,585,6139211,19,61884,52,67,8,442830,130010484,1172,1,66,34609,18719923,2,558167,585,100426902,289202674,4549547616,585,2054,2,1,2,2,1063,1,4527530396,4482463039,4479749415,347891674,347908058,2,1,15307233656,73389,73389,2,2,2,347891674,26,1,3,257403,169332757,6187703,384772,34544,4527530396,5754439,94229740,35238
285503.64,32,262144,64,235804,15538173274,147,6,585,6223796,19,62825,52,67,8,442830,130010484,1172,1,66,35089,18938605,2,558167,585,102001117,295343228,4612652112,585,2054,2,1,2,2,1063,1,4590313884,4545519021,4688100727,352790046,352790046,2,1,15522762024,73389,73389,2,2,2,352790046,26,1,3,260413,172626310,6283722,387579,35023,4590313884,5836217,95707733,35238
291165.54,32,262144,64,238643,15725026334,147,6,585,6287205,19,63603,52,67,8,442830,130010484,1172,1,66,35506,19321660,2,558167,585,103202813,300976795,4667589178,585,2054,2,1,2,2,1063,1,4644970908,4600163490,4711348356,357035217,357035217,2,1,15708828652,73389,73389,2,2,2,357018833,26,1,3,263439,176064138,6348130,389980,35440,4644970908,5897225,96843776,35238
297032.59,32,262144,64,241865,15937510586,148,6,585,6352829,19,64535,52,67,8,442830,130275936,1172,1,66,35977,19796249,2,558167,585,104512004,306501415,4729640858,585,2054,2,1,2,2,1063,1,4706705820,4662240488,4744672702,361865894,361865894,2,1,15922099336,73389,73389,2,2,2,361865894,26,1,3,263759,179349685,6423064,393054,35912,4706705820,5959775,98078096,35238
305124.68,32,262144,64,246002,16209960278,149,6,585,6446699,19,65721,52,67,8,442830,130275936,1172,1,66,36586,20327583,2,558167,585,106267342,314044838,4810405708,585,2054,2,1,2,2,1063,1,4786659740,4741921611,4792230204,368048251,368064635,2,1,16194123044,73389,73389,2,2,2,368048251,26,1,3,264736,184063758,6551918,397672,36524,4787052956,6049394,99703847,35238
310205.80,32,262144,64,249537,16442957298,149,6,585,6517869,19,66686,52,67,8,442830,130275936,1172,1,66,37105,20611387,2,558167,585,107620715,318684255,4878250080,585,2054,2,1,2,2,1063,1,4854555036,4810051542,4859228365,373354064,373354064,2,1,16427578816,73389,73389,2,2,2,373354064,26,1,3,266097,186962036,6622247,400908,37039,4854555036,6116961,100986608,35238
315264.05,32,262144,64,254723,16784685158,150,7,585,6630383,19,68154,52,67,8,442830,130541388,1172,1,66,37869,20769257,2,558167,585,110309029,324480050,4978871592,585,2054,2,1,2,2,1063,1,4954694044,4909864015,4955998172,381113159,381129543,2,1,16768978996,73389,73389,2,2,2,381113159,26,1,3,272741,189605019,6789475,421037,37803,4954694044,6209346,103508072,35238
320296.02,32,262144,64,274299,18074519646,153,7,585,6850437,19,73659,52,67,8,442830,130806840,1172,1,66,40744,20828631,2,558167,585,114379950,327965873,5357248315,585,2054,2,1,2,2,1063,1,5331526044,5286877144,5033996618,410449921,410449921,2,1,18059075628,73389,73389,2,2,2,410433537,26,1,3,281957,191393448,7008651,428365,40678,5331526044,6422072,107359104,35238
325330.05,32,262144,64,280115,18457800638,154,7,585,6975965,19,75300,52,67,8,442830,131072292,1172,1,66,41601,20922910,2,558167,585,119057902,333517984,5470112276,585,2054,2,1,2,2,1063,1,5443854748,5398932827,5464172291,419148937,419165321,2,1,18442553228,73389,73389,2,2,2,419148937,26,1,3,290088,193635186,7166628,431954,41535,5443854748,6544011,111878618,35238
330456.83,32,262144,64,283976,18712427846,155,7,585,7073276,19,76407,52,67,8,442830,131337744,1172,1,66,42167,21157540,2,558167,585,121084769,338259167,5544678012,585,2054,2,1,2,2,1063,1,5518041500,5473421238,5491734895,424944111,424944111,2,1,18697540884,73389,73389,2,2,2,424944111,26,1,3,295237,195879097,7274260,434702,42101,5518041500,6638574,113798170,35238
335598.60,32,262144,64,288041,18980158946,156,7,585,7181112,19,77574,52,67,8,442830,131337744,1172,1,66,42764,21282098,2,558167,585,122828829,342798272,5623321368,585,2054,2,1,2,2,1063,1,5596291484,5551660873,5507519561,431028164,431044548,2,1,18965239216,73389,73389,2,2,2,431028164,26,1,3,298742,198334332,7372075,451946,42698,5596291484,6729166,115444513,35238
340872.70,32,262144,64,292042,19243695742,156,7,585,7263205,19,78665,52,67,8,442830,131337744,1172,1,66,43350,21632644,2,558167,585,125285768,348444469,5700515521,585,2054,2,1,2,2,1063,1,5673099676,5628701484,5593050171,437022105,437022105,2,1,19228972620,73389,73389,2,2,2,437022105,26,1,3,302223,201164637,7493864,456518,43284,5673099676,6806687,117780003,35238
347887.54,32,262144,64,296033,19506842630,157,7,585,7360533,19,79806,52,67,8,442830,131603196,1172,1,66,43940,21844173,2,558167,585,127458664,354984958,5778249246,585,2054,2,1,2,2,1063,1,5750432156,5705639870,5731213041,442989311,443005695,2,1,19491529684,73389,73389,2,2,2,442989311,26,1,3,307678,204529068,7630504,461032,43874,5750432156,6899501,119817371,35238
352922.73,32,262144,64,299289,19721289654,157,7,585,7429796,19,80694,52,67,8,442830,131603196,1172,1,66,44416,21986188,2,558167,585,129014679,360172910,5840958401,585,2054,2,1,2,2,1063,1,5812822428,5768335789,5761811886,447863107,447879491,2,1,19705976708,73389,73389,2,2,2,447863107,26,1,3,309260,206946406,7715941,464558,44350,5812822428,6965238,121288437,35238
358345.26,32,262144,64,303075,19970736210,158,7,585,7512646,19,81782,52,67,8,442830,131603196,1172,1,66,44973,22180908,2,558167,585,130310818,364962407,5914333740,585,2054,2,1,2,2,1063,1,5885829532,5841344962,5989206050,453537560,453537560,2,1,19955652640,73389,73389,2,2,2,453537560,26,1,3,310595,209835698,7788125,475883,44907,5885829532,7036763,122512647,35238
363957.84,32,262144,64,306994,20228899054,159,7,585,7592578,19,82905,52,67,8,442830,131868648,1172,1,66,45549,22387230,2,558167,585,132398908,370389708,5990216318,585,2054,2,1,2,2,1063,1,5961327004,5916720643,6103096276,459400429,459416813,2,1,20213618876,73389,73389,2,2,2,459400429,26,1,3,316981,212657713,7897374,481790,45483,5961327004,7110788,124491553,35238
