timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
70060.94,57,262144,64,49305,3249086028,116,17,585,1545447,19,10266,37,67,38,74762,125280612,1172,1,66,7690,11023909,2,832931,585,22345308,110758162,1004216764,585,15560,2,1,2,2,919,1,999072156,953134152,421956482,73485043,73501427,2,1,3233341892,73389,73389,2,2,2,73485043,21,1,3,112609,72438614,2360505,134301,7624,999072156,1411146,19983540,19167
75143.39,57,262144,64,54097,3564727252,116,17,585,1644862,19,11574,37,67,38,74762,125280612,1172,1,66,8393,11189542,2,832931,585,24009111,115295657,1096942286,585,15560,2,1,2,2,919,1,1091346844,1045427795,511573328,80664665,80681049,2,1,3549245260,73389,73389,2,2,2,80664665,21,1,3,115485,74788970,2435643,137701,8328,1091346844,1507161,21572194,19167
80245.51,57,262144,64,58746,3871008894,117,17,585,1757387,19,12895,37,67,38,74762,125280612,1172,1,66,9075,11356826,2,832931,585,26194457,120038477,1186644949,585,15560,2,1,2,2,919,1,1180606876,1134891224,605706110,87623103,87639487,2,1,3855416532,73389,73389,2,2,2,87623103,21,1,3,119670,77449643,2550513,141757,9009,1180606876,1615630,23643056,19167
85341.96,57,262144,64,61907,4079495450,118,17,585,1836661,19,13814,37,67,38,74762,125546064,1172,1,66,9540,11545905,2,832931,585,27406820,124848303,1247904911,585,15560,2,1,2,2,919,1,1241555356,1195861328,620446711,92371860,92371860,2,1,4064361840,73389,73389,2,2,2,92371860,21,1,3,121077,80237524,2625238,144177,9474,1241555356,1692484,24780746,19167
90452.92,57,262144,64,64987,4282408138,118,17,585,1915737,19,14652,37,67,38,74762,125546064,1172,1,66,9991,11718397,2,832931,585,29539731,130033227,1307323954,585,15560,2,1,2,2,919,1,1300668828,1255182893,644950585,96983512,96983512,2,1,4266553632,73389,73389,2,2,2,96967128,21,1,3,123087,82667207,2709646,146661,9925,1300668828,1769076,26829329,19167
95526.23,57,262144,64,68154,4491022458,119,17,585,1992344,19,15570,37,67,38,74762,125546064,1172,1,66,10458,11866337,2,832931,585,31181316,135118847,1368850848,585,15560,2,1,2,2,919,1,1361879452,1316241858,757705083,101718044,101718044,2,1,4475593936,73389,73389,2,2,2,101718044,21,1,3,131145,85218439,2813405,149066,10392,1361879452,1843278,28367513,19167
100589.55,57,262144,64,71097,4684956714,119,17,585,2055167,19,16374,37,67,38,74762,125546064,1172,1,66,10891,12239302,2,832931,585,32545356,140129381,1425894173,585,15560,2,1,2,2,919,1,1418633628,1372910553,775856073,106116704,106133088,2,1,4669134976,73389,73389,2,2,2,106116704,21,1,3,137552,88025875,2924434,151904,10825,1418633628,1903263,29619956,19167
105696.96,57,262144,64,74127,4884592602,120,17,585,2126482,19,17255,37,67,38,74762,125811516,1172,1,66,11334,12517975,2,832931,585,33912466,144993861,1484261139,585,15560,2,1,2,2,919,1,1476698524,1431278282,896558862,110662820,110662820,2,1,4869164080,73389,73389,2,2,2,110662820,21,1,3,144222,90795526,3028717,162228,11268,1476698524,1964254,30882286,19167
110748.82,57,262144,64,78566,5177099618,120,17,585,2216593,19,18463,37,67,38,74762,125811516,1172,1,66,11988,12704101,2,832931,585,35754471,149723485,1570407191,585,15560,2,1,2,2,919,1,1562419612,1516745917,928621941,117301770,117318154,2,1,5161277880,73389,73389,2,2,2,117301770,21,1,3,148564,93320064,3141909,166011,11922,1562419612,2050582,32611134,19167
115892.68,57,262144,64,82586,5441881598,121,17,585,2302733,19,19617,37,67,38,74762,125811516,1172,1,66,12577,12873478,2,832931,585,37861393,155047846,1648130568,585,15560,2,1,2,2,919,1,1639752092,1594187531,1002704089,123320287,123336671,2,1,5426092628,73389,73389,2,2,2,123320287,21,1,3,152932,96146909,3256290,169490,12512,1639752092,2133243,34603459,19167
121126.53,57,262144,64,86560,5703914374,122,17,585,2392649,19,20754,37,67,38,74762,126076968,1172,1,66,13161,13029038,2,832931,585,39408034,159886918,1724931636,585,15560,2,1,2,2,919,1,1716167068,1670763965,1135051667,129287493,129287493,2,1,5688649692,73389,73389,2,2,2,129287493,21,1,3,154666,98902401,3324585,172503,13095,1716167068,2220146,36082903,19167
126200.79,57,262144,64,90041,5933106998,122,17,585,2466940,19,21705,37,67,38,74762,126076968,1172,1,66,13673,13274377,2,832931,585,41185722,164683644,1792514986,585,15560,2,1,2,2,919,1,1783407004,1737708365,1272932673,134488969,134505353,2,1,5917514636,73389,73389,2,2,2,134488969,21,1,3,159046,101527850,3421796,175591,13608,1783407004,2291349,37764052,19167
131518.66,57,262144,64,92781,6113713314,123,17,585,2536113,19,22509,37,67,38,74762,126318288,1172,1,66,14077,13545720,2,832931,585,42268062,169358375,1845616490,585,15560,2,1,2,2,919,1,1836229020,1790541807,1306439697,138600909,138617293,2,1,6098439996,73389,73389,2,2,2,138600909,21,1,3,159860,104302709,3496567,178885,14011,1836229020,2357228,38772039,19167
136532.75,57,262144,64,95439,6288969810,123,17,585,2600230,19,23230,37,67,38,74762,126318288,1172,1,66,14468,13687026,2,832931,585,43320257,173955912,1897266754,585,15560,2,1,2,2,919,1,1887609244,1841720734,1323101225,142573585,142589969,2,1,6273237740,73389,73389,2,2,2,142573585,21,1,3,160119,106711998,3565456,182731,14403,1887609244,2417499,39752773,19167
141989.20,57,262144,64,97916,6452364290,124,17,585,2661267,19,23963,37,67,38,74762,126571674,1172,1,66,14831,13941128,2,832931,585,45093271,179426011,1944965812,585,15560,2,1,2,2,919,1,1935057308,1889486203,1379375509,146300501,146300501,2,1,6437222044,73389,73389,2,2,2,146300501,21,1,3,170272,109328225,3715126,185872,14765,1935057308,2475395,41376440,19167
147062.63,57,262144,64,100820,6643742642,124,17,585,2730891,19,24755,37,67,38,74762,126571674,1172,1,66,15258,14289910,2,832931,585,46558365,184249551,2001222858,585,15560,2,1,2,2,919,1,1991025052,1945431300,1394867986,150650009,150650009,2,1,6628600396,73389,73389,2,2,2,150650009,21,1,3,170582,111847288,3778938,189070,15192,1991025052,2541821,42777228,19167
152092.54,57,262144,64,105751,6968758822,125,17,585,2833010,19,26154,37,67,38,74762,126837126,1172,1,66,15984,14431723,2,832931,585,48139866,188904545,2096847849,585,15560,2,1,2,2,919,1,2086183324,2040430397,1427924318,158024080,158040464,2,1,6953059520,73389,73389,2,2,2,158024080,21,1,3,171234,114272804,3870080,193425,15919,2086183324,2639585,44267450,19167
157166.68,57,262144,64,115537,7613544994,127,17,585,3001791,19,28932,37,67,38,74762,127102578,1172,1,66,17420,14555035,2,832931,585,51823158,193475980,2285893039,585,15560,2,1,2,2,919,1,2274402716,2228929098,1546711664,172692461,172692461,2,1,7597747388,73389,73389,2,2,2,172676077,21,1,3,180618,116241885,4043019,217980,17354,2274402716,2783811,47777506,19167
162299.10,57,262144,64,119182,7853750974,127,17,585,3089588,19,29925,37,67,38,74762,127102578,1172,1,66,17959,14623104,2,832931,585,53478635,198166301,2356901504,585,15560,2,1,2,2,919,1,2345050524,2299116941,1570718261,178145730,178145730,2,1,7838412120,73389,73389,2,2,2,178145730,21,1,3,182686,118636939,4127691,220713,17893,2345050524,2868875,49348750,19167
167405.44,57,262144,64,123097,8111386222,128,17,585,3185302,19,31050,37,67,38,74762,127102578,1172,1,66,18531,14796281,2,832931,585,56208713,203608726,2432254950,585,15560,2,1,2,2,919,1,2420023708,2374443242,1657188853,183994374,184010758,2,1,8095752456,73389,73389,2,2,2,183994374,21,1,3,187294,121174422,4230478,223850,18465,2420023708,2961452,51975671,19167
172504.24,57,262144,64,126536,8338091786,129,17,585,3300713,19,32038,37,67,38,74762,127102578,1172,1,66,19036,14953571,2,832931,585,57748458,208412599,2498782565,585,15560,2,1,2,2,919,1,2486215068,2440692238,1701636229,189152731,189169115,2,1,8322720164,73389,73389,2,2,2,189152731,21,1,3,188959,123717391,4310582,257565,18970,2486215068,3043148,53434866,19167
177672.36,57,262144,64,130115,8573972390,129,17,585,3386978,19,33018,37,67,38,74762,127368030,1172,1,66,19563,15132533,2,832931,585,59342634,213137228,2568347675,585,15560,2,1,2,2,919,1,2555421084,2509674032,1732527385,194507696,194524080,2,1,8558338624,73389,73389,2,2,2,194507696,21,1,3,191215,126259796,4396650,260360,19498,2555421084,3126618,54942928,19167
183529.52,57,262144,64,133741,8812667734,130,17,585,3474059,19,34062,37,67,38,74762,127368030,1172,1,66,20093,15262952,2,832931,585,61623205,219148406,2638169036,585,15560,2,1,2,2,919,1,2624889244,2579501207,1924854885,199930356,199946740,2,1,8796935664,73389,73389,2,2,2,199930356,21,1,3,194230,129400606,4485743,263273,20028,2624889244,3210786,57134875,19167
188756.89,57,262144,64,137273,9045468146,130,17,585,3550248,19,35027,37,67,38,74762,127368030,1172,1,66,20614,15420663,2,832931,585,63258660,223992427,2706677225,585,15560,2,1,2,2,919,1,2693046684,2647511125,1969677547,205236169,205236169,2,1,9030391436,73389,73389,2,2,2,205236169,21,1,3,197849,132131245,4566026,266256,20549,2693046684,3283992,58690184,19167
193863.67,57,262144,64,141002,9291191216,131,17,585,3628633,19,36098,37,67,38,74762,127621416,1172,1,66,21163,15642055,2,832931,585,64851085,228987363,2778999706,585,15560,2,1,2,2,919,1,2765005212,2719321018,1996696413,210820510,210820510,2,1,9276102440,73389,73389,2,2,2,210820510,21,1,3,199907,134845337,4644205,269398,21097,2765005212,3359235,60204849,19167
198937.08,57,262144,64,145585,9593388802,132,17,585,3728829,19,37403,37,67,38,74762,127886868,1172,1,66,21836,15777186,2,832931,585,67026737,234617469,2867645875,585,15560,2,1,2,2,919,1,2853216668,2807715925,2030354886,217686677,217686677,2,1,9578213788,73389,73389,2,2,2,217686677,21,1,3,204989,137451485,4748882,272645,21770,2853216668,3456184,62275306,19167
204004.50,57,262144,64,150558,9920892042,133,17,585,3840447,19,38806,37,67,38,74762,127886868,1172,1,66,22566,15887445,2,832931,585,69251140,239585083,2963798811,585,15560,2,1,2,2,919,1,2948899228,2903428217,2129662087,225120251,225136635,2,1,9905291044,73389,73389,2,2,2,225120251,21,1,3,207955,139953410,4840162,276333,22500,2948899228,3564114,64407925,19167
209014.36,57,262144,64,155797,10266093310,133,17,585,3951390,19,40242,37,67,38,74762,127886868,1172,1,66,23336,16015654,2,832931,585,71405426,244668231,3065214395,585,15560,2,1,2,2,919,1,3049824668,3004369452,2147159823,232961266,232977650,2,1,10250295704,73389,73389,2,2,2,232961266,21,1,3,210067,142204474,4942007,279543,23271,3049824668,3671847,66458430,19167
214025.55,57,262144,64,179069,11799476114,137,17,585,4193599,19,46809,37,67,38,74762,128417772,1172,1,66,26755,16065095,2,832931,585,78144118,248306469,3515162016,585,15560,2,1,2,2,919,1,3497959836,3452512019,2576035551,267816833,267833217,2,1,11783940652,73389,73389,2,2,2,267816833,21,1,3,225563,143790641,5202483,286329,26689,3497959836,3907270,72936596,19167
219175.72,57,262144,64,198166,13057936957,141,17,585,4412968,19,52210,37,67,38,74762,128966775,1172,1,66,29560,16118298,2,832931,585,84157317,252101160,3884324648,585,15560,2,1,2,2,919,1,3865616796,3820406163,2879755054,296416315,296432699,2,1,13042317860,73389,73389,2,2,2,296416315,21,1,3,232493,145568809,5429318,293132,29494,3865616796,4119836,78723278,19167
224283.12,57,262144,64,202459,13340857618,141,17,585,4521538,19,53406,37,67,38,74762,129214128,1172,1,66,30189,16282480,2,832931,585,86444897,256735186,3967181201,585,15560,2,1,2,2,919,1,3948061084,3903145395,2906378609,302842273,302858657,2,1,13325060012,73389,73389,2,2,2,302842273,21,1,3,235731,147861368,5527316,302912,30123,3948061084,4218626,80913147,19167
230156.78,57,262144,64,206126,13582505390,142,18,585,4611092,19,54462,37,67,38,74762,129214128,1172,1,66,30730,16486572,2,832931,585,88350525,262430679,4038458572,585,15560,2,1,2,2,919,1,4018971036,3973751990,2936517868,308336502,308352886,2,1,13566806088,73389,73389,2,2,2,308336502,21,1,3,238221,151126623,5632028,306110,30664,4018971036,4304982,82714084,19167
235562.57,57,262144,64,209193,13784566110,142,18,585,4684542,19,55299,37,67,38,74762,129214128,1172,1,66,31178,16632491,2,832931,585,89601436,267333778,4097483407,585,15560,2,1,2,2,919,1,4077691292,4032799441,2952023942,312931770,312948154,2,1,13768997880,73389,73389,2,2,2,312931770,21,1,3,239519,154147420,5694326,308620,31113,4077691292,4375922,83901882,19167
241241.11,57,262144,64,211989,13968866574,143,18,585,4749842,19,56113,37,67,38,74762,129479580,1172,1,66,31587,16911931,2,832931,585,90877712,272842876,4151363290,585,15560,2,1,2,2,919,1,4131299740,4086717851,3213602140,317117438,317133822,2,1,13953167272,73389,73389,2,2,2,317117438,21,1,3,243337,157369797,5774943,310942,31521,4131299740,4438900,85097464,19167
246972.12,57,262144,64,215301,14186983614,143,18,585,4817291,19,57018,37,67,38,74762,129479580,1172,1,66,32075,17662843,2,832931,585,91864802,278668767,4215655798,585,15560,2,1,2,2,919,1,4195262876,4150445520,3241218698,322089538,322089538,2,1,14171939672,73389,73389,2,2,2,322089538,21,1,3,244300,161160546,5832467,313933,32009,4195262876,4503358,86026945,19167
253857.76,57,262144,64,218826,14419228746,144,18,585,4956630,19,58035,37,67,38,74762,129479580,1172,1,66,32593,18263087,2,832931,585,94134917,285974208,4284031666,585,15560,2,1,2,2,919,1,4263289244,4218388979,3762751181,327348358,327370775,2,1,14403327752,73389,73389,2,2,2,327348358,21,1,3,246966,165617991,5950666,383505,32528,4263289244,4573125,88178634,19167
260459.90,57,262144,64,222520,14662742518,145,18,585,5046099,19,59097,37,67,38,74762,129745032,1172,1,66,33135,18759844,2,832931,585,95903166,292252472,4355435678,585,15560,2,1,2,2,919,1,4334330268,4289529281,3785547732,332889580,332905964,2,1,14647141520,73389,73389,2,2,2,332889580,21,1,3,248609,169471067,6062477,387684,33070,4334330268,4658415,89834381,19167
265654.94,57,262144,64,226320,14913106578,145,18,585,5122815,19,60134,37,67,38,74762,129745032,1172,1,66,33695,18865737,2,832931,585,97515806,297486182,4429070423,585,15560,2,1,2,2,919,1,4407599516,4362738826,3817884361,338588609,338588609,2,1,14897898796,73389,73389,2,2,2,338588609,21,1,3,249324,172095367,6148896,391394,33629,4407599516,4731421,91359832,19167
270667.26,57,262144,64,236867,15608103494,147,18,585,5267688,19,63118,37,67,38,74762,130010484,1172,1,66,35244,18965240,2,832931,585,101299002,302141953,4632984464,585,15560,2,1,2,2,919,1,4610630044,4565956586,3969694260,354368943,354385327,2,1,15592233492,73389,73389,2,2,2,354368943,21,1,3,258278,174341695,6316471,396033,35178,4610630044,4871655,94975977,19167
275694.73,57,262144,64,252101,16612053410,150,18,585,5455790,19,67440,37,67,38,74762,130541388,1172,1,66,37484,19047217,2,832931,585,105512819,306138746,4927816284,585,15560,2,1,2,2,919,1,4904231324,4859404136,4540089107,377195668,377212052,2,1,16596609392,73389,73389,2,2,2,377195668,21,1,3,265137,176464097,6498027,401120,37418,4904231324,5054670,99008238,19167
280725.87,57,262144,64,256923,16929660714,150,18,585,5574700,19,68754,37,67,38,74762,130541388,1172,1,66,38191,19156560,2,832931,585,107992740,310718703,5020938976,585,15560,2,1,2,2,919,1,4996899228,4952246619,4565112626,384408058,384424442,2,1,16913954552,73389,73389,2,2,2,384408058,21,1,3,267172,178652499,6609841,412111,38125,4996899228,5162589,101376474,19167
285804.17,57,262144,64,261217,17212399558,151,18,585,5672801,19,69979,37,67,38,74762,130541388,1172,1,66,38820,19298670,2,832931,585,109756899,315314818,5103792705,585,15560,2,1,2,2,919,1,5079343516,5034845318,4592238101,390836175,390852559,2,1,17196791700,73389,73389,2,2,2,390836175,21,1,3,270283,181115876,6710740,414956,38754,5079343516,5257845,103039556,19167
291199.68,57,262144,64,265755,17511660090,152,18,585,5782510,19,71271,37,67,38,74762,130806840,1172,1,66,39488,19489489,2,832931,585,111559097,320264175,5191780688,585,15560,2,1,2,2,919,1,5166899612,5122362738,4616310157,397644998,397644998,2,1,17495659016,73389,73389,2,2,2,397628614,21,1,3,271410,183802030,6795967,429470,39422,5166899612,5353040,104756028,19167
297336.75,57,262144,64,270096,17797479126,153,18,585,5876195,19,72513,37,67,38,74762,130806840,1172,1,66,40127,19787810,2,832931,585,113631947,325693805,5275963434,585,15560,2,1,2,2,919,1,5250654620,5205883399,4648077103,404155035,404155035,2,1,17782100644,73389,73389,2,2,2,404138651,21,1,3,272868,187069281,6888567,435001,40061,5250654620,5441194,106735338,19167
304054.69,57,262144,64,274178,18066589790,153,18,585,5973011,19,73626,37,67,38,74762,130806840,1172,1,66,40727,19981807,2,832931,585,116441692,332463092,5355019848,585,15560,2,1,2,2,919,1,5329297820,5284576508,4783367363,410269697,410269697,2,1,18051866668,73389,73389,2,2,2,410269697,21,1,3,276568,190147361,7023522,439526,40661,5329297820,5533485,109409441,19167
309121.47,57,262144,64,277799,18305222906,154,18,585,6046013,19,74667,37,67,38,74762,131072292,1172,1,66,41260,20219899,2,832931,585,118147208,337453386,5425241762,585,15560,2,1,2,2,919,1,5399159196,5354369217,4817425607,415690198,415690198,2,1,18289647816,73389,73389,2,2,2,415673814,21,1,3,279390,192618666,7118813,442763,41194,5399159196,5603250,111020161,19167
314224.16,57,262144,64,281370,18540579222,154,18,585,6115145,19,75634,37,67,38,74762,131072292,1172,1,66,41784,20460284,2,832931,585,120013989,342257181,5494397769,585,15560,2,1,2,2,919,1,5467971996,5423143469,4973924273,421028779,421045163,2,1,18525266276,73389,73389,2,2,2,421028779,21,1,3,280399,195358656,7194884,445806,41719,5467971996,5669339,112811356,19167
319335.02,57,262144,64,284781,18765449778,155,19,585,6185422,19,76626,37,67,38,74762,131337744,1172,1,66,42285,20581471,2,832931,585,121655535,346925781,5560265875,585,15560,2,1,2,2,919,1,5533507996,5488958969,5029819263,426146176,426146176,2,1,18750431744,73389,73389,2,2,2,426146176,21,1,3,282941,197921440,7282615,448281,42219,5533507996,5737141,114364744,19167
324486.57,57,262144,64,289534,19078535098,156,19,585,6282345,19,77981,37,67,38,74762,131337744,1172,1,66,42982,20734768,2,832931,585,124003284,351835108,5652067797,585,15560,2,1,2,2,919,1,5624865180,5580408026,5094247302,433268454,433268454,2,1,19063811976,73389,73389,2,2,2,433268454,21,1,3,285655,200469694,7409253,451218,42916,5624865180,5831127,116585329,19167
329554.35,57,262144,64,294277,19390965058,157,19,585,6390685,19,79326,37,67,38,74762,131603196,1172,1,66,43680,20870038,2,832931,585,125831428,356277608,5744005577,585,15560,2,1,2,2,919,1,5716353436,5671802264,5126061527,440349772,440366156,2,1,19375389968,73389,73389,2,2,2,440349772,21,1,3,286851,202885196,7484322,462096,43614,5716353436,5928589,118338051,19167
334596.62,57,262144,64,298435,19665056458,157,19,585,6472183,19,80462,37,67,38,74762,131603196,1172,1,66,44292,20999137,2,832931,585,128185347,361536502,5824621701,585,15560,2,1,2,2,919,1,5796569500,5751906819,5187391594,446595506,446595506,2,1,19650202264,73389,73389,2,2,2,446595506,21,1,3,293540,205550360,7589725,464816,44226,5796569500,6007367,120586696,19167
339756.76,57,262144,64,302224,19914434170,158,19,585,6556046,19,81547,37,67,38,74762,131603196,1172,1,66,44848,21117427,2,832931,585,128980558,365926048,5898001364,585,15560,2,1,2,2,919,1,5869576604,5824864700,5196967965,452247542,452263926,2,1,19898891848,73389,73389,2,2,2,452247542,21,1,3,293860,208163987,7650068,467532,44783,5869576604,6088514,121322512,19167
344833.33,57,262144,64,305777,20148876290,159,19,585,6638192,19,82572,37,67,38,74762,131868648,1172,1,66,45370,21356220,2,832931,585,130196630,370499850,5966770681,585,15560,2,1,2,2,919,1,5937996188,5893357292,5231642337,457575772,457592156,2,1,20133333968,73389,73389,2,2,2,457575772,21,1,3,294242,210837714,7704159,471512,45305,5937996188,6166680,122484685,19167
350225.84,57,262144,64,309421,20389016734,159,19,585,6722144,19,83565,37,67,38,74762,131868648,1172,1,66,45905,21561752,2,832931,585,132426295,376358834,6037116870,585,15560,2,1,2,2,919,1,6007988636,5963577915,5368208187,463029041,463045425,2,1,20373277804,73389,73389,2,2,2,463029041,21,1,3,298662,213906754,7792743,474241,45839,6007988636,6247903,124625530,19167
355324.35,57,262144,64,312637,20600576866,160,19,585,6799068,19,84498,37,67,38,74762,131868648,1172,1,66,46376,21698462,2,832931,585,133908276,380995375,6099165745,585,15560,2,1,2,2,919,1,6069723548,6025430303,5426010700,467855844,467855844,2,1,20585657136,73389,73389,2,2,2,467855844,21,1,3,302164,216824091,7872582,476607,46310,6069723548,6322461,126028000,19167
361202.47,57,262144,64,316867,20879386858,160,19,585,6907995,19,85653,37,67,38,74762,131868648,1172,1,66,46997,21850713,2,832931,585,135650654,386447354,6181111204,585,15560,2,1,2,2,919,1,6151250332,6106911909,5448434486,474183498,474199882,2,1,20864073912,73389,73389,2,2,2,474183498,21,1,3,303801,219673942,7970193,479825,46932,6151250332,6428170,127672564,19167
