timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
69106.10,18,262144,64,49932,3290442552,116,4,585,2626223,12,10437,47,67,369245,125280612,1172,1,66,7782,10623535,2,374415,585,23023989,107140559,1016180261,585,2663,2,1,2,2,1225,1,1011130780,965215443,608366613,74424964,74441348,2,1,3274698416,73389,73389,2,2,2,74424964,42,3,91693,69880161,2282046,206136,7716,1011130780,2420087,20736525,23016
74167.72,18,262144,64,55265,3641550818,117,4,585,2749671,12,11946,47,67,369245,125280612,1172,1,66,8565,10788111,2,374415,585,25079161,111625223,1119437962,585,2663,2,1,2,2,1225,1,1113760156,1067880891,833040548,82415594,82415594,2,1,3625565240,73389,73389,2,2,2,82399210,42,3,92954,72344218,2388045,209682,8499,1113760156,2539989,22685254,23016
79246.14,18,262144,64,59424,3915707754,117,4,585,2856850,12,13083,47,67,369245,125280612,1172,1,66,9176,10943480,2,374415,585,26857492,116333435,1199926771,585,2663,2,1,2,2,1225,1,1193845148,1147963643,992852823,88644944,88661328,2,1,3900377536,73389,73389,2,2,2,88644944,42,3,95862,74665554,2488194,215028,9110,1193845148,2641822,24362023,23016
84325.84,18,262144,64,62960,4148770310,118,4,585,2948228,12,14100,47,67,369245,125546064,1172,1,66,9696,11182368,2,374415,585,28168173,120921261,1268431143,585,2663,2,1,2,2,1225,1,1262002588,1216123026,1085088607,93934373,93950757,2,1,4133112412,73389,73389,2,2,2,93934373,42,3,97972,77074486,2573251,217861,9630,1262002588,2730367,25587653,23016
89419.06,18,262144,64,66219,4363679394,118,4,585,3033048,12,14988,47,67,369245,125546064,1172,1,66,10175,11294684,2,374415,585,29960161,126135557,1331540106,585,2663,2,1,2,2,1225,1,1324786076,1278933579,1126453817,98830586,98830586,2,1,4348545784,73389,73389,2,2,2,98830586,42,3,99081,79619381,2662091,220462,10109,1324786076,2812586,27290885,23016
94649.04,18,262144,64,69430,4574911846,119,5,585,3109841,12,15920,47,67,369245,125546064,1172,1,66,10647,11507516,2,374415,585,31245800,131026692,1393720691,585,2663,2,1,2,2,1225,1,1386652060,1340773190,1338116410,103624621,103624621,2,1,4559483324,73389,73389,2,2,2,103624621,42,3,99665,82341070,2727797,222952,10581,1386652060,2886889,28511365,23016
99831.84,18,262144,64,72625,4785626626,119,5,585,3175575,12,16787,47,67,369245,125546064,1172,1,66,11114,11825224,2,374415,585,32272403,135490051,1455371234,585,2663,2,1,2,2,1225,1,1447993756,1402298684,1386991763,108406146,108422530,2,1,4769870424,73389,73389,2,2,2,108406146,42,3,101839,85109302,2804235,226154,11049,1447993756,2949421,29461105,23016
104904.47,18,262144,64,76000,5008137886,120,5,585,3246765,12,17766,47,67,369245,125811516,1172,1,66,11612,12038954,2,374415,585,33825663,140740676,1520845261,585,2663,2,1,2,2,1225,1,1513136540,1467298555,1505934435,113466199,113482583,2,1,4992512756,73389,73389,2,2,2,113466199,42,3,104589,88223702,2889289,229393,11546,1513136540,3017372,30929257,23016
109993.42,18,262144,64,80155,5281767226,121,5,585,3332106,12,18954,47,67,369245,125811516,1172,1,66,12220,12209715,2,374415,585,35333088,145737445,1601065607,585,2663,2,1,2,2,1225,1,1592959388,1547345770,1656676180,119681324,119697708,2,1,5265978256,73389,73389,2,2,2,119681324,42,3,108658,90681736,2986938,232851,12155,1592959388,3099255,32338162,23016
115092.28,18,262144,64,84205,5548515286,121,5,585,3417733,12,20058,47,67,369245,125811516,1172,1,66,12816,12373728,2,374415,585,37403886,151208163,1679437710,585,2663,2,1,2,2,1225,1,1670947228,1625330603,1695111461,125757185,125757185,2,1,5532595244,73389,73389,2,2,2,125740801,42,3,109424,93518641,3073861,236031,12750,1670947228,3181702,34322643,23016
120139.23,18,262144,64,87928,5793833074,122,5,585,3501473,12,21129,47,67,369245,126076968,1172,1,66,13362,12560445,2,374415,585,38619206,155574097,1751497900,585,2663,2,1,2,2,1225,1,1742643612,1696975564,1718773385,131325142,131341526,2,1,5778306248,73389,73389,2,2,2,131325142,42,3,114769,96175372,3171024,239003,13297,1742643612,3262470,35440290,23016
125189.12,18,262144,64,91345,6019072714,123,5,585,3574048,12,22116,47,67,369245,126318288,1172,1,66,13865,12833425,2,374415,585,39973561,160399039,1817626037,585,2663,2,1,2,2,1225,1,1808441756,1762822427,1760538803,136442539,136458923,2,1,6003471716,73389,73389,2,2,2,136442539,42,3,115493,98634701,3250613,242271,13799,1808441756,3331777,36714488,23016
130244.39,18,262144,64,94155,6204290682,123,5,585,3645303,12,22881,47,67,369245,126318288,1172,1,66,14278,13059179,2,374415,585,41321313,164825752,1872040588,585,2663,2,1,2,2,1225,1,1862574492,1816992059,1781204954,140660975,140660975,2,1,6189082900,73389,73389,2,2,2,140660975,42,3,116439,101134127,3340163,245851,14212,1862574492,3399452,37972043,23016
135260.20,18,262144,64,97155,6402225942,124,5,585,3722070,12,23754,47,67,369245,126571674,1172,1,66,14720,13260371,2,374415,585,43256960,169571892,1930274849,585,2663,2,1,2,2,1225,1,1920508316,1874862724,1812760630,145147588,145163972,2,1,6386493872,73389,73389,2,2,2,145147588,42,3,117778,103668928,3437190,249320,14655,1920508316,3472750,39809333,23016
140742.00,18,262144,64,100168,6600747718,124,5,585,3797711,12,24576,47,67,369245,126571674,1172,1,66,15163,13622572,2,374415,585,45620900,175146197,1988646964,585,2663,2,1,2,2,1225,1,1978573212,1932877041,1976164215,149660936,149677320,2,1,6585081184,73389,73389,2,2,2,149660936,42,3,118762,106387501,3552868,252998,15097,1978573212,3544713,42058235,23016
145798.69,18,262144,64,103458,6817688418,125,5,585,3874008,12,25530,47,67,369245,126837126,1172,1,66,15646,13843332,2,374415,585,46737623,179473306,2052282450,585,2663,2,1,2,2,1225,1,2041880988,1996226021,1989491583,154598109,154614493,2,1,6802316796,73389,73389,2,2,2,154598109,42,3,118885,109020420,3622486,256473,15580,2041880988,3617535,43105416,23016
150854.04,18,262144,64,108441,7145847018,125,5,585,3972192,12,26889,47,67,369245,126837126,1172,1,66,16378,14036984,2,374415,585,49303980,184585242,2148698708,585,2663,2,1,2,2,1225,1,2137825692,2092152092,2165150196,162056259,162072643,2,1,7130475396,73389,73389,2,2,2,162056259,42,3,125098,111351113,3766350,260949,16313,2137825692,3711243,45528055,23016
156027.87,18,262144,64,118738,7824387538,127,5,585,4132948,12,29805,47,67,369245,127102578,1172,1,66,17890,14122489,2,374415,585,52940756,189231729,2347746559,585,2663,2,1,2,2,1225,1,2336006556,2290551172,2299337591,177484337,177484337,2,1,7808589932,73389,73389,2,2,2,177467953,42,3,131211,113424200,3929718,267822,17824,2336006556,3865126,49001740,23016
161242.37,18,262144,64,122482,8070816130,128,5,585,4221175,12,30882,47,67,369245,127102578,1172,1,66,18438,14219018,2,374415,585,54643657,193984780,2419938875,585,2663,2,1,2,2,1225,1,2407834012,2362585164,2471528169,183070837,183087221,2,1,8055116828,73389,73389,2,2,2,183070837,42,3,134245,115771305,4015879,270635,18372,2407834012,3950540,50618806,23016
166336.23,18,262144,64,126144,8312136222,128,5,585,4312605,12,31879,47,67,369245,127102578,1172,1,66,18978,14414823,2,374415,585,56410599,198728514,2491076205,585,2663,2,1,2,2,1225,1,2478612892,2433094061,2493482650,188573258,188573258,2,1,8297223352,73389,73389,2,2,2,188573258,42,3,134468,118544751,4084770,273961,18912,2478612892,4038644,52317091,23016
171419.64,18,262144,64,129728,8548609958,129,5,585,4401305,12,32912,47,67,369245,127368030,1172,1,66,19505,14539688,2,374415,585,58617499,204375542,2560502351,585,2663,2,1,2,2,1225,1,2547687836,2502281030,2675706684,193934256,193934256,2,1,8533107264,73389,73389,2,2,2,193934256,42,3,137183,121139897,4188735,276746,19439,2547687836,4124559,54420373,23016
176528.06,18,262144,64,133665,8807686998,130,5,585,4495040,12,34041,47,67,369245,127368030,1172,1,66,20083,14752250,2,374415,585,60183115,209263304,2636643128,585,2663,2,1,2,2,1225,1,2623447452,2578011751,2768608786,199832052,199832052,2,1,8791889392,73389,73389,2,2,2,199815668,42,3,140152,123819142,4269436,279791,20017,2623447452,4215249,55903920,23016
182782.70,18,262144,64,137796,9080008926,130,5,585,4597368,12,35169,47,67,369245,127368030,1172,1,66,20691,14925231,2,374415,585,62496299,215820190,2716609605,585,2663,2,1,2,2,1225,1,2703008156,2657576706,3076880843,206012250,206028634,2,1,9064539000,73389,73389,2,2,2,206012250,42,3,143651,127221772,4375747,285640,20625,2703008156,4311728,58111996,23016
187849.78,18,262144,64,141306,9311367546,131,7,585,4669341,12,36180,47,67,369245,127621416,1172,1,66,21207,15149390,2,374415,585,63611675,220708502,2784846891,585,2663,2,1,2,2,1225,1,2770903452,2725216619,3144382339,211268911,211285295,2,1,9295832084,73389,73389,2,2,2,211268911,42,3,144873,130157934,4450470,288423,21142,2770903452,4380918,59152640,23016
192942.27,18,262144,64,145419,9582509826,132,7,585,4752979,12,37358,47,67,369245,127886868,1172,1,66,21812,15324660,2,374415,585,65144563,225512243,2864405613,585,2663,2,1,2,2,1225,1,2850070940,2804505453,3166684879,217440917,217440917,2,1,9567400348,73389,73389,2,2,2,217440917,42,3,145071,132979025,4517475,291379,21746,2850070940,4461600,60618778,23016
197984.59,18,262144,64,150005,9884650634,132,7,585,4859622,12,38607,47,67,369245,127886868,1172,1,66,22485,15452304,2,374415,585,67106643,230258216,2953050714,585,2663,2,1,2,2,1225,1,2938282396,2892835009,3202002273,224292859,224309243,2,1,9868885796,73389,73389,2,2,2,224292859,42,3,149225,135531490,4635289,304373,22419,2938282396,4555249,62463556,23016
203036.27,18,262144,64,154863,10204617234,133,7,585,4965422,12,39989,47,67,369245,127886868,1172,1,66,23199,15534724,2,374415,585,69241092,234851796,3047090770,585,2663,2,1,2,2,1225,1,3031867804,2986356879,3278436201,231578977,231578977,2,1,10189474988,73389,73389,2,2,2,231578977,42,3,152145,137768197,4728371,307760,23133,3031867804,4657662,64504998,23016
208047.28,18,262144,64,164306,10826659106,135,7,585,5109111,12,42672,47,67,369245,128152320,1172,1,66,24585,15648782,2,374415,585,72556903,239688357,3229555804,585,2663,2,1,2,2,1225,1,3213533596,3168190282,3533044154,245700653,245717037,2,1,10810828732,73389,73389,2,2,2,245700653,42,3,167360,140002344,4913553,311842,24519,3213533596,4797269,67636174,23016
213059.27,18,262144,64,187933,12383838094,139,7,585,5359224,12,49335,47,67,369245,128948676,1172,1,66,28055,15696813,2,374415,585,78752623,243465745,3686211939,585,2663,2,1,2,2,1225,1,3668353436,3623325119,3708641869,281092574,281108958,2,1,12368073256,73389,73389,2,2,2,281092574,42,3,186226,141584317,5215740,319936,27989,3668353436,5039288,73529536,23016
218170.06,18,262144,64,203098,13383000574,141,7,585,5548648,12,53580,47,67,369245,129214128,1172,1,66,30284,15733694,2,374415,585,84228823,247513546,3979722234,585,2663,2,1,2,2,1225,1,3960643996,3915471810,3766952433,303798578,303814962,2,1,13367137432,73389,73389,2,2,2,303798578,42,3,192891,143463222,5415888,324661,30219,3960643996,5223987,78806458,23016
223241.10,18,262144,64,207211,13653877402,142,7,585,5643106,12,54759,47,67,369245,129214128,1172,1,66,30885,15954233,2,374415,585,86305419,252181595,4058891998,585,2663,2,1,2,2,1225,1,4039418268,3994559366,3792049615,309964551,309980935,2,1,13638440244,73389,73389,2,2,2,309964551,42,3,197425,146048230,5534586,327637,30820,4039418268,5315469,80764495,23016
228705.09,18,262144,64,210099,13844207178,143,7,585,5713677,12,55601,47,67,369245,129214128,1172,1,66,31312,16404746,2,374415,585,88159375,257980935,4115016134,585,2663,2,1,2,2,1225,1,4095254940,4050282473,3825010034,314297675,314297675,2,1,13829097700,73389,73389,2,2,2,314297675,42,3,198466,149336981,5608617,330151,31246,4095254940,5383526,82544598,23016
234458.93,18,262144,64,213399,14061803238,143,7,585,5793404,12,56499,47,67,369245,129479580,1172,1,66,31796,16706204,2,374415,585,90104922,263703243,4178781475,585,2663,2,1,2,2,1225,1,4158693788,4113881822,3870400137,319243040,319243040,2,1,14045972864,73389,73389,2,2,2,319226656,42,3,202108,152348962,5695123,332796,31730,4158693788,5460608,84402811,23016
240212.22,18,262144,64,216477,14264319402,144,7,585,5862074,12,57395,47,67,369245,129479580,1172,1,66,32248,17073004,2,374415,585,91531860,269275856,4238328711,585,2663,2,1,2,2,1225,1,4217938332,4173119241,3902843147,323840467,323840467,2,1,14248980548,73389,73389,2,2,2,323840467,42,3,203625,155872659,5757290,335172,32182,4217938332,5526902,85767904,23016
246034.07,18,262144,64,219837,14485847622,144,7,585,5929351,12,58311,47,67,369245,129479580,1172,1,66,32740,17450159,2,374415,585,92486736,274620299,4303276977,585,2663,2,1,2,2,1225,1,4282556828,4237845279,3916894155,328867752,328884136,2,1,14470181088,73389,73389,2,2,2,328867752,42,3,204491,159395587,5828124,338202,32675,4282556828,5591149,86652039,23016
253246.48,18,262144,64,223287,14713274082,145,7,585,6007771,12,59307,47,67,369245,129745032,1172,1,66,33247,17905007,2,374415,585,95108382,282494925,4369940789,585,2663,2,1,2,2,1225,1,4348879260,4304321852,4031956392,334042493,334058877,2,1,14697869692,73389,73389,2,2,2,334042493,42,3,206239,163434987,5930471,341799,33181,4348879260,5665972,89171881,23016
258875.89,18,262144,64,226408,14918873746,145,7,585,6080597,12,60158,47,67,369245,129745032,1172,1,66,33707,18214824,2,374415,585,96511457,287369309,4430542540,585,2663,2,1,2,2,1225,1,4409172380,4364424730,4046945291,338719681,338719681,2,1,14903665964,73389,73389,2,2,2,338719681,42,3,206608,166003854,6011580,345189,33641,4409172380,5735408,90493433,23016
264262.27,18,262144,64,230513,15189491738,146,7,585,6181595,12,61332,47,67,369245,130010484,1172,1,66,34312,18407827,2,374415,585,99057318,293523138,4510233711,585,2663,2,1,2,2,1225,1,4488470940,4443535208,4263346440,344858919,344875303,2,1,15173792436,73389,73389,2,2,2,344858919,42,3,210095,168787808,6139449,366292,34246,4488470940,5815303,92911002,23016
269273.31,18,262144,64,242492,15978867110,148,7,585,6343119,12,64705,47,67,369245,130275936,1172,1,66,36072,18503109,2,374415,585,101914858,297322751,4741910658,585,2663,2,1,2,2,1225,1,4719157660,4674346939,4286904509,362805815,362805815,2,1,15962734964,73389,73389,2,2,2,362789431,42,3,215950,170829830,6301308,377079,36006,4719157660,5966040,95607539,23016
274294.77,18,262144,64,255266,16820536658,150,7,585,6511953,12,68301,47,67,369245,130541388,1172,1,66,37947,18630226,2,374415,585,106460456,301797221,4988715337,585,2663,2,1,2,2,1225,1,4964917660,4920334781,4356159398,381938392,381938392,2,1,16805289248,73389,73389,2,2,2,381938392,42,3,226025,172883030,6476038,388603,37881,4964917660,6123350,99979196,23016
279354.21,18,262144,64,259913,17126675162,151,7,585,6612038,12,69626,47,67,369245,130541388,1172,1,66,38630,18795182,2,374415,585,108771677,306501875,5078678064,585,2663,2,1,2,2,1225,1,5054439836,5009796706,4381764800,388896830,388896830,2,1,17111460520,73389,73389,2,2,2,388896830,42,3,229107,175260266,6588512,393017,38564,5054439836,6219021,102178169,23016
284420.92,18,262144,64,264127,17404436578,152,7,585,6700226,12,70829,47,67,369245,130806840,1172,1,66,39250,18954039,2,374415,585,110580852,310962812,5160346724,585,2663,2,1,2,2,1225,1,5135704476,5091015892,4409758001,395208100,395208100,2,1,17389156400,73389,73389,2,2,2,395208100,42,3,231001,177583693,6674492,395931,39184,5135704476,6304295,103900501,23016
289619.16,18,262144,64,268155,17669742846,152,7,585,6787296,12,71928,47,67,369245,130806840,1172,1,66,39839,19156694,2,374415,585,112415886,315807502,5238068631,585,2663,2,1,2,2,1225,1,5213036956,5168570113,4429255515,401234809,401251193,2,1,17654331596,73389,73389,2,2,2,401234809,42,3,232539,179892645,6756512,398819,39774,5213036956,6388477,105653604,23016
295930.70,18,262144,64,272379,17947894170,153,7,585,6876928,12,73137,47,67,369245,130806840,1172,1,66,40462,19558239,2,374415,585,114280999,321391979,5320006134,585,2663,2,1,2,2,1225,1,5294563740,5249831204,4526146089,407564622,407581006,2,1,17932843368,73389,73389,2,2,2,407564622,42,3,236706,183041923,6875141,402644,40396,5294563740,6474284,107400180,23016
302416.63,18,262144,64,276380,18211696418,154,7,585,6971344,12,74282,47,67,369245,131072292,1172,1,66,41050,19776116,2,374415,585,116534442,328024952,5397477201,585,2663,2,1,2,2,1225,1,5371634076,5327016409,4772443375,413564596,413564596,2,1,18196842224,73389,73389,2,2,2,413564596,42,3,241858,186261816,7020979,406941,40984,5371634076,6564403,109507509,23016
307891.48,18,262144,64,280405,18476806078,154,7,585,7052700,12,75378,47,67,369245,131072292,1172,1,66,41642,20081565,2,374415,585,118626972,333356929,5475465315,585,2663,2,1,2,2,1225,1,5449228700,5404506874,4975277060,419591305,419591305,2,1,18462017420,73389,73389,2,2,2,419591305,42,3,245507,189107083,7130367,410553,41576,5449228700,6642147,111489305,23016
312972.38,18,262144,64,284125,18722192710,155,7,585,7159847,12,76449,47,67,369245,131337744,1172,1,66,42190,20238003,2,374415,585,120387662,338731519,5547653743,585,2663,2,1,2,2,1225,1,5521056156,5476241012,5185958883,425157103,425173487,2,1,18706912532,73389,73389,2,2,2,425157103,42,3,246227,191626911,7202330,446788,42124,5521056156,6713059,113178031,23016
318028.06,18,262144,64,287665,18955251958,156,7,585,7230195,12,77469,47,67,369245,131337744,1172,1,66,42708,20467455,2,374415,585,122185043,343550981,5615892384,585,2663,2,1,2,2,1225,1,5588951452,5544388817,5453694787,430465075,430465075,2,1,18940463300,73389,73389,2,2,2,430465075,42,3,252428,194328017,7311441,449614,42642,5588951452,6780581,114866107,23016
323165.45,18,262144,64,292319,19261849214,156,7,585,7324363,12,78738,47,67,369245,131337744,1172,1,66,43392,20596801,2,374415,585,123597572,348164679,5705987784,585,2663,2,1,2,2,1225,1,5678604700,5634050541,5501283784,437431705,437431705,2,1,19246274124,73389,73389,2,2,2,437415321,42,3,254885,196732709,7414434,454444,43326,5678604700,6869919,116176261,23016
328274.79,18,262144,64,296742,19553573106,157,8,585,7414170,12,80000,47,67,369245,131603196,1172,1,66,44042,20701822,2,374415,585,124959144,352961796,5791606180,585,2663,2,1,2,2,1225,1,5763801500,5719317991,5531486581,444060304,444060304,2,1,19538653376,73389,73389,2,2,2,444060304,42,3,257371,199256653,7499329,457382,43976,5763801500,6956788,117453182,23016
333470.21,18,262144,64,301302,19853744526,158,8,585,7508324,12,81299,47,67,369245,131603196,1172,1,66,44711,20829642,2,374415,585,126921213,358120042,5879725571,585,2663,2,1,2,2,1225,1,5851488668,5807114609,5555064323,450881637,450881637,2,1,19838792028,73389,73389,2,2,2,450881637,42,3,259071,201933942,7579809,460249,44645,5851488668,7048075,119334374,23016
338622.02,18,262144,64,304851,20087659050,158,8,585,7585536,12,82264,47,67,369245,131603196,1172,1,66,45233,20888607,2,374415,585,128454256,363053887,5948628438,585,2663,2,1,2,2,1225,1,5920039324,5875485783,5728635425,456187450,456203834,2,1,20072247800,73389,73389,2,2,2,456187450,42,3,260379,204258219,7665145,462837,45168,5920039324,7122699,120781291,23016
343730.44,18,262144,64,308220,20309777094,159,8,585,7665371,12,83238,47,67,369245,131868648,1172,1,66,45728,21014543,2,374415,585,129691393,367773908,6013708754,585,2663,2,1,2,2,1225,1,5984788892,5940374986,5741147167,461231119,461247503,2,1,20294169236,73389,73389,2,2,2,461231119,42,3,260717,206758306,7738811,469152,45662,5984788892,7196219,121944806,23016
348769.52,18,262144,64,311755,20542508662,160,9,585,7745823,12,84258,47,67,369245,131868648,1172,1,66,46248,21194330,2,374415,585,131652352,372607308,6082212061,585,2663,2,1,2,2,1225,1,6052946332,6008457468,5791062383,466522707,466539091,2,1,20526999108,73389,73389,2,2,2,466522707,42,3,263191,209420603,7817889,471694,46182,6052946332,7274129,123826958,23016
353957.88,18,262144,64,315896,20815485950,160,9,585,7856661,12,85389,47,67,369245,131868648,1172,1,66,46855,21424305,2,374415,585,133825322,378167644,6162294646,585,2663,2,1,2,2,1225,1,6132638108,6088247329,5876754859,472735673,472752057,2,1,20800369612,73389,73389,2,2,2,472735673,42,3,266630,212313544,7919371,486544,46790,6132638108,7370117,125898267,23016
359850.44,18,262144,64,320655,21128964486,161,9,585,7966691,12,86741,47,67,369245,132134100,1172,1,66,47555,21613525,2,374415,585,135845338,384675202,6254374106,585,2663,2,1,2,2,1225,1,6224257436,6179862185,5906951666,479866143,479866143,2,1,21114110292,73389,73389,2,2,2,479866143,42,3,267540,215928945,8028274,490673,47489,6224257436,7476018,127808598,23016
364907.94,18,262144,64,325071,21420229626,162,9,585,8061666,12,87999,47,67,369245,132399552,1172,1,66,48202,21713119,2,374415,585,138615842,390418732,6339726321,585,2663,2,1,2,2,1225,1,6309192092,6265003428,6087807348,486470166,486486550,2,1,21404687304,73389,73389,2,2,2,486470166,42,3,271351,218519499,8128111,493531,48137,6309192092,7568135,130479273,23016
