timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55652.75,25,262144,64,57863,3812875154,117,7,585,2188571,37,12657,54,67,5,181875,125280612,1172,1,66,8947,5177793,2,260948,585,22300846,79659553,1169580761,585,2882,2,1,2,2,1461,1,1163829660,1117915580,432621166,86306350,86322734,2,1,3797479400,73389,73389,2,2,2,86306350,41,1,3,139903,53822304,2169973,76856,8881,1163829660,2111715,20129490,15516
60666.95,25,262144,64,64205,4230893534,118,7,585,2373130,37,14439,54,67,5,181875,125546064,1172,1,66,9878,5249378,2,260948,585,24961633,83572351,1292319800,585,2882,2,1,2,2,1461,1,1285988764,1240161986,472533075,95797831,95814215,2,1,4215104564,73389,73389,2,2,2,95797831,41,1,3,144978,55868219,2354526,81574,9813,1285988764,2291556,22605239,15516
65672.40,25,262144,64,87719,5780136050,122,7,585,2622576,37,21070,54,67,5,181875,126076968,1172,1,66,13333,5283179,2,260948,585,31909806,86499963,1746726846,585,2882,2,1,2,2,1461,1,1738580380,1692987947,584709591,131013846,131030230,2,1,5764609224,73389,73389,2,2,2,131013846,41,1,3,172108,57437475,2642420,88172,13267,1738580380,2534404,29264655,15516
70678.62,25,262144,64,133829,8818434902,130,7,585,2973745,37,34040,54,67,5,181875,127368030,1172,1,66,20108,5286910,2,260948,585,43111256,86782135,2638413903,585,2882,2,1,2,2,1461,1,2626724252,2581191014,611733326,200061428,200077812,2,1,8802702832,73389,73389,2,2,2,200061428,41,1,3,191689,58237235,2901513,97281,20042,2626724252,2876464,40207970,15516
75684.09,25,262144,64,180628,11902443094,138,7,585,3319401,37,47236,54,67,5,181875,128683224,1172,1,66,26984,5289783,2,260948,585,54083002,86943464,3543250730,585,2882,2,1,2,2,1461,1,3527975324,3482685771,637161778,270161460,270161460,2,1,11886383344,73389,73389,2,2,2,270145076,41,1,3,231574,59014691,3189882,106103,26918,3527975324,3213298,50892045,15516
80689.75,25,262144,64,228192,15036586326,146,7,585,3666832,37,60645,54,67,5,181875,130010484,1172,1,66,33971,5292816,2,260948,585,65166951,87089943,4462579295,585,2882,2,1,2,2,1461,1,4443775388,4398865996,662289473,341383796,341400180,2,1,15020887024,73389,73389,2,2,2,341383796,41,1,3,271165,59790216,3479062,114724,33905,4443775388,3552108,61687409,15516
85694.58,25,262144,64,277260,18269568014,154,7,585,4021075,37,74466,54,67,5,181875,131072292,1172,1,66,41179,5295684,2,260948,585,76402521,87277215,5411049267,585,2882,2,1,2,2,1461,1,5388542364,5343952782,708598778,414864965,414881349,2,1,18254058460,73389,73389,2,2,2,414864965,41,1,3,300091,60569291,3757728,123731,41113,5388542364,3897344,72644479,15516
90698.47,25,262144,64,328843,21668758678,162,7,585,4388258,37,89028,54,67,5,181875,132399552,1172,1,66,48758,5297469,2,260948,585,85858062,87565462,6408242105,585,2882,2,1,2,2,1461,1,6381937052,6337617956,761580975,492120043,492136427,2,1,21653281892,73389,73389,2,2,2,492120043,41,1,3,317200,61358818,3920322,132530,48692,6381937052,4255728,81937700,15516
95723.80,25,262144,64,369834,24369744714,169,7,585,4718305,37,100590,54,67,5,181875,133461360,1172,1,66,54780,5308120,2,260948,585,96477488,88383555,7200621051,585,2882,2,1,2,2,1461,1,7171252636,7127239749,789676443,553498642,553515026,2,1,24353940248,73389,73389,2,2,2,553498642,41,1,3,328099,62366886,4111866,141093,54714,7171252636,4577212,92364431,15516
100748.90,25,262144,64,377555,24878414756,171,8,585,4936459,37,102805,54,67,5,181875,133726812,1172,1,66,55911,5350280,2,260948,585,99890516,91918853,7349684283,585,2882,2,1,2,2,1461,1,7319626140,7275888081,823101222,565068732,565085116,2,1,24863024208,73389,73389,2,2,2,565068732,41,1,3,331726,64208674,4321877,148240,55846,7319626140,4788219,95568244,15516
105768.67,25,262144,64,385160,25379470556,172,10,585,5152593,37,104934,54,67,5,181875,133726812,1172,1,66,57029,5399953,2,260948,585,103696251,95637533,7496767109,585,2882,2,1,2,2,1461,1,7466033564,7422433957,896049438,576458598,576458598,2,1,25364178312,73389,73389,2,2,2,576458598,41,1,3,338211,66005930,4547561,154738,56963,7466033564,4997855,99147296,15516
