timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
62919.50,1,262144,64,50061,3298896696,116,3,585,7621432,28,10473,56,67,2,160996,125280612,1172,1,66,7800,9485061,2,213751,585,22471648,103726458,1018654719,585,3605,2,1,2,2,1749,1,1013490076,967705379,627218274,74621572,74637956,2,1,3283349168,73389,73389,2,2,2,74621572,33,1,3,177254,71299747,3005936,287773,7734,1013490076,7333659,19462629,34559
68041.49,1,262144,64,53711,3539430356,116,3,585,7716844,28,11466,56,67,2,160996,125280612,1172,1,66,8337,9729102,2,213751,585,24089003,108208569,1089394315,585,3605,2,1,2,2,1749,1,1083875740,1038060443,706722734,80091225,80091225,2,1,3524013900,73389,73389,2,2,2,80091225,33,1,3,179965,73769241,3094548,294814,8271,1083875740,7422030,20991267,34559
73243.41,1,262144,64,57452,3785674406,117,3,585,7810001,28,12545,56,67,2,160996,125280612,1172,1,66,8886,9915253,2,213751,585,25874588,112946607,1161718725,585,3605,2,1,2,2,1749,1,1155834268,1109966534,750329370,85694109,85694109,2,1,3770540796,73389,73389,2,2,2,85694109,33,1,3,182086,76189585,3181919,297884,8820,1155834268,7512117,22689901,34559
78427.00,1,262144,64,60511,3987222904,117,3,585,7885742,28,13377,56,67,2,160996,125280612,1172,1,66,9334,10098715,2,213751,585,27390404,117986072,1220740062,585,3605,2,1,2,2,1749,1,1214554524,1168890548,768345697,90272993,90272993,2,1,3971290796,73389,73389,2,2,2,90256609,33,1,3,187945,79026578,3273449,300367,9268,1214554524,7585375,24112985,34559
83627.71,1,262144,64,63976,4215885790,118,3,585,7978517,28,14377,56,67,2,160996,125546064,1172,1,66,9844,10469052,2,213751,585,28726478,122861577,1287921020,585,3605,2,1,2,2,1749,1,1281401244,1235779156,815747245,95470151,95486535,2,1,4200686644,73389,73389,2,2,2,95470151,33,1,3,190726,82193248,3354485,321980,9778,1281401244,7656537,25368097,34559
88838.88,1,262144,64,67108,4421940898,119,3,585,8050876,28,15285,56,67,2,160996,125546064,1172,1,66,10304,10745904,2,213751,585,30173148,128026847,1348526576,585,3605,2,1,2,2,1749,1,1341694364,1296028646,923008619,100149498,100149498,2,1,4405857016,73389,73389,2,2,2,100133114,33,1,3,191309,85142718,3428850,329586,10238,1341694364,7721290,26739145,34559
93908.76,1,262144,64,71278,4696818730,119,3,585,8137392,28,16424,56,67,2,160996,125546064,1172,1,66,10917,10952234,2,213751,585,31752247,132537041,1429272345,585,3605,2,1,2,2,1749,1,1422041500,1376405693,957199053,106395232,106395232,2,1,4681390208,73389,73389,2,2,2,106395232,33,1,3,192136,87858585,3513939,333174,10851,1422041500,7804218,28233406,34559
98937.61,1,262144,64,74638,4918346950,120,3,585,8207886,28,17394,56,67,2,160996,125811516,1172,1,66,11410,11078845,2,213751,585,33242989,137667295,1494222983,585,3605,2,1,2,2,1749,1,1486659996,1441095478,981595911,111422517,111438901,2,1,4902590748,73389,73389,2,2,2,111422517,33,1,3,196567,90411774,3611342,336175,11345,1486659996,7871711,29627492,34559
104117.27,1,262144,64,78403,5166417250,120,3,585,8302740,28,18420,56,67,2,160996,125811516,1172,1,66,11963,11231296,2,213751,585,34406971,142257551,1567203420,585,3605,2,1,2,2,1749,1,1559273884,1513621445,1091461075,117056010,117072394,2,1,5150464440,73389,73389,2,2,2,117056010,33,1,3,197975,93024667,3682345,345512,11898,1559273884,7957228,30719954,34559
109157.50,1,262144,64,81968,5401114898,121,3,585,8379334,28,19449,56,67,2,160996,125811516,1172,1,66,12487,11468977,2,213751,585,36379627,147450373,1636099018,585,3605,2,1,2,2,1749,1,1627824540,1582235778,1198440315,122396750,122413134,2,1,5385457000,73389,73389,2,2,2,122396750,33,1,3,207845,95722909,3829698,348689,12421,1627824540,8030645,32548219,34559
114314.92,1,262144,64,85036,5603506606,122,3,585,8454537,28,20340,56,67,2,160996,126076968,1172,1,66,12939,11703862,2,213751,585,38470565,152543445,1695781657,585,3605,2,1,2,2,1749,1,1687200156,1641372794,1274262335,126998051,127014435,2,1,5587914244,73389,73389,2,2,2,126998051,33,1,3,211490,98327073,3954147,352148,12874,1687200156,8102389,34514382,34559
119560.36,1,262144,64,87867,5789835378,122,3,585,8525683,28,21111,56,67,2,160996,126076968,1172,1,66,13355,12122970,2,213751,585,39754937,157258833,1750461402,585,3605,2,1,2,2,1749,1,1741595036,1695842918,1318351286,131243222,131243222,2,1,5774701768,73389,73389,2,2,2,131243222,33,1,3,214468,100963389,4045081,355346,13289,1741595036,8170337,35707639,34559
124655.13,1,262144,64,90527,5965222946,122,3,585,8593622,28,21837,56,67,2,160996,126076968,1172,1,66,13745,12476091,2,213751,585,40863177,161827785,1801844678,585,3605,2,1,2,2,1749,1,1792713116,1747114495,1404578697,135215898,135232282,2,1,5949499512,73389,73389,2,2,2,135215898,33,1,3,217474,103612146,4126961,358644,13679,1792713116,8234978,36731815,34559
129698.74,1,262144,64,93558,6164900238,123,3,585,8669070,28,22719,56,67,2,160996,126318288,1172,1,66,14192,12712920,2,213751,585,42787028,166592950,1860738661,585,3605,2,1,2,2,1749,1,1851302300,1805486856,1436215411,139753822,139770206,2,1,6149168168,73389,73389,2,2,2,139753822,33,1,3,221763,106115869,4235404,362022,14126,1851302300,8307048,38547041,34559
134808.57,1,262144,64,97933,6453478402,124,3,585,8765580,28,23967,56,67,2,160996,126571674,1172,1,66,14833,12873653,2,213751,585,44843050,171355131,1945305788,585,3605,2,1,2,2,1749,1,1935450524,1889776241,1470440896,146316885,146333269,2,1,6437942940,73389,73389,2,2,2,146316885,33,1,3,227205,108650755,4363573,369926,14768,1935450524,8395654,40475883,34559
139857.62,1,262144,64,108001,7117011178,125,3,585,8922459,28,26769,56,67,2,160996,126837126,1172,1,66,16314,12969309,2,213751,585,47576334,175320351,2140275157,585,3605,2,1,2,2,1749,1,2129568156,2083717431,1524195146,161400899,161417283,2,1,7101639556,73389,73389,2,2,2,161400899,33,1,3,230099,110775793,4501965,379519,16249,2129568156,8542940,43069380,34559
144951.29,1,262144,64,112973,7444448882,126,3,585,9041654,28,28179,56,67,2,160996,126837126,1172,1,66,17041,13054310,2,213751,585,49431226,179713095,2235898738,585,3605,2,1,2,2,1749,1,2224726428,2179487634,1697004754,168834473,168850857,2,1,7428716812,73389,73389,2,2,2,168834473,33,1,3,231410,113282304,4596017,382785,16976,2224726428,8658869,44830679,34559
150034.07,1,262144,64,116333,7665977102,127,3,585,9124554,28,29151,56,67,2,160996,127102578,1172,1,66,17536,13303159,2,213751,585,51954897,185071844,2301109871,585,3605,2,1,2,2,1749,1,2289607068,2244181015,1961541379,173878142,173894526,2,1,7650638248,73389,73389,2,2,2,173878142,33,1,3,234810,115833017,4694348,385443,17470,2289607068,8739111,47255611,34559
155581.23,1,262144,64,119986,7906707370,127,3,585,9213976,28,30139,56,67,2,160996,127102578,1172,1,66,18075,13461530,2,213751,585,53556864,190308416,2372117832,585,3605,2,1,2,2,1749,1,2360254876,2314569532,1973796924,179347795,179364179,2,1,7891302980,73389,73389,2,2,2,179347795,33,1,3,236209,118706826,4766902,388466,18009,2360254876,8825510,48785061,34559
160710.18,1,262144,64,123538,8140553050,128,3,585,9302413,28,31172,56,67,2,160996,127102578,1172,1,66,18595,13644160,2,213751,585,54973593,195395882,2440623913,585,3605,2,1,2,2,1749,1,2428412316,2382963237,2106051401,184672151,184672151,2,1,8125574644,73389,73389,2,2,2,184672151,33,1,3,242073,121413485,4874353,391235,18529,2428412316,8911178,50094334,34559
166226.18,1,262144,64,127683,8413792482,129,3,585,9401700,28,32355,56,67,2,160996,127368030,1172,1,66,19206,13841364,2,213751,585,57068395,200607159,2521112558,585,3605,2,1,2,2,1749,1,2508497308,2462863846,2142017146,190868733,190885117,2,1,8398224252,73389,73389,2,2,2,190868733,33,1,3,244771,124216163,4950044,394521,19140,2508497308,9007179,52112847,34559
172017.06,1,262144,64,131501,8665336190,129,3,585,9493650,28,33396,56,67,2,160996,127368030,1172,1,66,19767,13975171,2,213751,585,58440722,205945326,2595151619,585,3605,2,1,2,2,1749,1,2582159772,2536364682,2158418353,196584146,196600530,2,1,8649702424,73389,73389,2,2,2,196584146,33,1,3,245973,127384986,5049302,403935,19702,2582159772,9089715,53385825,34559
177156.92,1,262144,64,135476,8927169050,130,5,585,9577828,28,34536,56,67,2,160996,127368030,1172,1,66,20350,14253615,2,213751,585,59553325,210503278,2671818034,585,3605,2,1,2,2,1749,1,2658443676,2612923418,2404427308,202537127,202553511,2,1,8911633588,73389,73389,2,2,2,202537127,33,1,3,247783,130254051,5124244,410814,20284,2658443676,9167014,54422950,34559
182235.70,1,262144,64,139533,9194641314,131,6,585,9663451,28,35697,56,67,2,160996,127621416,1172,1,66,20946,14304331,2,213751,585,61800456,215771041,2750204149,585,3605,2,1,2,2,1749,1,2736431516,2691062809,2553951258,208619021,208635405,2,1,9179236924,73389,73389,2,2,2,208619021,33,1,3,249149,132568127,5213228,413745,20880,2736431516,9249706,56580460,34559
187354.64,1,262144,64,144434,9517691414,132,6,585,9775169,28,37057,56,67,2,160996,127886868,1172,1,66,21667,14449504,2,213751,585,64025066,220462276,2845430123,585,3605,2,1,2,2,1749,1,2831196572,2785532810,2752939726,215960324,215976708,2,1,9502254256,73389,73389,2,2,2,215960324,33,1,3,250376,135223869,5309860,417004,21602,2831196572,9358165,58710629,34559
192395.67,1,262144,64,149123,9826582430,132,6,585,9874040,28,38367,56,67,2,160996,127886868,1172,1,66,22357,14610420,2,213751,585,65961923,225041635,2936184692,585,3605,2,1,2,2,1749,1,2921505180,2875861669,2873737516,222976106,222992490,2,1,9810948664,73389,73389,2,2,2,222976106,33,1,3,252796,137563501,5414770,420040,22291,2921505180,9454000,60543174,34559
197406.14,1,262144,64,169882,11194211458,136,6,585,10101835,28,44245,56,67,2,160996,128417772,1172,1,66,25404,14661461,2,213751,585,71424814,228655221,3337189460,585,3605,2,1,2,2,1749,1,3320881564,3275621106,3362769669,254055605,254071989,2,1,11178446620,73389,73389,2,2,2,254055605,33,1,3,261616,139249115,5631291,425689,25338,3320881564,9676146,65789712,34559
202437.23,1,262144,64,192755,12701445398,140,7,585,10350320,28,50706,56,67,2,160996,128948676,1172,1,66,28764,14702223,2,213751,585,78928943,232573449,3779506118,585,3605,2,1,2,2,1749,1,3761414556,3716174174,3421761894,288313156,288329540,2,1,12685778864,73389,73389,2,2,2,288313156,33,1,3,267147,140962917,5897385,434007,28699,3761414556,9916313,73028133,34559
207510.03,1,262144,64,197164,12991986334,140,7,585,10452736,28,51907,56,67,2,160996,128948676,1172,1,66,29412,14824951,2,213751,585,80592727,237260852,3864864579,585,3605,2,1,2,2,1749,1,3846349212,3801098107,3434605095,294919338,294935722,2,1,12976450872,73389,73389,2,2,2,294919338,33,1,3,267849,143298425,5981129,437274,29347,3846349212,10015462,74608185,34559
213192.78,1,262144,64,200794,13231209274,141,7,585,10539368,28,52953,56,67,2,160996,129214128,1172,1,66,29945,15017414,2,213751,585,83009602,243133467,3934950376,585,3605,2,1,2,2,1749,1,3916079516,3871016624,3477535734,300356223,300372607,2,1,13215673812,73389,73389,2,2,2,300356223,33,1,3,272352,146365481,6098113,441507,29879,3916079516,10097861,76908332,34559
218250.67,1,262144,64,203396,13402795754,141,7,585,10601345,28,53661,56,67,2,160996,129214128,1172,1,66,30329,15222550,2,213751,585,84186188,247491305,3985544162,585,3605,2,1,2,2,1749,1,3966411164,3921212955,3507909030,304263363,304263363,2,1,13386867076,73389,73389,2,2,2,304246979,33,1,3,275682,148956395,6172874,443717,30263,3966411164,10157628,78010513,34559
224076.12,1,262144,64,207056,13643719322,142,7,585,10687916,28,54717,56,67,2,160996,129214128,1172,1,66,30863,15558161,2,213751,585,85596157,253108809,4056022074,585,3605,2,1,2,2,1749,1,4036534684,3991575198,3614033251,309735175,309751559,2,1,13628347700,73389,73389,2,2,2,309735175,33,1,3,278864,152331226,6258164,446755,30798,4036534684,10241161,79335086,34559
229557.02,1,262144,64,209911,13831886410,142,7,585,10749339,28,55494,56,67,2,160996,129214128,1172,1,66,31284,15762556,2,213751,585,86968953,258374520,4111352594,585,3605,2,1,2,2,1749,1,4091584924,4046658812,3723652758,314002763,314019147,2,1,13816121572,73389,73389,2,2,2,314002763,33,1,3,283025,155720739,6333908,449306,31218,4091584924,10300033,80632331,34559
235476.44,1,262144,64,213510,14069077734,143,7,585,10822480,28,56529,56,67,2,160996,129479580,1172,1,66,31812,16357923,2,213751,585,88578856,264166758,4180905751,585,3605,2,1,2,2,1749,1,4160790940,4116019153,3759834100,319406880,319406880,2,1,14053902720,73389,73389,2,2,2,319406880,33,1,3,285723,159382483,6423272,452654,31746,4160790940,10369826,82153511,34559
243250.29,1,262144,64,217137,14307838614,144,7,585,10910158,28,57573,56,67,2,160996,129479580,1172,1,66,32345,16820740,2,213751,585,90514192,271888719,4251132583,585,3605,2,1,2,2,1749,1,4230652316,4185841310,3880419325,324829540,324829540,2,1,14292499760,73389,73389,2,2,2,324829540,33,1,3,290510,163811232,6549795,456621,32279,4230652316,10453537,83961328,34559
248410.43,1,262144,64,220717,14543784754,144,7,585,10983340,28,58551,56,67,2,160996,129479580,1172,1,66,32872,17069617,2,213751,585,91713709,276350938,4320680908,585,3605,2,1,2,2,1749,1,4299858332,4254781846,3894554227,330184505,330200889,2,1,14528118220,73389,73389,2,2,2,330184505,33,1,3,292042,166700284,6625839,460004,32807,4299858332,10523336,85085752,34559
253431.95,1,262144,64,226012,14892921490,145,7,585,11081578,28,60050,56,67,2,160996,129745032,1172,1,66,33648,17205152,2,213751,585,94368416,281503521,4422750284,585,3605,2,1,2,2,1749,1,4401439132,4356831466,3970330116,338129857,338129857,2,1,14877713708,73389,73389,2,2,2,338129857,33,1,3,297413,169023996,6753525,463832,33583,4401439132,10617746,87612843,34559
258478.70,1,262144,64,245786,16195804502,149,8,585,11304903,28,65613,56,67,2,160996,130275936,1172,1,66,36556,17271670,2,213751,585,99349594,285440905,4805470456,585,3605,2,1,2,2,1749,1,4782596508,4737782595,4114555490,367736955,367736955,2,1,16179705124,73389,73389,2,2,2,367720571,33,1,3,309846,170837218,6985952,470702,36490,4782596508,10834201,92361163,34559
263587.56,1,262144,64,251655,16582558902,149,8,585,11426601,28,67263,56,67,2,160996,130275936,1172,1,66,37416,17352374,2,213751,585,102778055,290343852,4918731111,585,3605,2,1,2,2,1749,1,4895318428,4850820448,4157117909,376517891,376534275,2,1,16566787204,73389,73389,2,2,2,376517891,33,1,3,318534,173197211,7153048,476649,37350,4895318428,10949952,95622346,34559
268752.93,1,262144,64,256173,16880243262,150,8,585,11528012,28,68550,56,67,2,160996,130541388,1172,1,66,38080,17482459,2,213751,585,104191748,294891201,5006197161,585,3605,2,1,2,2,1749,1,4982350236,4937766044,4184583656,383287913,383304297,2,1,16864668172,73389,73389,2,2,2,383287913,33,1,3,322076,175615819,7249161,479718,38014,4982350236,11048294,96939561,34559
273872.62,1,262144,64,260695,17178189766,151,8,585,11622376,28,69837,56,67,2,160996,130541388,1172,1,66,38745,17631311,2,213751,585,106524215,299691828,5093792765,585,3605,2,1,2,2,1749,1,5069513116,5024886323,4296687272,390066127,390066127,2,1,17162909588,73389,73389,2,2,2,390066127,33,1,3,330017,178189704,7381355,482988,38679,5069513116,11139388,99139940,34559
279322.71,1,262144,64,264303,17415970914,152,8,585,11706787,28,70875,56,67,2,160996,130806840,1172,1,66,39275,17966328,2,213751,585,108652670,304798979,5163614339,585,3605,2,1,2,2,1749,1,5138981276,5094392699,4353286324,395470244,395470244,2,1,17399969840,73389,73389,2,2,2,395453860,33,1,3,334887,180954900,7492051,496667,39209,5138981276,11210120,101157783,34559
286400.27,1,262144,64,268582,17697992170,152,8,585,11808617,28,72044,56,67,2,160996,130806840,1172,1,66,39904,18326969,2,213751,585,110844235,311479049,5246486528,585,3605,2,1,2,2,1749,1,5221425564,5176843151,4416827215,401879818,401879818,2,1,17682711992,73389,73389,2,2,2,401879818,33,1,3,341514,184852931,7647115,501067,39838,5221425564,11307550,103194744,34559
291512.04,1,262144,64,272167,17934000538,153,8,585,11886846,28,73080,56,67,2,160996,130806840,1172,1,66,40432,18465644,2,213751,585,112733029,316286777,5316048183,585,3605,2,1,2,2,1749,1,5290631580,5245802116,4450201706,407253326,407269710,2,1,17919146344,73389,73389,2,2,2,407253326,33,1,3,350749,187270154,7802603,504676,40366,5290631580,11382170,104928720,34559
296580.60,1,262144,64,275947,18183053878,154,8,585,11960651,28,74163,56,67,2,160996,130806840,1172,1,66,40987,18618934,2,213751,585,114361826,320975165,5389289290,585,3605,2,1,2,2,1749,1,5363507612,5318663768,4485084030,412903203,412919587,2,1,18167740932,73389,73389,2,2,2,412903203,33,1,3,356462,189847912,7901741,508184,40922,5363507612,11452467,106457979,34559
301892.87,1,262144,64,280161,18460815294,154,8,585,12039350,28,75312,56,67,2,160996,131072292,1172,1,66,41606,18878081,2,213751,585,116171650,326181273,5470831697,585,3605,2,1,2,2,1749,1,5444641180,5399839978,4558718562,419214473,419230857,2,1,18445436812,73389,73389,2,2,2,419214473,33,1,3,358385,192656146,7996106,511333,41541,5444641180,11528017,108173255,34559
307040.00,1,262144,64,285055,18783406642,155,8,585,12138117,28,76703,56,67,2,160996,131337744,1172,1,66,42326,19064108,2,213751,585,118113796,331368304,5565525980,585,3605,2,1,2,2,1749,1,5538881948,5494185872,4978795240,426555776,426555776,2,1,18768454144,73389,73389,2,2,2,426555776,33,1,3,360907,195339963,8102114,516882,42260,5538881948,11621235,110009909,34559
312353.48,1,262144,64,289601,19082926010,156,8,585,12228363,28,77999,56,67,2,160996,131337744,1172,1,66,42992,19193478,2,213751,585,119816449,336266765,5653255872,585,3605,2,1,2,2,1749,1,5626175900,5581704371,5024616880,433366758,433366758,2,1,19068137352,73389,73389,2,2,2,433366758,33,1,3,365515,197853931,8201728,519760,42926,5626175900,11708603,111612682,34559
317564.05,1,262144,64,294298,19392341314,157,8,585,12324763,28,79332,56,67,2,160996,131603196,1172,1,66,43684,19305942,2,213751,585,122680662,342047010,5744403026,585,3605,2,1,2,2,1749,1,5716877724,5672194229,5205685539,440382540,440398924,2,1,19376831760,73389,73389,2,2,2,440382540,33,1,3,369533,200255858,8315298,523201,43618,5716877724,11801562,114363188,34559
322696.63,1,262144,64,298058,19640083934,157,8,585,12404161,28,80358,56,67,2,160996,131603196,1172,1,66,44236,19448529,2,213751,585,124341180,346780768,5817118694,585,3605,2,1,2,2,1749,1,5789229468,5744619807,5220734161,446016033,446032417,2,1,19624705452,73389,73389,2,2,2,446016033,33,1,3,372090,202693006,8403918,526010,44170,5789229468,11878151,115935453,34559
327801.50,1,262144,64,301704,19880355450,158,8,585,12484209,28,81408,56,67,2,160996,131603196,1172,1,66,44771,19581253,2,213751,585,125952930,352059915,5887729731,585,3605,2,1,2,2,1749,1,5859484060,5814875844,5255805019,451477494,451493878,2,1,19865009736,73389,73389,2,2,2,451477494,33,1,3,374795,205278709,8490093,528650,44706,5859484060,11955559,117460392,34559
332935.40,1,262144,64,304916,20091918890,158,8,585,12555757,28,82284,56,67,2,160996,131603196,1172,1,66,45243,19761874,2,213751,585,127201633,356732722,5949914216,585,3605,2,1,2,2,1749,1,5921350044,5876714356,5270382100,456285754,456302138,2,1,20076573176,73389,73389,2,2,2,456285754,33,1,3,376062,208025029,8563914,531061,45178,5921350044,12024696,118635585,34559
337994.06,1,262144,64,308453,20325046982,159,8,585,12664674,28,83301,56,67,2,160996,131868648,1172,1,66,45761,19893114,2,213751,585,128780958,361607805,6018028102,585,3605,2,1,2,2,1749,1,5989114268,5944882545,5320665228,461591567,461591567,2,1,20310028948,73389,73389,2,2,2,461591567,33,1,3,380272,210735665,8642484,563571,45695,5989114268,12101103,120135829,34559
343726.18,1,262144,64,312534,20593826658,160,8,585,12757299,28,84471,56,67,2,160996,131868648,1172,1,66,46360,20111422,2,213751,585,131693283,367498269,6096941210,585,3605,2,1,2,2,1749,1,6067626396,6023457902,5421738352,467692004,467708388,2,1,20578448176,73389,73389,2,2,2,467692004,33,1,3,381942,213743372,8732204,566593,46294,6067626396,12190706,122958667,34559
348800.37,1,262144,64,316208,20835933182,160,8,585,12843706,28,85473,56,67,2,160996,131868648,1172,1,66,46901,20345348,2,213751,585,133342750,372345802,6168211756,585,3605,2,1,2,2,1749,1,6138536348,6094215460,5471837325,473194425,473210809,2,1,20820554700,73389,73389,2,2,2,473194425,33,1,3,383683,216266439,8810741,569252,46835,6138536348,12274454,124529560,34559
353830.31,1,262144,64,321437,21180744542,161,8,585,12962010,28,86952,56,67,2,160996,132134100,1172,1,66,47670,20495820,2,213751,585,135444310,377085418,6269492807,585,3605,2,1,2,2,1749,1,6239330716,6195012755,5587022506,481041473,481041473,2,1,21164838464,73389,73389,2,2,2,481019056,33,1,3,387638,218626508,8920345,572581,47604,6239330716,12389429,126520739,34559
