timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
69473.60,21,262144,64,50465,3325638692,116,0,585,10092854,8,10583,51,67,212,787677,125280612,1172,1,66,7860,11837869,2,707184,585,24958124,114600648,1026611233,585,2752,2,1,2,2,674,1,1021354396,975526178,594780100,75233813,75233813,2,1,3310287772,73389,73389,2,2,2,75233813,8,3,308616,76142626,4426619,179212,7794,1021354396,9913642,20530267,24045
74526.38,21,262144,64,55191,3636701154,117,0,585,10194456,8,11928,51,67,212,787677,125280612,1172,1,66,8554,11968573,2,707184,585,27158951,119723850,1118020318,585,2752,2,1,2,2,674,1,1112318364,1066422740,699571363,82300906,82317290,2,1,3621239864,73389,73389,2,2,2,82300906,8,3,313607,78491366,4552970,182482,8488,1112318364,10011974,22605591,24045
79584.97,21,262144,64,58795,3874220158,117,0,585,10282871,8,12911,51,67,212,787677,125280612,1172,1,66,9081,12226395,2,707184,585,28836078,124434491,1187578574,585,2752,2,1,2,2,674,1,1181524380,1135856612,760443562,87705023,87705023,2,1,3859021012,73389,73389,2,2,2,87705023,8,3,318789,80808039,4654995,185173,9016,1181524380,10097698,24181126,24045
84655.30,21,262144,64,62443,4114646878,118,0,585,10376008,8,13959,51,67,212,787677,125546064,1172,1,66,9620,12474516,2,707184,585,30313821,128979745,1258455232,585,2752,2,1,2,2,674,1,1252041116,1206167737,868874434,93158292,93174676,2,1,4098964848,73389,73389,2,2,2,93158292,8,3,324906,83376163,4754810,188218,9554,1252041116,10187790,25558522,24045
89737.85,21,262144,64,65655,4326451638,118,0,585,10455894,8,14835,51,67,212,787677,125546064,1172,1,66,10093,12663491,2,707184,585,32125880,134113653,1320777487,585,2752,2,1,2,2,674,1,1314038172,1268069499,901710835,97972585,97988969,2,1,4310793740,73389,73389,2,2,2,97972585,8,3,327243,85855163,4831550,190793,10027,1314038172,10265101,27294078,24045
94861.97,21,262144,64,69034,4548959590,119,0,585,10531246,8,15812,51,67,212,787677,125546064,1172,1,66,10588,12884235,2,707184,585,33521085,139203183,1385982177,585,2752,2,1,2,2,674,1,1378918812,1333178503,931694139,103034797,103034797,2,1,4533531068,73389,73389,2,2,2,103034797,8,3,330623,88741231,4901732,193264,10522,1378918812,10337982,28619075,24045
100116.32,21,262144,64,72718,4791721474,119,0,585,10609706,8,16815,51,67,212,787677,125546064,1172,1,66,11128,13131891,2,707184,585,35100554,144454520,1457250576,585,2752,2,1,2,2,674,1,1449828764,1404130035,1135966866,108537218,108553602,2,1,4775637592,73389,73389,2,2,2,108537218,8,3,337717,91544534,5016731,196800,11063,1449828764,10412906,30083778,24045
105165.13,21,262144,64,76524,5042478750,120,0,585,10699378,8,17909,51,67,212,787677,125811516,1172,1,66,11687,13397493,2,707184,585,36514869,149293760,1530755128,585,2752,2,1,2,2,674,1,1522966940,1477416752,1274539022,114252631,114252631,2,1,5027115764,73389,73389,2,2,2,114252631,8,3,340094,94383031,5106471,210746,11621,1522966940,10488632,31407250,24045
110292.68,21,262144,64,80729,5319384890,121,0,585,10787343,8,19108,51,67,212,787677,125811516,1172,1,66,12304,13626369,2,707184,585,38891646,154752004,1612029587,585,2752,2,1,2,2,674,1,1603838364,1558351966,1448838287,120549676,120549676,2,1,5304185744,73389,73389,2,2,2,120549676,8,3,344171,97271016,5212824,214244,12238,1603838364,10573099,33677457,24045
115336.23,21,262144,64,84673,5579451586,121,0,585,10873267,8,20181,51,67,212,787677,125811516,1172,1,66,12885,13780234,2,707184,585,40486438,159364945,1688694392,585,2752,2,1,2,2,674,1,1680122268,1634349624,1468498369,126451346,126467730,2,1,5563859224,73389,73389,2,2,2,126451346,8,3,344839,100092071,5288375,217404,12820,1680122268,10655863,35197082,24045
120442.53,21,262144,64,87901,5792063602,122,0,585,10943519,8,21120,51,67,212,787677,126076968,1172,1,66,13359,13883876,2,707184,585,41970712,164367561,1751008543,585,2752,2,1,2,2,674,1,1742119324,1696522679,1513799262,131292374,131292374,2,1,5776143560,73389,73389,2,2,2,131275990,8,3,347787,102983357,5363577,220114,13293,1742119324,10723405,36606152,24045
125733.92,21,262144,64,91944,6058594230,123,1,585,11034627,8,22280,51,67,212,787677,126318288,1172,1,66,13953,14172285,2,707184,585,44147107,169733023,1829257252,585,2752,2,1,2,2,674,1,1819976092,1774380206,1594121117,137349692,137349692,2,1,6043386448,73389,73389,2,2,2,137349692,8,3,350442,106040368,5477423,224001,13887,1819976092,10810626,38666582,24045
130814.63,21,262144,64,94683,6239159142,123,1,585,11103717,8,23023,51,67,212,787677,126318288,1172,1,66,14357,14383087,2,707184,585,45603600,174510748,1882487297,585,2752,2,1,2,2,674,1,1872929180,1827181330,1615633036,141453440,141453440,2,1,6223230464,73389,73389,2,2,2,141437056,8,3,352494,108492044,5566282,227289,14291,1872929180,10876428,40035416,24045
136047.32,21,262144,64,97286,6410811158,124,1,585,11170214,8,23790,51,67,212,787677,126571674,1172,1,66,14739,14578467,2,707184,585,47336328,179900989,1932820512,585,2752,2,1,2,2,674,1,1922998684,1877371003,1689048869,145344196,145360580,2,1,6395144624,73389,73389,2,2,2,145344196,8,3,353056,111220575,5661562,230381,14674,1922998684,10939833,41672354,24045
141119.72,21,262144,64,100139,6598847174,124,1,585,11242635,8,24569,51,67,212,787677,126571674,1172,1,66,15158,14741025,2,707184,585,48759397,184533895,1988024990,585,2752,2,1,2,2,674,1,1977917852,1932316025,1705626719,149628168,149628168,2,1,6583639392,73389,73389,2,2,2,149628168,8,3,354103,113883485,5738951,233736,15092,1977917852,11008899,43016741,24045
146149.12,21,262144,64,104128,6861597538,125,1,585,11353552,8,25713,51,67,212,787677,126837126,1172,1,66,15743,15027992,2,707184,585,50159123,188841057,2065213908,585,2752,2,1,2,2,674,1,2054726044,2009039010,1771905488,155597533,155613917,2,1,6846291452,73389,73389,2,2,2,155597533,8,3,355713,116524644,5823319,259217,15678,2054726044,11094335,44332814,24045
151194.95,21,262144,64,110143,7257920194,126,2,585,11486839,8,27408,51,67,212,787677,126837126,1172,1,66,16626,15170821,2,707184,585,53052580,193939096,2181498425,585,2752,2,1,2,2,674,1,2170462620,2124935517,1830210252,164599653,164616037,2,1,7242384732,73389,73389,2,2,2,164599653,8,3,360900,119099102,5979031,276725,16561,2170462620,11210114,47071960,24045
156379.46,21,262144,64,119926,7902775210,127,2,585,11640855,8,30131,51,67,212,787677,127102578,1172,1,66,18066,15268903,2,707184,585,56389941,198533065,2370937074,585,2752,2,1,2,2,674,1,2359075228,2313455628,2024344546,179265875,179265875,2,1,7887698500,73389,73389,2,2,2,179265875,8,3,367646,121272615,6145084,281028,18000,2359075228,11359827,50243740,24045
161410.30,21,262144,64,124018,8172010330,128,2,585,11738082,8,31300,51,67,212,787677,127102578,1172,1,66,18666,15388541,2,707184,585,58263730,203422870,2449977244,585,2752,2,1,2,2,674,1,2437718428,2392163553,2038523925,185376663,185393047,2,1,8156573172,73389,73389,2,2,2,185376663,8,3,370047,123773504,6239582,284146,18600,2437718428,11453936,52023363,24045
166484.45,21,262144,64,127389,8394259446,129,2,585,11818355,8,32274,51,67,212,787677,127368030,1172,1,66,19160,15605804,2,707184,585,60113699,208237703,2515057680,585,2752,2,1,2,2,674,1,2502467996,2457136914,2066977016,190436716,190436716,2,1,8379215504,73389,73389,2,2,2,190436716,8,3,372631,126076040,6320696,286887,19094,2502467996,11531468,53792539,24045
171598.32,21,262144,64,131100,8638790802,129,2,585,11906972,8,33288,51,67,212,787677,127368030,1172,1,66,19706,15724035,2,707184,585,61713183,212809387,2587122301,585,2752,2,1,2,2,674,1,2574164380,2528563763,2084306155,195988289,196004673,2,1,8623484716,73389,73389,2,2,2,195988289,8,3,375633,128414442,6426736,289730,19641,2574164380,11617242,55286321,24045
176706.80,21,262144,64,134892,8888630574,130,2,585,11997422,8,34377,51,67,212,787677,127368030,1172,1,66,20265,15944626,2,707184,585,63717369,217913106,2660629715,585,2752,2,1,2,2,674,1,2647302556,2601645822,2133370758,201662742,201679126,2,1,8873160648,73389,73389,2,2,2,201662742,8,3,380239,131000139,6526394,292990,20199,2647302556,11704432,57189549,24045
183131.16,21,262144,64,138780,9144930726,131,3,585,12089535,8,35490,51,67,212,787677,127524888,1172,1,66,20836,16129049,2,707184,585,65472845,223827879,2735862409,585,2752,2,1,2,2,674,1,2722144668,2676535269,2207758091,207476459,207498876,2,1,9128964196,73389,73389,2,2,2,207476459,8,3,384030,134463538,6624140,296058,20770,2722144668,11793477,58846308,24045
188335.88,21,262144,64,142146,9366683238,131,3,585,12161017,8,36410,51,67,212,787677,127621416,1172,1,66,21329,16355555,2,707184,585,66831169,229293976,2800940095,585,2752,2,1,2,2,674,1,2786894236,2741392676,2231014844,212536512,212536512,2,1,9351606528,73389,73389,2,2,2,212536512,8,3,388006,137517614,6699039,301262,21264,2786894236,11859755,60129957,24045
193370.29,21,262144,64,145932,9616395246,132,3,585,12239396,8,37497,51,67,212,787677,127886868,1172,1,66,21885,16526897,2,707184,585,68305654,234098117,2874055223,585,2752,2,1,2,2,674,1,2859639196,2814409268,2283274267,218200614,218216998,2,1,9600827016,73389,73389,2,2,2,218200614,8,3,390440,140072351,6772533,303905,21819,2859639196,11935491,61530867,24045
198427.84,21,262144,64,150657,9927380106,133,3,585,12337341,8,38841,51,67,212,787677,127886868,1172,1,66,22581,16712886,2,707184,585,70744901,239122260,2965860361,585,2752,2,1,2,2,674,1,2950996380,2905316841,2372431690,225267707,225284091,2,1,9911779108,73389,73389,2,2,2,225267707,8,3,395623,142545439,6899497,307052,22516,2950996380,12030289,63842203,24045
203481.88,21,262144,64,155342,10236274430,133,3,585,12440490,8,40119,51,67,212,787677,127886868,1172,1,66,23269,16811112,2,707184,585,72788149,244053910,3056346813,585,2752,2,1,2,2,674,1,3041042844,2995581087,2505404422,232289522,232305906,2,1,10220738968,73389,73389,2,2,2,232289522,8,3,401443,144999741,7019852,310289,23203,3041042844,12130201,65765431,24045
208494.47,21,262144,64,167137,11013253330,135,3,585,12600851,8,43446,51,67,212,787677,128152320,1172,1,66,25002,16905309,2,707184,585,75581418,247832385,3284465951,585,2752,2,1,2,2,674,1,3268190620,3222741416,2535430526,249951857,249968241,2,1,10997881708,73389,73389,2,2,2,249951857,8,3,405288,147023200,7174081,315290,24936,3268190620,12285561,68404221,24045
213513.97,21,262144,64,191057,12589634366,139,3,585,12850710,8,50187,51,67,212,787677,128948676,1172,1,66,28516,16939658,2,707184,585,82039240,251390044,3746910938,585,2752,2,1,2,2,674,1,3728777628,3683488806,2597491807,285786146,285786146,2,1,12573869528,73389,73389,2,2,2,285769762,8,3,413871,148603003,7447930,322046,28450,3728777628,12528664,74588328,24045
218565.00,21,262144,64,204083,13447818986,142,3,585,13018115,8,53874,51,67,212,787677,129214128,1172,1,66,30429,17024871,2,707184,585,89076767,256586662,3998710429,585,2752,2,1,2,2,674,1,3979518364,3934386897,2732401653,305287363,305287363,2,1,13431923076,73389,73389,2,2,2,305270979,8,3,420960,150580016,7658724,326501,30363,3979518364,12691614,81415138,24045
223680.09,21,262144,64,208156,13716074374,142,3,585,13117673,8,55017,51,67,212,787677,129214128,1172,1,66,31024,17134325,2,707184,585,90955829,261208507,4077089719,585,2752,2,1,2,2,674,1,4057506204,4012735344,2974941130,311379608,311395992,2,1,13700702752,73389,73389,2,2,2,311379608,8,3,422821,153025999,7752655,336966,30958,4057506204,12780707,83199110,24045
228925.08,21,262144,64,211270,13921480738,143,3,585,13193852,8,55920,51,67,212,787677,129479580,1172,1,66,31483,17417276,2,707184,585,92215302,266518464,4137561218,585,2752,2,1,2,2,674,1,4117668252,4072802324,2999010315,316046445,316062829,2,1,13906043580,73389,73389,2,2,2,316046445,8,3,424903,156226571,7827156,339608,31417,4117668252,12854244,84383597,24045
235059.95,21,262144,64,214543,14137041874,143,3,585,13270796,8,56811,51,67,212,787677,129479580,1172,1,66,31964,17714560,2,707184,585,93535209,272124800,4200932964,585,2752,2,1,2,2,674,1,4180713884,4135878241,3015897176,320953009,320953009,2,1,14121932396,73389,73389,2,2,2,320953009,8,3,427422,159716498,7901814,342412,31898,4180713884,12928384,85628367,24045
240866.43,21,262144,64,217632,14340544386,144,3,585,13338171,8,57708,51,67,212,787677,129479580,1172,1,66,32417,18046452,2,707184,585,94611970,277349920,4260617176,585,2752,2,1,2,2,674,1,4240089500,4195415732,3028543899,325572853,325572853,2,1,14325205532,73389,73389,2,2,2,325572853,8,3,428855,162840239,7969421,344981,32351,4240089500,12993190,86637754,24045
246260.02,21,262144,64,220502,14529694514,144,3,585,13397523,8,58491,51,67,212,787677,129479580,1172,1,66,32841,18442380,2,707184,585,96319122,282581641,4316474720,585,2752,2,1,2,2,674,1,4295664028,4250684670,3247458628,329873209,329873209,2,1,14514421196,73389,73389,2,2,2,329873209,8,3,431267,165849434,8057341,347685,32775,4295664028,13049838,88257791,24045
253917.28,21,262144,64,224231,14775405518,145,4,585,13486200,8,59562,51,67,212,787677,129745032,1172,1,66,33388,19100704,2,707184,585,98418865,289814129,4388546675,585,2752,2,1,2,2,674,1,4367360412,4322488746,3326771185,335457550,335457550,2,1,14759411304,73389,73389,2,2,2,335441166,8,3,433279,170366538,8163551,351658,33322,4367360412,13134542,90250989,24045
259192.10,21,262144,64,227399,14984085374,145,4,585,13563189,8,60428,51,67,212,787677,129745032,1172,1,66,33852,19276368,2,707184,585,99744058,294404138,4449681277,585,2752,2,1,2,2,674,1,4428177820,4383499942,3348009534,340200274,340200274,2,1,14968812056,73389,73389,2,2,2,340200274,8,3,435297,173216526,8264882,354880,33786,4428177820,13208309,91473806,24045
264441.93,21,262144,64,230911,15215840518,146,4,585,13645269,8,61440,51,67,212,787677,130010484,1172,1,66,34369,19530570,2,707184,585,101324460,299605184,4517792964,585,2752,2,1,2,2,674,1,4495942044,4451228632,3362857782,345471160,345471160,2,1,15200010144,73389,73389,2,2,2,345454776,8,3,436085,175970366,8365700,368671,34303,4495942044,13276598,92953328,24045
269453.41,21,262144,64,244603,16118009962,148,4,585,13814906,8,65283,51,67,212,787677,130275936,1172,1,66,36382,19656889,2,707184,585,105624054,303734736,4782891881,585,2752,2,1,2,2,674,1,4759921052,4715021610,3686966909,365953258,365969642,2,1,16101943352,73389,73389,2,2,2,365953258,8,3,443882,177978309,8542185,373478,36317,4759921052,13441428,97075698,24045
274486.78,21,262144,64,256343,16891384382,150,4,585,13973202,8,68597,51,67,212,787677,130541388,1172,1,66,38106,19737500,2,707184,585,109838703,307871700,5009831169,585,2752,2,1,2,2,674,1,4985889180,4941044208,3754848474,383550057,383550057,2,1,16876202508,73389,73389,2,2,2,383550057,8,3,447514,180070415,8707935,377868,38041,4985889180,13595334,101124959,24045
279555.23,21,262144,64,261179,17209909190,151,4,585,14077223,8,69969,51,67,212,787677,130541388,1172,1,66,38815,19896436,2,707184,585,112084490,312837318,5103088457,585,2752,2,1,2,2,674,1,5078688156,5034164035,3844026182,390787023,390787023,2,1,17194629012,73389,73389,2,2,2,390787023,8,3,451451,182489951,8826468,381113,38749,5078688156,13696110,103251702,24045
284615.38,21,262144,64,265437,17490566256,152,4,585,14168317,8,71184,51,67,212,787677,130806840,1172,1,66,39441,20064024,2,707184,585,114851246,318135463,5185549578,585,2752,2,1,2,2,674,1,5160739228,5116226729,3989281691,397163829,397163829,2,1,17474487580,73389,73389,2,2,2,397147445,8,3,455391,184902742,8937331,383892,39375,5160739228,13784425,105907684,24045
289795.57,21,262144,64,269931,17786665686,153,4,585,14262073,8,72468,51,67,212,787677,130806840,1172,1,66,40102,20279033,2,707184,585,116501950,322545287,5272616377,585,2752,2,1,2,2,674,1,5247377820,5202763405,4009574362,403892891,403909275,2,1,17771287204,73389,73389,2,2,2,403892891,8,3,458679,187485646,9025940,387052,40036,5247377820,13875021,107469565,24045
296340.46,21,262144,64,274134,18063706206,153,4,585,14350802,8,73614,51,67,212,787677,130806840,1172,1,66,40720,20542288,2,707184,585,118273511,328612444,5354031225,585,2752,2,1,2,2,674,1,5328380316,5283732420,4093123049,410204161,410204161,2,1,18048983084,73389,73389,2,2,2,410204161,8,3,459889,190910116,9112794,391277,40654,5328380316,13959525,109154704,24045
302516.73,21,262144,64,277738,18301225210,154,4,585,14436258,8,74652,51,67,212,787677,131072292,1172,1,66,41251,20688163,2,707184,585,121087840,334767147,5423994266,585,2752,2,1,2,2,674,1,5397979548,5353134815,4169924353,415591894,415608278,2,1,18286043336,73389,73389,2,2,2,415591894,8,3,465639,193895031,9250048,395168,41185,5397979548,14041090,111832278,24045
308245.20,21,262144,64,281535,18551392662,155,4,585,14522465,8,75689,51,67,212,787677,131072292,1172,1,66,41809,20917011,2,707184,585,122398287,339911455,5497504384,585,2752,2,1,2,2,674,1,5471117724,5426351631,4186100999,421282731,421282731,2,1,18536440164,73389,73389,2,2,2,421282731,8,3,468329,196981816,9354061,407744,41743,5471117724,14114721,113038401,24045
313358.20,21,262144,64,284900,18773248562,155,4,585,14594621,8,76659,51,67,212,787677,131337744,1172,1,66,42303,21039949,2,707184,585,124202164,344800929,5562586957,585,2752,2,1,2,2,674,1,5535867292,5491201198,4233377997,426326400,426326400,2,1,18758361600,73389,73389,2,2,2,426326400,8,3,475042,199605364,9465126,411903,42237,5535867292,14182718,114731244,24045
318428.35,21,262144,64,288760,19027399990,156,4,585,14700922,8,77769,51,67,212,787677,131337744,1172,1,66,42868,21262309,2,707184,585,125741317,349286981,5637146283,585,2752,2,1,2,2,674,1,5610054044,5565431280,4274361347,432093124,432115541,2,1,19012097456,73389,73389,2,2,2,432093124,8,3,481093,202413390,9563753,444823,42803,5610054044,14256099,116172100,24045
323468.43,21,262144,64,293753,19356624194,157,5,585,14807022,8,79185,51,67,212,787677,131603196,1172,1,66,43604,21390891,2,707184,585,127122812,353691972,5733954603,585,2752,2,1,2,2,674,1,5706391964,5661764491,4286938646,439579724,439596108,2,1,19341507856,73389,73389,2,2,2,439579724,8,3,484179,204980665,9662232,456323,43538,5706391964,14350699,117455975,24045
328513.58,21,262144,64,297979,19634906590,157,5,585,14893253,8,80337,51,67,212,787677,131603196,1172,1,66,44222,21530121,2,707184,585,129199906,358684785,5815492628,585,2752,2,1,2,2,674,1,5787525532,5743078826,4311238688,445901345,445917729,2,1,19619659180,73389,73389,2,2,2,445901345,8,3,488136,207407594,9762411,458903,44157,5787525532,14434350,119432513,24045
333795.54,21,262144,64,302182,19911681658,158,5,585,14980301,8,81535,51,67,212,787677,131603196,1172,1,66,44842,21696482,2,707184,585,131365388,363850069,5897033102,585,2752,2,1,2,2,674,1,5868659100,5824056949,4505552781,452182006,452198390,2,1,19896008264,73389,73389,2,2,2,452182006,8,3,492706,209943115,9888826,461742,44776,5868659100,14518559,121471232,24045
338887.39,21,262144,64,305790,20149728258,159,5,585,15060211,8,82577,51,67,212,787677,131868648,1172,1,66,45371,21791515,2,707184,585,133007905,368919219,5966726560,585,2752,2,1,2,2,674,1,5937996188,5893620824,4521084434,457608540,457608540,2,1,20134775760,73389,73389,2,2,2,457608540,8,3,494600,212594436,9963330,464634,45305,5937996188,14595577,123039106,24045
344043.78,21,262144,64,309574,20399043742,159,5,585,15154604,8,83607,51,67,212,787677,131868648,1172,1,66,45926,21916649,2,707184,585,134709860,373881361,6039839757,585,2752,2,1,2,2,674,1,6010741148,5966501602,4650174480,463274801,463274801,2,1,20384091244,73389,73389,2,2,2,463274801,8,3,497084,215113049,10067940,467390,45860,6010741148,14687214,124635352,24045
349487.91,21,262144,64,313540,20660021326,160,5,585,15254543,8,84746,51,67,212,787677,131868648,1172,1,66,46509,22104253,2,707184,585,136650286,379687792,6116639561,585,2752,2,1,2,2,674,1,6087156124,6042817838,5023694359,469205365,469205365,2,1,20645036060,73389,73389,2,2,2,469205365,8,3,502589,217855747,10193564,470206,46443,6087156124,14784337,126451097,24045
354619.01,21,262144,64,317059,20891969770,160,5,585,15341225,8,85704,51,67,212,787677,131868648,1172,1,66,47025,22351373,2,707184,585,137977348,384302550,6184619493,585,2752,2,1,2,2,674,1,6154789276,6110621160,5040763677,474462026,474478410,2,1,20876329144,73389,73389,2,2,2,474462026,8,3,504912,220688170,10268660,472794,46959,6154789276,14868431,127702386,24045
360170.38,21,262144,64,320986,21150922354,161,5,585,15432911,8,86831,51,67,212,787677,132134100,1172,1,66,47603,22496690,2,707184,585,140351425,390325965,6260762253,585,2752,2,1,2,2,674,1,6230548892,6186281260,5343827528,480363696,480363696,2,1,21136002624,73389,73389,2,2,2,480363696,8,3,507599,223672175,10363908,475647,47537,6230548892,14957264,129981506,24045
365194.55,21,262144,64,325524,21449917434,162,5,585,15531700,8,88124,51,67,212,787677,132399552,1172,1,66,48271,22618965,2,707184,585,142663444,395404350,6348747512,585,2752,2,1,2,2,674,1,6318104988,6273664505,5460873541,487158294,487158294,2,1,21434964936,73389,73389,2,2,2,487158294,8,3,512062,225919426,10476684,480288,48205,6318104988,15051412,132180527,24045
