timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
78168.87,17,262144,64,50201,3308071736,116,4,585,1775530,12,10509,58,67,1,98433,125280612,1172,1,66,7821,11049968,2,170794,585,22944605,105946981,1021419275,585,2064,2,1,2,2,939,1,1016242588,970400405,626116980,74834564,74834564,2,1,3292720816,73389,73389,2,2,2,74834564,18,3,239593,69693436,3216690,166949,7756,1016242588,1608581,19721237,20458
83258.25,17,262144,64,52435,3455275516,116,4,585,1837909,12,11118,58,67,1,98433,125280612,1172,1,66,8149,11448220,2,170794,585,24340033,110594646,1064639322,585,2064,2,1,2,2,939,1,1059234204,1013459696,673797839,78178615,78178615,2,1,3439859060,73389,73389,2,2,2,78178615,18,3,242013,72538541,3288223,172159,8083,1059234204,1665750,21045034,20458
88525.49,17,262144,64,55236,3639650274,117,4,585,1909929,12,11940,58,67,1,98433,125280612,1172,1,66,8560,11628546,2,170794,585,25496923,115609981,1118921408,585,2064,2,1,2,2,939,1,1113235868,1067266684,699929797,82366442,82382826,2,1,3624123448,73389,73389,2,2,2,82366442,18,3,243173,75079011,3380900,175710,8495,1113235868,1734219,22107130,20458
93684.93,17,262144,64,59199,3900962154,117,4,585,1991583,12,13020,58,67,1,98433,125280612,1172,1,66,9140,11848781,2,170794,585,26566829,120129156,1195192046,585,2064,2,1,2,2,939,1,1189126556,1143685732,796217413,88300880,88317264,2,1,3885238720,73389,73389,2,2,2,88300880,18,3,246079,77841499,3463648,179436,9075,1189126556,1812147,23094579,20458
98738.19,17,262144,64,63680,4196221682,118,4,585,2088467,12,14295,58,67,1,98433,125546064,1172,1,66,9800,12109881,2,170794,585,29020896,125822126,1282124721,585,2064,2,1,2,2,939,1,1275634076,1230032126,997518561,95021750,95021750,2,1,4180957000,73389,73389,2,2,2,95021750,18,3,251843,80816104,3605666,183280,9734,1275634076,1905187,25405237,20458
103799.16,17,262144,64,68061,4484662158,119,4,585,2190533,12,15546,58,67,1,98433,125546064,1172,1,66,10445,12231261,2,170794,585,30629783,130205570,1367085527,585,2064,2,1,2,2,939,1,1360175516,1314369252,1029192282,101564555,101580939,2,1,4468840420,73389,73389,2,2,2,101564555,18,3,254335,83377816,3695968,186641,10379,1360175516,2003892,26923895,20458
108876.93,17,262144,64,72137,4753379606,119,4,585,2294153,12,16656,58,67,1,98433,125546064,1172,1,66,11044,12412541,2,170794,585,32481135,134565686,1445989943,585,2064,2,1,2,2,939,1,1438687644,1392951515,1148554558,107679217,107679217,2,1,4737885548,73389,73389,2,2,2,107679217,18,3,257383,85776721,3781444,189678,10978,1438687644,2104475,28690658,20458
114028.88,17,262144,64,75711,4988932530,120,5,585,2385896,12,17687,58,67,1,98433,125811516,1172,1,66,11570,12531401,2,170794,585,34817285,139926697,1515286350,585,2064,2,1,2,2,939,1,1507631516,1461775927,1275331776,113034182,113034182,2,1,4973504008,73389,73389,2,2,2,113034182,18,3,267566,88293018,3926065,192856,11504,1507631516,2193040,30881029,20458
119105.40,17,262144,64,78831,5194466658,121,5,585,2467141,12,18594,58,67,1,98433,125811516,1172,1,66,12027,12581591,2,170794,585,36232625,144712048,1575496256,585,2064,2,1,2,2,939,1,1567531420,1521769398,1290065140,117703178,117719562,2,1,5178939832,73389,73389,2,2,2,117703178,18,3,269898,90842169,4010171,195567,11961,1567531420,2271574,32212140,20458
124343.18,17,262144,64,81782,5388925202,121,5,585,2538334,12,19398,58,67,1,98433,125811516,1172,1,66,12459,12740176,2,170794,585,37468285,149474073,1632541179,585,2064,2,1,2,2,939,1,1624285596,1578675658,1321931152,122118222,122134606,2,1,5373201768,73389,73389,2,2,2,122118222,18,3,270470,93729997,4061675,197944,12394,1624285596,2340390,33396363,20458
129595.51,17,262144,64,85290,5620152750,122,5,585,2610472,12,20409,58,67,1,98433,126076968,1172,1,66,12976,13032620,2,170794,585,39338525,154925688,1700644444,585,2064,2,1,2,2,939,1,1692049820,1646248105,1473524304,127374883,127391267,2,1,5604494852,73389,73389,2,2,2,127374883,18,3,274764,96938439,4152966,201213,12911,1692049820,2409259,35175805,20458
134642.42,17,262144,64,88848,5854657098,122,5,585,2683309,12,21378,58,67,1,98433,126076968,1172,1,66,13497,13430337,2,170794,585,40972742,159938059,1769148096,585,2064,2,1,2,2,939,1,1760207260,1714825584,1490607387,132713464,132713464,2,1,5838671520,73389,73389,2,2,2,132697080,18,3,276268,99462094,4222953,204470,13431,1760207260,2478839,36740214,20458
139738.32,17,262144,64,92862,6119021730,123,5,585,2765646,12,22530,58,67,1,98433,126318288,1172,1,66,14090,13530871,2,170794,585,42559255,164940599,1847261796,585,2064,2,1,2,2,939,1,1837932956,1792002947,1771081533,138715597,138731981,2,1,6103486268,73389,73389,2,2,2,138715597,18,3,281192,102034102,4342677,207978,14024,1837932956,2557668,38207119,20458
144809.68,17,262144,64,97036,6394161706,124,6,585,2855424,12,23721,58,67,1,98433,126318288,1172,1,66,14703,13694840,2,170794,585,44356706,169656315,1928008399,585,2064,2,1,2,2,939,1,1918280092,1872486756,1816216596,144977715,144977715,2,1,6379019460,73389,73389,2,2,2,144977715,18,3,287906,104584510,4476725,211409,14637,1918280092,2644015,39869013,20458
149851.00,17,262144,64,100456,6619622086,124,6,585,2931477,12,24654,58,67,1,98433,126571674,1172,1,66,15206,13919898,2,170794,585,45491423,174355422,1994274537,585,2064,2,1,2,2,939,1,1984209308,1938418291,2009820605,150086920,150103304,2,1,6603824480,73389,73389,2,2,2,150086920,18,3,293963,107138508,4563656,214434,15140,1984209308,2717043,40916526,20458
155219.32,17,262144,64,104222,6868023374,125,6,585,3012975,12,25735,58,67,1,98433,126837126,1172,1,66,15757,14168032,2,170794,585,47845765,179841779,2066859773,585,2064,2,1,2,2,939,1,2056429980,2010953171,2098224002,155751022,155751022,2,1,6852324072,73389,73389,2,2,2,155734638,18,3,304170,109832920,4711931,217973,15691,2056429980,2795002,43122079,20458
160361.81,17,262144,64,106963,7048453906,125,6,585,3083254,12,26484,58,67,1,98433,126837126,1172,1,66,16161,14451817,2,170794,585,48928545,184312301,2120086284,585,2064,2,1,2,2,939,1,2109383068,2063746900,2126553907,159848737,159848737,2,1,7032623532,73389,73389,2,2,2,159832353,18,3,306236,112409080,4807377,221550,16095,2109383068,2861704,44109007,20458
165438.77,17,262144,64,110057,7252284098,126,6,585,3165098,12,27384,58,67,1,98433,126837126,1172,1,66,16613,14633755,2,170794,585,50740674,189265775,2179640490,585,2064,2,1,2,2,939,1,2168627612,2123295618,2147699110,164468581,164484965,2,1,7236617564,73389,73389,2,2,2,164468581,18,3,308555,114949605,4922860,228816,16548,2168627612,2936282,45804620,20458
170491.54,17,262144,64,112802,7433242226,126,6,585,3231978,12,28134,58,67,1,98433,126837126,1172,1,66,17018,14880294,2,170794,585,51784158,193864409,2233000296,585,2064,2,1,2,2,939,1,2221711772,2176130539,2169815793,168588713,168605097,2,1,7417903372,73389,73389,2,2,2,168588713,18,3,310496,117620899,5003487,232129,16952,2221711772,2999849,46767167,20458
175518.03,17,262144,64,116639,7686031118,127,6,585,3320254,12,29235,58,67,1,98433,127102578,1172,1,66,17582,15261687,2,170794,585,53842432,198586225,2307298710,585,2064,2,1,2,2,939,1,2295636380,2250084516,2200642565,174336894,174353278,2,1,7670823336,73389,73389,2,2,2,174336894,18,3,314321,120127808,5120889,236056,17516,2295636380,3084198,48707864,20458
180553.36,17,262144,64,121931,8034705794,128,7,585,3433353,12,30734,58,67,1,98433,127102578,1172,1,66,18360,15406020,2,170794,585,56148073,203109413,2409765181,585,2064,2,1,2,2,939,1,2397610396,2352004199,2326043598,182268021,182268021,2,1,8019792924,73389,73389,2,2,2,182268021,18,3,318883,122453034,5278260,247254,18294,2397610396,3186099,50856461,20458
185630.34,17,262144,64,131360,8656095614,129,7,585,3598982,12,33359,58,67,1,98433,127368030,1172,1,66,19748,15481632,2,170794,585,58940136,207553421,2592487213,585,2064,2,1,2,2,939,1,2579538332,2533688851,2490165286,196387538,196387538,2,1,8641051672,73389,73389,2,2,2,196387538,18,3,321361,124483347,5399928,265735,19682,2579538332,3333247,53526730,20458
190772.21,17,262144,64,135469,8926710298,130,7,585,3695372,12,34533,58,67,1,98433,127368030,1172,1,66,20349,15582271,2,170794,585,60676057,212283638,2671654210,585,2064,2,1,2,2,939,1,2658312604,2612795897,2557569128,202537127,202537127,2,1,8911633588,73389,73389,2,2,2,202537127,18,3,324804,127097380,5516620,269149,20283,2658312604,3426223,55145797,20458
195977.23,17,262144,64,139188,9171765942,131,8,585,3787070,12,35601,58,67,1,98433,127621416,1172,1,66,20896,15793727,2,170794,585,62628449,217283577,2743713280,585,2064,2,1,2,2,939,1,2730008988,2684434946,2578384393,208105084,208105084,2,1,9155902800,73389,73389,2,2,2,208088700,18,3,325820,129830950,5585002,272285,20830,2730008988,3514785,57029693,20458
201057.73,17,262144,64,142487,9389055146,131,8,585,3870797,12,36501,58,67,1,98433,127621416,1172,1,66,21379,15926322,2,170794,585,64313044,222320902,2807351522,585,2064,2,1,2,2,939,1,2793316764,2747969169,2609356387,213028032,213044416,2,1,9373233408,73389,73389,2,2,2,213028032,18,3,326890,132169406,5673215,275162,21313,2793316764,3595635,58625169,20458
206162.05,17,262144,64,146161,9631402990,132,8,585,3962897,12,37560,58,67,1,98433,127886868,1172,1,66,21918,16038361,2,170794,585,66466453,227283545,2878493160,585,2064,2,1,2,2,939,1,2864095644,2818748355,2754287209,218544678,218561062,2,1,9615965832,73389,73389,2,2,2,218544678,18,3,327591,134973273,5758222,278150,21853,2864095644,3684747,60693707,20458
212525.32,17,262144,64,150303,9904180362,132,8,585,4061169,12,38690,58,67,1,98433,127886868,1172,1,66,22528,16350716,2,170794,585,68841967,233896190,2958854913,585,2064,2,1,2,2,939,1,2944049564,2898526090,2925138784,224751611,224751611,2,1,9889070884,73389,73389,2,2,2,224751611,18,3,331550,138152632,5873225,281736,22463,2944049564,3779433,62954120,20458
217587.32,17,262144,64,153836,10137046310,133,8,585,4135172,12,39708,58,67,1,98433,127886868,1172,1,66,23047,16515106,2,170794,585,70364896,238920021,3027225757,585,2064,2,1,2,2,939,1,3012075932,2966608190,2953373707,230032848,230049232,2,1,10121445312,73389,73389,2,2,2,230032848,18,3,333431,140900863,5977351,284648,22982,3012075932,3850524,64373423,20458
222637.35,17,262144,64,157803,10398354882,134,8,585,4218006,12,40845,58,67,1,98433,128152320,1172,1,66,23630,16680687,2,170794,585,72551637,244429380,3103890724,585,2064,2,1,2,2,939,1,3088359836,3042976621,2997157300,235977637,235994021,2,1,10383016028,73389,73389,2,2,2,235977637,18,3,336686,143594100,6084485,287616,23564,3088359836,3930390,66453202,20458
227696.24,17,262144,64,162590,10713668426,135,8,585,4323426,12,42204,58,67,1,98433,128152320,1172,1,66,24335,16874346,2,170794,585,73994929,248708975,3196748203,585,2064,2,1,2,2,939,1,3180765596,3135161189,3023116367,243149067,243149067,2,1,10698558948,73389,73389,2,2,2,243149067,18,3,342334,146150777,6193590,291324,24269,3180765596,4032102,67786984,20458
232812.49,17,262144,64,166784,10990119122,135,8,585,4412714,12,43350,58,67,1,98433,128152320,1172,1,66,24949,16997220,2,170794,585,76256571,253732018,3277630668,585,2064,2,1,2,2,939,1,3261243804,3215990956,3057070633,249427569,249443953,2,1,10974813036,73389,73389,2,2,2,249427569,18,3,349375,148615281,6307785,294185,24884,3261243804,4118529,69934534,20458
237822.93,17,262144,64,177566,11700444602,137,8,585,4581356,12,46398,58,67,1,98433,128417772,1172,1,66,26534,17133626,2,170794,585,80027484,258418893,3486282925,585,2064,2,1,2,2,939,1,3468992924,3423572167,3273820834,265576543,265576543,2,1,11684646996,73389,73389,2,2,2,265560159,18,3,361205,150824834,6483186,305993,26468,3468992924,4275363,73528987,20458
242833.81,17,262144,64,201184,13257033766,141,8,585,4832879,12,53058,58,67,1,98433,129214128,1172,1,66,30004,17165953,2,170794,585,86674260,261638861,3942941131,585,2064,2,1,2,2,939,1,3923812764,3878638901,3323283064,300935696,300952080,2,1,13241170624,73389,73389,2,2,2,300935696,18,3,368879,152445709,6714565,312033,29938,3923812764,4520846,79944859,20458
247856.75,17,262144,64,215599,14206778794,143,8,585,5017305,12,57101,58,67,1,98433,129479580,1172,1,66,32118,17189881,2,170794,585,92897804,265995229,4221183975,585,2064,2,1,2,2,939,1,4200898972,4156252236,3368452214,322537939,322554323,2,1,14191669316,73389,73389,2,2,2,322537939,18,3,376800,154361868,6911009,317005,32052,4200898972,4700300,85971267,20458
252935.86,17,262144,64,219239,14446391642,144,8,585,5101050,12,58146,58,67,1,98433,129479580,1172,1,66,32654,17358125,2,170794,585,94256156,270483310,4291795369,585,2064,2,1,2,2,939,1,4271153564,4226374165,3384072889,327976983,327976983,2,1,14430987252,73389,73389,2,2,2,327976983,18,3,379882,156662239,7005332,319899,32588,4271153564,4781151,87235497,20458
258376.25,17,262144,64,222294,14647931382,145,8,585,5176596,12,59034,58,67,1,98433,129745032,1172,1,66,33105,17556970,2,170794,585,96058366,275696283,4351211166,585,2064,2,1,2,2,939,1,4330267036,4285226746,3432019047,332545516,332561900,2,1,14632002704,73389,73389,2,2,2,332545516,18,3,382921,159604892,7094525,322451,33039,4330267036,4854145,88948387,20458
264455.76,17,262144,64,225226,14841144742,145,8,585,5248478,12,59835,58,67,1,98433,129745032,1172,1,66,33535,17807134,2,170794,585,97221467,281028030,4407869190,585,2064,2,1,2,2,939,1,4386627996,4341675213,3467063035,336944176,336960560,2,1,14825543744,73389,73389,2,2,2,336944176,18,3,384429,162404912,7161658,325134,33469,4386627996,4923344,90044711,20458
270170.84,17,262144,64,228470,15054805334,146,9,585,5323263,12,60774,58,67,1,98433,130010484,1172,1,66,34011,18158446,2,170794,585,98531786,287331664,4470578506,585,2064,2,1,2,2,939,1,4449018268,4404169590,3497247240,341809780,341809780,2,1,15039630320,73389,73389,2,2,2,341809780,18,3,386001,165780609,7235741,327816,33945,4449018268,4995447,91280796,20458
275782.91,17,262144,64,231955,15284525554,146,9,585,5392257,12,61725,58,67,1,98433,130010484,1172,1,66,34522,18532961,2,170794,585,99552388,292266199,4537894429,585,2064,2,1,2,2,939,1,4515996060,4471347207,3522614767,347017289,347033673,2,1,15268760716,73389,73389,2,2,2,347017289,18,3,386628,169300657,7309813,330980,34456,4515996060,5061277,92227044,20458
283322.16,17,262144,64,235670,15529125998,147,9,585,5477175,12,62793,58,67,1,98433,130010484,1172,1,66,35067,19254094,2,170794,585,102178588,300062141,4609695788,585,2064,2,1,2,2,939,1,4587430300,4542886957,3585398048,352571021,352587405,2,1,15513124924,73389,73389,2,2,2,352571021,18,3,388807,174094684,7412478,335305,35001,4587430300,5141870,94750865,20458
288691.24,17,262144,64,239029,15750588682,147,9,585,5553459,12,63708,58,67,1,98433,130010484,1172,1,66,35563,19455754,2,170794,585,103937582,304956473,4675038010,585,2064,2,1,2,2,939,1,4652442012,4607660753,3617840094,357614690,357614690,2,1,15735046360,73389,73389,2,2,2,357614690,18,3,390315,177114367,7507808,338965,35497,4652442012,5214494,96413941,20458
293934.95,17,262144,64,242564,15983585702,148,10,585,5625328,12,64728,58,67,1,98433,130275936,1172,1,66,36083,19627896,2,170794,585,105190572,309860925,4743675704,585,2064,2,1,2,2,939,1,4720730524,4675684735,3838716011,362904119,362920503,2,1,15967781236,73389,73389,2,2,2,362904119,18,3,391244,179685322,7588884,342328,36018,4720730524,5283000,97585855,20458
298947.82,17,262144,64,255326,16824468818,150,10,585,5788146,12,68319,58,67,1,98433,130541388,1172,1,66,37956,19716927,2,170794,585,109861207,314242497,4990089720,585,2064,2,1,2,2,939,1,4966097308,4921449427,4060610275,382020312,382036696,2,1,16808893728,73389,73389,2,2,2,382020312,18,3,396586,181801254,7773970,352499,37890,4966097308,5435647,102072086,20458
303969.56,17,262144,64,266509,17561339686,152,10,585,5937882,12,71476,58,67,1,98433,130806840,1172,1,66,39600,19791164,2,170794,585,113282462,318168188,5206369356,585,2064,2,1,2,2,939,1,5181448604,5136885056,4088963310,398765143,398781527,2,1,17545666292,73389,73389,2,2,2,398765143,18,3,397936,183633920,7903522,358016,39534,5181448604,5579866,105362856,20458
309062.95,17,262144,64,271246,17873376430,153,10,585,6045773,12,72828,58,67,1,98433,130806840,1172,1,66,40293,19896100,2,170794,585,116372086,322946200,5297912323,585,2064,2,1,2,2,939,1,5272543644,5228053147,4544695053,405871037,405887421,2,1,17858325628,73389,73389,2,2,2,405871037,18,3,400972,185763362,8029365,361409,40228,5272543644,5684364,108325960,20458
314127.55,17,262144,64,275474,18151789898,153,10,585,6132980,12,73980,58,67,1,98433,130806840,1172,1,66,40915,20020702,2,170794,585,117724517,327709590,5379845599,585,2064,2,1,2,2,939,1,5354070428,5309500733,4749078720,412192658,412209042,2,1,18136476952,73389,73389,2,2,2,412192658,18,3,403325,188423960,8125996,364171,40850,5354070428,5768809,109581207,20458
319270.78,17,262144,64,279608,18424308434,154,10,585,6217661,12,75162,58,67,1,98433,131072292,1172,1,66,41524,20244872,2,170794,585,119665265,332421864,5460065592,585,2064,2,1,2,2,939,1,5433893276,5389133612,4972490434,418389240,418405624,2,1,18409126560,73389,73389,2,2,2,418389240,18,3,403887,190946937,8202297,367023,41459,5433893276,5850638,111445342,20458
325766.85,17,262144,64,284088,18719767878,155,11,585,6315979,12,76440,58,67,1,98433,131337744,1172,1,66,42185,20647589,2,170794,585,121671416,338750689,5547009285,585,2064,2,1,2,2,939,1,5520400796,5475625649,5023836716,425107951,425124335,2,1,18704749844,73389,73389,2,2,2,425107951,18,3,405925,194559031,8305560,371199,42119,5520400796,5944780,113347442,20458
331989.47,17,262144,64,288068,18981928418,156,11,585,6408758,12,77580,58,67,1,98433,131337744,1172,1,66,42767,20877571,2,170794,585,124086366,345266405,5623683965,585,2064,2,1,2,2,939,1,5596684700,5552196306,5181758705,431060932,431077316,2,1,18966681008,73389,73389,2,2,2,431060932,18,3,408697,197855822,8416044,375635,42701,5596684700,6033123,115649242,20458
337603.43,17,262144,64,292197,19253853822,156,11,585,6492480,12,78705,58,67,1,98433,131337744,1172,1,66,43376,21077494,2,170794,585,125909581,350836022,5703906445,585,2064,2,1,2,2,939,1,5676507548,5631684194,5211089463,437251481,437251481,2,1,19239065164,73389,73389,2,2,2,437251481,18,3,408991,200765357,8524224,379314,43310,5676507548,6113166,117364531,20458
342718.05,17,262144,64,296191,19517197318,157,12,585,6570269,12,79850,58,67,1,98433,131603196,1172,1,66,43963,21250060,2,170794,585,127443501,355513745,5781228184,585,2064,2,1,2,2,939,1,5753446812,5708681033,5263048361,443235071,443235071,2,1,19502343124,73389,73389,2,2,2,443235071,18,3,409527,203468216,8598183,382504,43897,5753446812,6187765,118824679,20458
347830.79,17,262144,64,300045,19770955530,158,12,585,6643117,12,80955,58,67,1,98433,131603196,1172,1,66,44527,21490041,2,170794,585,129253464,360427570,5855520652,585,2064,2,1,2,2,939,1,5827371420,5782814308,5296515653,448985411,449007828,2,1,19755358084,73389,73389,2,2,2,448985411,18,3,410351,206171106,8671509,385472,44461,5827371420,6257645,120560549,20458
352899.51,17,262144,64,304933,20093033002,158,12,585,6737609,12,82289,58,67,1,98433,131603196,1172,1,66,45246,21648819,2,170794,585,131011589,365330848,5950223905,585,2064,2,1,2,2,939,1,5921612188,5877066619,5474317128,456318522,456318522,2,1,20078014968,73389,73389,2,2,2,456318522,18,3,412834,208516885,8788524,388688,45180,5921612188,6348921,122201719,20458
357957.74,17,262144,64,309442,20390392990,159,12,585,6832680,12,83573,58,67,1,98433,131868648,1172,1,66,45908,21840383,2,170794,585,133260239,370553321,6037421730,585,2064,2,1,2,2,939,1,6008381852,5963969858,5623492775,463078193,463078193,2,1,20375440492,73389,73389,2,2,2,463078193,18,3,414987,211103023,8886057,391592,45842,6008381852,6441088,124353135,20458
363179.69,17,262144,64,313755,20674377018,160,12,585,6930515,12,84804,58,67,1,98433,131868648,1172,1,66,46543,21976770,2,170794,585,134640066,375435603,6121066609,585,2064,2,1,2,2,939,1,6091612572,6046979900,5647745967,469522694,469539078,2,1,20658998536,73389,73389,2,2,2,469522694,18,3,416758,213980341,8965055,394567,46477,6091612572,6535948,125653369,20458
368291.06,17,262144,64,317450,20917859798,161,12,585,7023507,12,85846,58,67,1,98433,131868648,1172,1,66,47085,22183930,2,170794,585,136697654,380602578,6192470288,585,2064,2,1,2,2,939,1,6162653596,6118137310,5877848398,475057883,475074267,2,1,20902546852,73389,73389,2,2,2,475057883,18,3,422863,216696876,9079634,397280,47019,6162653596,6626227,127596848,20458
373556.43,17,262144,64,320986,21150922354,161,12,585,7110821,12,86831,58,67,1,98433,132134100,1172,1,66,47602,22379085,2,170794,585,138168076,385549680,6260586136,585,2064,2,1,2,2,939,1,6230417820,6186281260,5909921659,480363696,480363696,2,1,21136002624,73389,73389,2,2,2,480363696,18,3,423697,219164003,9160405,399983,47536,6230417820,6710838,128986915,20458
