timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
57038.20,30,262144,64,50746,3344054308,116,0,585,2328025,11,10659,55,67,1082,292627,125280612,1172,1,66,7900,6530031,2,396147,585,20265998,86575594,1031922068,585,8799,2,1,2,2,958,1,1026728348,980901318,407931185,75643413,75659797,2,1,3328310172,73389,73389,2,2,2,75643413,19,3,176059,59675731,2270780,102136,7835,1026728348,2225889,17993399,60889
62070.89,30,262144,64,54317,3579410624,116,0,585,2439150,11,11634,55,67,1082,292627,125280612,1172,1,66,8427,6647506,2,396147,585,22622681,91404910,1101218823,585,8799,2,1,2,2,958,1,1095672220,1049712941,509489406,80998378,81014762,2,1,3563928632,73389,73389,2,2,2,80998378,19,3,179608,62050023,2377927,112648,8361,1095672220,2326502,20242669,60889
67170.22,30,262144,64,58261,3838958482,117,0,585,2551302,11,12765,55,67,1082,292627,125280612,1172,1,66,9004,6794431,2,396147,585,24648370,95825002,1177230840,585,8799,2,1,2,2,958,1,1171300764,1125507405,529079772,86896174,86912558,2,1,3823431656,73389,73389,2,2,2,86896174,19,3,181514,64386120,2471121,115933,8938,1171300764,2435369,22174903,60889
72237.28,30,262144,64,62205,4099025178,118,0,585,2663277,11,13893,55,67,1082,292627,125546064,1172,1,66,9583,6962600,2,396147,585,27039279,100505414,1253501833,585,8799,2,1,2,2,958,1,1247191452,1201605125,639175534,92814228,92814228,2,1,4083826032,73389,73389,2,2,2,92814228,19,3,190275,66919411,2621885,119669,9517,1247191452,2543608,24415223,60889
77318.99,30,262144,64,65686,4328483254,118,0,585,2756750,11,14844,55,67,1082,292627,125546064,1172,1,66,10097,7076361,2,396147,585,28512940,104825719,1321219574,585,8799,2,1,2,2,958,1,1314562460,1268624311,650881782,98021737,98038121,2,1,4312956428,73389,73389,2,2,2,98021737,19,3,191719,69279255,2697393,122756,10031,1314562460,2633994,25814691,60889
82395.91,30,262144,64,69430,4574911846,119,0,585,2857518,11,15920,55,67,1082,292627,125546064,1172,1,66,10647,7211000,2,396147,585,30438080,109336238,1393679063,585,8799,2,1,2,2,958,1,1386652060,1340773190,783071693,103624621,103624621,2,1,4559483324,73389,73389,2,2,2,103624621,19,3,196085,71643054,2807866,126148,10581,1386652060,2731370,27629067,60889
87508.28,30,262144,64,73301,4830194414,120,0,585,2961717,11,17030,55,67,1082,292627,125811516,1172,1,66,11216,7347116,2,396147,585,32567901,114265257,1468636073,585,8799,2,1,2,2,958,1,1461232028,1415343243,810273698,109427987,109427987,2,1,4814831428,73389,73389,2,2,2,109427987,19,3,199971,73850590,2923516,129488,11150,1461232028,2832229,29643294,60889
92611.36,30,262144,64,76474,5039201950,120,0,585,3056436,11,17895,55,67,1082,292627,125811516,1172,1,66,11680,7526880,2,396147,585,34169805,119092194,1529764911,585,8799,2,1,2,2,958,1,1522049436,1476410937,847971936,114170711,114187095,2,1,5023511284,73389,73389,2,2,2,114170711,19,3,205481,76480609,3029843,132343,11614,1522049436,2924093,31139270,60889
97712.87,30,262144,64,79306,5225596258,121,0,585,3141623,11,18723,55,67,1082,292627,125811516,1172,1,66,12098,7707027,2,396147,585,35682680,124167556,1584835503,585,8799,2,1,2,2,958,1,1576837532,1530932049,880563947,118407690,118424074,2,1,5209938360,73389,73389,2,2,2,118407690,19,3,205862,79428602,3099253,134898,12032,1576837532,3006725,32582879,60889
102766.12,30,262144,64,81880,5395347730,121,0,585,3219769,11,19425,55,67,1082,292627,125811516,1172,1,66,12474,8008120,2,396147,585,37124270,129043548,1634506858,585,8799,2,1,2,2,958,1,1626251676,1580549278,938126450,122265678,122282062,2,1,5379689832,73389,73389,2,2,2,122265678,19,3,207761,82374606,3167112,141377,12409,1626251676,3078392,33956978,60889
108031.55,30,262144,64,85388,5626575278,122,0,585,3322128,11,20436,55,67,1082,292627,126076968,1172,1,66,12990,8202504,2,396147,585,38789865,133885839,1702350089,585,8799,2,1,2,2,958,1,1693753756,1648122408,1278829643,127522339,127538723,2,1,5610982916,73389,73389,2,2,2,127522339,19,3,210116,85074997,3263758,144469,12924,1693753756,3177659,35525204,60889
113263.07,30,262144,64,88530,5833551198,122,0,585,3405103,11,21294,55,67,1082,292627,126076968,1172,1,66,13452,8295491,2,396147,585,40079116,139022337,1763216266,585,8799,2,1,2,2,958,1,1754309020,1708630999,1410949945,132232295,132248679,2,1,5818220980,73389,73389,2,2,2,132232295,19,3,212040,88235748,3342593,147232,13386,1754309020,3257871,36736174,60889
118364.27,30,262144,64,91510,6030151606,123,0,585,3486382,11,22161,55,67,1082,292627,126318288,1172,1,66,13890,8474981,2,396147,585,41858732,144080557,1820924345,585,8799,2,1,2,2,958,1,1811718556,1766055623,1468481914,136694332,136710716,2,1,6014550608,73389,73389,2,2,2,136694332,19,3,214283,90865184,3421132,149743,13824,1811718556,3336639,38437827,60889
123455.73,30,262144,64,94448,6223758182,123,0,585,3570077,11,22962,55,67,1082,292627,126318288,1172,1,66,14322,8836149,2,396147,585,42467445,148401276,1877837056,585,8799,2,1,2,2,958,1,1868341660,1822653256,1473654686,141092992,141109376,2,1,6208091648,73389,73389,2,2,2,141092992,19,3,214523,94083131,3479768,152287,14256,1868341660,3417790,38988224,60889
129948.49,30,262144,64,98670,6502043886,124,0,585,3755065,11,24168,55,67,1082,292627,126571674,1172,1,66,14941,9099067,2,396147,585,44675535,155125498,1959382577,585,8799,2,1,2,2,958,1,1949475228,1903995709,1603784958,147420646,147437030,2,1,6486508424,73389,73389,2,2,2,147420646,19,3,216014,97590535,3565734,224905,14875,1949475228,3530160,41110001,60889
135165.38,30,262144,64,101827,6710002846,124,0,585,3830389,11,25029,55,67,1082,292627,126571674,1172,1,66,15406,9251939,2,396147,585,46097389,160351403,2020769207,585,8799,2,1,2,2,958,1,2010554780,1964785371,1727335359,152146986,152163370,2,1,6694467384,73389,73389,2,2,2,152146986,19,3,216875,100863740,3639478,227637,15341,2010554780,3602752,42458951,60889
140220.57,30,262144,64,104841,6908590158,125,0,585,3898615,11,25908,55,67,1082,292627,126837126,1172,1,66,15849,9478555,2,396147,585,47388294,165897517,2079127339,585,8799,2,1,2,2,958,1,2068619676,2022833493,1768913310,156668526,156684910,2,1,6893415144,73389,73389,2,2,2,156668526,19,3,217839,103959704,3699308,230155,15784,2068619676,3668460,43690708,60889
146005.35,30,262144,64,108226,7131756778,125,0,585,3992336,11,26831,55,67,1082,292627,126837126,1172,1,66,16346,9932484,2,396147,585,49562258,172318169,2144463895,585,8799,2,1,2,2,958,1,2133631388,2088056180,2092520779,161744963,161744963,2,1,7116778372,73389,73389,2,2,2,161744963,19,3,220409,107514831,3795146,251801,16280,2133631388,3740535,45768515,60889
152447.21,30,262144,64,111456,7344499866,126,0,585,4073033,11,27765,55,67,1082,292627,126837126,1172,1,66,16822,10263748,2,396147,585,51163885,178547126,2207171839,585,8799,2,1,2,2,958,1,2196021660,2150277143,2148610345,166561415,166577799,2,1,7328702260,73389,73389,2,2,2,166561415,19,3,222145,111435402,3891124,255447,16756,2196021660,3817586,47273883,60889
162424.50,30,262144,64,115655,7621278242,127,0,585,4207187,11,28965,55,67,1082,292627,127102578,1172,1,66,17438,10883933,2,396147,585,53511782,187665784,2288338627,585,8799,2,1,2,2,958,1,2276762012,2231173203,2184636211,172856301,172872685,2,1,7605677244,73389,73389,2,2,2,172856301,19,3,224419,116253770,4044951,270409,17372,2276762012,3936778,49468778,60889
170619.34,30,262144,64,119370,7866071742,127,0,585,4312784,11,29979,55,67,1082,292627,127102578,1172,1,66,17985,11437016,2,396147,585,56247769,196482958,2360413612,585,8799,2,1,2,2,958,1,2348458396,2302696200,2330274613,178424258,178440642,2,1,7850667352,73389,73389,2,2,2,178424258,19,3,226275,120791605,4174523,275552,17919,2348458396,4037232,52074955,60889
175958.31,30,262144,64,121365,7997346966,128,1,585,4369895,11,30579,55,67,1082,292627,127102578,1172,1,66,18275,11943556,2,396147,585,57451551,201450744,2398759190,585,8799,2,1,2,2,958,1,2386600348,2341054352,2360805201,181410020,181426404,2,1,7982040880,73389,73389,2,2,2,181410020,19,3,229472,123583384,4271455,278299,18210,2386600348,4091596,53182185,60889
185611.36,30,262144,64,124361,8194754630,128,1,585,4469003,11,31397,55,67,1082,292627,127102578,1172,1,66,18717,12913881,2,396147,585,59081939,210045954,2456872314,585,8799,2,1,2,2,958,1,2444403100,2398768721,2403507426,185906984,185906984,2,1,8179907296,73389,73389,2,2,2,185906984,19,3,234387,128859381,4412735,288669,18651,2444403100,4180334,54672487,60889
192192.68,30,262144,64,127182,8380693494,129,1,585,4562111,11,32220,55,67,1082,292627,127368030,1172,1,66,19133,13506690,2,396147,585,60844002,215844474,2511687722,585,8799,2,1,2,2,958,1,2498929052,2453148344,2422718993,190125420,190141804,2,1,8365518480,73389,73389,2,2,2,190125420,19,3,236886,132295792,4555379,297665,19067,2498929052,4264446,56291975,60889
198697.97,30,262144,64,129271,8518394554,129,1,585,4623037,11,32787,55,67,1082,292627,127368030,1172,1,66,19439,14140145,2,396147,585,62323613,221998520,2552009579,585,8799,2,1,2,2,958,1,2539037084,2493450378,2469239637,193256479,193256479,2,1,8502564180,73389,73389,2,2,2,193240095,19,3,240268,135331756,4666393,301606,19373,2539037084,4321431,57659236,60889
207869.01,30,262144,64,133051,8767182442,130,1,585,4731214,11,33874,55,67,1082,292627,127368030,1172,1,66,19993,14578393,2,396147,585,64660927,230720973,2625006970,585,8799,2,1,2,2,958,1,2611650972,2566200812,2743782884,198908515,198924899,2,1,8751974660,73389,73389,2,2,2,198908515,19,3,242845,139699699,4814683,309397,19927,2611650972,4421817,59847985,60889
213588.87,30,262144,64,135212,8909602094,130,1,585,4804277,11,34464,55,67,1082,292627,127368030,1172,1,66,20311,15167587,2,396147,585,65476732,235796714,2666909112,585,8799,2,1,2,2,958,1,2653331868,2607796904,2753768140,202137878,202154262,2,1,8894066632,73389,73389,2,2,2,202137878,19,3,243115,142817088,4879907,328477,20245,2653331868,4475800,60598270,60889
218978.07,30,262144,64,137361,9051235314,130,1,585,4864833,11,35051,55,67,1082,292627,127368030,1172,1,66,20627,15711866,2,396147,585,67220385,240735389,2708545855,585,8799,2,1,2,2,958,1,2694750620,2649198433,2847775187,205367241,205367241,2,1,9036158604,73389,73389,2,2,2,205367241,19,3,245032,145858098,4967848,331572,20562,2694750620,4533261,62254041,60889
224092.18,30,262144,64,139579,9197655970,131,2,585,4926506,11,35709,55,67,1082,292627,127621416,1172,1,66,20954,16010263,2,396147,585,68482292,245668966,2751629827,585,8799,2,1,2,2,958,1,2737611164,2691974248,2875893739,208684557,208700941,2,1,9182120508,73389,73389,2,2,2,208684557,19,3,246066,148538786,5054936,334794,20888,2737611164,4591712,63426260,60889
229290.03,30,262144,64,141761,9341451878,131,2,585,5034446,11,36303,55,67,1082,292627,127621416,1172,1,66,21273,16549754,2,396147,585,69383843,250228856,2793662284,585,8799,2,1,2,2,958,1,2779423132,2734026014,2888303478,211963072,211963072,2,1,9325654272,73389,73389,2,2,2,211946688,19,3,247214,151472419,5133467,383937,21207,2779423132,4650509,64248776,60889
234434.11,30,262144,64,144692,9534599702,132,2,585,5118693,11,37158,55,67,1082,292627,127886868,1172,1,66,21706,16753978,2,396147,585,71268110,255564139,2850711517,585,8799,2,1,2,2,958,1,2836177308,2790491615,3106127721,216353540,216353540,2,1,9519555760,73389,73389,2,2,2,216353540,19,3,247732,154050294,5217729,396939,21640,2836177308,4721754,66048712,60889
239507.59,30,262144,64,148452,9782342322,132,2,585,5215058,11,38184,55,67,1082,292627,127886868,1172,1,66,22256,16966852,2,396147,585,72518129,259798339,2923166248,585,8799,2,1,2,2,958,1,2908266908,2862912951,3287916431,221970649,221987033,2,1,9766708556,73389,73389,2,2,2,221970649,19,3,249803,156750780,5318735,400360,22191,2908266908,4814698,67197705,60889
244545.85,30,262144,64,153087,10087694394,133,2,585,5316577,11,39504,55,67,1082,292627,127886868,1172,1,66,22939,17211447,2,396147,585,74542365,264457390,3013124327,585,8799,2,1,2,2,958,1,2997789084,2952161874,3455661442,228912703,228929087,2,1,10072158932,73389,73389,2,2,2,228912703,19,3,250964,159422905,5397028,403968,22873,2997789084,4912609,69144101,60889
249715.27,30,262144,64,157895,10404384194,134,2,585,5428697,11,40869,55,67,1082,292627,128152320,1172,1,66,23644,17369548,2,396147,585,76330771,268808003,3105979060,585,8799,2,1,2,2,958,1,3090194844,3044744880,3471804202,236108709,236125093,2,1,10388783196,73389,73389,2,2,2,236108709,19,3,252335,161854014,5479760,413563,23578,3090194844,5015134,70850160,60889
254819.76,30,262144,64,161955,10672053066,134,2,585,5524848,11,41976,55,67,1082,292627,128152320,1172,1,66,24241,17608091,2,396147,585,78474969,273751694,3184620184,585,8799,2,1,2,2,958,1,3168444828,3122961251,3962691651,242190603,242206987,2,1,10656386532,73389,73389,2,2,2,242190603,19,3,258580,164294180,5573831,416763,24175,3168444828,5108085,72900708,60889
259904.49,30,262144,64,165577,10910486266,135,2,585,5619879,11,43020,55,67,1082,292627,128152320,1172,1,66,24772,17819873,2,396147,585,79937247,278669380,3254706546,585,8799,2,1,2,2,958,1,3238175132,3192670788,4230925797,247613263,247629647,2,1,10894983572,73389,73389,2,2,2,247613263,19,3,259561,166904840,5636858,419621,24707,3238175132,5200258,74298534,60889
264965.20,30,262144,64,168574,11108224918,136,2,585,5700622,11,43890,55,67,1082,292627,128417772,1172,1,66,25214,18011079,2,396147,585,81378256,283303001,3312813143,585,8799,2,1,2,2,958,1,3295977884,3250490728,4500952581,252116260,252116260,2,1,11093115440,73389,73389,2,2,2,252116260,19,3,261465,169193000,5710446,423312,25148,3295977884,5277310,75666394,60889
270050.98,30,262144,64,171784,11319657286,136,2,585,5796510,11,44766,55,67,1082,292627,128417772,1172,1,66,25684,18203578,2,396147,585,82702101,288013715,3374859781,585,8799,2,1,2,2,958,1,3357712796,3312305298,4515771609,256908136,256924520,2,1,11303957984,73389,73389,2,2,2,256908136,19,3,263615,171862940,5788223,447271,25619,3357712796,5349239,76912137,60889
275153.47,30,262144,64,175102,11538167542,137,2,585,5864107,11,45728,55,67,1082,292627,128417772,1172,1,66,26171,18463544,2,396147,585,84387836,292943317,3438888227,585,8799,2,1,2,2,958,1,3421413788,3376124503,4562315327,261888428,261888428,2,1,11523090832,73389,73389,2,2,2,261888428,19,3,264521,174699784,5863213,450332,26105,3421413788,5413775,78523053,60889
280227.57,30,262144,64,179106,11801900946,137,2,585,5964702,11,46818,55,67,1082,292627,128417772,1172,1,66,26759,18733703,2,396147,585,86684789,298426010,3516341449,585,8799,2,1,2,2,958,1,3498484124,3453227727,4806132399,267882369,267882369,2,1,11786103340,73389,73389,2,2,2,267865985,19,3,267043,177511618,5969942,473705,26693,3498484124,5490997,80712420,60889
285313.28,30,262144,64,183157,12068979994,138,2,585,6046944,11,47972,55,67,1082,292627,128683224,1172,1,66,27355,18926055,2,396147,585,88437629,303251705,3594849626,585,8799,2,1,2,2,958,1,3576603036,3531367554,4875273522,273947879,273947879,2,1,12052985780,73389,73389,2,2,2,273931495,19,3,268041,180201489,6058366,477518,27289,3576603036,5569426,82376624,60889
290392.57,30,262144,64,186568,12293850550,139,2,585,6123243,11,48963,55,67,1082,292627,128948676,1172,1,66,27856,18978512,2,396147,585,90690224,308770323,3660851990,585,8799,2,1,2,2,958,1,3642270108,3597018104,4985900431,279048892,279065276,2,1,12278151248,73389,73389,2,2,2,279048892,19,3,272745,182747386,6156901,480267,27790,3642270108,5642976,84531415,60889
295481.29,30,262144,64,190079,12525274706,139,2,585,6236014,11,49922,55,67,1082,292627,128948676,1172,1,66,28370,19183492,2,396147,585,92338695,313994085,3728566535,585,8799,2,1,2,2,958,1,3709641116,3664700042,5062434992,284321937,284338321,2,1,12510165228,73389,73389,2,2,2,284321937,19,3,280368,185397786,6261874,521039,28304,3709641116,5714975,86074426,60889
300521.17,30,262144,64,193483,12749421058,140,2,585,6310359,11,50904,55,67,1082,292627,128948676,1172,1,66,28871,19376936,2,396147,585,93750051,318825525,3794566675,585,8799,2,1,2,2,958,1,3775308188,3730186861,5266026380,289416917,289416917,2,1,12733623452,73389,73389,2,2,2,289400533,19,3,285712,188102819,6360715,524407,28805,3775308188,5785952,87387273,60889
305553.21,30,262144,64,196431,12943682994,140,2,585,6397922,11,51710,55,67,1082,292627,128948676,1172,1,66,29304,19620679,2,396147,585,95251094,323347976,3851613816,585,8799,2,1,2,2,958,1,3832062364,3786974762,5581096033,293831961,293831961,2,1,12928606284,73389,73389,2,2,2,293831961,19,3,287809,190619716,6441483,546031,29238,3832062364,5851891,88805867,60889
311101.35,30,262144,64,199281,13131522402,141,2,585,6467098,11,52539,55,67,1082,292627,129214128,1172,1,66,29722,19942480,2,396147,585,96815873,328415813,3906819415,585,8799,2,1,2,2,958,1,3886981532,3841935784,5614173021,298083165,298099549,2,1,13115659260,73389,73389,2,2,2,298083165,19,3,290495,193480865,6547796,549578,29657,3886981532,5917520,90263849,60889
316160.52,30,262144,64,201786,13296486438,141,2,585,6527738,11,53223,55,67,1082,292627,129214128,1172,1,66,30090,20086451,2,396147,585,98081810,333218979,3955306514,585,8799,2,1,2,2,958,1,3935216028,3890130739,5633961155,301836816,301853200,2,1,13280819904,73389,73389,2,2,2,301836816,19,3,292302,195990920,6647977,552706,30025,3935216028,5975032,91430185,60889
321221.77,30,262144,64,205881,13566183618,142,2,585,6615019,11,54396,55,67,1082,292627,129214128,1172,1,66,30690,20303767,2,396147,585,99942003,338148379,4034208732,585,8799,2,1,2,2,958,1,4013728156,3968948747,5673689263,307970021,307986405,2,1,13550680924,73389,73389,2,2,2,307970021,19,3,293963,198593442,6751716,556768,30624,4013728156,6058251,93187443,60889
326257.28,30,262144,64,211869,13961002254,143,2,585,6729586,11,56084,55,67,1082,292627,129479580,1172,1,66,31571,20524309,2,396147,585,102281860,342674674,4150231783,585,8799,2,1,2,2,958,1,4129202588,4084386642,6043684247,316953598,316953598,2,1,13945958312,73389,73389,2,2,2,316953598,19,3,301815,200836115,6920488,561633,31505,4129202588,6167953,95357161,60889
331368.94,30,262144,64,221395,14588483614,144,2,585,6886962,11,58734,55,67,1082,292627,129479580,1172,1,66,32971,20580915,2,396147,585,105702677,347606404,4334531749,585,8799,2,1,2,2,958,1,4312703388,4267910322,6583385160,331206346,331206346,2,1,14572358328,73389,73389,2,2,2,331189962,19,3,305075,202977323,7049458,565947,32905,4312703388,6321015,98649811,60889
336437.57,30,262144,64,224930,14821480634,145,2,585,6973471,11,59754,55,67,1082,292627,129745032,1172,1,66,33490,20689763,2,396147,585,107525036,352401535,4403040166,585,8799,2,1,2,2,958,1,4380860828,4335933878,6604795172,336495775,336512159,2,1,14805814100,73389,73389,2,2,2,336495775,19,3,305990,205449676,7127600,571267,33425,4380860828,6402204,100393682,60889
341504.62,30,262144,64,228640,15066211906,146,2,585,7063284,11,60822,55,67,1082,292627,130010484,1172,1,66,34036,20878688,2,396147,585,109380153,356900215,4474838531,585,8799,2,1,2,2,958,1,4452295068,4407449329,6631416531,342061573,342077957,2,1,15050709212,73389,73389,2,2,2,342061573,19,3,308418,207959949,7223408,574253,33970,4452295068,6489031,102152591,60889
346578.92,30,262144,64,231946,15283935730,146,2,585,7151252,11,61724,55,67,1082,292627,130010484,1172,1,66,34519,21010837,2,396147,585,111137066,361548787,4538474545,585,8799,2,1,2,2,958,1,4515602844,4471153215,6743662430,347017289,347017289,2,1,15268760716,73389,73389,2,2,2,347017289,19,3,311222,210119524,7312405,576841,34453,4515602844,6574411,103820896,60889
351659.60,30,262144,64,235485,15517001838,147,2,585,7243196,11,62742,55,67,1082,292627,130010484,1172,1,66,35041,21132665,2,396147,585,112571113,366272772,4607376514,585,8799,2,1,2,2,958,1,4584153500,4539365072,6931511550,352292493,352308877,2,1,15500869692,73389,73389,2,2,2,352292493,19,3,315790,212395677,7407600,580481,34976,4584153500,6662715,105159151,60889
358147.77,30,262144,64,239082,15754062090,147,2,585,7328663,11,63723,55,67,1082,292627,130010484,1172,1,66,35569,21263869,2,396147,585,114197645,372425433,4676809962,585,8799,2,1,2,2,958,1,4653228444,4608649148,6966717908,357680226,357696610,2,1,15737929944,73389,73389,2,2,2,357680226,19,3,317136,216010262,7487295,583341,35503,4653228444,6745322,106705941,60889
363349.14,30,262144,64,242911,16006592146,148,2,585,7409023,11,64824,55,67,1082,292627,130275936,1172,1,66,36134,21539894,2,396147,585,115600382,377399750,4751239706,585,8799,2,1,2,2,958,1,4727284124,4682457896,7040131856,363434440,363450824,2,1,15991115360,73389,73389,2,2,2,363434440,19,3,319506,218656196,7574460,586510,36068,4727284124,6822513,108021168,60889
