timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
111687.41,2,262144,64,85503,5634111918,122,3,585,2759657,5,20466,57,67,280570,126076968,1172,1,66,13006,8889739,2,347508,585,37899863,141961123,1704433173,585,2370,2,1,2,2,670,1,1695850908,1650364055,1046147033,127686179,127702563,2,1,5618191876,73389,73389,2,2,2,127686179,9,3,121056,85937769,3195881,188668,12940,1695850908,2570989,34693701,14196
117167.49,2,262144,64,88292,5817953630,122,3,585,2828358,5,21228,57,67,280570,126076968,1172,1,66,13417,9173595,2,347508,585,39030755,146932193,1758585606,585,2370,2,1,2,2,670,1,1749721500,1704060763,1056294228,131871847,131888231,2,1,5802361268,73389,73389,2,2,2,131871847,9,3,123546,88604107,3289388,191998,13351,1749721500,2636360,35731094,14196
122182.83,2,262144,64,91724,6044176310,123,4,585,2912408,5,22220,57,67,280570,126318288,1172,1,66,13921,9545675,2,347508,585,41066788,151670381,1824983603,585,2370,2,1,2,2,670,1,1815781788,1770162295,1158153517,137022012,137022012,2,1,6028968528,73389,73389,2,2,2,137022012,9,3,128656,91161893,3427557,195855,13855,1815781788,2716553,37628224,14196
127202.63,2,262144,64,96520,6360079678,123,4,585,3011382,5,23528,57,67,280570,126318288,1172,1,66,14625,9716872,2,347508,585,42863387,155949301,1917843033,585,2370,2,1,2,2,670,1,1908187548,1862521976,1184619471,144201634,144201634,2,1,6344871896,73389,73389,2,2,2,144201634,9,3,131720,93594544,3559736,199994,14560,1908187548,2811388,39291844,14196
132264.96,2,262144,64,106787,7036919570,125,4,585,3169096,5,26438,57,67,280570,126837126,1172,1,66,16135,9800655,2,347508,585,46549497,160324135,2116497473,585,2370,2,1,2,2,670,1,2105975196,2060374611,1265317507,159586593,159586593,2,1,7021810092,73389,73389,2,2,2,159586593,9,3,138001,95712693,3703290,205151,16069,2105975196,2963945,42834643,14196
137337.28,2,262144,64,110598,7288004526,126,4,585,3259722,5,27533,57,67,280570,126837126,1172,1,66,16693,9922400,2,347508,585,48793213,165056308,2190008533,585,2370,2,1,2,2,670,1,2179113372,2133746999,1408821037,165293814,165293814,2,1,7272927816,73389,73389,2,2,2,165293814,9,3,143181,97974728,3807593,207971,16627,2179113372,3051751,44974093,14196
142416.85,2,262144,64,114556,7548723274,127,4,585,3356250,5,28631,57,67,280570,126837126,1172,1,66,17278,10119633,2,347508,585,50672560,169750611,2267072266,585,2370,2,1,2,2,670,1,2255790492,2209974901,1443724992,171205835,171222219,2,1,7533056740,73389,73389,2,2,2,171205835,9,3,148167,100480360,3929973,211103,17212,2255790492,3145147,46731049,14196
147480.11,2,262144,64,118231,7790895334,127,4,585,3452139,5,29669,57,67,280570,127102578,1172,1,66,17816,10359186,2,347508,585,52637687,174900976,2337946991,585,2370,2,1,2,2,670,1,2326307228,2280752309,1557235728,176724640,176724640,2,1,7775884160,73389,73389,2,2,2,176724640,9,3,156644,102961164,4039401,220571,17750,2326307228,3231568,48586739,14196
152712.93,2,262144,64,121597,8012551318,128,4,585,3533891,5,30642,57,67,280570,127102578,1172,1,66,18309,10438005,2,347508,585,54049502,179390727,2402901770,585,2370,2,1,2,2,670,1,2390925724,2345518723,1577430111,181754084,181770468,2,1,7997179696,73389,73389,2,2,2,181754084,9,3,158860,105400297,4136783,223368,18244,2390925724,3310523,49901272,14196
158774.36,2,262144,64,125407,8263570738,128,4,585,3627297,5,31680,57,67,280570,127102578,1172,1,66,18871,10641157,2,347508,585,55798778,185299218,2476944655,585,2370,2,1,2,2,670,1,2464588188,2418915476,1599734415,187469497,187469497,2,1,8248657868,73389,73389,2,2,2,187469497,9,3,160071,108623033,4208318,227306,18805,2464588188,3399991,51578796,14196
164032.46,2,262144,64,129149,8510399162,129,4,585,3706045,5,32756,57,67,280570,127368030,1172,1,66,19421,10817215,2,347508,585,57385901,190294934,2549403042,585,2370,2,1,2,2,670,1,2536677788,2491082736,1777784932,193076255,193076255,2,1,8495355220,73389,73389,2,2,2,193076255,9,3,166190,111116703,4300772,231272,19355,2536677788,3474773,53073588,14196
169057.51,2,262144,64,133018,8765019754,130,6,585,3783195,5,33866,57,67,280570,127368030,1172,1,66,19989,10975377,2,347508,585,58963596,195170262,2624230121,585,2370,2,1,2,2,670,1,2611126684,2565580929,1802457446,198859363,198859363,2,1,8749811972,73389,73389,2,2,2,198859363,9,3,167527,113695562,4389865,234140,19923,2611126684,3549055,54561858,14196
174198.39,2,262144,64,136987,9026724850,130,6,585,3871526,5,34947,57,67,280570,127368030,1172,1,66,20572,11159757,2,347508,585,61292666,200388497,2701157877,585,2370,2,1,2,2,670,1,2687672732,2642041178,1865802929,204793801,204810185,2,1,9010927244,73389,73389,2,2,2,204793801,9,3,169632,116296256,4479494,236874,20507,2687672732,3634652,56801530,14196
179323.67,2,262144,64,141354,9314513274,131,6,585,3968046,5,36194,57,67,280570,127621416,1172,1,66,21215,11344542,2,347508,585,63122449,205383459,2785724663,585,2370,2,1,2,2,670,1,2771820956,2726139578,2062874054,211350831,211350831,2,1,9299436564,73389,73389,2,2,2,211350831,9,3,171288,118839558,4578888,239892,21149,2771820956,3728154,58531968,14196
184334.11,2,262144,64,146628,9662008302,132,6,585,4076083,5,37686,57,67,280570,127886868,1172,1,66,21988,11439110,2,347508,585,65387682,210304626,2887530477,585,2370,2,1,2,2,670,1,2873139612,2827737982,2254827732,219249190,219249190,2,1,9646243464,73389,73389,2,2,2,219232806,9,3,173300,121190882,4690528,243081,21922,2873139612,3833002,60685899,14196
189351.06,2,262144,64,171487,11300193094,136,6,585,4338811,5,44685,57,67,280570,128417772,1172,1,66,25641,11477931,2,347508,585,71331332,213601933,3368259803,585,2370,2,1,2,2,670,1,3351945628,3306579015,2639079622,256465768,256482152,2,1,11284493792,73389,73389,2,2,2,256465768,9,3,181848,122784668,4908451,249886,25575,3351945628,4088925,66411123,14196
194479.60,2,262144,64,190761,12570235710,139,6,585,4558110,5,50106,57,67,280570,128948676,1172,1,66,28474,11546941,2,347508,585,79028571,217994868,3741106495,585,2370,2,1,2,2,670,1,3723272604,3677856711,2853211995,285327394,285343778,2,1,12554405336,73389,73389,2,2,2,285327394,9,3,196100,124578750,5162264,257431,28409,3723272604,4300679,73854017,14196
199579.69,2,262144,64,195332,12871128026,140,8,585,4666998,5,51411,57,67,280570,128948676,1172,1,66,29142,11688142,2,347508,585,81337103,222804693,3829103128,585,2370,2,1,2,2,670,1,3810828700,3765824667,2882955522,292181495,292197879,2,1,12855985780,73389,73389,2,2,2,292181495,9,3,200968,126896997,5274141,261775,29076,3810828700,4405223,76049803,14196
205462.02,2,262144,64,198931,13108584802,141,8,585,4756299,5,52443,57,67,280570,129214128,1172,1,66,29672,11843984,2,347508,585,82812351,228247824,3898929936,585,2370,2,1,2,2,670,1,3880296860,3835220951,2907535508,297575261,297575261,2,1,13092325136,73389,73389,2,2,2,297552844,9,3,202520,129999260,5349578,264748,29606,3880296860,4491551,77448846,14196
210747.92,2,262144,64,201737,13293275174,141,8,585,4824763,5,53208,57,67,280570,129214128,1172,1,66,30083,11981674,2,347508,585,83913934,233009318,3953079576,585,2370,2,1,2,2,670,1,3934167452,3889244595,3118338162,301771280,301771280,2,1,13277936320,73389,73389,2,2,2,301771280,9,3,204761,132694896,5425513,267146,30017,3934167452,4557617,78474530,14196
215859.58,2,262144,64,204583,13480852438,142,8,585,4891767,5,54042,57,67,280570,129214128,1172,1,66,30501,12216228,2,347508,585,85512142,238087253,4008143674,585,2370,2,1,2,2,670,1,3988955548,3944006325,3341532445,306030676,306047060,2,1,13465349744,73389,73389,2,2,2,306030676,9,3,206281,135792638,5498434,270499,30436,3988955548,4621268,80000044,14196
222152.44,2,262144,64,207861,13696741254,142,8,585,4957439,5,54936,57,67,280570,129214128,1172,1,66,30981,12620289,2,347508,585,86733449,244641243,4071512896,585,2370,2,1,2,2,670,1,4052001180,4007117113,3564976191,310937240,310953624,2,1,13681238560,73389,73389,2,2,2,310937240,9,3,213158,139739171,5605798,273272,30916,4052001180,4684167,81114404,14196
228808.71,2,262144,64,210886,13896049462,143,8,585,5022524,5,55815,57,67,280570,129479580,1172,1,66,31426,13178168,2,347508,585,88154762,250744563,4130008217,585,2370,2,1,2,2,670,1,4110197148,4065413692,3825100560,315466972,315483356,2,1,13880546768,73389,73389,2,2,2,315466972,9,3,216258,143992482,5683465,276269,31360,4110197148,4746255,82458091,14196
235612.10,2,262144,64,214560,14138155986,143,8,585,5111617,5,56817,57,67,280570,129479580,1172,1,66,31967,13554727,2,347508,585,89949204,257274874,4201285083,585,2370,2,1,2,2,670,1,4181107100,4136168060,3886709620,320969393,320985777,2,1,14122653292,73389,73389,2,2,2,320969393,9,3,223163,147850520,5820460,280549,31901,4181107100,4831068,84116504,14196
240838.88,2,262144,64,218424,14392714350,144,8,585,5190664,5,57922,57,67,280570,129479580,1172,1,66,32535,13798387,2,347508,585,91787037,262258363,4276107318,585,2370,2,1,2,2,670,1,4255555996,4210666538,3909140150,326758534,326758534,2,1,14376654600,73389,73389,2,2,2,326742150,9,3,225604,150478949,5920687,284201,32469,4255555996,4906463,85853946,14196
245853.91,2,262144,64,228821,15078073922,146,8,585,5342864,5,60870,57,67,280570,130010484,1172,1,66,34063,13884387,2,347508,585,94352930,266378927,4477253648,585,2370,2,1,2,2,670,1,4455834012,4410968222,3999172618,342323717,342340101,2,1,15062243548,73389,73389,2,2,2,342323717,9,3,234342,152670054,6092925,292610,33997,4455834012,5050254,88248331,14196
250890.31,2,262144,64,244472,16109424746,148,8,585,5531308,5,65249,57,67,280570,130275936,1172,1,66,36364,13972696,2,347508,585,100439530,271410343,4780103912,585,2370,2,1,2,2,670,1,4757430684,4712510116,4073087027,365773034,365773034,2,1,16094013496,73389,73389,2,2,2,365773034,9,3,247809,154600699,6343109,297964,36298,4757430684,5233344,94085772,14196
255943.67,2,262144,64,249772,16458358258,149,8,585,5644394,5,66750,57,67,280570,130275936,1172,1,66,37141,14153478,2,347508,585,103144275,276048298,4882306705,585,2370,2,1,2,2,670,1,4859142556,4814476945,4102047277,373698128,373714512,2,1,16442717632,73389,73389,2,2,2,373698128,9,3,252951,156954622,6458204,301387,37075,4859142556,5343007,96674536,14196
261004.68,2,262144,64,254108,16744115066,150,8,585,5740006,5,67986,57,67,280570,130541388,1172,1,66,37778,14342008,2,347508,585,105009097,280710250,4966480448,585,2370,2,1,2,2,670,1,4942897564,4898029289,4126117360,380189622,380206006,2,1,16728343368,73389,73389,2,2,2,380189622,9,3,257399,159529242,6558205,304317,37713,4942897564,5435689,98439686,14196
266232.76,2,262144,64,258901,17059821826,151,8,585,5839006,5,69348,57,67,280570,130541388,1172,1,66,38480,14611063,2,347508,585,107344330,285846780,5058814220,585,2370,2,1,2,2,670,1,5034779036,4990264585,4159634911,387361052,387377436,2,1,17043886288,73389,73389,2,2,2,387361052,9,3,266133,162139694,6684188,308181,38414,5034779036,5530825,100648573,14196
272522.97,2,262144,64,263016,17331095178,151,8,585,5925196,5,70470,57,67,280570,130541388,1172,1,66,39086,15189747,2,347508,585,108958632,291330931,5138648900,585,2370,2,1,2,2,670,1,5114208668,5069563249,4178624955,393541250,393541250,2,1,17315815000,73389,73389,2,2,2,393541250,9,3,268490,165593698,6779299,312069,39020,5114208668,5613127,102167835,14196
279058.17,2,262144,64,266950,17590506514,152,8,585,6021195,5,71598,57,67,280570,130806840,1172,1,66,39664,15516215,2,347508,585,111089804,297651523,5214802551,585,2370,2,1,2,2,670,1,5189968284,5145426767,4272928088,399426536,399442920,2,1,17574767584,73389,73389,2,2,2,399426536,9,3,272006,168731842,6912326,316647,39598,5189968284,5704548,104164686,14196
284147.67,2,262144,64,270549,17827432386,153,9,585,6116883,5,72636,57,67,280570,130806840,1172,1,66,40192,15696924,2,347508,585,113146441,302348112,5284355968,585,2370,2,1,2,2,670,1,5259174300,5214676148,4302798722,404832812,404832812,2,1,17812643728,73389,73389,2,2,2,404832812,9,3,275575,171500672,7023350,340463,40126,5259174300,5776420,106109578,14196
289212.54,2,262144,64,274431,18083170398,153,9,585,6192474,5,73697,57,67,280570,130806840,1172,1,66,40765,15942405,2,347508,585,114285337,306859529,5359834469,585,2370,2,1,2,2,670,1,5334278556,5289409142,4315064068,410646529,410646529,2,1,18068447276,73389,73389,2,2,2,410646529,9,3,278651,174090945,7119149,344123,40699,5334278556,5848351,107152807,14196
294309.19,2,262144,64,278388,18344089062,154,9,585,6267935,5,74829,57,67,280570,131072292,1172,1,66,41347,16080806,2,347508,585,116325193,311596841,5436502640,585,2370,2,1,2,2,670,1,5410562460,5365695926,4490015018,416564583,416580967,2,1,18328841652,73389,73389,2,2,2,416564583,9,3,283904,176580149,7226251,346968,41281,5410562460,5920967,109085583,14196
299360.75,2,262144,64,283174,18659602522,155,9,585,6359108,5,76188,57,67,280570,131337744,1172,1,66,42048,16327011,2,347508,585,118438742,316503204,5528827705,585,2370,2,1,2,2,670,1,5502443932,5458003831,4520623999,423742046,423742046,2,1,18643929128,73389,73389,2,2,2,423725662,9,3,288231,179129149,7343012,349939,41982,5502443932,6009169,111082669,14196
304419.26,2,262144,64,287605,18951319798,156,9,585,6452250,5,77430,57,67,280570,131337744,1172,1,66,42701,16442396,2,347508,585,120043242,321086400,5614841037,585,2370,2,1,2,2,670,1,5588033948,5543219845,4545735141,430366771,430383155,2,1,18936137924,73389,73389,2,2,2,430366771,9,3,290135,181796848,7431466,353351,42635,5588033948,6098899,112598982,14196
309463.72,2,262144,64,292456,19270839712,156,9,585,6555023,5,78777,57,67,280570,131337744,1172,1,66,43412,16518068,2,347508,585,122639201,326644352,5708489961,585,2370,2,1,2,2,670,1,5681226140,5636621869,4595133827,437628313,437644697,2,1,19255645772,73389,73389,2,2,2,437628313,9,3,292729,184302068,7530574,358902,43346,5681226140,6196121,115094928,14196
314920.13,2,262144,64,296632,19546219354,157,9,585,6646957,5,79968,57,67,280570,131603196,1172,1,66,44028,16696950,2,347508,585,124362513,331816335,5789634290,585,2370,2,1,2,2,670,1,5761966492,5717170755,4621443463,443874047,443896464,2,1,19530458068,73389,73389,2,2,2,443874047,9,3,295186,187037922,7616992,361888,43962,5761966492,6285069,116733340,14196
320016.92,2,262144,64,300124,19776277666,158,9,585,6722678,5,80976,57,67,280570,131603196,1172,1,66,44539,16899664,2,347508,585,126223861,336869700,5857083854,585,2370,2,1,2,2,670,1,5829075356,5784498582,4734273197,449106132,449122516,2,1,19760669808,73389,73389,2,2,2,449106132,9,3,297039,189663058,7702609,364469,44474,5829075356,6358209,118508666,14196
325352.61,2,262144,64,303765,20016197370,158,9,585,6805509,5,81969,57,67,280570,131603196,1172,1,66,45073,17074676,2,347508,585,127369549,341649007,5927303917,585,2370,2,1,2,2,670,1,5898936732,5854596948,4750318207,454553368,454575785,2,1,20000348192,73389,73389,2,2,2,454553368,9,3,298550,192514022,7773810,367064,45007,5898936732,6438445,119582667,14196
330505.55,2,262144,64,307428,20257607130,159,9,585,6897240,5,83022,57,67,280570,131868648,1172,1,66,45610,17286683,2,347508,585,129626426,347259309,5998051279,585,2370,2,1,2,2,670,1,5969322396,5925123932,4922163338,460061822,460061822,2,1,20242720168,73389,73389,2,2,2,460061822,9,3,301387,195121438,7875979,380217,45544,5969322396,6517023,121737606,14196
336362.09,2,262144,64,311064,20497223286,159,9,585,6978075,5,84015,57,67,280570,131868648,1172,1,66,46144,17402781,2,347508,585,131844479,353129646,6068532782,585,2370,2,1,2,2,670,1,6039445916,5995156990,5101082546,465498707,465515091,2,1,20481943108,73389,73389,2,2,2,465498707,9,3,302877,197813294,7969312,382929,46079,6039445916,6595146,123862007,14196
341448.77,2,262144,64,314910,20750336550,160,9,585,7067080,5,85119,57,67,280570,131868648,1172,1,66,46710,17514325,2,347508,585,133584122,358082407,6142960779,585,2370,2,1,2,2,670,1,6113501596,6069205070,5143914410,471249047,471265431,2,1,20734958068,73389,73389,2,2,2,471249047,9,3,307950,200155571,8086799,385456,46644,6113501596,6681624,125483771,14196
346518.78,2,262144,64,320771,21136832114,161,9,585,7191468,5,86772,57,67,280570,132134100,1172,1,66,47571,17605989,2,347508,585,136021262,362416051,6256484405,585,2370,2,1,2,2,670,1,6226485660,6182131640,5381504354,480036016,480052400,2,1,21121584704,73389,73389,2,2,2,480036016,9,3,312880,202474677,8221589,388991,47506,6226485660,6802477,127787125,14196
351538.68,2,262144,64,336172,22151726542,164,9,585,7386878,5,91135,57,67,280570,132665004,1172,1,66,49832,17696491,2,347508,585,140135371,366209059,6553944832,585,2370,2,1,2,2,670,1,6522708380,6478781473,5422509994,503100309,503116693,2,1,22136413596,73389,73389,2,2,2,503100309,9,3,321998,204450376,8403186,394288,49766,6522708380,6992590,131718748,14196
356552.40,2,262144,64,357077,23528923826,167,9,585,7605507,5,97002,57,67,280570,132930456,1172,1,66,52901,17728059,2,347508,585,145653228,369761453,6957847470,585,2370,2,1,2,2,670,1,6924968348,6881408237,5766973797,534392800,534409184,2,1,23513283200,73389,73389,2,2,2,534392800,9,3,332227,206204434,8645045,401361,52836,6924968348,7204146,136995737,14196
361565.19,2,262144,64,378494,24940218512,171,9,585,7830294,5,103062,57,67,280570,133726812,1172,1,66,56047,17768306,2,347508,585,151332974,373168747,7371879651,585,2370,2,1,2,2,670,1,7337320860,7293953720,5805632478,566483789,566483789,2,1,24925286716,73389,73389,2,2,2,566483789,9,3,337221,207895224,8871375,409148,55981,7337320860,7421146,142449386,14196
